module_protein,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
3,GO:0018108,peptidyl-tyrosine phosphorylation,43/1056,204/18986,0.2107843137254902,3.7897263071895426,9.721938703205645,2.4626031986734534e-14,1.0850187597574062e-12,7.049935562914017e-13,ADIPOQ/CD4/CD80/AREG/CLEC6A/CSPG4/DDR1/CSF1R/EFEMP1/EFNA1/EGFR/EPHA1/EPHA4/ERBB2/FGFR2/FLT4/ENPP2/GHR/GFRA1/FLT1/IGF1R/ERBB4/ITGA5/ITGB2/KIT/IL6/KDR/LILRA5/LILRB4/KITLG/NRP1/PDGFRA/PTPRC/HRG/SFRP1/TGFA/THBS4/IL6R/TREM2/VEGFB/IFNG/IL15/NTF3,43
3,GO:0071675,regulation of mononuclear cell migration,36/1056,147/18986,0.24489795918367346,4.403061224489796,10.051864414280299,2.5539316354857742e-14,1.1157218288923023e-12,7.249429495196908e-13,ADAM8/AGER/APOD/CCL3/CCL7/CCN3/CCL21/CD200/CD99L2/C5/CSF1/CXCL10/CX3CL1/CSF1R/CXCL17/CD200R1/ECM1/GAS6/CXCL13/CCL20/JAM2/LGALS3/LGALS9/MSTN/NBL1/MTUS1/RARRES2/S100A14/SLAMF1/TNF/TNFRSF14/SLAMF8/KLRK1/TREM2/PLA2G7/XCL1,36
3,GO:0018212,peptidyl-tyrosine modification,43/1056,206/18986,0.2087378640776699,3.7529328478964397,9.64114354614835,3.536441311648074e-14,1.5319626018105733e-12,9.95396395724385e-13,ADIPOQ/CD4/CD80/AREG/CLEC6A/CSPG4/DDR1/CSF1R/EFEMP1/EFNA1/EGFR/EPHA1/EPHA4/ERBB2/FGFR2/FLT4/ENPP2/GHR/GFRA1/FLT1/IGF1R/ERBB4/ITGA5/ITGB2/KIT/IL6/KDR/LILRA5/LILRB4/KITLG/NRP1/PDGFRA/PTPRC/HRG/SFRP1/TGFA/THBS4/IL6R/TREM2/VEGFB/IFNG/IL15/NTF3,43
3,GO:0002263,cell activation involved in immune response,55/1056,319/18986,0.1724137931034483,3.0998563218390807,9.178987383679848,5.21615119823897e-14,2.2407716189101575e-12,1.4559467642803863e-12,ADGRE2/CCL3/CD160/CD244/CD28/CD300A/CD46/CD74/CD80/CD1C/CDH17/CLEC4D/CD86/CR1/DLL1/CHGA/CEACAM1/GRN/HAVCR2/ICAM1/IL12B/IL12RB1/IL18R1/IL6ST/ITGAM/ITGB2/IL4R/KIT/IL6/LGALS1/LGALS3/LGALS9/LILRA2/LILRB1/LRP1/LY9/GRP/NOTCH2/PGLYRP1/LAMP1/ITGAL/PTGDS/LBP/PTPRC/MILR1/SLAMF1/SLAMF6/TNF/TNFSF13/IL6R/TREM2/S100A13/IFNG/ITM2A/TFRC,55
3,GO:0042730,fibrinolysis,16/1056,27/18986,0.5925925925925926,10.65432098765432,12.182685082879336,5.484601737253731e-14,2.326122404214535e-12,1.5114036429038032e-12,CPB2/F11/FGA/FAP/F2/F12/KLKB1/PLAU/PLAUR/PLAT/PLG/PROS1/HRG/SERPINF2/THBD/SERPING1,16
3,GO:0016032,viral process,68/1056,452/18986,0.1504424778761062,2.704830383480826,8.90251942346786,5.5050811506144184e-14,2.326122404214535e-12,1.5114036429038032e-12,ACE2/ANPEP/APCS/AXL/BSG/BST2/APOE/CCL3/CD28/CD4/CD46/CD55/CD74/CD80/CD209/CD86/CR1/CR2/CTSL/CLEC5A/CSF1R/CXADR/DPP4/EGFR/EPHA2/CTSB/CLEC4M/FURIN/GAS6/CDK1/GSN/FCN1/ICAM1/IGF2R/ITGA5/ITGA2/ITGAV/IL32/ITGB1/ITGB7/LDLR/LGALS1/LAMP3/LGALS9/ITGB6/HAVCR1/MRC1/NCAM1/MOG/NECTIN2/NECTIN4/NOTCH1/NRP1/LAMP1/SCARB2/CLEC4G/SIGLEC1/SLAMF1/SMPD1/ST6GAL1/PTX3/TNF/TNFRSF14/TNFRSF4/TYRO3/IFIT1/PVR/TFRC,68
3,GO:0001503,ossification,68/1056,456/18986,0.14912280701754385,2.681103801169591,8.818330200803876,8.495734592315726e-14,3.560610717348583e-12,2.313515402032404e-12,AHSG/ATRAID/ASPN/BAMBI/CCL3/CCN1/CCN3/CCN4/ACHE/CBS/BMP4/BGLAP/AREG/CHRDL1/CLEC11A/COL1A1/CHRDL2/COMP/CRIM1/CSF1/CTHRC1/CLEC5A/CLEC3B/CALCA/EGFR/EPHA2/DMP1/ECM1/FGFR2/FSTL3/HGF/FGF23/IGFBP2/GDF2/ITGA11/IL6ST/IL6/LEP/KAZALD1/MYOC/NOTCH1/GRP/NPPC/PENK/PHOSPHO1/OXT/IGFBP3/PTN/SEMA7A/SFRP1/SMOC1/MMP13/PTPRB/STC1/SPP1/TNFRSF11A/TNF/LTBP3/TEK/NELL1/IL6R/TNC/SOST/PTH/SMAD5/TNFSF11/VCAN/YAP1,68
3,GO:0002366,leukocyte activation involved in immune response,54/1056,315/18986,0.17142857142857143,3.0821428571428573,9.043345553372982,1.1319998897273902e-13,4.706015670600561e-12,3.057745033202509e-12,ADGRE2/CCL3/CD160/CD244/CD28/CD300A/CD46/CD74/CD80/CD1C/CDH17/CLEC4D/CD86/CR1/DLL1/CHGA/CEACAM1/GRN/HAVCR2/ICAM1/IL12B/IL12RB1/IL18R1/IL6ST/ITGAM/ITGB2/IL4R/KIT/IL6/LGALS1/LGALS3/LGALS9/LILRA2/LILRB1/LY9/GRP/NOTCH2/PGLYRP1/LAMP1/ITGAL/PTGDS/LBP/PTPRC/MILR1/SLAMF1/SLAMF6/TNF/TNFSF13/IL6R/TREM2/S100A13/IFNG/ITM2A/TFRC,54
3,GO:0007409,axonogenesis,68/1056,459/18986,0.14814814814814814,2.66358024691358,8.755776395435046,1.1715758551297065e-13,4.797674608931267e-12,3.117300649470477e-12,ALCAM/APLP1/BAIAP2/B4GAT1/APOE/BOC/CDH1/CHL1/CNTN1/CNTN4/CNTN2/CSF1R/EDN1/DRAXIN/EFNA1/EFNA4/EPHA4/ERBB2/CNTN5/EPHB6/FGFR2/FLRT2/FN1/GLA/CDH4/GFRA3/HMCN2/IGF1R/IGSF9/ITGB1/KIAA0319/ISLR2/L1CAM/LRTM2/NCAM1/NELL2/NFASC/NOTCH1/NOTCH3/NRP1/NRCAM/NTRK2/NRP2/MATN2/DSCAM/NOTCH2/PLXNB2/NEFL/PTPRS/RGMA/PTPRM/PTPRZ1/RET/ROBO1/ROBO2/RTN4R/ROBO4/KEL/SEMA3F/SEMA7A/SLITRK2/SLITRK1/SLITRK6/SPP1/THY1/PLA2G10/SEMA4C/TNR,68
3,GO:0045123,cellular extravasation,25/1056,75/18986,0.3333333333333333,5.993055555555555,10.51445817350112,1.1726614951025017e-13,4.797674608931267e-12,3.117300649470477e-12,ADAM8/AGER/CCL21/CD99/CD99L2/CCL25/CX3CL1/GCNT1/ICAM1/IL1R1/ITGB1/JAM2/ITGB7/LEP/PODXL2/ITGAL/LYVE1/PRTN3/SELE/THY1/TNF/VCAM1/XG/SELL/SIRPA,25
3,GO:0031638,zymogen activation,22/1056,58/18986,0.3793103448275862,6.819683908045977,10.772292693407069,1.6520747773361618e-13,6.705862580447177e-12,4.357150386642078e-12,C1R/C1RL/CTSL/CTSZ/CLEC3B/CPB2/F9/F11/FGA/FURIN/GGT1/F12/CD5L/KLK1/KLKB1/MELTF/PLAU/PLAUR/PLAT/SERPINF2/THBD/MASP1,22
3,GO:0032963,collagen metabolic process,30/1056,111/18986,0.2702702702702703,4.8592342342342345,9.896149851871433,2.259445807897866e-13,9.09956495290117e-12,5.912464276916948e-12,ADAM15/BMP4/COL1A1/COL5A1/CST3/CTSL/CTSS/ENG/CTSB/FAP/FURIN/F2/ITGA2/ITGB1/KLK6/IL6/MFAP4/NOTCH1/MMP12/NPPC/PCOLCE/PRTN3/SERPINF2/MMP10/MMP7/MMP13/IL6R/MMP3/PEPD/TNXB,30
3,GO:0002920,regulation of humoral immune response,20/1056,48/18986,0.4166666666666667,7.491319444444445,10.927823184220996,2.5411689724518555e-13,1.0154826397666137e-11,6.598122946015344e-12,C3/CD46/CD55/CD59/CFH/CR1/CR2/FCER2/C4BPB/CXCL13/CD5L/KLK7/LTA/PTPRC/SPINK5/TNF/SERPING1/TREM2/VSIG4/MASP1,20
3,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,40/1056,192/18986,0.20833333333333334,3.7456597222222223,9.279719116844854,2.965333778865024e-13,1.170542938573058e-11,7.60563097767006e-12,ADAM8/AXL/C1QTNF1/CCL3/CCL21/CD28/CHI3L1/DCN/CX3CL1/DDR1/CSF1R/EGFR/ENG/ERBB3/FN1/GAS6/GDF15/HGF/FLT1/IGF1R/F2/ERBB4/ITGB1/KIT/KDR/LEP/MERTK/MYOC/NTRK2/NTRK3/PDGFRA/PROS1/RET/ROR1/TNF/TEK/TYRO3/TREM2/VEGFB/TNFSF11,40
3,GO:0006957,"complement activation, alternative pathway",13/1056,18/18986,0.7222222222222222,12.984953703703704,12.345507790790524,2.997316544939741e-13,1.170542938573058e-11,7.60563097767006e-12,C3/C5/C8B/CFB/CFD/CFH/CFHR5/CFP/CR1/CR2/C9/VSIG4/C7,13
3,GO:0051917,regulation of fibrinolysis,13/1056,18/18986,0.7222222222222222,12.984953703703704,12.345507790790524,2.997316544939741e-13,1.170542938573058e-11,7.60563097767006e-12,CPB2/F11/FAP/F2/F12/KLKB1/PLAU/PLAUR/PLAT/PLG/HRG/SERPINF2/THBD,13
3,GO:0045807,positive regulation of endocytosis,36/1056,159/18986,0.22641509433962265,4.070754716981132,9.436267494626353,3.3155434694685795e-13,1.285084705647408e-11,8.34986887206096e-12,APOA1/AHSG/AXL/B2M/APOE/C3/C2/CCL21/CD14/CD300LF/APOA2/CFP/CLEC7A/DLL1/CLU/GAS6/FCN1/IL15RA/ITGA2/FCN2/LRP1/MERTK/PCSK9/PTPRC/SELE/SFRP4/SMPD1/SIRPB1/PTX3/TF/TREM2/IFNG/IL15/NTF3/SFTPD/SIRPA,36
3,GO:0006898,receptor-mediated endocytosis,49/1056,275/18986,0.1781818181818182,3.203560606060606,8.93284837305297,3.5451150796944357e-13,1.3638110623749862e-11,8.861395273831653e-12,ACE2/ADM/ADIPOQ/APOC1/ASGR1/B2M/APOE/C3/ACHE/CCL21/CD14/CNTN2/CTSL/DLL1/CXCL16/CALCA/DPP4/CLU/CLEC4M/FCER2/FOLR1/CEACAM1/GHR/HSPG2/IGF2R/ITGAM/ITGAV/ITGB1/ITGB2/LDLR/LILRB1/LILRB4/LRP1/MARCO/MRC1/MSR1/PCSK9/LYVE1/RSPO1/SCARB2/SIGLEC1/SDC1/SELE/SFRP4/TF/NTF3/SFTPD/STAB2/TFRC,49
3,GO:1903038,negative regulation of leukocyte cell-cell adhesion,35/1056,153/18986,0.22875816993464052,4.112881263616558,9.382004409378615,5.118898374688672e-13,1.954660823816304e-11,1.2700455850494624e-11,ASS1/CCL21/CD274/CD300A/CD74/CD80/CCL25/BMP4/CD86/CR1/CRTAM/ERBB2/HAVCR2/IDO1/GPNMB/IL2RA/FGL1/IL4R/LGALS1/LGALS3/LAG3/LGALS9/LILRB1/LILRB4/LILRB2/PDCD1/PDCD1LG2/CLEC4G/TNFRSF14/TNFRSF21/TIGIT/VSIG4/SCGB1A1/SFTPD/XCL1,35
3,GO:1902105,regulation of leukocyte differentiation,55/1056,337/18986,0.1632047477744807,2.9342853610286843,8.694704689515616,5.370382816689693e-13,2.0356120161790712e-11,1.3226438175469508e-11,ADAM8/AGER/ADIPOQ/APCS/AXL/CCL3/CD27/CD28/CD4/CD46/CD74/CD80/CD83/BMP4/BGLAP/CD86/CR1/CSF1/CRTAM/CALCA/ERBB2/FSTL3/GAS6/CEACAM1/IL12B/IL12RB1/IL15RA/IL2RA/IL7R/IL4R/LGALS1/LAG3/LGALS9/LILRB1/LILRB4/LILRB2/KITLG/NOTCH2/PGLYRP1/PTPRC/CLEC4G/SFRP1/SPINK5/TGFBR2/TNFRSF11A/TNF/SLAMF8/TNFRSF11B/TREM2/FCRL3/IFNG/IL15/IL1RL2/TNFSF11/VNN1,55
3,GO:0002700,regulation of production of molecular mediator of immune response,40/1056,196/18986,0.20408163265306123,3.66921768707483,9.11582028509974,6.005551996988307e-13,2.2597533244142134e-11,1.468280173216811e-11,ACP5/APOA1/AXL/B2M/BST2/CD160/CD244/CD22/CD28/CD55/CD74/APOA2/CD86/CR1/CLEC7A/CD7/IL18R1/IL1R1/IL13RA1/IL4R/KLK7/KIT/IL6/LILRB1/LILRB4/MZB1/PRG2/PTPRC/SEMA7A/SLAMF1/SPINK5/SPON2/TNF/TNFRSF14/TNFRSF1B/TNFRSF4/TNFSF13/FCRL3/TFRC/XCL1,40
3,GO:0034103,regulation of tissue remodeling,26/1056,88/18986,0.29545454545454547,5.312026515151516,9.839249004551688,9.292292597081443e-13,3.4711426331851334e-11,2.2553832985441002e-11,ADAM8/AGER/CD38/BGLAP/CST3/CSF1R/CALCA/EGFR/FLT4/CEACAM1/GPNMB/IL12B/IL6/LEP/LEPR/HRG/SFRP1/SPP1/THBS4/TNFRSF11A/LTBP3/TNFRSF11B/TF/IL15/TFRC/TNFSF11,26
3,GO:0002690,positive regulation of leukocyte chemotaxis,27/1056,95/18986,0.28421052631578947,5.1098684210526315,9.745617492797333,9.55523105963145e-13,3.543684612402887e-11,2.302517624517022e-11,CCL3/CCL7/CCL21/CD74/CSF1/CXCL10/CSF1R/CXCL17/EDN1/F7/GAS6/CXCL13/IL6/LGALS9/MSTN/PGF/LBP/RARRES2/PTN/S100A14/SLAMF1/THBS4/IL6R/VEGFB/PLA2G7/VEGFD/XCL1,27
3,GO:0072677,eosinophil migration,16/1056,31/18986,0.5161290322580645,9.279569892473118,11.19628240558869,1.0232485081279694e-12,3.767747185285487e-11,2.4481028217016535e-11,ADAM8/CCL11/CCL14/CCL18/CCL22/CCL23/CCL3/CCL7/CD300A/CCL15/CCL16/CCL25/CX3CL1/LGALS3/SCG2/XCL1,16
3,GO:0007411,axon guidance,44/1056,236/18986,0.1864406779661017,3.3520480225988702,8.823657967461687,1.1470712745267033e-12,4.193725120698692e-11,2.7248830127241287e-11,ALCAM/B4GAT1/BOC/CHL1/CNTN1/CNTN4/CNTN2/CSF1R/EDN1/DRAXIN/EFNA1/EFNA4/EPHA4/ERBB2/CNTN5/EPHB6/FLRT2/CDH4/GFRA3/HMCN2/IGSF9/L1CAM/LRTM2/NCAM1/NELL2/NFASC/NOTCH1/NOTCH3/NRP1/NRCAM/NRP2/MATN2/DSCAM/NOTCH2/PTPRM/RET/ROBO1/ROBO2/ROBO4/SEMA3F/SEMA7A/PLA2G10/SEMA4C/TNR,44
3,GO:0032496,response to lipopolysaccharide,56/1056,354/18986,0.15819209039548024,2.8441619585687388,8.49998320196806,1.2276676147638915e-12,4.45677926345624e-11,2.8958030764853244e-11,ACP5/ADM/ADAM9/AXL/B2M/ASS1/C2/CD274/CD14/CD55/CD80/CD86/CXCL10/CX3CL1/EDN1/CXCL9/EPO/FGFR2/CXCL13/FCAR/HAVCR2/IDO1/IL12B/IL18BP/IL6/LGALS9/LILRA2/LILRB1/LILRB2/MRC1/LY96/FASLG/LTA/ADAMTS13/NOTCH1/NOS1/PENK/PDCD1LG2/LBP/NOS3/S100A14/SELE/SPON2/THBD/TNFRSF11A/TNF/TNFRSF1B/KLRK1/TREM2/VCAM1/MMP3/NFKB2/REN/SCGB1A1/SIRPA/UMOD,56
3,GO:0097485,neuron projection guidance,44/1056,237/18986,0.18565400843881857,3.337904360056259,8.789394839834753,1.3347676846774556e-12,4.8116974926659326e-11,3.1264120520012246e-11,ALCAM/B4GAT1/BOC/CHL1/CNTN1/CNTN4/CNTN2/CSF1R/EDN1/DRAXIN/EFNA1/EFNA4/EPHA4/ERBB2/CNTN5/EPHB6/FLRT2/CDH4/GFRA3/HMCN2/IGSF9/L1CAM/LRTM2/NCAM1/NELL2/NFASC/NOTCH1/NOTCH3/NRP1/NRCAM/NRP2/MATN2/DSCAM/NOTCH2/PTPRM/RET/ROBO1/ROBO2/ROBO4/SEMA3F/SEMA7A/PLA2G10/SEMA4C/TNR,44
3,GO:0050868,negative regulation of T cell activation,32/1056,134/18986,0.23880597014925373,4.293532338308458,9.285017587602132,1.4659130509075386e-12,5.2477651232141405e-11,3.409748046774699e-11,CD274/CD300A/CD74/CD80/BMP4/CD86/CR1/CRTAM/ERBB2/HAVCR2/IDO1/GPNMB/IL2RA/FGL1/IL4R/LGALS1/LGALS3/LAG3/LGALS9/LILRB1/LILRB4/LILRB2/PDCD1/PDCD1LG2/CLEC4G/TNFRSF14/TNFRSF21/TIGIT/VSIG4/SCGB1A1/SFTPD/XCL1,32
3,GO:0050672,negative regulation of lymphocyte proliferation,26/1056,90/18986,0.28888888888888886,5.193981481481481,9.67854198059099,1.6583277308008726e-12,5.895641001571377e-11,3.830706961457986e-11,CD274/CD300A/CD80/BMP4/CD86/CR1/CRTAM/ERBB2/HAVCR2/IDO1/GPNMB/IL2RA/LGALS9/LILRB1/LILRB4/LILRB2/PDCD1LG2/CLEC4G/GAL/TNFRSF13B/TNFRSF14/TNFRSF21/VSIG4/SCGB1A1/SFTPD/XCL1,26
3,GO:0001910,regulation of leukocyte mediated cytotoxicity,27/1056,98/18986,0.2755102040816326,4.9534438775510194,9.522319384075272,2.164789017370761e-12,7.6434845099632e-11,4.966372496952964e-11,AGER/B2M/CD160/CD1C/CRTAM/CEACAM1/HAVCR2/ICAM1/IL12B/IL12RB1/ITGAM/IL7R/KLRB1/KLRD1/LEP/LAG3/LGALS9/LILRB1/NCR1/NECTIN2/LAMP1/PTPRC/SLAMF6/KLRK1/ULBP2/PVR/XCL1,27
3,GO:0032945,negative regulation of mononuclear cell proliferation,26/1056,92/18986,0.2826086956521739,5.081068840579709,9.522544127308919,2.9072495136167906e-12,1.0195150505234392e-10,6.624323632172309e-11,CD274/CD300A/CD80/BMP4/CD86/CR1/CRTAM/ERBB2/HAVCR2/IDO1/GPNMB/IL2RA/LGALS9/LILRB1/LILRB4/LILRB2/PDCD1LG2/CLEC4G/GAL/TNFRSF13B/TNFRSF14/TNFRSF21/VSIG4/SCGB1A1/SFTPD/XCL1,26
3,GO:0050918,positive chemotaxis,23/1056,72/18986,0.3194444444444444,5.7433449074074066,9.786026241412829,3.1057730276000404e-12,1.0817743214377168e-10,7.028854746673776e-11,AGER/ANGPT2/CCL3/CCL15/CCL16/BMP4/CXCL10/CX3CL1/F7/F3/HGF/GPNMB/ITGA2/KDR/LGALS3/MET/NRP1/NTRK3/PGF/SCG2/VEGFB/NTF3/VEGFD,23
3,GO:0034612,response to tumor necrosis factor,44/1056,243/18986,0.18106995884773663,3.2554869684499317,8.58758446089593,3.2486004495266842e-12,1.1239285447859098e-10,7.302752829667192e-11,APOA1/ADIPOQ/ADAM9/ASS1/CCL3/CD14/CD58/COL1A1/CRHBP/CHI3L1/EDA2R/EDN1/CXCL16/CALCA/FABP4/FAS/GAS6/GPD1/FCAR/HYAL1/IL18BP/KRT18/KRT8/ADAMTS13/SELE/SFRP1/SMPD1/TNFRSF11A/TNF/TNFRSF14/TNFRSF19/TNFRSF1A/TNFRSF1B/TNFRSF21/TNFRSF4/TNFRSF13C/TNFRSF11B/TNFRSF17/VCAM1/POSTN/PYDC1/TNFSF11/TNFSF13B/UMOD,44
3,GO:0002456,T cell mediated immunity,32/1056,138/18986,0.2318840579710145,4.169082125603865,9.067498984650522,3.4421748693341546e-12,1.1829607634278378e-10,7.686316094190372e-11,AGER/B2M/CD274/CD46/CD55/CD80/CD1C/CR1/CD8A/CR2/CTSC/CD7/CEACAM1/ICAM1/IL12B/IL12RB1/IL18R1/IL1R1/IL7R/KLRD1/IL6/LILRB1/LILRB4/NECTIN2/PDCD1/PTPRC/CLEC4G/SLAMF1/TNFRSF1B/ULBP2/PVR/XCL1,32
3,GO:0150076,neuroinflammatory response,25/1056,86/18986,0.29069767441860467,5.226501937984496,9.533371366930044,3.806171321488778e-12,1.2993916001506394e-10,8.442828264187726e-11,AGER/CCL3/CD200/CX3CL1/CTSC/C1QA/EGFR/CLU/CD200R1/GRN/CST7/IFNGR1/IFNGR2/ITGAM/ITGB1/ITGB2/IL6/LDLR/LRP1/PTPRC/TNF/TNFRSF1B/TREM2/IFNG/MMP3,25
3,GO:0002237,response to molecule of bacterial origin,57/1056,375/18986,0.152,2.7328333333333332,8.224976919827244,4.1320003124248335e-12,1.4013461585888168e-10,9.105280466853062e-11,ACP5/ADM/ADAM9/AXL/B2M/ASS1/C2/CD274/CD14/CD55/CD80/CD86/CXCL10/CX3CL1/EDN1/CXCL9/EPO/FGFR2/CXCL13/FCAR/HAVCR2/IDO1/IL12B/IL18BP/IL6/LGALS9/LILRA2/LILRB1/LILRB2/MRC1/LY96/FASLG/LTA/ADAMTS13/NOTCH1/NOS1/PENK/PDCD1LG2/LBP/NOS3/S100A14/SELE/SPON2/SSC5D/THBD/TNFRSF11A/TNF/TNFRSF1B/KLRK1/TREM2/VCAM1/MMP3/NFKB2/REN/SCGB1A1/SIRPA/UMOD,57
3,GO:0071677,positive regulation of mononuclear cell migration,26/1056,94/18986,0.2765957446808511,4.972960992907801,9.371009421525569,5.011341641362521e-12,1.6884618406028623e-10,1.0970821536164804e-10,ADAM8/AGER/CCL3/CCL7/CCL21/CD99L2/CSF1/CXCL10/CX3CL1/CSF1R/CXCL17/GAS6/CXCL13/CCL20/JAM2/LGALS3/LGALS9/MSTN/RARRES2/S100A14/SLAMF1/TNF/TNFRSF14/TREM2/PLA2G7/XCL1,26
3,GO:0031640,killing of cells of another organism,30/1056,124/18986,0.24193548387096775,4.349798387096775,9.08202632703994,5.118697624403056e-12,1.7023797583095325e-10,1.1061253542173532e-10,CCL11/CCL18/CCL22/CCL27/CCL21/CCL25/C5/C8B/CFHR2/CFHR5/CXCL10/CLEC7A/APOL1/CXCL9/FCER2/CHGA/GNLY/GZMA/GZMB/CXCL13/F2/CCL20/C9/GZMH/LGALS3/PGLYRP1/HRG/C7/IFNG/XCL1,30
3,GO:0141061,disruption of cell in another organism,30/1056,124/18986,0.24193548387096775,4.349798387096775,9.08202632703994,5.118697624403056e-12,1.7023797583095325e-10,1.1061253542173532e-10,CCL11/CCL18/CCL22/CCL27/CCL21/CCL25/C5/C8B/CFHR2/CFHR5/CXCL10/CLEC7A/APOL1/CXCL9/FCER2/CHGA/GNLY/GZMA/GZMB/CXCL13/F2/CCL20/C9/GZMH/LGALS3/PGLYRP1/HRG/C7/IFNG/XCL1,30
3,GO:0031102,neuron projection regeneration,21/1056,61/18986,0.3442622950819672,6.189549180327869,9.8519845137686,5.3108244270107855e-12,1.7549551231564487e-10,1.1402863243419919e-10,ADM/APOA4/APOD/EPHA4/FOLR1/GRN/IGF1R/KIAA0319/GFAP/MATN2/NEFL/OMG/PTPRF/PTPRS/RGMA/PTN/RTN4R/SPP1/THY1/TNC/TNR,21
3,GO:0001818,negative regulation of cytokine production,58/1056,388/18986,0.14948453608247422,2.687607388316151,8.150819470449184,5.3863395466706146e-12,1.7685719976488547e-10,1.1491339213882598e-10,ACP5/AGER/APOA1/ADIPOQ/APOD/AXL/BST2/CD274/CD200/CD34/CD83/APOA2/CR1/CX3CL1/DLL1/EPHA2/CD200R1/FN1/FURIN/GAS6/CEACAM1/HAVCR2/HGF/IDO1/GPNMB/F2/IL12B/IL1R2/INHBB/IL6/LAG3/LGALS9/LILRA5/LILRB1/LILRB4/MERTK/PGLYRP1/PDCD1LG2/PRG2/PTPRS/LBP/ORM1/PTPRC/SIGLEC1/SLAMF1/SSC5D/TNF/TNFRSF21/TIGIT/IL6R/TREM2/VSIG4/IFNG/PLA2G10/SCGB1A1/SFTPD/SIRPA/XCL1,58
3,GO:0042130,negative regulation of T cell proliferation,23/1056,74/18986,0.3108108108108108,5.58811936936937,9.596855457735543,5.912162680221471e-12,1.9289366213001064e-10,1.2533312224160374e-10,CD274/CD80/BMP4/CD86/CR1/CRTAM/ERBB2/HAVCR2/IDO1/GPNMB/IL2RA/LGALS9/LILRB1/LILRB4/LILRB2/PDCD1LG2/CLEC4G/TNFRSF14/TNFRSF21/VSIG4/SCGB1A1/SFTPD/XCL1,23
3,GO:0051962,positive regulation of nervous system development,49/1056,297/18986,0.16498316498316498,2.966259820426487,8.288447909619292,6.741101507611376e-12,2.185558381870229e-10,1.420071830335611e-10,ACAN/AGRN/BAIAP2/BCAN/AMIGO2/CDON/CX3CL1/EGFR/EPHA4/ADGRB3/CLSTN3/FLRT2/FN1/CDH4/CLSTN2/IL6ST/ITGB1/ISLR2/KIT/IL6/L1CAM/GFAP/LRTM2/LRRN1/MME/LTA/NCAN/NOTCH1/NRP1/NTRK2/DSCAM/OXT/PLXNB2/NEFL/PTPRZ1/ROBO1/ROBO2/PTN/SERPINF1/SEMA7A/SPINT1/SLITRK2/SLITRK1/SLITRK6/THBS2/TNF/TNFRSF1B/IFNG/VCAN,49
3,GO:0002705,positive regulation of leukocyte mediated immunity,34/1056,158/18986,0.21518987341772153,3.8689345991561184,8.788084250461035,6.915694214305526e-12,2.2281502296715616e-10,1.4477459861789594e-10,B2M/C3/CD160/CD28/CD55/CD1C/CRTAM/CLEC7A/CD7/FCER2/IL12B/IL12RB1/IL18R1/IL1R1/ITGAM/ITGB2/KLRD1/KIT/IL6/LAG3/LTA/NECTIN2/LAMP1/PTPRC/SLAMF1/SLAMF6/TNF/KLRK1/TNFSF13/ULBP2/TREM2/PVR/TFRC/XCL1,34
3,GO:0002440,production of molecular mediator of immune response,42/1056,230/18986,0.1826086956521739,3.283152173913044,8.454263497914006,7.602888889114751e-12,2.4343411318873625e-10,1.581719022240153e-10,ACP5/APOA1/AXL/B2M/BST2/CD160/CD244/CD22/CD28/CD55/CD74/APOA2/CD86/CR1/CLEC7A/CD7/IL18R1/IL1R1/IL13RA1/IL4R/KLK7/KIT/IL6/LGALS4/LILRB1/LILRB4/MZB1/PRG2/PTPRC/SEMA7A/SLAMF1/SPINK5/MMP7/SPON2/TNF/TNFRSF14/TNFRSF1B/TNFRSF4/TNFSF13/FCRL3/TFRC/XCL1,42
3,GO:0141060,disruption of anatomical structure in another organism,30/1056,127/18986,0.23622047244094488,4.247047244094488,8.910011259993016,9.851457439819647e-12,3.1348310556956965e-10,2.0368640398639455e-10,CCL11/CCL18/CCL22/CCL27/CCL21/CCL25/C5/C8B/CFHR2/CFHR5/CXCL10/CLEC7A/APOL1/CXCL9/FCER2/CHGA/GNLY/GZMA/GZMB/CXCL13/F2/CCL20/C9/GZMH/LGALS3/PGLYRP1/HRG/C7/IFNG/XCL1,30
3,GO:0038084,vascular endothelial growth factor signaling pathway,19/1056,51/18986,0.37254901960784315,6.698120915032679,9.888518017266437,1.0909041618608583e-11,3.4500680701795856e-10,2.2416900503979667e-10,ADGRG1/DCN/DLL1/FLT4/FLT1/IL12B/ITGB1/KDR/NRP1/NRP2/PGF/PDGFRA/PTP4A3/ROBO1/HRG/SMOC2/VEGFB/TNXB/VEGFD,19
3,GO:0050777,negative regulation of immune response,39/1056,207/18986,0.18840579710144928,3.38737922705314,8.381417364446618,1.5814033309549076e-11,4.970813518946677e-10,3.229798073875813e-10,AMBP/CD160/CD274/CD300A/CD46/CD55/CD59/CD80/CR1/CR2/C4BPB/FURIN/CEACAM1/GRN/HAVCR2/IL12B/IL7R/IL4R/KLRD1/LGALS1/LGALS3/LGALS9/LILRB1/LILRB4/MMP12/PDCD1/PGLYRP1/PTPRC/CLEC4G/SLAMF1/SPINK5/TNFRSF14/SLAMF8/SERPING1/TYRO3/TREM2/VSIG4/MASP1/XCL1,39
