module_protein,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
1,GO:0060337,type I interferon-mediated signaling pathway,11/737,85/18986,0.12941176470588237,3.3338015803336267,4.333616842596823,4.3649389425727927e-4,0.0046704846685528875,0.003302420910499152,AZI2/CDC37/FADD/GIGYF2/IRAK1/MAVS/PTPN1/PTPN6/STAT2/TANK/YTHDF3,11
1,GO:0042542,response to hydrogen peroxide,12/737,99/18986,0.12121212121212122,3.122568973315242,4.255175020532701,4.4865970268514284e-4,0.004768763723000666,0.003371912371772483,ABL1/AIFM1/BECN1/CASP3/FKBP1B/FXN/MAP3K5/PPIF/PRDX3/SOD2/SRC/TOP2B,12
1,GO:0051262,protein tetramerization,12/737,99/18986,0.12121212121212122,3.122568973315242,4.255175020532701,4.4865970268514284e-4,0.004768763723000666,0.003371912371772483,ACOT13/APP/APPL2/DNM1/FARSA/ITPR1/PKD2/SHMT1/SOD2/STK4/TP53/VASP,12
1,GO:0070664,negative regulation of leukocyte proliferation,12/737,99/18986,0.12121212121212122,3.122568973315242,4.255175020532701,4.4865970268514284e-4,0.004768763723000666,0.003371912371772483,ARG2/CASP3/CCL8/GSTP1/LYN/PDE5A/PRKAR1A/PTPN6/SCRIB/SDC4/TGFB1/VSIR,12
1,GO:0048660,regulation of smooth muscle cell proliferation,17/737,174/18986,0.09770114942528736,2.5168982672842684,4.039551073381685,4.493928430553587e-4,0.004768763723000666,0.003371912371772483,AIF1/CCL5/CDKN1A/EREG/FGF2/HBEGF/IRAK1/IRAK4/LDLRAP1/MAP3K5/PDGFB/PRKG1/PTEN/RBPMS2/SOD2/SRC/TGFB1,17
1,GO:0045807,positive regulation of endocytosis,16/737,159/18986,0.10062893081761007,2.5923214118088804,4.0518955820309746,4.722509836307869e-4,0.004976540618031281,0.003518827908716167,ANGPT1/ANXA2/APP/APPL2/BCR/CD36/CD63/DAB2/EGF/FMR1/HNRNPK/LDLRAP1/SERPINE1/TBC1D5/VEGFA/VPS28,16
1,GO:0006911,"phagocytosis, engulfment",8/737,48/18986,0.16666666666666666,4.293532338308458,4.591292946026226,4.728488749219753e-4,0.004976540618031281,0.003518827908716167,AIF1/APPL2/ARHGAP25/BECN1/BIN2/CD36/MYH9/SH3BP1,8
1,GO:0070849,response to epidermal growth factor,8/737,48/18986,0.16666666666666666,4.293532338308458,4.591292946026226,4.728488749219753e-4,0.004976540618031281,0.003518827908716167,BAG4/BECN1/DAB2/DUSP3/MARS1/PPP1R9B/STAT5B/SYAP1,8
1,GO:1902108,regulation of mitochondrial membrane permeability involved in apoptotic process,8/737,48/18986,0.16666666666666666,4.293532338308458,4.591292946026226,4.728488749219753e-4,0.004976540618031281,0.003518827908716167,ATP5IF1/BAX/BCL2L1/BCL2L11/BID/BNIP3L/HSPA1A/TP53,8
1,GO:0097479,synaptic vesicle localization,9/737,60/18986,0.15,3.864179104477612,4.465456760732913,4.7783063407312235e-4,0.004992965036192942,0.003530441337691763,AP3B1/AP3S2/BLOC1S3/BRSK2/DNM1/DNM3/MAP2/PTEN/SNAPIN,9
1,GO:0016241,regulation of macroautophagy,18/737,191/18986,0.09424083769633508,2.4277565054309602,3.985374845490425,4.785511649013196e-4,0.004992965036192942,0.003530441337691763,ATP5IF1/ATP6V1G1/BECN1/BNIP3L/CALCOCO2/CASP3/CDC37/CDK5RAP3/CSNK2A1/GAPDH/HTRA2/IKBKG/LARP1/RNF41/SNX5/SPTLC1/TIGAR/TP53,18
1,GO:0010821,regulation of mitochondrion organization,13/737,114/18986,0.11403508771929824,2.937680020947892,4.170086197888106,4.7993870787171877e-4,0.004992965036192942,0.003530441337691763,ATP5IF1/BAX/BCL2L1/BCL2L11/BID/DDHD2/FXN/HSPA1A/PLSCR3/PPIF/STAT2/TP53/TRIAP1,13
1,GO:0043473,pigmentation,13/737,114/18986,0.11403508771929824,2.937680020947892,4.170086197888106,4.7993870787171877e-4,0.004992965036192942,0.003530441337691763,AP3B1/AP3S2/BAX/BCL2L11/BLOC1S3/CD63/DCTN1/DCTN2/EDAR/PIKFYVE/SNAPIN/SOD2/TYRP1,13
1,GO:0034110,regulation of homotypic cell-cell adhesion,7/737,37/18986,0.1891891891891892,4.873739411052845,4.739773901781949,4.8024235355905635e-4,0.004992965036192942,0.003530441337691763,CCL5/F11R/GP6/LYN/PRKG1/SERPINE2/SH2B3,7
1,GO:0043162,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,7/737,37/18986,0.1891891891891892,4.873739411052845,4.739773901781949,4.8024235355905635e-4,0.004992965036192942,0.003530441337691763,CHMP1A/CHMP6/HGS/STAM/VPS28/VPS37A/VPS4B,7
1,GO:0071357,cellular response to type I interferon,11/737,86/18986,0.12790697674418605,3.295036445678584,4.2867427224578405,4.832952587053147e-4,0.005004444453045356,0.0035385582396717657,AZI2/CDC37/FADD/GIGYF2/IRAK1/MAVS/PTPN1/PTPN6/STAT2/TANK/YTHDF3,11
1,GO:1990849,vacuolar localization,11/737,86/18986,0.12790697674418605,3.295036445678584,4.2867427224578405,4.832952587053147e-4,0.005004444453045356,0.0035385582396717657,CD84/FES/LAT/LAT2/LYN/MYH9/SNAP23/SNAPIN/STXBP1/SYTL4/VAMP8,11
1,GO:0001667,ameboidal-type cell migration,21/737,241/18986,0.08713692946058091,2.2447513469994425,3.9081202025381376,4.862513706703939e-4,0.00500579741627527,0.003539514897144958,AMOTL2/APPL2/ARF6/ARSB/BAG4/CORO1A/EPPK1/FGF2/FUT8/HBEGF/ITGB1BP1/PKN3/PPM1F/PTEN/C1QBP/SDC4/SEMA4D/SRC/TGFB1/VEGFA/YTHDF3,21
1,GO:0010544,negative regulation of platelet activation,5/737,18/18986,0.2777777777777778,7.155887230514096,5.250922960685924,4.886470302392264e-4,0.00500579741627527,0.003539514897144958,PDGFA/PDGFB/PRKG1/SERPINE2/SH2B3,5
1,GO:0072673,lamellipodium morphogenesis,5/737,18/18986,0.2777777777777778,7.155887230514096,5.250922960685924,4.886470302392264e-4,0.00500579741627527,0.003539514897144958,MYO9B/PLEKHO1/SNX2/SRC/WASF1,5
1,GO:1902170,cellular response to reactive nitrogen species,5/737,18/18986,0.2777777777777778,7.155887230514096,5.250922960685924,4.886470302392264e-4,0.00500579741627527,0.003539514897144958,AIFM1/FOXO1/MAP3K5/PTPN1/TRAF2,5
1,GO:1903729,regulation of plasma membrane organization,5/737,18/18986,0.2777777777777778,7.155887230514096,5.250922960685924,4.886470302392264e-4,0.00500579741627527,0.003539514897144958,ANXA2/CASP7/MYH9/SYTL4/XRCC4,5
1,GO:0031365,N-terminal protein amino acid modification,6/737,27/18986,0.2222222222222222,5.724709784411277,4.937064657983883,4.931724090021975e-4,0.00500579741627527,0.003539514897144958,METAP1D/METAP2/NAA10/NAA80/NMT1/PPM1A,6
1,GO:0036344,platelet morphogenesis,6/737,27/18986,0.2222222222222222,5.724709784411277,4.937064657983883,4.931724090021975e-4,0.00500579741627527,0.003539514897144958,CASP3/CASP9/CLEC1B/MPIG6B/MYH9/PTPN6,6
1,GO:0044346,fibroblast apoptotic process,6/737,27/18986,0.2222222222222222,5.724709784411277,4.937064657983883,4.931724090021975e-4,0.00500579741627527,0.003539514897144958,BCL2L11/BID/CASP3/CASP7/CASP9/TP53,6
1,GO:0048245,eosinophil chemotaxis,6/737,27/18986,0.2222222222222222,5.724709784411277,4.937064657983883,4.931724090021975e-4,0.00500579741627527,0.003539514897144958,CCL13/CCL4/CCL5/CCL26/CCL8/DAPK2,6
1,GO:2000353,positive regulation of endothelial cell apoptotic process,6/737,27/18986,0.2222222222222222,5.724709784411277,4.937064657983883,4.931724090021975e-4,0.00500579741627527,0.003539514897144958,CD40/CD40LG/FOXO3/PTPN1/RGCC/TGFB1,6
1,GO:0097696,cell surface receptor signaling pathway via STAT,16/737,160/18986,0.1,2.576119402985075,4.023366437200334,5.062891635957248e-4,0.005128799101040716,0.0036264873132051297,ARL2BP/CCL5/CD40/CTF1/EGF/F2R/HGS/NMI/PIBF1/PKD2/SH2B3/STAMBP/STAT2/STAT5B/TGFB1/THPO,16
1,GO:0009144,purine nucleoside triphosphate metabolic process,22/737,259/18986,0.08494208494208494,2.1882095314931136,3.869263599629773,5.114172018699137e-4,0.005170548718117868,0.0036560077630567807,AK2/APP/ATP5IF1/ENO1/ENO2/FIS1/GAPDH/GIT1/GPI/HSPA1A/ITPA/NDUFA5/NDUFB7/NDUFS6/NUDT16/NUDT2/NUDT5/PFKFB2/SDHB/SRC/TGFB1/TIGAR,22
1,GO:0009266,response to temperature stimulus,17/737,176/18986,0.09659090909090909,2.4882971506105833,3.986310242369379,5.128270323948903e-4,0.005174616185422704,0.003658883800563275,APPL2/CDKN1A/CIRBP/COMT/CXCL12/DNAJA2/DNAJB6/EEF1D/EIF2AK3/FOXO1/HSBP1/HSPA1A/HSPB1/HTRA2/IRAK1/LYN/MAPKAPK2,17
1,GO:0006163,purine nucleotide metabolic process,32/737,440/18986,0.07272727272727272,1.873541383989145,3.7256684499547847,5.265816922570006e-4,0.005302987394964617,0.003749652917000314,ABHD14B/AK2/APP/APRT/ATP5IF1/ENO1/ENO2/FHIT/FIS1/GAPDH/GIT1/GMPR2/GPI/HSPA1A/ITPA/NDUFA5/NDUFB7/NDUFS6/NT5C/NUDT16/NUDT2/NUDT5/PDE5A/PFKFB2/PGD/PRDX5/SDHB/SRC/SULT1A1/TGFB1/TIGAR/TP53,32
1,GO:0009150,purine ribonucleotide metabolic process,27/737,348/18986,0.07758620689655173,1.9987133299022133,3.778768825657111,5.297978047639003e-4,0.00532493449171701,0.003765171338830891,ABHD14B/AK2/APP/APRT/ATP5IF1/ENO1/ENO2/FIS1/GAPDH/GIT1/GMPR2/GPI/HSPA1A/ITPA/NDUFA5/NDUFB7/NDUFS6/NT5C/NUDT2/NUDT5/PDE5A/PFKFB2/SDHB/SRC/SULT1A1/TGFB1/TIGAR,27
1,GO:0050870,positive regulation of T cell activation,22/737,260/18986,0.08461538461538462,2.179793340987371,3.8493696170978673,5.388178907715061e-4,0.00540501696680167,0.0038217963058423026,ABL1/AIF1/AP3B1/CCL5/CD40LG/CORO1A/FADD/FOXO3/IL1B/IL7/LYN/MDK/NCK2/PTPN6/SMARCA2/SRC/STAT5B/TGFB1/TNFSF14/VSIR/YES1/ZBTB16,22
1,GO:0070228,regulation of lymphocyte apoptotic process,9/737,61/18986,0.14754098360655737,3.8008319060435523,4.403049091291563,5.415432829239098e-4,0.0054217666688054595,0.003833639737534603,ARG2/BAX/BCL2L11/CCL5/FADD/LYN/MIF/PRKD2/TP53,9
1,GO:0043029,T cell homeostasis,8/737,49/18986,0.16326530612244897,4.205909229363386,4.515576261556844,5.461632540317302e-4,0.0054573822426205575,0.003858822908886892,BAX/BCL2L11/CASP3/CORO1A/FADD/STAT5B/TGFB1/TNFSF14,8
1,GO:0071559,response to transforming growth factor beta,25/737,313/18986,0.07987220447284345,2.0576033570168324,3.791468480363967,5.51293527358899e-4,0.005497948653427777,0.003887506733547678,ABL1/APPL2/AXIN1/CRKL/DAB2/FNTA/FUT8/HSPA1A/ING1/ITGB5/LATS1/NFATC1/PBLD/PPM1A/SMAD1/SMAD2/SMAD3/SPRED2/SPRY2/SRC/STK11/TGFB1/TP53/TSC22D1/YES1,25
1,GO:0030111,regulation of Wnt signaling pathway,27/737,349/18986,0.07736389684813753,1.9929863576102296,3.7625952407210206,5.536743596539392e-4,0.005508734387259269,0.0038951331439671423,ABL1/APP/AXIN1/CSNK1D/CSNK2A1/DAB2/DKK1/EGF/FGF2/FOXO1/FOXO3/GPC5/HHEX/IFT20/LATS1/MDK/NFKB1/PPM1A/SMAD3/SRC/STK11/STK4/TBL1X/TGFB1/USP47/USP8/XIAP,27
1,GO:0036293,response to decreased oxygen levels,26/737,331/18986,0.07854984894259819,2.0235378996257385,3.775198638027936,5.545201865679599e-4,0.005508734387259269,0.0038951331439671423,AIFM1/BECN1/BIRC2/BNIP2/BNIP3L/CASP3/CASP9/COMT/CXCL12/ENO1/FOXO3/IRAK1/ITPR1/LONP1/P4HB/PTPN1/RGCC/SIRT2/SMAD3/SOD2/SRC/TGFB1/TIGAR/TP53/VEGFA/VEGFC,26
1,GO:2000379,positive regulation of reactive oxygen species metabolic process,10/737,74/18986,0.13513513513513514,3.4812424364663173,4.297697458892384,5.557749252376139e-4,0.005510540571467925,0.0038964102663478317,APP/CD36/CDKN1A/FOXO3/GSTP1/PDGFB/RNF41/SOD2/TGFB1/TP53,10
1,GO:1903900,regulation of viral life cycle,15/737,146/18986,0.10273972602739725,2.6466980167654874,4.013926818302596,5.642122952118564e-4,0.005583418782674555,0.003947941219918679,CCL5/EIF2AK2/FMR1/LARP1/MAVS/MPHOSPH8/P4HB/SRPK2/TARBP2/TNIP1/TOP2B/TRIM21/TRIM25/TRIM5/TRIM58,15
1,GO:1900181,negative regulation of protein localization to nucleus,7/737,38/18986,0.18421052631578946,4.745483110761979,4.644483907378436,5.692037969278266e-4,0.005621982117348687,0.0039752087032408935,ANGPT1/APP/CD36/LATS1/MAGED1/OTUD7B/TRIM40,7
1,GO:0048659,smooth muscle cell proliferation,17/737,178/18986,0.09550561797752809,2.460338755659903,3.933795808015055,5.838179534165161e-4,0.005744231817523423,0.004061649403684172,AIF1/CCL5/CDKN1A/EREG/FGF2/HBEGF/IRAK1/IRAK4/LDLRAP1/MAP3K5/PDGFB/PRKG1/PTEN/RBPMS2/SOD2/SRC/TGFB1,17
1,GO:0071453,cellular response to oxygen levels,17/737,178/18986,0.09550561797752809,2.460338755659903,3.933795808015055,5.838179534165161e-4,0.005744231817523423,0.004061649403684172,AIFM1/ATP6V1G1/BECN1/BNIP3L/ENO1/FOXO1/FOXO3/IRAK1/P4HB/PTPN1/RGCC/SIRT2/SRC/TGFB1/TIGAR/TP53/VEGFA,17
1,GO:0032370,positive regulation of lipid transport,11/737,88/18986,0.125,3.220149253731343,4.195030227670681,5.895488220763479e-4,0.005789527247005971,0.004093677037664085,ANXA2/BMP6/DAB2/DBI/IL1B/LDLRAP1/MAP2K6/MIF/PLA2G4A/TRIAP1/XRCC4,11
1,GO:0002009,morphogenesis of an epithelium,35/737,500/18986,0.07,1.8032835820895525,3.6580692911180206,5.917656442327761e-4,0.005800206772480034,0.004101228349945918,ABL1/ARL13B/BRSK2/CASP3/DAG1/EGF/FGF2/FKBPL/GRSF1/HBEGF/IFT20/ITGB5/MAGED1/MDK/MTSS1/OPHN1/PDGFA/PKD2/PPP3R1/PRKD2/PTEN/RAB10/RHOC/SCRIB/SDC4/SH3BP1/SMAD3/SPINT2/SPRY2/SRC/STK4/TGFB1/VASP/VEGFA/VEGFC,35
1,GO:0009176,pyrimidine deoxyribonucleoside monophosphate metabolic process,4/737,11/18986,0.36363636363636365,9.367706919945727,5.578679608006982,5.973486220934327e-4,0.00584377623442261,0.004132035581398181,DUT/NT5C/SHMT1/TYMP,4
1,GO:0050678,regulation of epithelial cell proliferation,30/737,406/18986,0.07389162561576355,1.9035365046687744,3.698327566473258,6.006897317489456e-4,0.005865289852210237,0.004147247497566264,AKT3/ATP5IF1/BAX/BID/BMP6/CCL5/CCL26/DAB2/CXCL12/EGF/EPPK1/EREG/FGF2/MAGED1/MDK/MTSS1/MYDGF/PDGFB/PLXNB3/PRKD2/RGCC/SMAD3/SPARC/STK11/STK4/TGFB1/TNFSF12/TRIM24/VASH1/VEGFA,30
1,GO:0046034,ATP metabolic process,20/737,228/18986,0.08771929824561403,2.259753862267609,3.8457350935027184,6.030062465430682e-4,0.0058767363989472455,0.004155341157642236,AK2/APP/ATP5IF1/ENO1/ENO2/FIS1/GAPDH/GIT1/GPI/HSPA1A/NDUFA5/NDUFB7/NDUFS6/NUDT2/NUDT5/PFKFB2/SDHB/SRC/TGFB1/TIGAR,20
1,GO:0032511,late endosome to vacuole transport via multivesicular body sorting pathway,6/737,28/18986,0.21428571428571427,5.520255863539445,4.810223807851722,6.072635955738803e-4,0.005907018611491381,0.004176753199222263,CHMP6/HGS/STAM/VPS28/VPS37A/VTA1,6
1,GO:0001936,regulation of endothelial cell proliferation,17/737,179/18986,0.09497206703910614,2.4465938464104062,3.907804922576242,6.223707041806223e-4,0.006031124408814483,0.004264506314643787,AKT3/ATP5IF1/BMP6/CCL26/CXCL12/EGF/FGF2/MDK/MYDGF/PDGFB/PLXNB3/PRKD2/RGCC/SPARC/TNFSF12/VASH1/VEGFA,17
1,GO:1903169,regulation of calcium ion transmembrane transport,17/737,179/18986,0.09497206703910614,2.4465938464104062,3.907804922576242,6.223707041806223e-4,0.006031124408814483,0.004264506314643787,ABL1/BAX/CACNB3/CORO1A/CRACR2A/CXCL11/DMD/EHD3/F2R/FKBP1B/FMR1/LYN/PKD2/PPP3R1/PTPN6/SESTD1/TGFB1,17
1,GO:0043114,regulation of vascular permeability,8/737,50/18986,0.16,4.12179104477612,4.441853383136294,6.284039952949782e-4,0.006078122259576286,0.004297737701987659,ANGPT1/BCR/BMP6/FGFBP3/SRC/TGFB1/VEGFA/YES1,8
1,GO:0048490,anterograde synaptic vesicle transport,5/737,19/18986,0.2631578947368421,6.779261586802828,5.064882094242671,6.421128530525234e-4,0.006164283389304225,0.004358660783140592,AP3B1/AP3S2/BLOC1S3/MAP2/SNAPIN,5
1,GO:0070431,nucleotide-binding oligomerization domain containing 2 signaling pathway,5/737,19/18986,0.2631578947368421,6.779261586802828,5.064882094242671,6.421128530525234e-4,0.006164283389304225,0.004358660783140592,ERBIN/HSPA1A/NAGK/XIAP/ZNRF4,5
1,GO:0099514,synaptic vesicle cytoskeletal transport,5/737,19/18986,0.2631578947368421,6.779261586802828,5.064882094242671,6.421128530525234e-4,0.006164283389304225,0.004358660783140592,AP3B1/AP3S2/BLOC1S3/MAP2/SNAPIN,5
1,GO:0099517,synaptic vesicle transport along microtubule,5/737,19/18986,0.2631578947368421,6.779261586802828,5.064882094242671,6.421128530525234e-4,0.006164283389304225,0.004358660783140592,AP3B1/AP3S2/BLOC1S3/MAP2/SNAPIN,5
1,GO:0150115,cell-substrate junction organization,12/737,103/18986,0.11650485436893204,3.0013041588175624,4.092754764218562,6.447466491410497e-4,0.006178020130575431,0.004368373801132407,ABL1/ARF6/BCR/DUSP3/ITGA6/ITGB1BP1/PPM1F/PTEN/SDC4/SMAD3/SRC/VEGFA,12
1,GO:0009791,post-embryonic development,11/737,89/18986,0.12359550561797752,3.183967801442227,4.150154952506183,6.495726067055155e-4,0.006201124364385739,0.004384710415053862,ABL1/ALDH5A1/BAX/BCL2L11/GIGYF2/INPPL1/ITPR1/MMUT/SMAD2/SOD2/VEGFA,11
1,GO:0018210,peptidyl-threonine modification,11/737,89/18986,0.12359550561797752,3.183967801442227,4.150154952506183,6.495726067055155e-4,0.006201124364385739,0.004384710415053862,APP/AXIN1/CSNK2A1/EGF/EIF4G1/PARD3/PRKD2/SIRT2/SPRED2/SPRY2/STK11,11
1,GO:0001666,response to hypoxia,25/737,317/18986,0.07886435331230283,2.031639907716936,3.722346060001876,6.632001519537669e-4,0.006295059204609659,0.004451130155743426,AIFM1/BECN1/BIRC2/BNIP3L/CASP3/CASP9/COMT/CXCL12/ENO1/FOXO3/IRAK1/ITPR1/LONP1/P4HB/PTPN1/RGCC/SIRT2/SMAD3/SOD2/SRC/TGFB1/TIGAR/TP53/VEGFA/VEGFC,25
1,GO:0006605,protein targeting,26/737,335/18986,0.07761194029850746,1.999376253063043,3.708684397265916,6.63282563208425e-4,0.006295059204609659,0.004451130155743426,AIFM1/AKT2/AP3B1/ATP5IF1/BAG4/BAG6/BECN1/BID/BNIP3L/CDC37/CHM/ERBIN/FIS1/HGS/HTRA2/ITGB1BP1/MICALL2/PARD3/PIKFYVE/SORT1/TIMM10/TIMM8A/TOMM20/VPS37A/VPS53/YWHAQ,26
1,GO:0010976,positive regulation of neuron projection development,16/737,164/18986,0.0975609756097561,2.513287222424463,3.9113791253711336,6.643150484615334e-4,0.006295059204609659,0.004451130155743426,ABL1/ARF6/ARSB/BDNF/DBN1/DMD/FES/FKBP1B/ITGA6/LYN/MDK/PLXNB3/RAPGEF2/SCARF1/STK24/TWF2,16
1,GO:0051017,actin filament bundle assembly,16/737,164/18986,0.0975609756097561,2.513287222424463,3.9113791253711336,6.643150484615334e-4,0.006295059204609659,0.004451130155743426,ABL1/AIF1/ARHGEF10/BAG4/CCN2/F11R/ITGB5/ITGB1BP1/MTSS1/PPM1F/RGCC/RHOC/SDC4/SMAD3/SRC/WAS,16
1,GO:1905476,negative regulation of protein localization to membrane,7/737,39/18986,0.1794871794871795,4.6238040566398775,4.552461606767484,6.70775506113994e-4,0.006344572742912474,0.004486140343303828,BCL2L1/DAB2/ITGB1BP1/LZTFL1/NUMB/PPP2R5A/TGFB1,7
1,GO:0007080,mitotic metaphase chromosome alignment,9/737,63/18986,0.14285714285714285,3.6801705756929635,4.2821041305286025,6.898924082496534e-4,0.006477673507806617,0.004580253648535176,BECN1/CHMP1A/CHMP6/DCTN2/KIF22/NUDC/PIBF1/PSRC1/VPS4B,9
1,GO:0033059,cellular pigmentation,9/737,63/18986,0.14285714285714285,3.6801705756929635,4.2821041305286025,6.898924082496534e-4,0.006477673507806617,0.004580253648535176,AP3B1/AP3S2/BLOC1S3/CD63/DCTN1/DCTN2/PIKFYVE/SNAPIN/TYRP1,9
1,GO:0051893,regulation of focal adhesion assembly,9/737,63/18986,0.14285714285714285,3.6801705756929635,4.2821041305286025,6.898924082496534e-4,0.006477673507806617,0.004580253648535176,ABL1/DUSP3/ITGB1BP1/PPM1F/PTEN/SDC4/SMAD3/SRC/VEGFA,9
1,GO:0090109,regulation of cell-substrate junction assembly,9/737,63/18986,0.14285714285714285,3.6801705756929635,4.2821041305286025,6.898924082496534e-4,0.006477673507806617,0.004580253648535176,ABL1/DUSP3/ITGB1BP1/PPM1F/PTEN/SDC4/SMAD3/SRC/VEGFA,9
1,GO:0050852,T cell receptor signaling pathway,15/737,149/18986,0.10067114093959731,2.5934087949514173,3.9240450472827746,6.986569364926566e-4,0.00654799639749322,0.00462997777737162,ABL1/BTN3A2/CACNB3/CD226/CRKL/DGKZ/DUSP3/ERMAP/FYB1/IKBKG/LAT/PRKD2/PTPN6/SLA2/STK11,15
1,GO:0002697,regulation of immune effector process,30/737,410/18986,0.07317073170731707,1.8849654168183474,3.640505031836223,7.042229926391732e-4,0.006588140783597074,0.004658363195484896,ANGPT1/APPL2/BCR/CD226/CD36/CD40/CD40LG/CD69/CD84/CXCL6/FADD/FES/GFER/GPI/IL1B/LYN/MAPKAPK2/MAVS/MIF/PTPN6/C1QBP/SERPINB9/STAT5B/STX4/STX7/STXBP1/TGFB1/TRAF2/VAMP8/WAS,30
1,GO:0032456,endocytic recycling,11/737,90/18986,0.12222222222222222,3.148590381426202,4.105910239111641,7.14596393184379e-4,0.006660967598147143,0.004709857807347033,ARF6/ARHGAP1/EHD3/HGS/MICALL2/RAB11FIP3/SCRIB/STX16/STX6/VPS53/VTI1A,11
1,GO:0044772,mitotic cell cycle phase transition,33/737,467/18986,0.07066381156316917,1.8203841605676119,3.6073347897980685,7.146014693495085e-4,0.006660967598147143,0.004709857807347033,AIF1/APP/APPL2/BCAT1/BID/BRSK2/CASP2/CDC27/CDK5RAP3/CDKN1A/CDKN2D/CRADD/DGKZ/EIF4E/EIF4G1/ENSA/GIGYF2/LATS1/PKD2/PPP1R9B/PTEN/PTPN6/RGCC/RRM2B/SIRT2/SMARCA2/TACC3/TGFB1/TP53/TRIAP1/USP47/VPS4B/ZFYVE19,33
1,GO:0016601,Rac protein signal transduction,8/737,51/18986,0.1568627450980392,4.040971612525607,4.3700288934748475,7.203512384064135e-4,0.006682200881159492,0.004724871503525219,AIF1/ARF6/BRK1/CRKL/DBNL/FNTA/SH3BP1/WASF1,8
1,GO:0007052,mitotic spindle organization,14/737,134/18986,0.1044776119402985,2.691468032969481,3.9487258897326805,7.207825716827022e-4,0.006682200881159492,0.004724871503525219,ABRAXAS2/ARHGEF10/CHMP1A/CHMP6/DCTN1/DCTN2/DCTN6/HSPA1A/MZT1/NUDC/PIBF1/PSRC1/TACC3/VPS4B,14
1,GO:0050868,negative regulation of T cell activation,14/737,134/18986,0.1044776119402985,2.691468032969481,3.9487258897326805,7.207825716827022e-4,0.006682200881159492,0.004724871503525219,ARG2/CASP3/CD69/DUSP3/MDK/PAG1/PDE5A/PRKAR1A/PTPN6/SCRIB/SDC4/TGFB1/TNFAIP8L2/VSIR,14
1,GO:0002263,cell activation involved in immune response,25/737,319/18986,0.07836990595611286,2.0189023534365793,3.6881633871532813,7.262392624052862e-4,0.006720657390474865,0.004752063452438573,ABL1/ANXA3/APP/BCR/CD40/CD40LG/CD69/CD84/CORO1A/CRACR2A/FES/LAT/LAT2/LYN/MDK/NMI/PTPN6/SNAP23/STX4/STXBP1/STXBP3/TGFB1/TP53/UNG/VAMP8,25
1,GO:0009226,nucleotide-sugar biosynthetic process,6/737,29/18986,0.20689655172413793,5.329902213072568,4.689340744527656,7.408016261264945e-4,0.0068063634200101536,0.004812664739923559,GNE/GNPDA2/GPI/MPI/NAGK/PMM2,6
1,GO:0022011,myelination in peripheral nervous system,6/737,29/18986,0.20689655172413793,5.329902213072568,4.689340744527656,7.408016261264945e-4,0.0068063634200101536,0.004812664739923559,AKT2/ARHGEF10/DAG1/PARD3/PPP3R1/SIRT2,6
1,GO:0032292,peripheral nervous system axon ensheathment,6/737,29/18986,0.20689655172413793,5.329902213072568,4.689340744527656,7.408016261264945e-4,0.0068063634200101536,0.004812664739923559,AKT2/ARHGEF10/DAG1/PARD3/PPP3R1/SIRT2,6
1,GO:0090594,inflammatory response to wounding,6/737,29/18986,0.20689655172413793,5.329902213072568,4.689340744527656,7.408016261264945e-4,0.0068063634200101536,0.004812664739923559,F2R/GIT1/MAPK9/MDK/PTPN6/TGFB1,6
1,GO:0034101,erythrocyte homeostasis,15/737,150/18986,0.1,2.576119402985075,3.894573578716126,7.49129661428864e-4,0.006870589180533295,0.0048580776915969565,ADGRF5/ATP5IF1/CASP3/CDK5RAP3/FOXO3/GPI/HCLS1/HSPA1A/LYN/MPIG6B/PRDX1/SH2B3/STAT5B/TRIM58/VEGFA,15
1,GO:0032602,chemokine production,12/737,105/18986,0.11428571428571428,2.9441364605543705,4.014471764126265,7.670140366678104e-4,0.007009580235455292,0.004956355921528275,AIF1/APP/ARG2/CXCL6/EIF2AK2/ERBIN/GSTP1/IL1B/IL7/MAVS/MIF/TGFB1,12
1,GO:0032642,regulation of chemokine production,12/737,105/18986,0.11428571428571428,2.9441364605543705,4.014471764126265,7.670140366678104e-4,0.007009580235455292,0.004956355921528275,AIF1/APP/ARG2/CXCL6/EIF2AK2/ERBIN/GSTP1/IL1B/IL7/MAVS/MIF/TGFB1,12
1,GO:0061136,regulation of proteasomal protein catabolic process,18/737,199/18986,0.09045226130653267,2.330158253956349,3.790710718765751,7.775537292902821e-4,0.007093278780879022,0.005015537750867483,ARAF/AXIN1/BAG6/CAMLG/COMMD1/CSNK1D/CSNK2A1/DAB2/ELOB/FHIT/FMR1/HSPA1A/MAPK9/NUB1/OPHN1/RAD23B/SIRT2/USP25,18
1,GO:0007179,transforming growth factor beta receptor signaling pathway,21/737,250/18986,0.084,2.163940298507463,3.7229035014883713,7.841362246356958e-4,0.007121465836894048,0.005035468342614459,APPL2/AXIN1/DAB2/FNTA/FUT8/HSPA1A/ING1/ITGB5/LATS1/PBLD/PPM1A/SMAD1/SMAD2/SMAD3/SPRED2/SPRY2/SRC/STK11/TGFB1/TP53/TSC22D1,21
