name,wX_01,wX_02,wX_03,wX_04,wX_05
CAMKK1,-0.01473582757953402,0.007091222035462772,0.0025677985951927814,-0.04204182475123451,0.02334669016694036
CANT1,-0.02304271357742778,-0.009883372816999846,-0.006734271767042318,0.07132542322878954,-0.013702652769945462
CAPG,0.0019249144294676735,-0.0068124866380159955,-0.024588347491920463,-0.0056186175565111395,-0.013568768874913859
CARHSP1,0.019932096997207792,-0.012807383292176651,0.004353447049376404,0.026023881035329488,0.037640577251338535
CASP1,-0.010537283991437617,0.009190103074685717,-0.0028335799218544124,-0.02488696131081472,-0.02131540367658035
CASP10,0.0014047332897427812,0.01282425136747918,-0.002364005403029826,-0.011183409057922363,-2.164382810968085e-4
CASP2,0.02939798686855081,0.021183609921192944,-0.0549211472161458,-6.614481113413596e-4,0.04325268859506545
CASP3,-0.0918963695143307,-0.0032303934847645304,-0.16257327230842264,0.07222640344840264,0.11941817049710539
CASP8,0.012126628597012695,0.05330483086426725,-0.005089126548181349,-0.009697658030460469,0.017177087538192647
CBLIF,8.243055901416871e-4,-0.0026253448805281625,0.00425282596530671,8.090197007724047e-4,0.0401393285875223
CBLN4,-0.020466857476689967,-0.0010621378282476782,-0.010551310930069602,-0.010512577704618466,-0.016870410746972972
CC2D1A,0.07905888921947807,-0.04638837559891244,0.01777907778205542,0.07406357892949801,0.006115924892287508
CCDC80,0.02124397428616686,0.03180581951096353,0.035089570718681865,-0.015605504567419732,0.02647514529562647
CCL11,0.009099283020071115,-0.006555784487100606,-7.829738321208409e-4,0.022679643155599918,0.05220245542229107
CCL13,0.006336692509110268,0.02330762706285655,-0.003551510092789662,-0.026046974093701873,0.030480482969181575
CCL14,-0.0011972666499029832,0.016613452258147428,-0.03747842848470238,0.010625383332023577,-0.001191600629008505
CCL15,0.01179641934714622,-0.016273407542084468,0.0066183418407169455,0.0017213275417266507,-0.005378433228177005
CCL16,0.0058829992662249335,0.0030428532336605513,0.014258313558017294,-0.03261181068862639,1.6010478585200147e-4
CCL17,-0.013915094911404916,-0.014506627561931012,0.004518057404275548,0.023631086733769846,-0.02513423218504716
CCL18,-0.021252768635475244,0.019511458708371166,-0.02626978330910715,0.01092373673359883,-0.021915146838787515
CCL19,-0.013000183622227232,-0.011812194720252224,0.0048770777021784695,0.0021004690173813284,0.004261408037386674
CCL2,-0.02193997219409885,-0.026281951720083355,-0.016062114855639017,-0.010689086282346947,-0.030899500497859632
CCL20,0.004713372972471271,0.004279496106973398,0.006477635270059067,-0.005113007281638431,-0.008590596157218734
CCL21,-0.002308515266914515,-0.010368096864845543,-0.015125212000407198,-0.04038563547112637,-0.022613171069948222
CCL22,3.900108146724407e-4,-0.004188553673700082,-0.008562348460043825,-0.0032831363819981903,0.02037437720633904
CCL23,0.00417312527522536,-0.018998559681110343,0.013135751665032629,-0.0023357392630974525,9.032315217799214e-4
CCL24,-0.00571860501424006,-0.017258524872715803,0.0051293395275307345,0.004035521743751132,-0.0071144937850029615
CCL25,-0.005581772853097953,0.010073510288511825,0.011647218646083589,0.013794601297057302,-0.00683570865679052
CCL26,0.011905634163802468,-0.011940506574908498,-0.01829988346718248,0.028216107744007547,-0.015071120565701156
CCL27,0.00553408431522218,-0.00419800705579985,-8.669150822920847e-4,-0.02467547865339125,-0.020686453303474784
CCL28,-0.01585990094641556,0.025877429509130006,-0.0017146165333899802,0.05317501780590591,0.008096349642695774
CCL3,0.005437445547136909,0.012409119761481026,0.0220610106846732,1.8839967574171902e-4,-0.0010083457199331273
CCL4,-0.0063797256661880545,-0.0023274430662231066,-0.009687271915704811,0.0060826747922410026,-0.01495272023282994
