dataset,feature,beta_sex,p_sex,q_sex,p_age,q_age,R2
proteome,IL1A,0.01116072322212577,0.3558025584734832,0.41279319085218497,0.819309430365658,0.8418036702701005,1.7243566822833234e-4
proteome,IL1B,-0.010260222212678827,0.3924430448634679,0.4497609925231499,0.07575868168161376,0.11346310509421784,7.576308755798955e-4
proteome,IL1R1,0.04251989448254226,1.064409326492758e-17,3.506784225770159e-17,2.966579793698049e-30,1.2623099734409045e-29,0.021268684640226465
proteome,IL1R2,0.06979980341488459,2.6206541123636516e-58,1.9869322997375324e-57,8.450526935888206e-9,2.1209878010195766e-8,0.028108741363037093
proteome,IL1RAP,-0.21925053519731377,1.276408747565017e-104,1.765799589640893e-103,2.751794475902786e-5,5.9367982817148794e-5,0.048505584117017
proteome,IL1RL1,0.4074705910386412,0,0,1.9828363227348727e-21,7.136743805256589e-21,0.14534430675664356
proteome,IL1RL2,-0.219022602939619,6.182018521982722e-141,1.1794321611547428e-139,3.336042556395572e-40,1.6994604227083203e-39,0.07729379366916067
proteome,IL1RN,-0.09677954043808222,3.2272724794086095e-13,9.217620711735549e-13,2.8037380708046495e-28,1.1559479419037814e-27,0.017814214494301428
proteome,IL2,0.008522561767081587,0.19352640270180504,0.23855725062777403,0.4805233602883604,0.542400498330133,4.2796148412882484e-4
proteome,IL20,0.03943532646850768,1.8914057749823678e-4,3.548209162707925e-4,5.647187502978121e-4,0.0011092961185190536,0.003048882298612998
proteome,IL20RA,0.014911659294465453,0.12087611879362585,0.15744640372985,0.2973940533263059,0.36367542591516006,6.058005467605154e-4
proteome,IL20RB,0.008222508346888377,0.3264395366478525,0.38314314735628524,0.567006126862304,0.6215136629031414,2.926126049893618e-4
proteome,IL21R,-0.02050657025300839,0.058894879914674764,0.08116815602971465,0.7024419839661373,0.7426396780866189,4.723786879514691e-4
proteome,IL22,0.3592751312596243,6.645161159188839e-140,1.2595600924462481e-138,5.949000746302184e-18,1.9800607957190508e-17,0.06884268423142781
proteome,IL22RA1,-0.06562325110098784,1.8375597401813895e-12,5.093862185744992e-12,4.3943633484570863e-10,1.1576847124680718e-9,0.009504667125642463
proteome,IL24,0.004918235558428951,0.6382451512503291,0.6897785488560841,0.5566468855190103,0.6125798488498257,2.2503717680455448e-4
proteome,IL25,-6.584878895303011e-4,0.9236060357742641,0.9393749193118736,0.4524709146795277,0.516326270504121,2.605683979971518e-4
proteome,IL2RA,0.05986705697019438,7.044575367253996e-12,1.9164133734402997e-11,2.400136294279789e-56,1.563838804241675e-55,0.030242218293419998
proteome,IL2RB,-0.042991255864095815,2.1103463204318658e-7,4.7095572701380864e-7,0.8368997223346888,0.8568608521553689,0.0027614850575499172
proteome,IL2RG,-0.05144429330425243,1.7016321479418e-11,4.552762822953358e-11,0.014835001798273505,0.025264510063687493,0.005364850070791571
proteome,IL3,-0.007531679359967466,0.5268337676230583,0.5840591597765694,0.509029613074106,0.5688581319155113,2.6027464494127184e-4
proteome,IL31,-0.02460694935628433,0.026749658117073895,0.039178249896507124,0.12121023145512237,0.1710892967202622,0.0010781066082070634
proteome,IL31RA,-0.0042893792950567024,0.5828542853299791,0.6376880280652957,1.6529299072208787e-12,4.7026339173272366e-12,0.005736686794480583
proteome,IL32,-0.13849119803142823,1.055624915713149e-46,6.500778753094265e-46,3.597086599544038e-69,2.941147278450713e-68,0.049718093053114254
proteome,IL33,-5.268657257513419e-4,0.9493618686584082,0.9588883372366415,3.5343070189380645e-5,7.569069837329575e-5,0.0022900275004548165
proteome,IL34,-0.005770429730344921,0.4437737109478269,0.5007249564192914,2.81917996907436e-4,5.654688161604978e-4,0.0019139248824233679
proteome,IL36A,-0.015961809843763396,0.1612676840915451,0.2029053318375949,0.43117488922825364,0.4962931788869371,4.75306679821097e-4
proteome,IL36G,0.1556589877678149,2.184190113347166e-29,9.689439119848598e-29,0.05176026937355426,0.08083907239240497,0.013291619555428458
proteome,IL3RA,0.18639348786190066,5.36158274317567e-160,1.2132139556069598e-158,0.2363692617910237,0.3012933952698682,0.06997752278533531
proteome,IL4,-0.007711554919324572,0.6917803614741798,0.7388609129685805,0.9635655677757496,0.9675431346189932,4.258100136489418e-5
proteome,IL4R,0.06279771687500958,7.449992130353883e-16,2.3012197913759773e-15,3.6877416508635155e-64,2.7672282464962987e-63,0.03537798746799026
proteome,IL5,-0.24722226994303287,1.240828415475175e-15,3.792647272012603e-15,5.888583711810073e-10,1.5457532243501441e-9,0.010733936492162033
proteome,IL5RA,0.07083200831693441,2.1398191282846094e-8,5.0658005153793795e-8,3.6118585433949375e-29,1.5018540011637925e-28,0.01671608254254331
proteome,IL6,0.03127741249752772,0.06990445254693664,0.09526195003945287,1.780736856079346e-86,1.7211824115548384e-85,0.039078164829653206
proteome,IL6R,-0.045704727230196016,1.4017715708954172e-9,3.497240355080105e-9,3.0822792508477303e-18,1.0341578314051178e-17,0.011875903406430965
proteome,IL6ST,0.011448356758950265,0.0027275498740146377,0.004596834920466933,1.3698082873682792e-59,9.430354695349072e-59,0.02766080128537618
proteome,IL7,0.0136497022150625,0.3330017349228117,0.3893082784584347,0.30058050663415153,0.3671106689812085,4.4348751188716395e-4
proteome,IL7R,-0.10872685436690817,1.1788291787939407e-19,4.155799967269943e-19,1.0915841889444817e-8,2.7210369321340238e-8,0.012325063150158244
proteome,IL9,-0.026922167650004807,0.018684611557720148,0.028070191012344373,0.8144093417433673,0.8376535829981991,6.236474169746264e-4
proteome,ILKAP,0.03732203231704406,0.0021390725986695234,0.0036535710447725793,0.779558148501154,0.8106627130298784,0.0010282804011142455
proteome,IMMT,0.14125408389016025,1.3825844198467574e-53,9.518311135690294e-53,7.870787566642179e-36,3.6701004643815525e-35,0.039014518057815084
proteome,IMPA1,0.0018179703523857772,0.8918763626263996,0.9128285773164307,0.12438237945411332,0.17514335051932312,5.664449440769825e-4
proteome,IMPACT,0.09805185499893646,2.962418702321782e-17,9.576190688900643e-17,0.006518205911757946,0.011580554976271437,0.008192335325657107
proteome,IMPG1,-0.010048033212389807,0.09343366143221729,0.12419529040102106,0.5666549196475256,0.6213620249628576,4.543466032660426e-4
proteome,ING1,0.04675284305167466,1.7631385938187156e-7,3.9558812877454503e-7,0.6630808345455027,0.7069148853317467,0.002796003967580729
proteome,INHBB,0.1938735030474778,8.103759492270249e-75,7.630604502560276e-74,2.5897341803683657e-107,3.098128718235762e-106,0.07824189156681838
proteome,INHBC,0.05860716913272466,4.493558246006177e-9,1.1022434050497506e-8,1.38130822279677e-43,7.371185927502324e-43,0.023200664465974796
proteome,INPP1,0.06593513025571976,1.8121981883620263e-8,4.304155013693047e-8,1.6007555080000729e-7,3.814371696205888e-7,0.0064154340975490776
proteome,INPP5D,0.15854112763671932,2.0161504092179966e-41,1.1449694639119323e-40,0.2464952621173156,0.31188542267899616,0.018184786801890285
proteome,INPP5J,0.1358328567235922,1.254762011780528e-58,9.588089823003564e-58,4.333200413427672e-5,9.225829326619529e-5,0.02769686938309135
proteome,INPPL1,0.0837568892741603,1.4226454166103966e-4,2.6948098449615496e-4,0.18715191875388631,0.2472754910280626,0.0018471213412679655
proteome,INSL3,2.5853980390088767,0,0,7.362955617002289e-29,3.0485769426992457e-28,0.7287240215239809
proteome,INSL4,0.08300741913270081,4.2254068868478885e-15,1.2624322111268154e-14,1.3050948164482229e-4,2.682797020572086e-4,0.008388800620469206
proteome,INSL5,0.5388562642807594,3.0905720938717927e-152,6.490201397130765e-151,2.8201043393504636e-23,1.0473135580870232e-22,0.07598178417444323
proteome,INSR,-0.01640360789851324,9.141463016330301e-7,1.983935356480903e-6,2.277684213908738e-14,6.847126900514527e-14,0.008813845346092974
proteome,IPCEF1,0.20398764878060457,3.9731777151056546e-25,1.6175321827605866e-24,0.1527586732456945,0.20784422416455348,0.010865906310666529
proteome,IQGAP2,0.06029354775241742,4.3605105919351994e-7,9.577374279803497e-7,0.002023129645653793,0.0037953184033826617,0.003901459656305617
proteome,IRAG2,-0.021875977340693794,0.2485848526047352,0.3012117827950278,0.031000462480715293,0.050525041865554406,9.965118663816108e-4
proteome,IRAK1,0.0743489562634745,1.364954752156849e-6,2.9404449605504366e-6,0.33460905281911,0.40161341495846303,0.0025927741196590803
proteome,IRAK4,0.03960662638525379,0.0867930096792409,0.11621504369435973,0.37137283913792474,0.43764122625902396,5.770769083502936e-4
proteome,ISLR2,-0.03210679444338724,6.248266949381267e-5,1.2126789378486647e-4,0.20175501562288406,0.2634336781990594,0.002091913276052737
proteome,ISM1,-0.11967692175245796,1.0973757428191085e-41,6.280862339782309e-41,1.9589367552946333e-75,1.6967763764703368e-74,0.050313049707745194
proteome,ISM2,-7.449494162728582e-4,0.9351527655230862,0.9471585435676229,0.28711654412014415,0.3527328250364902,3.714318862183541e-4
proteome,IST1,0.05383972414660565,0.008739142996510813,0.013811347269526294,0.36800830815600755,0.43402676828581255,9.498225430683016e-4
proteome,ITGA11,-0.0720513820115329,7.203131569731961e-21,2.6249614297188007e-20,3.008539455129222e-15,9.392434940665453e-15,0.01580854029662193
proteome,ITGA2,-0.17712665131675598,1.1087923499712214e-139,2.0881063674619324e-138,1.349343593601547e-19,4.661223609139545e-19,0.0685158288558686
proteome,ITGA5,-0.014361328819627246,0.011076542674854806,0.017234769759009158,1.6437824602072203e-84,1.5783555925476565e-83,0.03837402324066286
proteome,ITGA6,-0.04290590213010049,2.6727761690733935e-4,4.931626825237191e-4,0.002309807622456551,0.00431647147884166,0.002782852445384454
proteome,ITGAL,-0.046181711157209905,1.2418726668122067e-7,2.807921235030853e-7,1.453043686763091e-28,6.007697622749946e-28,0.015491635085727373
proteome,ITGAM,-0.12235641430450407,1.389516313038408e-66,1.1688755382591102e-65,0.0014889393007830602,0.002841797398699657,0.03046599462942201
proteome,ITGAV,-0.05335052772647718,4.646336128626458e-46,2.8196788273306924e-45,4.8051836123177396e-144,8.552640831924073e-143,0.08111295453422984
proteome,ITGAX,-0.02540355195249222,0.020514881572101105,0.03067773530172291,0.09320382556576477,0.1361671505637975,0.0011161587731397526
proteome,ITGB1,-0.07700573293747565,1.954741931098003e-56,1.4300480443295916e-55,3.664394810887644e-89,3.675727990715131e-88,0.06231589826549733
proteome,ITGB1BP1,0.0018220060413756919,0.8375884581943205,0.8666858239876717,0.006518277432687212,0.011580554976271437,0.0012082935077467605
proteome,ITGB1BP2,-0.05756422132505249,0.017760811643852736,0.026778827060127137,0.35894283983314895,0.42505239329531924,8.741830859227973e-4
proteome,ITGB2,-0.14167779336672667,4.1129556532913827e-107,5.799863551670312e-106,1.4815431405734325e-32,6.56240429033968e-32,0.05967091532943558
proteome,ITGB5,-0.06329484749662086,1.1363312703753948e-14,3.360639288982551e-14,1.9191898008978846e-83,1.8129822099744095e-82,0.04277126697393541
proteome,ITGB6,0.23233280726619543,2.982374634916379e-255,1.404121219245308e-253,5.6980976231232205e-5,1.2026570471364193e-4,0.1115826201803839
proteome,ITGB7,-0.047889710479560935,1.8080051588506506e-6,3.869184060619537e-6,1.7594258780892822e-4,3.5789297129913694e-4,0.004289727955817613
proteome,ITGBL1,-0.016563770792607457,0.02706728990301658,0.03960371891072952,5.354340649552811e-233,2.2013127262034728e-231,0.10087320488191842
proteome,ITIH1,-0.014953942665054648,8.910190203061759e-5,1.7088597373677577e-4,4.035158802300309e-5,8.627203459766038e-5,0.0037753815727609163
proteome,ITIH3,-0.2685231026315434,1.0414029246570738e-212,3.4940863644528717e-211,2.323228649832992e-82,2.180548047865757e-81,0.12080108979378856
proteome,ITIH4,-0.1612208191477922,8.493575994316546e-184,2.36121412642e-182,5.540926066395659e-7,1.2928827488256539e-6,0.08200352429796276
proteome,ITIH5,-0.030207944545039955,8.287194787983799e-4,0.0014669691683520138,0.06618231089888642,0.10056541671725636,0.0017926053268301212
proteome,ITM2A,0.03640593352360768,0.004242312896911344,0.0069883246874064405,3.096248530800815e-17,1.0075751907923722e-16,0.008775195400357871
proteome,ITPA,0.1459285583581453,2.3055107666007997e-26,9.572952955487532e-26,0.021060352299957112,0.03518899162196612,0.011832843235048185
proteome,ITPR1,0.02296051144525438,0.09792815857861427,0.1296382289754989,1.64178881971006e-7,3.905771446400705e-7,0.003668535283166796
proteome,ITPRIP,-0.035299355913317856,1.1518542197551783e-4,2.1975571682780168e-4,4.483450438803179e-5,9.53876955602513e-5,0.0037190517158307568
proteome,IVD,0.01741636090694514,0.09996903281514666,0.13222003026162804,0.06339807257862766,0.0969402691760158,9.617415416605102e-4
proteome,IZUMO1,0.11108703019478158,2.7685632089683396e-30,1.2647004705756782e-29,0.27772867814493285,0.3435127167394318,0.0133474160135717
proteome,JAM2,0.050771363491529414,2.817006738606095e-20,1.0114197626065426e-19,5.310364949630699e-160,1.0993585310618447e-158,0.07790525351155175
proteome,JAM3,0.017331519222712116,0.09184719136907159,0.12230928449193429,6.19668433884222e-11,1.681052191921974e-10,0.005283628757017489
proteome,JCHAIN,-0.16345216320807163,3.540778348594576e-35,1.78815432518124e-34,2.8158057853225086e-5,6.070411438224818e-5,0.016951363987976364
proteome,JMJD1C,-0.007033359428256415,0.5279147851033485,0.5848133805376373,0.20835938828794148,0.27103433797348536,4.792818032300916e-4
proteome,JPT2,0.019683156306820538,0.27896648136955343,0.33304832683751595,0.6034900490297872,0.6529234444469788,2.862998768424774e-4
proteome,JUN,0.014885423738686844,0.14606064470934213,0.1865052589267584,4.2307745245525696e-4,8.395398257762713e-4,0.00201935641611406
proteome,KAZALD1,0.13330011397564012,4.794777551037729e-41,2.7123945099765753e-40,0.005555805988491458,0.009931045732030967,0.019134535666072705
proteome,KAZN,0.031114461699130586,0.15966536841185644,0.2010372770091594,0.028280363889329075,0.04637661920952336,0.0010717495851401138
proteome,KCNC4,-0.054460069728747035,5.48004405802248e-7,1.1982208693159264e-6,0.5442416976407006,0.6022143727874167,0.0027277043563963543
proteome,KCNH2,-0.03560838222090465,0.02224162598504205,0.032989484883301695,0.0629699644757042,0.09643721212202548,0.0012167266227607332
proteome,KCNIP4,-0.04787570199348704,1.168968165635241e-5,2.396220558630104e-5,0.42319158267078794,0.4886456605284929,0.0021438537343403397
proteome,KCTD5,0.10996684573885561,5.497445036576093e-36,2.8103401158959043e-35,6.082717851445005e-27,2.4289265948519793e-26,0.027316563637822533
proteome,KDM3A,-0.009450329092698287,0.5879948912948191,0.6423492094646619,0.003638738047770033,0.006663410515332952,0.0013637252900731145
proteome,KDR,0.005261877241386339,0.3452120787742372,0.4019441794742714,3.524082999164275e-24,1.332486823129601e-23,0.011036417846678637
proteome,KEL,0.19245563453748216,2.5484790152539777e-134,4.508491057894765e-133,8.795507808223725e-14,2.5907252565292684e-13,0.06404958962682006
proteome,KHDC3L,-0.01900156741761615,0.1474643081650213,0.1880508149994308,0.7910248159673798,0.8179247034391718,3.1478882488367166e-4
proteome,KHK,0.19469073379720278,7.920945915315634e-49,5.015453606682503e-48,6.019432114192404e-9,1.5199586800456423e-8,0.024315840345351836
proteome,KIAA0319,-0.0637060226980821,1.921455002142696e-24,7.662195561823128e-24,3.3057145405694923e-41,1.7018308190339237e-40,0.028083190438794703
proteome,KIAA1549,-9.16296549258148e-4,0.9482704407479317,0.9581174858231958,0.22394008400676224,0.28796524458843126,4.3226261766771135e-4
proteome,KIAA1549L,-0.01469001045947848,0.010610388670579228,0.01657025348863726,0.7014582427419638,0.7424063127497433,7.612514138597426e-4
proteome,KIAA2013,-0.0197071839011314,0.07588056159738842,0.102782069282031,0.1647982946721288,0.22178249061684832,8.020392977844404e-4
proteome,KIF1C,-0.017662552738327963,0.010418573865121693,0.016289136107279178,2.3219609825216378e-35,1.0724373588576995e-34,0.016547987640110895
proteome,KIF20B,-0.01524757435432417,0.3092330045839387,0.365150137694384,0.22050464680463255,0.2837976472763326,5.182407864545713e-4
proteome,KIF22,0.07954070643340588,0.001456972430558956,0.002526977138919544,7.429234218055694e-32,3.2415447955911168e-31,0.015464078902955536
proteome,KIFBP,0.002382786066055559,0.8966450632669822,0.916744987627433,0.38871629850617057,0.455322181115374,2.9779253811712536e-4
proteome,KIR2DL2,0.06841239638751047,1.3421484264156542e-4,2.5472895037108545e-4,7.202944766131998e-56,4.65163623281843e-55,0.02677052078234199
proteome,KIR2DL3,0.05978629268346044,4.005110088409717e-4,7.293148064920752e-4,2.9772591255972968e-50,1.762803121220793e-49,0.024040130343921606
proteome,KIR2DS4,-0.03416605291879273,0.3335968013989806,0.3898194808981683,0.724543211256063,0.7626908163203924,2.1565058480943478e-4
proteome,KIR3DL1,0.13237351865146962,4.870422498437383e-7,1.0673245700404445e-6,0.001261540011964825,0.002424249700411668,0.004047259687300242
proteome,KIR3DL2,-0.04092625832488809,0.011827466827712652,0.01830560746028273,0.5022530413578306,0.5631254912078559,8.892762994565651e-4
proteome,KIRREL1,-0.0280936713468391,0.01646239423539539,0.025001940048449082,0.7498763369657347,0.7845480385673762,6.661828894641841e-4
proteome,KIRREL2,-0.13080414018438938,5.852360771183703e-53,4.000712199317384e-52,0.0021608368447863947,0.004043258173033004,0.024036775207995298
proteome,KIT,-0.10364328829167725,3.5249634164393676e-53,2.4153446508419045e-52,5.934126759859793e-88,5.851931085145518e-87,0.06142528166721417
proteome,KITLG,-0.036051548536684554,1.1347118370935232e-5,2.3292713449198276e-5,3.6936775548043456e-21,1.313257586172215e-20,0.011419271308468981
proteome,KLB,0.06611342295318445,3.554997326730898e-5,7.011511619410466e-5,6.735559240951873e-16,2.130129731780988e-15,0.00892106473174814
proteome,KLF4,0.06109574933072735,1.21808036777433e-15,3.727019490076802e-15,1.5282319821111297e-27,6.21296539802561e-27,0.01884405727063232
proteome,KLHL41,0.21575603775724336,3.188372170318258e-97,4.081955423315348e-96,0.06767903181978055,0.10266551897443395,0.04345586472049501
proteome,KLK1,-0.03888558705476042,0.16208843825018482,0.2037029383978115,5.9599889655150225e-5,1.2561160859450075e-4,0.0023429263310604798
proteome,KLK10,-0.013539975623160156,0.11923774614462575,0.15559006749940213,9.845924475220698e-10,2.56151992363362e-9,0.004629919889781564
proteome,KLK11,0.07252391346639937,1.1669482418761222e-28,5.122288598550978e-28,8.328092311059465e-47,4.7203303798024425e-46,0.033396849067392265
proteome,KLK12,-0.1512330020909215,3.918740944164277e-7,8.633060238502284e-7,0.1836163232724043,0.24351478765658707,0.0029558602180447258
proteome,KLK13,0.2034319496944768,5.865517132600454e-96,7.444106308722054e-95,3.2780292550524485e-8,8.047575605969805e-8,0.04470980329036456
proteome,KLK14,-0.21608142773935882,6.054362370791454e-94,7.456828590860867e-93,0.0010913951210206729,0.002109789641231354,0.04251573644811946
proteome,KLK15,-0.0014752087531086288,0.8886794693326105,0.9105143457289893,2.1569715970036375e-23,8.041123999557622e-23,0.010641571731206056
proteome,KLK3,2.5872066164627743,0,0,5.123966838643919e-70,4.2251014694919775e-69,0.6626086572203561
proteome,KLK4,-0.21174579150773365,7.30348274643152e-54,5.063863690459289e-53,5.006482335257718e-246,2.2482956825565047e-244,0.1228859441784328
proteome,KLK6,0.08900827834198562,4.1963942305802095e-40,2.3243405614921502e-39,1.471122911036158e-16,4.729303719509412e-16,0.024550178957207125
proteome,KLK7,0.047534083214584424,1.2997902448493312e-9,3.2483627780095873e-9,3.127461467335442e-88,3.1157201444205305e-87,0.04238360389349771
proteome,KLK8,0.1903412824790088,2.159639453075519e-135,3.891350347856444e-134,1.2622282158495588e-4,2.6001723091495147e-4,0.06049782520532432
proteome,KLKB1,-0.12193059975689811,6.420073923609707e-127,1.0647838513077691e-125,5.725797453868883e-19,1.945704629551021e-18,0.06467774024817408
proteome,KLRB1,0.06401568378069648,4.766151481665286e-14,1.391239617498097e-13,4.1617989682125433e-45,2.2676369075116686e-44,0.026198685618863293
proteome,KLRC1,-0.015205690821821119,0.2151024831897695,0.26381686908862906,0.44987114649677185,0.5137612975837547,3.970951151578417e-4
proteome,KLRD1,-0.04132388006287482,6.898415904356937e-5,1.3344251838845526e-4,5.686740511523484e-121,7.829997902423136e-120,0.05485281606309622
proteome,KLRF1,0.10204843372172444,2.1710703180947422e-29,9.645896892722303e-29,5.252963659362247e-77,4.660608182880973e-76,0.046466172766756575
proteome,KLRK1,-0.001013003462475683,0.9139484649027916,0.9311747186915353,2.282207312643939e-5,4.945629655239538e-5,0.0023795343308953276
proteome,KRT14,0.035456586635281444,8.812514026553203e-10,2.2156527513788802e-9,0.20541826618231696,0.26756622890949716,0.0042017766325861405
proteome,KRT17,0.013436655879630884,0.07899710890751684,0.10660774891402758,0.11725737734926804,0.16583056418726425,8.678039347904676e-4
proteome,KRT18,0.5325253418436797,3.5713044596376746e-168,8.475315217627944e-167,6.791584883152173e-28,2.7765597022298586e-27,0.08380186355787367
proteome,KRT19,0.05452815656380677,1.951858997931573e-4,3.654571144940514e-4,1.4828854787582313e-122,2.081030150238114e-121,0.055750136747252044
proteome,KRT5,0.33107750104052086,3.318318536288914e-200,1.0195970323607727e-198,0.07430366617224114,0.11180020698802674,0.08647637425884913
proteome,KRT6C,0.06656091722346365,3.8164281041119746e-17,1.2282418562186167e-16,0.003233210273754448,0.0059581696900815875,0.008264042272539407
proteome,KRT8,0.149778507081558,2.9441751621747653e-24,1.1660851151137233e-23,1.4670351054094847e-12,4.1941973287857844e-12,0.015897868784784164
proteome,KYAT1,0.07973703781926383,7.450758462886101e-11,1.9558240965076015e-10,0.006542071031415888,0.011608696255746492,0.005290202780071196
proteome,KYNU,0.19928534876919346,1.4350959430122875e-82,1.5288485611871778e-81,3.2518742151139226e-23,1.2061271707646175e-22,0.04522607839375803
proteome,L1CAM,0.06896199655605491,5.866996487668052e-27,2.4712500357147248e-26,5.069252280823476e-50,2.989322708631056e-49,0.03357585111126227
proteome,L3HYPDH,0.015699152145350212,0.39653162420886534,0.4539120827708541,0.3134802897357952,0.3801615977311119,4.1535875689857615e-4
proteome,LACRT,-0.1330569143830256,3.19692046903499e-36,1.6400370560831522e-35,0.08709501247932476,0.12839916233694393,0.016089339649848045
proteome,LACTB2,0.03414124238082494,0.018430525706671436,0.027717003883448697,0.27897647304680934,0.344737319502231,8.972949503315286e-4
proteome,LAG3,-0.07213193296778432,4.55179546442235e-16,1.4240826324382464e-15,7.631775391313479e-118,9.945157306805378e-117,0.057763816411073754
proteome,LAIR1,-0.02494791581811739,0.004360984293606984,0.007171669381993683,5.264259744884177e-176,1.3022351012980435e-174,0.0774715132211995
proteome,LAIR2,-0.12606999941518834,7.406609263976934e-8,1.6996770787381033e-7,1.5572832113520352e-6,3.559678695330142e-6,0.00574064874384661
proteome,LAMA1,-0.04213102714610002,8.761556507149412e-5,1.6814584776048082e-4,0.34570738991201216,0.41272796366182557,0.0018567440171953775
proteome,LAMA4,-0.07897348122297145,1.0450252228456476e-25,4.308515007749216e-25,4.5000077569677776e-7,1.055910180272423e-6,0.013570022838043538
proteome,LAMB1,-0.07273547631315423,3.520348851197704e-33,1.7212559960881238e-32,4.425360737522383e-34,1.9965421936364508e-33,0.028980136220928432
proteome,LAMP1,0.029824805870940364,2.3418689823249313e-7,5.202371049776617e-7,6.225579445210133e-9,1.5692976166293935e-8,0.006561044254077775
proteome,LAMP2,-0.11051150898941019,1.064228666631534e-143,2.0848882401996293e-142,5.02931245608471e-15,1.5551443918761936e-14,0.06935497640462762
proteome,LAMP3,0.11413525934218069,1.431472920803078e-19,5.034300549185765e-19,1.1326182395974986e-170,2.603238300303227e-169,0.082152972660546
proteome,LAMTOR5,0.02836845738450772,5.825522559331233e-4,0.0010483785666268724,0.8111644364079936,0.8351989382274898,0.0012570562473952496
proteome,LAP3,0.025338101550977613,0.01926721609676989,0.02893055750332886,1.8198516492193305e-6,4.150114815680645e-6,0.0034061401614277065
proteome,LARP1,0.019311641252786678,0.1315387565272414,0.16973299472555256,0.021140453916053237,0.035302622986818875,0.0011682230192457954
proteome,LAT,0.06700967257723817,7.18067289434384e-5,1.3871862461012357e-4,0.7713982443851186,0.8036086635832125,0.0016538923345150724
proteome,LAT2,0.1889674832521763,1.1926988949711894e-11,3.211704865701939e-11,0.033502220247004284,0.05420896945732013,0.005213237491902611
proteome,LATS1,0.07236015645852349,2.5304931129512666e-5,5.048878603352527e-5,0.1708000920754195,0.22912016027948048,0.002202954738570906
proteome,LAYN,-0.09013473531109795,1.284989300604914e-36,6.603668606453776e-36,8.712714591661754e-273,4.986747822168756e-271,0.12799575195389523
proteome,LBP,-0.029790518112016228,0.024222049686454826,0.03578145902568909,3.84624638316026e-5,8.231080053112024e-5,0.0027150006618970046
proteome,LBR,0.09119595344001262,3.216211274974247e-10,8.220771201094419e-10,0.00537820905538926,0.009637195968496777,0.005158453125555962
proteome,LCAT,-0.014181737779170932,0.0032218210478606284,0.005380146246398841,2.60485419723877e-19,8.934864161856602e-19,0.009792266070569933
proteome,LCN15,0.11222054593705366,1.4839409355377347e-18,5.007657330444679e-18,2.3299335562771645e-29,9.729722533294769e-29,0.020997850402324714
proteome,LCN2,0.11448069348998165,2.1919273440851737e-46,1.3441672095345846e-45,1.1390739509918353e-59,7.8977597694659555e-59,0.04699609288748641
proteome,LCP1,-0.08237435536104122,5.452268633170692e-17,1.7450846644983827e-16,1.3820494999170291e-5,3.0423849851114693e-5,0.009566985596384248
proteome,LDLR,0.0019749955071607615,0.8711578613317985,0.8955979936367814,2.4241969581943015e-27,9.746874546789486e-27,0.01242664203833066
proteome,LDLRAP1,0.13087886684817948,1.228110149532738e-10,3.1780616369557287e-10,0.3803787462845333,0.4466313597765698,0.004294566613170403
proteome,LECT2,-0.1842996317237511,1.7322000657566751e-40,9.649412198365906e-40,0,0,0.22856353436404386
proteome,LEFTY2,-0.3388728396239118,2.817100594956841e-179,7.544143703375247e-178,3.510321318980446e-104,4.0500505652584675e-103,0.11494848642880162
proteome,LEG1,0.031232315154214253,0.023993842217821203,0.035462291358896246,6.837082825833539e-16,2.1598966199792317e-15,0.007732236634164447
proteome,LELP1,-0.005499429274197967,0.7086537008379065,0.7541232784345056,0.003674228604718252,0.006724183885374656,0.0013348751422508354
proteome,LEO1,0.013779012284633487,0.024378148645885847,0.03599383707503327,4.1373730330738965e-5,8.828210441186187e-5,0.0027621567952081927
proteome,LEP,-1.3558833180545524,0,0,4.09658519291493e-23,1.517504083517599e-22,0.28076694050130524
proteome,LEPR,-0.09335235339147385,1.7700111388253712e-41,1.0091137723107927e-40,4.1968610466307286e-36,1.9695558513046777e-35,0.0335836214921712
proteome,LETM1,0.07214369597682822,4.3530767136086514e-11,1.1457737535639001e-10,1.0258465208807506e-9,2.6664701642483625e-9,0.008735778819625617
proteome,LGALS1,0.0013193226213608503,0.8607835819244513,0.8859757671500258,3.038316206741659e-112,3.7579851726605526e-111,0.04987258787083482
proteome,LGALS3,-0.1433556745908649,5.5640729859308796e-104,7.589499554173943e-103,1.4422102021929787e-111,1.7762918059921117e-110,0.08999058458336351
proteome,LGALS3BP,-0.046654788689255704,4.207949536651073e-13,1.1983419217058031e-12,1.248149781519774e-7,2.996175339026497e-7,0.008334308480674846
proteome,LGALS4,-0.025863133541366802,0.03228540842378768,0.04650088423008796,1.5110854491677026e-167,3.316434906857536e-166,0.07373961573443166
proteome,LGALS7_LGALS7B,0.24427057454408088,3.257900259544536e-150,6.744546707525178e-149,7.747244152424417e-43,4.0893681158999766e-42,0.08316040823331705
proteome,LGALS8,-0.01799810241783918,0.18802025386384333,0.23226031359651236,0.06965189738910926,0.10523493192484987,8.976590218737757e-4
proteome,LGALS9,-0.04386550978241916,2.0778812230803184e-9,5.14447437673575e-9,4.1289322111847904e-221,1.525614319550431e-219,0.09829062997776206
proteome,LGMN,0.0426065299430618,1.640130221075517e-7,3.6855582104075705e-7,0.5751406560190444,0.6286328266087345,0.0029505732771163418
