protein,metabolite,metabolite_label,r,q,r_s,q_s,sign,abs_r
CRHBP,fid_23435,Triglycerides to Phosphoglycerides ratio,0.26209819259856565,2.5701862853022372e-157,0.25506280723454194,7.93494472550791e-149,+,0.26209819259856565
CDKN1A,fid_23501,Triglycerides in Large VLDL,0.26209698361665046,2.578815081631815e-157,0.25465416711221217,2.4455995519830104e-148,+,0.26209698361665046
ERBB2,fid_23508,Triglycerides in Medium VLDL,0.26208870535257794,2.640360735396001e-157,0.25869143349913765,3.2973467367696895e-153,+,0.26208870535257794
SHBG,fid_23550,Triglycerides in Small LDL,-0.26208853624217426,2.6413516601013605e-157,-0.2746107545927177,2.8271480978056056e-173,-,0.26208853624217426
FGFR2,fid_23480,Glycoprotein Acetyls,0.2620862518863226,2.658388737213587e-157,0.2647683768515547,1.0453829192402428e-160,+,0.2620862518863226
SMAD2,fid_23447,Monounsaturated Fatty Acids,0.2620812323599671,2.6965627881980865e-157,0.25856789307575695,4.658847076417327e-153,+,0.2620812323599671
CTSD,fid_23571,Triglycerides in Medium HDL,0.2620785019326184,2.7174225552661918e-157,0.2862889807737389,6.871713314661532e-189,+,0.2620785019326184
IL16,fid_23515,Triglycerides in Small VLDL,0.26206842601019825,2.7966221298221177e-157,0.28772007507615416,7.430881492837751e-191,+,0.26206842601019825
HS6ST1,fid_23648,Triglycerides to Total Lipids in Small HDL percentage,0.26206743588187226,2.8042531337973127e-157,0.2584049924547953,7.345228446309617e-153,+,0.26206743588187226
CD4,fid_23563,Free Cholesterol in Large HDL,-0.26206297773513404,2.8399522489243245e-157,-0.2992130548664081,4.547252852224891e-207,-,0.26206297773513404
IGSF3,fid_23618,Triglycerides to Total Lipids in Large LDL percentage,0.26206057522103277,2.8592351278720653e-157,0.24115164274256717,1.1108874775829167e-132,+,0.26206057522103277
P4HB,fid_23488,Concentration of Very Large VLDL Particles,0.2620537289489724,2.91549038296327e-157,0.25504637163429533,8.303829355425718e-149,+,0.2620537289489724
APCS,fid_23572,Concentration of Small HDL Particles,0.26205101645561474,2.937890373895246e-157,0.2548128989515805,1.579991043392848e-148,+,0.26205101645561474
CTSD,fid_23648,Triglycerides to Total Lipids in Small HDL percentage,0.2620504269813616,2.942530687837986e-157,0.288249860329767,1.3823525122880811e-191,+,0.2620504269813616
GGT1,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,0.2620443121467084,2.9941486665098454e-157,0.25978009405482483,1.547391839398212e-154,+,0.2620443121467084
IL1RN,fid_23409,Triglycerides in LDL,0.26204015487008553,3.029651986240642e-157,0.2840521955848752,7.710028134083163e-186,+,0.26204015487008553
ATRN,fid_23508,Triglycerides in Medium VLDL,0.2620370375509562,3.056466468032056e-157,0.26605383281835226,2.561127273851982e-162,+,0.2620370375509562
SNCA,fid_23489,Total Lipids in Very Large VLDL,0.26203475571992546,3.076154816402756e-157,0.2512415379335067,2.727330186332393e-144,+,0.26203475571992546
APOM,fid_23521,Free Cholesterol in Very Small VLDL,0.2620330631253683,3.090754135647825e-157,0.25821488550318167,1.2513278354040443e-152,+,0.2620330631253683
DSG2,fid_23493,Free Cholesterol in Very Large VLDL,-0.2620309476127298,3.109183016040588e-157,-0.2644989532333791,2.2717413475179978e-160,-,0.2620309476127298
GLA,fid_23508,Triglycerides in Medium VLDL,0.26202895025226125,3.1266643856984046e-157,0.2931370716516831,2.1066387339374946e-198,+,0.26202895025226125
LCAT,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.2620139670546043,3.2632715036375645e-157,-0.2738228617424018,3.0020952324869327e-172,-,0.2620139670546043
SNCA,fid_23424,Total Lipids in VLDL,0.2620045425343129,3.352099921294382e-157,0.252147979259839,2.32655690947075e-145,+,0.2620045425343129
TTR,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,-0.2620022327577194,3.373959470680814e-157,-0.25755616872983433,7.87512480142734e-152,-,0.2620022327577194
LGALS4,fid_23620,Cholesterol to Total Lipids in Medium LDL percentage,-0.26199089818801236,3.484787206657152e-157,-0.23951341614293745,7.590920049331071e-131,-,0.26199089818801236
KLKB1,fid_23510,Total Lipids in Small VLDL,0.26199085364969593,3.484853020845133e-157,0.26382228621530174,1.581558436663147e-159,+,0.26199085364969593
SUMF2,fid_23407,Total Triglycerides,0.26194891823141025,3.928595196843546e-157,0.2629127658506048,2.1365326942517907e-158,+,0.26194891823141025
CCL16,fid_23634,Phospholipids to Total Lipids in Large HDL percentage,0.2619430982589842,3.994110251092619e-157,0.29598593100584325,1.9413492850268142e-202,+,0.2619430982589842
CHMP6,fid_23488,Concentration of Very Large VLDL Particles,0.2619412947315862,4.014332413982114e-157,0.2533762052522767,8.150104268697563e-147,+,0.2619412947315862
SMAD1,fid_23638,Triglycerides to Total Lipids in Large HDL percentage,0.26194000234148873,4.028762418691302e-157,0.2756462720733466,1.2530515091398127e-174,+,0.26194000234148873
SCLY,fid_23515,Triglycerides in Small VLDL,0.26193102039388916,4.1331570705384534e-157,0.2625729243075466,5.635869590474927e-158,+,0.26193102039388916
INPP5D,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.2619288604568104,4.158319066891772e-157,-0.25195786947748744,3.902396302886694e-145,-,0.2619288604568104
CRHBP,fid_23562,Cholesteryl Esters in Large HDL,-0.2619081141077325,4.412044458946765e-157,-0.27376263244654186,3.5951137752253946e-172,-,0.2619081141077325
TMPRSS15,fid_23469,Tyrosine,0.2619033194066106,4.472475605710099e-157,0.2483564615618433,6.472393055094215e-141,+,0.2619033194066106
PLA2G15,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.2619006038676042,4.5068555052349414e-157,-0.26078710908671904,9.031890247033455e-156,-,0.2619006038676042
TNFRSF10B,fid_23478,Creatinine,0.261899507732161,4.520515428241202e-157,0.24964710658263703,2.0233518694103583e-142,+,0.261899507732161
FGF21,fid_23501,Triglycerides in Large VLDL,0.26189491519034563,4.579781623976933e-157,0.2517639890770598,6.608509431206183e-145,+,0.26189491519034563
P4HB,fid_23510,Total Lipids in Small VLDL,0.26189226140466215,4.614170307240062e-157,0.25344005386929874,6.841734548758137e-147,+,0.26189226140466215
SNAPIN,fid_23447,Monounsaturated Fatty Acids,0.2618897543925049,4.6468660265883166e-157,0.2625614860712914,5.822747607963581e-158,+,0.2618897543925049
EGLN1,fid_23639,Phospholipids to Total Lipids in Medium HDL percentage,0.26188384931202424,4.725489567028478e-157,0.2736695448923561,4.7475738519871215e-172,+,0.26188384931202424
CCL27,fid_23628,Triglycerides to Total Lipids in Small LDL percentage,0.2618777498303478,4.808113440996513e-157,0.26455655138676737,1.9249364116244175e-160,+,0.2618777498303478
HHEX,fid_23562,Cholesteryl Esters in Large HDL,-0.26187576030659826,4.8350213941273984e-157,-0.26925395629217086,2.2857856457241282e-166,-,0.26187576030659826
NIT2,fid_23471,Lactate,0.2618729388182429,4.873660387161784e-157,0.2549535800848499,1.0724019961173975e-148,+,0.2618729388182429
KHK,fid_23448,Saturated Fatty Acids,0.26187165435989274,4.891063821871909e-157,0.24851012016796223,4.292397232232982e-141,+,0.26187165435989274
CDH2,fid_23435,Triglycerides to Phosphoglycerides ratio,0.2618695050699591,4.9206828871083916e-157,0.2532807324809207,1.0582882100270287e-146,+,0.2618695050699591
ACE2,fid_23608,Triglycerides to Total Lipids in Very Small VLDL percentage,0.2618541127789894,5.141531140242804e-157,0.23393635340461777,1.046366300713632e-124,+,0.2618541127789894
KITLG,fid_23613,Triglycerides to Total Lipids in IDL percentage,-0.2618509416719836,5.187799199922495e-157,-0.2464465441213458,1.0492170206190258e-138,-,0.2618509416719836
ADIPOQ,fid_23615,Cholesterol to Total Lipids in Large LDL percentage,0.26185038853687276,5.1954477603288134e-157,0.25768263323119,5.535521506548484e-152,+,0.26185038853687276
DSG2,fid_23561,Cholesterol in Large HDL,0.26184122799242626,5.3327438064603276e-157,0.2693640548975156,1.6546426635699675e-166,+,0.26184122799242626
CFP,fid_23447,Monounsaturated Fatty Acids,0.26183083259954526,5.493020717872661e-157,0.2923453794937502,2.7371333832818086e-197,+,0.26183083259954526
PLA2G10,fid_23495,Concentration of Large VLDL Particles,-0.2618110987017882,5.811194118654112e-157,-0.2669356723204482,1.9840452186757894e-163,-,0.2618110987017882
SYAP1,fid_23543,Triglycerides in Medium LDL,0.26178500581256403,6.260535286061617e-157,0.25189329466699684,4.6507843741921694e-145,+,0.26178500581256403
DNAJB1,fid_23648,Triglycerides to Total Lipids in Small HDL percentage,0.26178457438209324,6.26758219528594e-157,0.25601202627413805,5.764203720262612e-150,+,0.26178457438209324
NOS3,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.26178171261275107,6.318377416238115e-157,-0.30058778095400335,4.647808324572224e-209,-,0.26178171261275107
ANGPTL2,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.26177816855416264,6.382017756502774e-157,-0.2692810023594282,2.111021903271254e-166,-,0.26177816855416264
ACE2,fid_23482,Total Lipids in Chylomicrons and Extremely Large VLDL,0.26177337703009296,6.469323904515247e-157,0.23533232488195543,3.148011053346435e-126,+,0.26177337703009296
PLTP,fid_23487,Triglycerides in Chylomicrons and Extremely Large VLDL,-0.2617697819987901,6.53543443683848e-157,-0.27707916146157247,1.6408693841687446e-176,-,0.2617697819987901
GPD1,fid_23424,Total Lipids in VLDL,0.2617684598003662,6.559469663651859e-157,0.2640228629269704,8.905570980481088e-160,+,0.2617684598003662
LCAT,fid_23529,Triglycerides in IDL,0.2617641432828697,6.640178714049169e-157,0.274166076959495,1.0737725403359872e-172,+,0.2617641432828697
DSG2,fid_23555,Cholesteryl Esters in Very Large HDL,0.2617549703549928,6.815828357306932e-157,0.26619429184335963,1.7060655733720087e-162,+,0.2617549703549928
SLC39A5,fid_23595,Cholesterol to Total Lipids in Medium VLDL percentage,-0.2617535694324301,6.842432676775411e-157,-0.29201504371706316,7.93829685097715e-197,-,0.2617535694324301
ABL1,fid_23480,Glycoprotein Acetyls,0.26174440621222445,7.023229255097474e-157,0.26558320715110034,9.988172794212644e-162,+,0.26174440621222445
TNFRSF12A,fid_23409,Triglycerides in LDL,0.2617429138724624,7.05248426218501e-157,0.2606491653015818,1.3336506676473162e-155,+,0.2617429138724624
FGFR2,fid_23424,Total Lipids in VLDL,0.2617421387133665,7.067360947730944e-157,0.2558162569378914,9.910763883157522e-150,+,0.2617421387133665
FGF21,fid_23493,Free Cholesterol in Very Large VLDL,0.26174149292609034,7.079651040680719e-157,0.25327194008003906,1.083870375751544e-146,+,0.26174149292609034
CST3,fid_23443,Degree of Unsaturation,-0.2617386052255123,7.137546548762855e-157,-0.2677236147168962,2.0053243112352867e-164,-,0.2617386052255123
HS6ST1,fid_23493,Free Cholesterol in Very Large VLDL,0.2617341003818229,7.229247076778667e-157,0.2638495054790461,1.4629840629291341e-159,+,0.2617341003818229
TNFRSF14,fid_23471,Lactate,0.2617292329690371,7.329714434012083e-157,0.2601661649046456,5.217070009736174e-155,+,0.2617292329690371
INPP5D,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.2617128671569049,7.679813640485299e-157,0.2510419562038118,4.684921555582459e-144,+,0.2617128671569049
ACE2,fid_23623,Triglycerides to Total Lipids in Medium LDL percentage,0.26170229487024665,7.914501635554365e-157,0.227313137424856,1.2586662304822084e-117,+,0.26170229487024665
TMPRSS15,fid_23501,Triglycerides in Large VLDL,0.26170196806148793,7.921040121349011e-157,0.27057582151672405,4.671737260427921e-168,+,0.26170196806148793
VPS37A,fid_23494,Triglycerides in Very Large VLDL,0.2616950579917524,8.078116338073394e-157,0.2599825837205309,8.748790297304683e-155,+,0.2616950579917524
CRYBB1,fid_23471,Lactate,0.2616880689470114,8.240161743751732e-157,0.24704364003327517,2.1470651991687934e-139,+,0.2616880689470114
PTS,fid_23494,Triglycerides in Very Large VLDL,0.2616840684514728,8.333987397491256e-157,0.259126135451304,9.728447751909271e-154,+,0.2616840684514728
CHMP6,fid_23489,Total Lipids in Very Large VLDL,0.2616822371131338,8.37680354341933e-157,0.25297455390823115,2.442620330395391e-146,+,0.2616822371131338
GGT1,fid_23483,Phospholipids in Chylomicrons and Extremely Large VLDL,0.2616781615805674,8.473999283346936e-157,0.2614722259977023,1.2951298783833683e-156,+,0.2616781615805674
SMOC1,fid_23562,Cholesteryl Esters in Large HDL,-0.2616763664057886,8.516653803281319e-157,-0.28778305783024505,6.090524092653054e-191,-,0.2616763664057886
MME,fid_23487,Triglycerides in Chylomicrons and Extremely Large VLDL,0.26166924370459066,8.690800449889503e-157,0.2502734721371024,3.73901798974331e-143,+,0.26166924370459066
NOTCH3,fid_23431,Average Diameter for VLDL Particles,-0.2616670964794466,8.743334148927666e-157,-0.2527773532889582,4.186204264317548e-146,-,0.2616670964794466
LAMP2,fid_23420,Free Cholesterol in VLDL,0.2616670198050661,8.744306008329491e-157,0.2633949979998366,5.380111785083855e-159,+,0.2616670198050661
CRELD1,fid_23605,Cholesterol to Total Lipids in Very Small VLDL percentage,-0.2616629082515638,8.846669863801838e-157,-0.24442051230350945,2.2090200371426e-136,-,0.2616629082515638
SERPIND1,fid_23529,Triglycerides in IDL,0.2616466010965528,9.267548177154275e-157,0.2717313159612133,1.5257674269916584e-169,+,0.2616466010965528
GPD1,fid_23508,Triglycerides in Medium VLDL,0.26164445562791266,9.323516159925895e-157,0.2685387126750936,1.8573675735344941e-165,+,0.26164445562791266
VWA1,fid_23628,Triglycerides to Total Lipids in Small LDL percentage,0.26164301507591453,9.360952836039878e-157,0.25820826185641677,1.2746480003560135e-152,+,0.26164301507591453
IL18R1,fid_23550,Triglycerides in Small LDL,0.2616321891609656,9.653919156120138e-157,0.2591307332070646,9.604583015133687e-154,+,0.2616321891609656
KRT18,fid_23563,Free Cholesterol in Large HDL,-0.26163004560096065,9.712164123298847e-157,-0.2884873442763753,6.501911341642747e-192,-,0.26163004560096065
NUMB,fid_23447,Monounsaturated Fatty Acids,0.2616249168261972,9.854431413216478e-157,0.2544585403109913,4.1914684479104646e-148,+,0.2616249168261972
VPS37A,fid_23484,Cholesterol in Chylomicrons and Extremely Large VLDL,0.26161380303343057,1.0171177259163758e-156,0.2613122069282538,2.0392229398751415e-156,+,0.26161380303343057
PRCP,fid_23558,Concentration of Large HDL Particles,-0.2616116819094759,1.0231882613804132e-156,-0.29143381555959946,5.181508013097356e-196,-,0.2616116819094759
KRT18,fid_23408,Triglycerides in VLDL,0.2616033744803717,1.0476432779772687e-156,0.26598526642847875,3.1233048273020367e-162,+,0.2616033744803717
APOC1,fid_23514,Free Cholesterol in Small VLDL,0.2616003929861273,1.0564886486903747e-156,0.28631961211180973,6.239102005016404e-189,+,0.2616003929861273
EPHA1,fid_23585,Cholesterol to Total Lipids in Very Large VLDL percentage,-0.26159505626175217,1.0725993377209537e-156,-0.2650690524036271,4.402652398928254e-161,-,0.26159505626175217
NAGPA,fid_23490,Phospholipids in Very Large VLDL,0.261585402142435,1.1024654183649845e-156,0.2492492802842972,5.9055297148983245e-142,+,0.261585402142435
HAO1,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,-0.2615599065736814,1.1856009819105727e-156,-0.26339253728296774,5.417845033227351e-159,-,0.2615599065736814
CANT1,fid_23543,Triglycerides in Medium LDL,0.26155287215534845,1.2095266425494134e-156,0.2557940080622173,1.0538795927853388e-149,+,0.26155287215534845
ADAM22,fid_23478,Creatinine,0.26155156742769,1.2139105207535163e-156,0.23275712000975585,1.9794759644653174e-123,+,0.26155156742769
TNFRSF10A,fid_23602,Free Cholesterol to Total Lipids in Small VLDL percentage,-0.26154018387460054,1.2538814234455332e-156,-0.26093101752292813,6.010086926817537e-156,-,0.26154018387460054
IGSF8,fid_23494,Triglycerides in Very Large VLDL,0.2615381142968658,1.2611770902095418e-156,0.2638489529445488,1.4651783029943229e-159,+,0.2615381142968658
APOF,fid_23602,Free Cholesterol to Total Lipids in Small VLDL percentage,0.2615295158678712,1.2923838547096888e-156,0.3571706803083832,8.07008102791739e-293,+,0.2615295158678712
ACE2,fid_23447,Monounsaturated Fatty Acids,0.26151572053038086,1.3441582698176946e-156,0.2437838292718117,1.1754444817448479e-135,+,0.26151572053038086
ACY1,fid_23498,Cholesterol in Large VLDL,0.2615089145792628,1.3703842819919794e-156,0.2680547115292867,7.641236379227995e-165,+,0.2615089145792628
PSRC1,fid_23482,Total Lipids in Chylomicrons and Extremely Large VLDL,0.2615030746591815,1.3932734118705527e-156,0.26916487979832626,2.96759862572073e-166,+,0.2615030746591815
ITGA5,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.2614913523422611,1.4405328763987946e-156,-0.26745572811364343,4.3743956289984276e-164,-,0.2614913523422611
PAG1,fid_23604,Phospholipids to Total Lipids in Very Small VLDL percentage,0.261489163816164,1.4494049182758008e-156,0.25116809378189564,3.3278443408553826e-144,+,0.261489163816164
CFP,fid_23544,Concentration of Small LDL Particles,0.26148551034292794,1.4644429264525687e-156,0.29186844286130137,1.274853626706587e-196,+,0.26148551034292794
KRT18,fid_23482,Total Lipids in Chylomicrons and Extremely Large VLDL,0.2614843773323577,1.4690290167176752e-156,0.26824663954888056,4.360059970105862e-165,+,0.2614843773323577
AMBP,fid_23640,Cholesterol to Total Lipids in Medium HDL percentage,-0.2614700560791943,1.5301636504062282e-156,-0.2654816027135635,1.3391756299600652e-161,-,0.2614700560791943
CDKN1A,fid_23424,Total Lipids in VLDL,0.2614561466301091,1.591966077497871e-156,0.25389759539217327,1.954466246967777e-147,+,0.2614561466301091
LILRB4,fid_23639,Phospholipids to Total Lipids in Medium HDL percentage,0.26144866490169755,1.6261525214290596e-156,0.2599851515121435,8.686864560061895e-155,+,0.26144866490169755
VPS37A,fid_23488,Concentration of Very Large VLDL Particles,0.261447646897962,1.6307088840125387e-156,0.25831384779748545,9.485198375519251e-153,+,0.261447646897962
CRELD1,fid_23608,Triglycerides to Total Lipids in Very Small VLDL percentage,0.26144628792912394,1.6368701866777807e-156,0.24626893881244713,1.680683051322627e-138,+,0.26144628792912394
DNAJB1,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,0.2614435934252746,1.6493296849989738e-156,0.26859692538279417,1.5668184278197454e-165,+,0.2614435934252746
CCL16,fid_23605,Cholesterol to Total Lipids in Very Small VLDL percentage,-0.2614347465111319,1.6913231056730603e-156,-0.28282685571148,3.5239520216937915e-184,-,0.2614347465111319
IGSF8,fid_23485,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL,0.26142705128548765,1.7286928012173778e-156,0.2678443980309235,1.4104516786910793e-164,+,0.26142705128548765
ANGPTL2,fid_23562,Cholesteryl Esters in Large HDL,-0.261426502630802,1.7312156185481295e-156,-0.27823789595830417,4.8450868695165425e-178,-,0.261426502630802
DFFA,fid_23471,Lactate,0.26142532041208577,1.7368797939749264e-156,0.24377356077737047,1.2074567418537388e-135,+,0.26142532041208577
ADH4,fid_23428,Concentration of VLDL Particles,0.26141370114881557,1.7952461066999582e-156,0.2569683644996739,4.051804565628649e-151,+,0.26141370114881557
PRSS8,fid_23488,Concentration of Very Large VLDL Particles,0.26140950684813025,1.8166679577906739e-156,0.26320136207441347,9.362913640175658e-159,+,0.26140950684813025
IGSF8,fid_23484,Cholesterol in Chylomicrons and Extremely Large VLDL,0.2614054074032927,1.837847498402948e-156,0.26763077272440927,2.628260446019195e-164,+,0.2614054074032927
SCAMP3,fid_23480,Glycoprotein Acetyls,0.2613832736126704,1.9574577352425677e-156,0.25769582446512673,5.335649256315287e-152,+,0.2613832736126704
SERPIND1,fid_23412,Phospholipids in VLDL,0.26138107807410615,1.9695474236008087e-156,0.2659534079363124,3.4244334315496134e-162,+,0.26138107807410615
KITLG,fid_23627,Free Cholesterol to Total Lipids in Small LDL percentage,0.261379033733195,1.9808569290116202e-156,0.24831465680605713,7.238095795321442e-141,+,0.261379033733195
NOMO1,fid_23648,Triglycerides to Total Lipids in Small HDL percentage,0.2613770776991387,1.9917293849261662e-156,0.263145532063721,1.0984277389029158e-158,+,0.2613770776991387
LACTB2,fid_23471,Lactate,0.2613732628259797,2.013311266472124e-156,0.249796272598133,1.3536658361139932e-142,+,0.2613732628259797
EZR,fid_23639,Phospholipids to Total Lipids in Medium HDL percentage,0.2613717650244668,2.0217166165724976e-156,0.2614176748455704,1.5119372432460042e-156,+,0.2613717650244668
SNCA,fid_23495,Concentration of Large VLDL Particles,0.2613675152122027,2.0461605861448867e-156,0.251807593366593,5.8702602377814996e-145,+,0.2613675152122027
IGSF3,fid_23634,Phospholipids to Total Lipids in Large HDL percentage,0.2613494593997835,2.1540980875507837e-156,0.2565339251428669,1.3553431513641648e-150,+,0.2613494593997835
NPY,fid_23618,Triglycerides to Total Lipids in Large LDL percentage,0.2613403432920628,2.2106178048039497e-156,0.26281999537842154,2.7846375681384147e-158,+,0.2613403432920628
IFI30,fid_23604,Phospholipids to Total Lipids in Very Small VLDL percentage,0.2613332329208517,2.255674590459856e-156,0.2589985767398294,1.391740928535326e-153,+,0.2613332329208517
ITGA11,fid_23558,Concentration of Large HDL Particles,0.26133069264926523,2.27183633664458e-156,0.27802070710767035,9.389341701197401e-178,+,0.26133069264926523
ADIPOQ,fid_23566,Total Lipids in Medium HDL,0.2613281952157007,2.2878341247415402e-156,0.26220065810847337,1.628865174603722e-157,+,0.2613281952157007
P4HB,fid_23573,Total Lipids in Small HDL,0.26132476140757316,2.3101068076480766e-156,0.2610562691074269,4.2138950658401624e-156,+,0.26132476140757316
HGF,fid_23552,Total Lipids in Very Large HDL,-0.2613230499960638,2.3211633211519793e-156,-0.27239511673243383,2.120366690927721e-170,-,0.2613230499960638
RNASE4,fid_23605,Cholesterol to Total Lipids in Very Small VLDL percentage,-0.261313158008895,2.3873373404640327e-156,-0.26402255228048765,8.912710500171762e-160,-,0.261313158008895
TNFRSF14,fid_23478,Creatinine,0.26130796798658396,2.4226833190576415e-156,0.21981743175785637,6.953902941326606e-110,+,0.26130796798658396
OXT,fid_23494,Triglycerides in Very Large VLDL,0.2613039463823191,2.4503716860102664e-156,0.2578546823174307,3.4235360976016525e-152,+,0.2613039463823191
BAIAP2,fid_23489,Total Lipids in Very Large VLDL,0.26130093071431965,2.4712750937807545e-156,0.26562794904305426,8.780618305317134e-162,+,0.26130093071431965
CDKN1A,fid_23522,Triglycerides in Very Small VLDL,0.26129898370784294,2.484771046387674e-156,0.256475699741397,1.5934510895564595e-150,+,0.26129898370784294
PROS1,fid_23489,Total Lipids in Very Large VLDL,0.2612968187014299,2.4998945624447554e-156,0.3005605754174571,5.088095331333519e-209,+,0.2612968187014299
VMO1,fid_23487,Triglycerides in Chylomicrons and Extremely Large VLDL,0.2612894843949715,2.5524676119599366e-156,0.2953656661509626,1.4815904159554305e-201,+,0.2612894843949715
BCHE,fid_23428,Concentration of VLDL Particles,0.2612868716955914,2.5712837283089126e-156,0.27512449558227753,6.0344950615084395e-174,+,0.2612868716955914
SLC39A5,fid_23588,Triglycerides to Total Lipids in Very Large VLDL percentage,0.2612836324212616,2.5948714447933957e-156,0.2915691002644079,3.349695805222479e-196,+,0.2612836324212616
HEG1,fid_23484,Cholesterol in Chylomicrons and Extremely Large VLDL,0.2612831064600193,2.5984884388945384e-156,0.2530720522485371,1.8720610657952416e-146,+,0.2612831064600193
SERPINA4,fid_23508,Triglycerides in Medium VLDL,0.26127905090092346,2.62843753831379e-156,0.26430848485252084,3.928834510884714e-160,+,0.26127905090092346
DNAJB1,fid_23643,Triglycerides to Total Lipids in Medium HDL percentage,0.26127571720810844,2.6532631942134415e-156,0.2567830048278473,6.784907129946282e-151,+,0.26127571720810844
AFM,fid_23509,Concentration of Small VLDL Particles,0.26125272623570195,2.8327577564268296e-156,0.2644429419503467,2.667363665938142e-160,+,0.26125272623570195
MFGE8,fid_23589,Phospholipids to Total Lipids in Large VLDL percentage,0.26122451521578594,3.069728450055683e-156,0.32709824389943876,1.3085176693858904e-249,+,0.26122451521578594
ADAMTSL2,fid_23480,Glycoprotein Acetyls,0.2612191660302359,3.1165742777317934e-156,0.26048137341801847,2.1425579317528902e-155,+,0.2612191660302359
CA14,fid_23603,Triglycerides to Total Lipids in Small VLDL percentage,-0.26121132188990515,3.1867228922863075e-156,-0.25300722465510145,2.234022842801454e-146,-,0.26121132188990515
MXRA8,fid_23491,Cholesterol in Very Large VLDL,-0.2612110075332979,3.1892388630967367e-156,-0.26520925097827786,2.940245024369057e-161,-,0.2612110075332979
FGFR2,fid_23491,Cholesterol in Very Large VLDL,0.26120870714663574,3.2098816822760623e-156,0.2588604896590972,2.0506464444916215e-153,+,0.26120870714663574
DNAJB1,fid_23408,Triglycerides in VLDL,0.26120286392555325,3.2634565605816016e-156,0.2628263593222378,2.734726006674827e-158,+,0.26120286392555325
TGFA,fid_23472,Pyruvate,0.26119689817545805,3.3190835316389625e-156,0.29620152527368726,9.575248933574899e-203,+,0.26119689817545805
CRIP2,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,-0.2611876472343353,3.407421845163993e-156,-0.28106947178523906,8.144802908037345e-182,-,0.2611876472343353
CD72,fid_23440,Apolipoprotein A1,-0.26118735806178417,3.409867110303326e-156,-0.25970786069998203,1.895895020453758e-154,-,0.26118735806178417
SERPINA4,fid_23575,Cholesterol in Small HDL,0.2611867688670679,3.41523409883954e-156,0.2650737930586893,4.342970379804135e-161,+,0.2611867688670679
PAMR1,fid_23635,Cholesterol to Total Lipids in Large HDL percentage,-0.2611831512993014,3.4502694463506867e-156,-0.2810871331415523,7.714358111570715e-182,-,0.2611831512993014
SLC39A5,fid_23510,Total Lipids in Small VLDL,0.2611778206953452,3.5027277228069815e-156,0.2901763999055398,2.954787012687497e-194,+,0.2611778206953452
RTN4R,fid_23637,Free Cholesterol to Total Lipids in Large HDL percentage,-0.26117688993400834,3.5116585105280254e-156,-0.28093898341920487,1.2189111734994013e-181,-,0.26117688993400834
ENO3,fid_23496,Total Lipids in Large VLDL,0.26116852356725256,3.5960348251705187e-156,0.2796947907167056,5.615039372811622e-180,+,0.26116852356725256
SERPINA5,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.26116498720092896,3.6320812606946806e-156,-0.3007616170460168,2.5996332018232863e-209,-,0.26116498720092896
HS6ST1,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.2611546041502045,3.740789152366026e-156,-0.26249343233332456,7.0703192119309196e-158,-,0.2611546041502045
VWA1,fid_23522,Triglycerides in Very Small VLDL,0.26114796170185517,3.8118848211009774e-156,0.2547207332729116,2.0369194210663414e-148,+,0.26114796170185517
EFCAB14,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.26114665421438454,3.825708693836461e-156,-0.27392735847163074,2.1966743206200375e-172,-,0.26114665421438454
BCHE,fid_23448,Saturated Fatty Acids,0.26114004350743447,3.898063135261117e-156,0.27323491324702937,1.7371630597289194e-171,+,0.26114004350743447
ATRN,fid_23491,Cholesterol in Very Large VLDL,0.2611376711884569,3.9240910736508035e-156,0.2627201318555116,3.7025581808391065e-158,+,0.2611376711884569
ASGR1,fid_23455,Saturated Fatty Acids to Total Fatty Acids percentage,0.2611303261229116,4.006680855995102e-156,0.25725198775513697,1.8391429734521308e-151,+,0.2611303261229116
LAMP2,fid_23633,Triglycerides to Total Lipids in Very Large HDL percentage,0.2611277912730282,4.0353018732182716e-156,0.3050417124703926,1.3917163158691588e-215,+,0.2611277912730282
ELN,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.2611276517116858,4.0364759024693494e-156,0.2542470795836109,7.494381976085474e-148,+,0.2611276517116858
