module_protein,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
3,GO:0050818,regulation of coagulation,29/1056,76/18986,0.3815789473684211,6.86047149122807,12.423406746337825,1.8667964169470817e-17,1.21814373789395e-15,7.914918319421205e-16,ANGPT2/APOE/C1QTNF1/EDN1/CPB2/F7/F11/FGA/FAP/F3/CEACAM1/F2/F12/KLKB1/PDGFRA/PLAU/PLAUR/PLAT/PLG/PROC/PROS1/NOS3/HRG/SERPINC1/SERPINF2/TFPI/THBD/SERPING1/TSPAN8,29
3,GO:0061045,negative regulation of wound healing,29/1056,78/18986,0.3717948717948718,6.684561965811966,12.208677579624746,4.2811417173672806e-17,2.7586606941285414e-15,1.7924464400871956e-15,APCS/APOE/C1QTNF1/CD109/EDN1/CPB2/F11/FGA/FAP/CEACAM1/F2/F12/KLKB1/PDGFRA/PLAU/PLAUR/PLAT/PLG/PROC/PROS1/NOS3/HRG/SERPINF2/TFPI/TAFA5/THBD/TNF/SERPING1/TSPAN8,29
3,GO:0022408,negative regulation of cell-cell adhesion,47/1056,207/18986,0.22705314009661837,4.082226247987118,10.82082993070181,7.031545680458796e-17,4.475014565773468e-15,2.907651508150733e-15,APOA1/ADIPOQ/ASS1/C1QTNF1/CCL21/CD274/CD300A/CD74/CD80/CCL25/CDH1/CDSN/BMP4/CD86/CR1/CRTAM/ERBB2/EPCAM/CEACAM1/HAVCR2/IDO1/GPNMB/IL1RN/IL2RA/FGL1/IL4R/LGALS1/LGALS3/LAG3/LGALS9/LILRB1/LILRB4/LILRB2/NOTCH1/PDCD1/PDCD1LG2/PLG/PODXL/CLEC4G/TNFRSF14/TNFRSF21/TIGIT/VSIG4/SCGB1A1/SFTPD/TNR/XCL1,47
3,GO:0050817,coagulation,51/1056,241/18986,0.21161825726141079,3.804719917012448,10.634140953555255,7.842750309915728e-17,4.930411932636046e-15,3.2035470457191074e-15,AXL/ANGPT2/APOE/C1QTNF1/CD59/COMP/EDN1/CPB2/F10/F7/F9/C4BPB/F11/F13B/FGA/FAP/F3/GAS6/CEACAM1/ENTPD2/GLA/F2/IL6ST/ITGA2/FGL1/F12/IL6/KLKB1/MERTK/ADAMTS13/PDGFRA/PLAU/PLAUR/PLAT/PLG/PROC/PROS1/NOS3/SERPINA1/HRG/SERPINC1/SERPIND1/SERPINF2/TFPI/THBD/TFPI2/SERPING1/IL6R/TYRO3/TSPAN8/VWF,51
3,GO:0007596,blood coagulation,50/1056,234/18986,0.21367521367521367,3.841702279202279,10.614751274306812,1.0391422635146165e-16,6.453949841467287e-15,4.193469476859239e-15,AXL/APOE/C1QTNF1/CD59/COMP/EDN1/CPB2/F10/F7/F9/C4BPB/F11/F13B/FGA/FAP/F3/GAS6/CEACAM1/ENTPD2/GLA/F2/IL6ST/ITGA2/FGL1/F12/IL6/KLKB1/MERTK/ADAMTS13/PDGFRA/PLAU/PLAUR/PLAT/PLG/PROC/PROS1/NOS3/SERPINA1/HRG/SERPINC1/SERPIND1/SERPINF2/TFPI/THBD/TFPI2/SERPING1/IL6R/TYRO3/TSPAN8/VWF,50
3,GO:0031099,regeneration,46/1056,204/18986,0.22549019607843138,4.054125816993464,10.643346592161219,2.0016516525565953e-16,1.2283945558249106e-14,7.981523256184319e-15,ADAM15/ADM/APOA4/APOD/AXL/ANGPT2/CCN3/APOA2/CPQ/EGFR/EPHA4/CPB2/F7/FOLR1/GAS6/CDK1/GRN/HSPG2/IGFBP1/IGF2R/IGF1R/ERBB4/KIAA0319/KLK6/IL6/GFAP/CAPN3/MSTN/NOTCH1/MATN2/PLG/NEFL/OMG/PTPRF/PTPRS/RGMA/PTN/RTN4R/SPP1/TGFBR3/THY1/TNF/TNC/POSTN/TNR/YAP1,46
3,GO:0002819,regulation of adaptive immune response,48/1056,221/18986,0.2171945701357466,3.904977375565611,10.541725952464793,2.1645783212352384e-16,1.3127530877609005e-14,8.529644852223567e-15,AGER/B2M/C3/CD160/CD274/CD28/CD4/CD46/CD55/CD80/CD1C/CR1/CLEC6A/CR2/CLEC7A/CD7/FCER2/C4BPB/CEACAM1/HAVCR2/IL12B/IL12RB1/IL18R1/IL1R1/IL6ST/IL7R/IL4R/KLRD1/IL6/LGALS1/LILRB1/LILRB4/LTA/NECTIN2/PDCD1/PTPRC/CLEC4G/SLAMF1/TNF/TNFRSF14/TNFRSF1B/TNFSF13/ULBP2/TREM2/PVR/TFRC/TNFSF13B/XCL1,48
3,GO:0070371,ERK1 and ERK2 cascade,59/1056,319/18986,0.18495297805642633,3.325300417972832,10.164458862187695,2.253944653082648e-16,1.35105635891175e-14,8.778521280427157e-15,ACE2/AGER/ADIPOQ/BMPER/APOE/CCL11/CCL3/CCN1/CCL21/CD4/ACTA2/CD74/BMP4/CHI3L1/CX3CL1/CSF1R/CXCL17/EDN1/EGFR/EPHA2/EPHA4/ERBB2/DUSP29/EPO/FGF21/FGA/FGFR2/FLT4/FN1/GAS6/CEACAM1/GCG/CDK1/HAVCR2/FGF23/ICAM1/GPNMB/ERBB4/ITGAV/KDR/LGALS9/MARCO/NOTCH1/NRP1/NOTCH2/PDGFRA/PTPRR/PTPRC/SERPINF2/SEMA7A/SLAMF1/TNFRSF11A/TNF/TF/TEK/TREM2/VEGFB/SIRPA/TNFSF11,59
3,GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,37/1056,136/18986,0.27205882352941174,4.891390931372549,11.0526331226666,2.837149996464545e-16,1.6810929002039918e-14,1.092294166817929e-14,ADM/B2M/CCL11/ANG/CCL14/CCL18/CCL22/CCL23/CCL3/CCL7/CCL27/CCL21/CCL15/CCL16/CCL25/CXCL10/CX3CL1/CALCA/CXCL9/GNLY/CXCL13/F2/CCL20/KLK7/LGALS3/LGALS4/PGLYRP1/NPY/REG1A/REG1B/REG3A/RNASE6/HRG/SPINK5/MMP7/REG3G/XCL1,37
3,GO:0007160,cell-matrix adhesion,50/1056,241/18986,0.2074688796680498,3.7301175656984786,10.351284931273911,3.7176310176262404e-16,2.1533020107711538e-14,1.3991131754094261e-14,ACVRL1/ADAM15/APOD/ADAM9/ACTN2/BCAM/ANGPTL3/CCL21/CD34/CCL25/CEACAM6/CSF1/CX3CL1/DDR1/EPHA1/FGA/FN1/ITGA11/ITGA5/ITGA2/ITGAM/ITGAV/ITGB1/ITGB2/FGL1/ITGBL1/ITGB7/KDR/L1CAM/ITGB6/MYOC/ADAMTS13/MMP12/NRP1/MSLN/LYPD3/PKD1/PLAU/ITGAL/LYVE1/HRG/SIGLEC1/SFRP1/THY1/TEK/VCAM1/POSTN/SNED1/SORBS1/TNXB,50
3,GO:0007599,hemostasis,50/1056,241/18986,0.2074688796680498,3.7301175656984786,10.351284931273911,3.7176310176262404e-16,2.1533020107711538e-14,1.3991131754094261e-14,AXL/APOE/C1QTNF1/CD59/COMP/EDN1/CPB2/F10/F7/F9/C4BPB/F11/F13B/FGA/FAP/F3/GAS6/CEACAM1/ENTPD2/GLA/F2/IL6ST/ITGA2/FGL1/F12/IL6/KLKB1/MERTK/ADAMTS13/PDGFRA/PLAU/PLAUR/PLAT/PLG/PROC/PROS1/NOS3/SERPINA1/HRG/SERPINC1/SERPIND1/SERPINF2/TFPI/THBD/TFPI2/SERPING1/IL6R/TYRO3/TSPAN8/VWF,50
3,GO:0048771,tissue remodeling,44/1056,191/18986,0.23036649214659685,4.141797556719023,10.590606485396584,3.9054128241120626e-16,2.2369336786997426e-14,1.4534530533712965e-14,ACP5/ACVRL1/ADAM8/AGER/AXL/CD38/CBS/BGLAP/CST3/CSPG4/CTHRC1/CSF1R/CALCA/EGFR/EPHA2/FLT4/CEACAM1/DBH/GPNMB/IL12B/IL6/LEP/LEPR/NPPC/NOTCH2/PLG/NOS3/PTN/RSPO3/HRG/SFRP1/SPP1/THBS4/TIMP1/TNFRSF11A/LTBP3/TNFRSF11B/TF/TIE1/IL15/PTH/TFRC/TNFSF11/UMOD,44
3,GO:0002455,humoral immune response mediated by circulating immunoglobulin,24/1056,56/18986,0.42857142857142855,7.705357142857142,12.195166551099994,4.690369452982489e-16,2.6570169813323878e-14,1.726403192526348e-14,C1R/C1RL/C1S/C3/C2/CD46/CD55/C5/C8B/CFI/CR1/CR2/C1QA/CLU/FCER2/C4BPB/C9/LTA/NCR3LG1/PTPRC/TNF/SERPING1/TREM2/C7,24
3,GO:0042102,positive regulation of T cell proliferation,32/1056,104/18986,0.3076923076923077,5.532051282051283,11.246945832509802,5.969442245657491e-16,3.344834214822213e-14,2.1733140990482994e-14,AGER/CD274/CD28/CD46/CD276/CD55/CD80/CD209/CD86/EPO/HAVCR2/ICOSLG/IGFBP2/IL12B/IL12RB1/IL2RA/IL6ST/IL6/LEP/LGALS9/LILRB2/KITLG/PDCD1LG2/PTPRC/SLAMF1/TGFBR2/TNFRSF13C/VCAM1/IL15/TFRC/TNFSF13B/XCL1,32
3,GO:0043086,negative regulation of catalytic activity,75/1056,486/18986,0.15432098765432098,2.774562757201646,9.617689414204358,6.492305715223856e-16,3.598692038922471e-14,2.3382588325797744e-14,AMBP/ADIPOQ/APOC1/ANGPTL4/APCS/APOE/ANGPTL3/CD300A/CD109/APOA2/COL6A3/CR1/CST3/CST6/ENG/EPHA1/FABP1/ECM1/GAS6/CEACAM1/GLA/GZMA/HEG1/CST7/LAMP3/LILRB4/ITIH3/LRP1/FETUB/MSTN/NOTCH1/ITIH4/PALM/PI16/PLAUR/PI3/PTPRC/RECK/SERPINA1/SERPINA4/SERPINA3/SERPINA5/SERPINA6/SERPINC1/SERPIND1/SERPINF1/SERPINF2/SMPD1/SPINK1/SPINK5/SPINT1/PZP/TFPI/PTX3/TFPI2/THY1/TIMP1/SPINK2/TNF/KLRK1/SERPING1/WFDC2/IFIT1/IFNG/SERPINA11/SERPINA7/SERPINA9/SERPINI1/SPINK4/SPINK6/SPOCK1/TIMP4/WFDC12/WFIKKN1/WFIKKN2,75
3,GO:0032946,positive regulation of mononuclear cell proliferation,38/1056,148/18986,0.25675675675675674,4.616272522522522,10.718196824119651,9.12442032981427e-16,5.003870936190698e-14,3.251277210466854e-14,AGER/CD274/CD28/CD38/CD46/CD276/CD55/CD74/CD80/CD209/CD86/CSF1/EPO/HAVCR2/ICOSLG/IGFBP2/IL12B/IL12RB1/IL2RA/IL6ST/IL6/LEP/LGALS9/LILRB2/KITLG/PDCD1LG2/PTPRC/SLAMF1/ST6GAL1/TGFBR2/TNFRSF4/TNFRSF13C/VCAM1/FCRL3/IL15/TFRC/TNFSF13B/XCL1,38
3,GO:0050727,regulation of inflammatory response,70/1056,438/18986,0.1598173515981735,2.873382800608828,9.626361247705255,1.0096978314744578e-15,5.4789392855271894e-14,3.5599540163454013e-14,ACE2/ACP5/ADAM8/AGER/APOA1/AHSG/ADIPOQ/APCS/APOE/C3/CCL3/CCN3/CCN4/CD28/CD200/CDH5/CX3CL1/CTSC/CXCL17/FABP4/CD200R1/FURIN/GGT1/GRN/CST7/HGF/IDO1/IL12B/IL1R1/IL2RA/IL6ST/F12/IL6/KLKB1/LDLR/LGALS1/LILRA5/LPL/MVK/LTA/NT5E/IL22/OSMR/PGLYRP1/PROC/LBP/REG3A/PTPRC/SEMA7A/SIGLEC10/SELE/TNFRSF11A/TNF/SLAMF8/TNFRSF1A/TNFRSF1B/TEK/TYRO3/TNC/TREM2/IFNG/IL15/IL1RL2/MMP3/PLA2G10/PLA2G7/SCGB1A1/SIRPA/TNFSF11/XCL1,70
3,GO:0034113,heterotypic cell-cell adhesion,25/1056,63/18986,0.3968253968253968,7.134589947089947,11.836081139149593,1.0368770323936126e-15,5.567813647905284e-14,3.617700347671574e-14,AGER/APOA1/ADIPOQ/CD200/CD58/CEACAM6/DSC2/CXADR/DSG2/FGA/CD200R1/IL1RN/ITGA5/ITGAM/ITGAV/ITGB1/ITGB2/ITGB7/LILRB2/NRCAM/PTPRC/THY1/TNF/VCAM1/SIRPA,25
3,GO:0050673,epithelial cell proliferation,74/1056,482/18986,0.15352697095435686,2.7602869986168743,9.499949695558405,1.3552363308750633e-15,7.202312665629847e-14,4.679720026960881e-14,ACVRL1/APOA1/B2M/B4GALT1/BMPER/APOE/CCL11/ANG/CCN3/CD34/CD109/CDH3/BMP4/BGLAP/AREG/CALCA/EGFR/ENG/EPHA2/CPB2/ERBB2/EGFL7/ECM1/FAP/F3/FGFR2/FLT4/CEACAM1/DBH/ERN1/GRN/HGF/HSPG2/FLT1/FST/IGFBP4/IL12B/GDF2/FGFBP1/FGL1/KIT/KLK8/IL6/KDR/LEP/NOTCH1/MMP12/NRP1/NRP2/LRG1/NOTCH2/IGFBP3/LAMB1/REG3A/PTPRM/ROBO1/PTN/SCG2/SERPINF1/SFRP1/SPINK1/SLURP1/CRNN/TGFA/TGFBR3/THBS4/TNF/TEK/TIE1/VEGFB/REG3G/TACSTD2/TNFSF11/YAP1,74
3,GO:0007157,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,22/1056,48/18986,0.4583333333333333,8.240451388888888,12.188950679270837,1.3735947822820707e-15,7.225388880269464e-14,4.694713853084371e-14,ALCAM/AMIGO2/CDH2/CEACAM5/CEACAM6/CD209/CEACAM19/CRTAM/CXADR/CDH4/ICAM1/IGSF21/ITGA5/NECTIN4/ITGAL/REG3A/SCARF2/SELE/VCAM1/PVR/SELL/UMOD,22
3,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,45/1056,206/18986,0.21844660194174756,3.927487864077669,10.252458845389818,1.5088089357165537e-15,7.856474811736197e-14,5.104763459277059e-14,AGER/B2M/C3/CD274/CD28/CD4/CD46/CD55/CD80/CD1C/CR1/CLEC6A/CR2/CLEC7A/CD7/FCER2/C4BPB/CEACAM1/HAVCR2/IL12B/IL12RB1/IL18R1/IL1R1/IL7R/IL4R/KLRD1/IL6/LGALS1/LILRB1/LILRB4/LTA/NECTIN2/PDCD1/PTPRC/CLEC4G/SLAMF1/TNF/TNFRSF1B/TNFSF13/ULBP2/TREM2/PVR/TFRC/TNFSF13B/XCL1,45
3,GO:0042742,defense response to bacterium,60/1056,342/18986,0.17543859649122806,3.1542397660818713,9.756289066298821,1.5895844890552034e-15,8.194308041079573e-14,5.3242714149196404e-14,ACP5/ADM/B2M/ANG/CD160/CD4/CFP/CLEC4D/COLEC12/CALCA/EPHA2/FGA/CHGA/GNLY/GRN/CXCL13/HAVCR2/F2/CCL20/IL12B/IL7R/FCN2/KLK7/IL6/LCN2/LGALS4/LTA/NCR3LG1/NOTCH2/PGLYRP1/NPY/PRG2/PI3/LBP/RARRES2/RNASE1/RNASE4/RNASE6/S100A14/SPINK5/MMP7/SPON2/SSC5D/TNF/TNFRSF14/SLAMF8/TNFRSF1A/KLRK1/TF/IL6R/TNFSF8/TREM2/WFDC2/JCHAIN/REG3G/SFTPD/STAB2/UMOD/VGF/WFDC12,60
3,GO:0071621,granulocyte chemotaxis,35/1056,129/18986,0.2713178294573643,4.878068475452196,10.725588799877173,1.988939649390226e-15,1.0151469200600607e-13,6.59594159912423e-14,ADGRE2/BSG/CCL11/CCL14/CCL18/CCL22/CCL23/CCL3/CCL7/CCL21/CCL15/CCL16/CD74/CCL25/CSF1/CXCL10/CX3CL1/CSF1R/CXADR/CXCL17/EDN1/CXCL9/DPP4/CXCL13/ITGB2/CSF3R/LGALS3/MSTN/LBP/RARRES2/S100A14/SCG2/SLAMF1/THBS4/XCL1,35
3,GO:0042327,positive regulation of phosphorylation,73/1056,479/18986,0.1524008350730689,2.740040013917884,9.360651889698362,3.154744867550009e-15,1.594383312962774e-13,1.0359544033585272e-13,AGER/ADIPOQ/ADAM9/C3/ANG/CCN1/CD4/CD74/CD80/BMP4/AREG/CLEC6A/CSPG4/CHI3L1/CX3CL1/CSF1R/EDN1/CALCA/EFNA1/EGFR/EPHA4/ERBB2/FAM20A/EPO/FAS/FLT4/ENPP2/GAS6/GCG/GHR/ARHGEF5/CLSPN/GFRA1/ERN1/GPNMB/FLT1/F2/ERBB4/ITGA5/KIT/IL6/KDR/LEP/LILRA5/KITLG/NRP1/LEPR/NTRK2/NTRK3/DSCAM/NOS1/PILRB/PLAUR/RARRES2/PTPRC/ROBO1/RSPO1/TGFA/THBS4/TNFRSF10A/TNFRSF10B/TNFRSF11A/TNF/TF/TEK/IL6R/TREM2/VEGFB/IFNG/IL15/NTF3/TFRC/TNFSF11,73
3,GO:0016485,protein processing,49/1056,246/18986,0.1991869918699187,3.5812161246612466,9.889042532401179,4.02626009823082e-15,2.015084544308726e-13,1.3093060431855362e-13,ACE2/ADAM8/ADAM9/C1R/C1RL/BCHE/CNTN2/CPM/COMP/CTSL/CTSS/CTSZ/CLEC3B/DPP4/CPB2/F7/F9/CTSE/F11/FGA/F3/FURIN/GGT1/GSN/HJV/IL1R2/F12/CD5L/KLK1/KLK13/KLK6/KLKB1/MME/ADAMTS13/MELTF/PCSK9/PLAU/PLAUR/MEP1A/PLAT/PLG/CPE/KEL/SERPINF2/SPON1/THBD/MASP1/PLA2G7/REN,49
3,GO:1901342,regulation of vasculature development,62/1056,369/18986,0.16802168021680217,3.0208897922312556,9.513669911974656,4.31982380989518e-15,2.141220359616313e-13,1.3912630934298043e-13,ACVRL1/ADAM12/ADM/ANGPTL4/ANGPT2/BMPER/C3/CCL11/ANGPTL3/CD160/CD34/CDH5/CHI3L1/CXCL10/DDAH1/DCN/CX3CL1/DLL1/EFNA1/ENG/EPHA1/EPHA2/ADGRB3/ERBB2/ECM1/F3/CEACAM1/GRN/CXCL13/HSPB6/HSPG2/HYAL1/GPNMB/FLT1/GDF2/ISM1/ITGA5/ITGB1/IL6/KDR/LEP/ANGPTL7/FASLG/NRP1/LRG1/NOS3/PTPRM/RECK/HRG/SERPINF1/OPTC/SFRP1/SMOC2/SPINK5/TAFA5/TGFBR2/THBS2/THBS4/TNF/TEK/TIE1/VEGFB,62
3,GO:0045765,regulation of angiogenesis,61/1056,360/18986,0.16944444444444445,3.0464699074074075,9.513579003058409,4.850429756938317e-15,2.381330037811145e-13,1.5472749359977668e-13,ACVRL1/ADAM12/ADM/ANGPTL4/ANGPT2/BMPER/C3/CCL11/ANGPTL3/CD160/CD34/CDH5/CHI3L1/CXCL10/DDAH1/DCN/CX3CL1/DLL1/EFNA1/ENG/EPHA1/EPHA2/ADGRB3/ERBB2/ECM1/F3/CEACAM1/GRN/CXCL13/HSPB6/HSPG2/HYAL1/GPNMB/FLT1/GDF2/ISM1/ITGA5/ITGB1/IL6/KDR/LEP/FASLG/NRP1/LRG1/NOS3/PTPRM/RECK/HRG/SERPINF1/OPTC/SFRP1/SMOC2/SPINK5/TAFA5/TGFBR2/THBS2/THBS4/TNF/TEK/TIE1/VEGFB,61
3,GO:0051960,regulation of nervous system development,71/1056,463/18986,0.15334773218142547,2.757064434845212,9.289014383972148,5.553764229243418e-15,2.700910811485832e-13,1.7549233145434517e-13,ACAN/AGRN/B2M/BAIAP2/BCAN/CCL11/AMIGO2/CDH1/CDON/CX3CL1/CTSC/DLL1/DRAXIN/EGFR/EPHA4/ADGRB3/CLSTN3/FLRT2/FN1/CDH4/CST7/CLSTN2/F2/IL6ST/ITGB1/JAM2/KIAA0319/ISLR2/KIT/IL6/LDLR/L1CAM/GFAP/LRTM2/LRRN1/MME/LTA/NCAN/NOTCH1/NRP1/NTRK2/DSCAM/OXT/PLXNB2/NEFL/PTPRS/RGMA/PRTG/PTPRZ1/ROBO1/ROBO2/PTN/RTN4R/SEMA3F/SERPINF1/SEMA7A/SPINT1/SLITRK2/SLITRK1/SLITRK6/SPP1/THBS2/THY1/TNF/TNFRSF1B/TNFRSF21/TREM2/IFNG/TNR/VCAN/YAP1,71
3,GO:0008037,cell recognition,38/1056,156/18986,0.24358974358974358,4.379540598290599,10.285891104799882,5.878029259701501e-15,2.831891666706658e-13,1.8400284411579124e-13,B4GALT1/CCL21/CD5/CFP/CD209/CNTN4/CNTN2/COLEC12/CRTAM/CLEC7A/CNTNAP2/EPHA4/CLEC4M/C4BPB/FOLR1/FOLR2/FCN1/HAVCR2/IGSF9/CRTAC1/FCN2/LGALS3/FETUB/MEGF10/NCAM2/NRP1/NRCAM/DSCAM/PCDH12/LBP/ROBO1/ROBO2/ROBO4/SPON2/PTX3/TNFRSF21/TREM2/VCAN,38
3,GO:0002688,regulation of leukocyte chemotaxis,34/1056,126/18986,0.2698412698412698,4.851521164021164,10.526738439749192,5.9936323789201274e-15,2.8608495290123387e-13,1.8588438820393612e-13,CCL3/CCL7/CCN3/CCL21/CD74/C5/CSF1/CXCL10/CSF1R/CXCL17/EDN1/DPP4/F7/GAS6/CXCL13/IL6/LGALS9/MSTN/NBL1/MTUS1/PGF/LBP/RARRES2/PTN/S100A14/SLAMF1/THBS4/SLAMF8/KLRK1/IL6R/VEGFB/PLA2G7/VEGFD/XCL1,34
3,GO:0070374,positive regulation of ERK1 and ERK2 cascade,43/1056,197/18986,0.2182741116751269,3.9243866328257186,10.012976226441424,6.654805302223753e-15,3.147295535134261e-13,2.0449628654443248e-13,AGER/BMPER/APOE/CCL3/CCL21/CD4/ACTA2/CD74/BMP4/CHI3L1/CX3CL1/CSF1R/CXCL17/EGFR/EPO/FGF21/FGA/FGFR2/FLT4/GAS6/GCG/HAVCR2/FGF23/ICAM1/GPNMB/ERBB4/KDR/LGALS9/MARCO/NOTCH1/NRP1/NOTCH2/PDGFRA/PTPRC/SERPINF2/SEMA7A/SLAMF1/TNFRSF11A/TNF/TEK/TREM2/VEGFB/TNFSF11,43
3,GO:0001934,positive regulation of protein phosphorylation,70/1056,455/18986,0.15384615384615385,2.7660256410256414,9.253379848410441,7.356294357582887e-15,3.4474270375763444e-13,2.23997403309366e-13,AGER/ADIPOQ/ADAM9/C3/CCN1/CD4/CD74/CD80/BMP4/AREG/CLEC6A/CSPG4/CHI3L1/CX3CL1/CSF1R/EDN1/CALCA/EFNA1/EGFR/EPHA4/ERBB2/FAM20A/EPO/FAS/FLT4/ENPP2/GAS6/GCG/GHR/ARHGEF5/CLSPN/GFRA1/ERN1/GPNMB/FLT1/F2/ERBB4/ITGA5/KIT/IL6/KDR/LEP/LILRA5/KITLG/NRP1/LEPR/NTRK2/NTRK3/NOS1/PILRB/PLAUR/RARRES2/PTPRC/ROBO1/RSPO1/TGFA/THBS4/TNFRSF10A/TNFRSF10B/TNFRSF11A/TNF/TEK/IL6R/TREM2/VEGFB/IFNG/IL15/NTF3/TFRC/TNFSF11,70
3,GO:0070372,regulation of ERK1 and ERK2 cascade,54/1056,296/18986,0.18243243243243243,3.279983108108108,9.594447025941498,7.845296780439738e-15,3.6434689101952116e-13,2.367352712694097e-13,ACE2/AGER/ADIPOQ/BMPER/APOE/CCL3/CCN1/CCL21/CD4/ACTA2/CD74/BMP4/CHI3L1/CX3CL1/CSF1R/CXCL17/EGFR/EPHA2/EPHA4/ERBB2/DUSP29/EPO/FGF21/FGA/FGFR2/FLT4/FN1/GAS6/CEACAM1/GCG/HAVCR2/FGF23/ICAM1/GPNMB/ERBB4/KDR/LGALS9/MARCO/NOTCH1/NRP1/NOTCH2/PDGFRA/PTPRR/PTPRC/SERPINF2/SEMA7A/SLAMF1/TNFRSF11A/TNF/TEK/TREM2/VEGFB/SIRPA/TNFSF11,54
3,GO:0030098,lymphocyte differentiation,67/1056,426/18986,0.1572769953051643,2.8277093114241,9.259127256972196,9.490758627951091e-15,4.368291136347132e-13,2.8383077024568023e-13,ADAM8/AXL/B2M/CD27/CD28/CD4/CD46/CD74/CD79B/CD80/CD83/CDH17/BMP4/CLEC4D/CD86/CR1/CD8A/CR2/CTSL/CRTAM/DLL1/ERBB2/GAS6/IL12B/IL12RB1/IL15RA/IL18R1/IL2RA/IL6ST/IL7R/ITGB1/IL4R/KIT/IL6/LEP/LGALS1/LAG3/LGALS9/LILRB4/LY9/MERTK/LY6D/LILRB2/LEPR/NFATC3/NOTCH2/PGLYRP1/PTPRC/CLEC4G/SLAMF1/SLAMF6/SFRP1/SPINK5/TGFBR2/SLAMF8/TNFRSF9/IL6R/TYRO3/TNFSF8/VCAM1/FCRL3/IFNG/IL15/IL1RL2/ITM2A/TNFSF13B/VNN1,67
3,GO:0006958,"complement activation, classical pathway",20/1056,42/18986,0.47619047619047616,8.561507936507935,11.905409281053204,1.074244628075269e-14,4.900646953741603e-13,3.1842071788872907e-13,C1R/C1RL/C1S/C3/C2/CD46/CD55/C5/C8B/CFI/CR1/CR2/C1QA/CLU/C4BPB/C9/NCR3LG1/SERPING1/TREM2/C7,20
3,GO:0050671,positive regulation of lymphocyte proliferation,36/1056,145/18986,0.2482758620689655,4.463793103448276,10.160874436304468,1.6180642347146223e-14,7.316772921012173e-13,4.754090853981467e-13,AGER/CD274/CD28/CD38/CD46/CD276/CD55/CD74/CD80/CD209/CD86/EPO/HAVCR2/ICOSLG/IGFBP2/IL12B/IL12RB1/IL2RA/IL6ST/IL6/LEP/LGALS9/LILRB2/KITLG/PDCD1LG2/PTPRC/SLAMF1/TGFBR2/TNFRSF4/TNFRSF13C/VCAM1/FCRL3/IL15/TFRC/TNFSF13B/XCL1,36
3,GO:0051250,negative regulation of lymphocyte activation,39/1056,169/18986,0.23076923076923078,4.149038461538462,9.979142859263321,1.7587011882395328e-14,7.883569239456341e-13,5.122368129041825e-13,AXL/CD274/CD300A/CD74/CD80/BMP4/CD86/CR1/CRTAM/ERBB2/HAVCR2/IDO1/GPNMB/IL2RA/FGL1/IL4R/LGALS1/LGALS3/LAG3/LGALS9/LILRB1/LILRB4/MERTK/LILRB2/PDCD1/PGLYRP1/PDCD1LG2/CLEC4G/SFRP1/GAL/TNFRSF13B/TNFRSF14/TNFRSF21/TIGIT/TYRO3/VSIG4/SCGB1A1/SFTPD/XCL1,39
3,GO:0050878,regulation of body fluid levels,62/1056,381/18986,0.16272965879265092,2.9257436570428696,9.214955488928013,1.979059790213049e-14,8.794873464265747e-13,5.714490247239494e-13,ADM/AXL/APOE/C1QTNF1/CD59/CELSR2/COMP/DDR1/EDN1/EGFR/CPB2/F10/F7/F9/C4BPB/F11/F13B/FGA/FAP/F3/GAS6/CEACAM1/ENTPD2/AGR2/GLA/HEG1/F2/ERBB4/IL6ST/ITGA2/FGL1/F12/IL6/KLKB1/MERTK/ADAMTS13/PDGFRA/OXT/PLAU/PLAUR/PLAT/PLG/PROC/PROS1/NOS3/SERPINA1/HRG/SERPINC1/SERPIND1/SERPINF2/MUC2/SPINK1/TFPI/THBD/TFPI2/SERPING1/IL6R/TYRO3/SCT/TSPAN8/UMOD/VWF,62
3,GO:0018108,peptidyl-tyrosine phosphorylation,43/1056,204/18986,0.2107843137254902,3.7897263071895426,9.721938703205645,2.4626031986734534e-14,1.0850187597574062e-12,7.049935562914017e-13,ADIPOQ/CD4/CD80/AREG/CLEC6A/CSPG4/DDR1/CSF1R/EFEMP1/EFNA1/EGFR/EPHA1/EPHA4/ERBB2/FGFR2/FLT4/ENPP2/GHR/GFRA1/FLT1/IGF1R/ERBB4/ITGA5/ITGB2/KIT/IL6/KDR/LILRA5/LILRB4/KITLG/NRP1/PDGFRA/PTPRC/HRG/SFRP1/TGFA/THBS4/IL6R/TREM2/VEGFB/IFNG/IL15/NTF3,43
