protein_metabolite_from,protein_metabolite_to,r,q,abs_r,sign
SMOC1,fid_23638,0.3177296867114296,4.159692785342384e-241,0.3177296867114296,+
MAD1L1,fid_23639,0.320391749967771,5.102421796194359e-241,0.320391749967771,+
SLC39A5,fid_23485,0.3197027694135449,5.299320267877638e-241,0.3197027694135449,+
MENT,fid_23426,0.32925683746635315,5.3660171992581646e-241,0.32925683746635315,+
RARRES2,fid_23596,-0.3189920212916436,5.7392076347541007e-241,0.3189920212916436,-
RBP5,fid_23481,0.3193831782504277,5.8224074582131296e-241,0.3193831782504277,+
PTH,fid_23543,0.3295390477177588,6.535710843986339e-241,0.3295390477177588,+
FABP4,fid_23559,-0.3177069589123745,6.547255833700023e-241,0.3177069589123745,-
FAM20A,fid_23636,-0.3253260052602818,7.575253450829228e-241,0.3253260052602818,-
F9,fid_23634,0.31938014509336193,8.119171891386916e-241,0.31938014509336193,+
RARRES2,fid_23410,0.3188282147940958,1.0453804889894012e-240,0.3188282147940958,+
ADIPOQ,fid_23515,-0.32535700260730577,1.0589852452748583e-240,0.32535700260730577,-
IGFBP1,fid_23617,0.31784753529777876,1.1917288020074164e-240,0.31784753529777876,+
AFM,fid_23453,-0.3254374603990401,1.3101366464560384e-240,0.3254374603990401,-
SMOC1,fid_23499,0.3173904901140514,1.4454127397054426e-240,0.3173904901140514,+
IGSF9,fid_23603,0.32514481423464536,1.4531118898334746e-240,0.32514481423464536,+
F7,fid_23492,0.31908114576750335,1.7563275388777589e-240,0.31908114576750335,+
C2,fid_23480,0.319168837218741,1.7573390803912805e-240,0.319168837218741,+
ASGR1,fid_23598,0.31987358555844325,1.7657358245443983e-240,0.31987358555844325,+
PCSK9,fid_23574,0.3174330969401677,1.7890865249635748e-240,0.3174330969401677,+
NPY,fid_23599,-0.31732095575851943,1.8639293401240032e-240,0.31732095575851943,-
F7,fid_23420,0.3190501031547928,1.9648272020101586e-240,0.3190501031547928,+
EPHA1,fid_23433,-0.31879322437939855,2.6452014697463567e-240,0.31879322437939855,-
CFI,fid_23407,0.32505461291245424,3.136887950890132e-240,0.32505461291245424,+
VMO1,fid_23550,0.31890378385765855,3.3552784217271675e-240,0.31890378385765855,+
CCL23,fid_23515,0.31841805650547467,3.397504384704536e-240,0.31841805650547467,+
ACY1,fid_23571,0.3193709042712661,3.973088525142609e-240,0.3193709042712661,+
VMO1,fid_23536,0.3188468523599643,4.125490233018249e-240,0.3188468523599643,+
PLAT,fid_23561,-0.31777141039576356,4.545580984837904e-240,0.31777141039576356,-
LCAT,fid_23481,0.3250279240882385,5.091400058079645e-240,0.3250279240882385,+
CES1,fid_23573,0.31808110835112724,5.524773415018196e-240,0.31808110835112724,+
ASGR1,fid_23482,0.319548992441476,5.755176077549136e-240,0.319548992441476,+
SCLY,fid_23452,-0.31753291944489265,6.072606718393906e-240,0.31753291944489265,-
SERPINF1,fid_23497,0.3276422830047064,7.780315928404627e-240,0.3276422830047064,+
PROC,fid_23492,0.31875583105705435,7.92280359775277e-240,0.31875583105705435,+
TFPI,fid_23445,0.31972887609543144,8.295689136010824e-240,0.31972887609543144,+
LAMP2,fid_23442,0.3211259689669874,8.804377130323044e-240,0.3211259689669874,+
APCS,fid_23551,-0.32590105263489283,8.873524041890968e-240,0.32590105263489283,-
RBP5,fid_23408,0.3186302740911283,9.08113067472824e-240,0.3186302740911283,+
GLA,fid_23453,-0.3288527631264597,9.927889222038335e-240,0.3288527631264597,-
VWA1,fid_23452,-0.31713511018696117,1.0036996778733788e-239,0.31713511018696117,-
EPHA1,fid_23454,0.3185257176949603,1.1325004915013738e-239,0.3185257176949603,+
C1RL,fid_23480,0.3249390975094324,1.1527016212717504e-239,0.3249390975094324,+
C9,fid_23571,-0.3247943014543355,1.173561006543856e-239,0.3247943014543355,-
CCN1,fid_23504,0.31881771014687865,1.1972011897280854e-239,0.31881771014687865,+
TFPI,fid_23528,0.31948840397254064,1.223192869377397e-239,0.31948840397254064,+
IGSF9,fid_23551,-0.3245424691754031,1.2573492562625421e-239,0.3245424691754031,-
MENT,fid_23640,0.3282945811780847,1.6332833056737573e-239,0.3282945811780847,+
FURIN,fid_23559,-0.3175790876640806,1.6399995403400197e-239,0.3175790876640806,-
IGFBP2,fid_23558,0.31697385295548886,1.7148937877564316e-239,0.31697385295548886,+
CCN1,fid_23518,0.3186691271468243,2.0551329626027477e-239,0.3186691271468243,+
MENT,fid_23565,0.32819981500651174,2.2852923747008293e-239,0.32819981500651174,+
FURIN,fid_23510,0.3173900136095438,3.273029194482016e-239,0.3173900136095438,+
CDHR2,fid_23636,-0.31826916511358627,3.3791795086885374e-239,0.31826916511358627,-
LAMP2,fid_23574,0.3206331283910123,3.3893362738980555e-239,0.3206331283910123,+
FTCD,fid_23494,0.324846266621619,3.4939566694899874e-239,0.324846266621619,+
TFPI,fid_23509,0.31919927643916407,3.4955425130969243e-239,0.31919927643916407,+
GHR,fid_23571,0.32807082863987785,3.607832262503598e-239,0.32807082863987785,+
LAMP2,fid_23543,0.3205975905336145,3.8512678832703224e-239,0.3205975905336145,+
CKB,fid_23556,0.32419800316388037,3.863890718598271e-239,0.32419800316388037,+
EPHA1,fid_23458,-0.3181874857658019,3.871643255117778e-239,0.3181874857658019,-
CCN1,fid_23564,0.31844190356642704,4.69433528998176e-239,0.31844190356642704,+
TFPI,fid_23517,0.31907714900953815,5.4454744734482105e-239,0.31907714900953815,+
MXRA8,fid_23638,-0.32792760557363865,5.994313695757765e-239,0.32792760557363865,-
EPHA1,fid_23561,-0.3179298585874452,6.1344644809388305e-239,0.3179298585874452,-
GGH,fid_23480,0.32104596414578734,6.291862552694986e-239,0.32104596414578734,+
GSTA1,fid_23408,0.3185979478706754,6.5876721626042245e-239,0.3185979478706754,+
KRT18,fid_23458,-0.3181739084348244,7.7060215660762e-239,0.3181739084348244,-
GHR,fid_23634,0.3277512132069924,1.120663204785006e-238,0.3277512132069924,+
PTH,fid_23424,0.32805110915954766,1.2755643722564292e-238,0.32805110915954766,+
CNTN3,fid_23488,0.3174302010423617,1.3832618067155505e-238,0.3174302010423617,+
GCG,fid_23613,0.32072569834133297,1.4460187855663899e-238,0.32072569834133297,+
RBP5,fid_23483,0.31786075585328194,1.4932656368882818e-238,0.31786075585328194,+
UPB1,fid_23489,0.3238476252605488,1.5138808644690354e-238,0.3238476252605488,+
LEP,fid_23456,-0.3184837223729107,1.6134861970919972e-238,0.3184837223729107,-
PAG1,fid_23570,-0.3203743871696322,1.6503132474333862e-238,0.3203743871696322,-
PPY,fid_23464,0.31719956520058545,1.7880392983257164e-238,0.31719956520058545,+
CES1,fid_23606,-0.31711731576374846,1.8519934979586996e-238,0.31711731576374846,-
FURIN,fid_23585,-0.31815557426596225,2.145703648603581e-238,0.31815557426596225,-
FURIN,fid_23606,-0.31687187418541135,2.162001733791749e-238,0.31687187418541135,-
SLC39A5,fid_23483,0.3180366627730288,2.2757099629015068e-238,0.3180366627730288,+
SIT1,fid_23554,-0.31994735579580724,2.4834866643237423e-238,0.31994735579580724,-
SERPINF1,fid_23407,0.32665935780412364,2.541536303633977e-238,0.32665935780412364,+
GPR37,fid_23648,0.3202385732086326,2.6890916345079078e-238,0.3202385732086326,+
CCL23,fid_23550,0.3172089287187199,2.7758486696963417e-238,0.3172089287187199,+
AGRP,fid_23504,0.31602110290064356,2.95842972583834e-238,0.31602110290064356,+
GSTA1,fid_23648,0.3181812431225901,2.9851372343881012e-238,0.3181812431225901,+
GHR,fid_23551,-0.32739324707177864,3.963952366488218e-238,0.32739324707177864,-
UPB1,fid_23617,-0.32356885931647467,4.0877902659573695e-238,0.32356885931647467,-
NTRK3,fid_23558,0.3159498758100847,4.258750273030919e-238,0.3159498758100847,+
PTH,fid_23487,0.3277034109745034,4.341951981920715e-238,0.3277034109745034,+
PLAT,fid_23496,0.3165147007960146,4.437703074848669e-238,0.3165147007960146,+
INHBC,fid_23596,-0.317097146174953,4.6261477462704495e-238,0.317097146174953,-
PROC,fid_23504,0.3176298345311299,4.729526289258154e-238,0.3176298345311299,+
F9,fid_23553,-0.31761473327677997,4.9955544633068536e-238,0.31761473327677997,-
CD300LG,fid_23433,0.31703423406334263,5.814827413608164e-238,0.31703423406334263,+
RARRES2,fid_23563,-0.3170842919335743,5.9863084637518054e-238,0.3170842919335743,-
SSC5D,fid_23482,0.3170738955346673,6.213757300069397e-238,0.3170738955346673,+
PTH,fid_23496,0.3275977025602126,6.298240504593038e-238,0.3275977025602126,+
AFM,fid_23497,0.3235449295774957,6.907795657089327e-238,0.3235449295774957,+
RARRES2,fid_23608,0.31700738700872716,7.910112219379239e-238,0.31700738700872716,+
ACY1,fid_23608,0.3178478939824066,9.984532384630545e-238,0.3178478939824066,+
PTH,fid_23410,0.3274483201098545,1.0677528537262752e-237,0.3274483201098545,+
LEP,fid_23617,-0.31780164740685113,1.1802421775574945e-237,0.31780164740685113,-
CRIP2,fid_23639,0.3180609337982895,1.2660412575424718e-237,0.3180609337982895,+
HS6ST1,fid_23578,0.3155091615400704,1.3958432500952974e-237,0.3155091615400704,+
NOS3,fid_23648,0.31992659090887093,1.853441290125588e-237,0.31992659090887093,+
ADAMTSL2,fid_23453,-0.32324313767222795,1.9198790285360773e-237,0.32324313767222795,-
RAB6A,fid_23436,0.31757333731238113,1.9627784061465737e-237,0.31757333731238113,+
APOC1,fid_23401,0.3235330488184641,2.0526698553676295e-237,0.3235330488184641,+
CLUL1,fid_23559,0.31772015657129726,2.2963730284867525e-237,0.31772015657129726,+
PRCP,fid_23635,-0.3159967002963958,2.3649467972814234e-237,0.3159967002963958,-
CES1,fid_23605,-0.31640740962788133,2.436554618481636e-237,0.31640740962788133,-
SLC39A5,fid_23481,0.3173798133457025,2.4531512909292834e-237,0.3173798133457025,+
CNTN3,fid_23494,0.3166271089539714,2.5445841119049897e-237,0.3166271089539714,+
RBP5,fid_23497,0.3169934510981698,3.456466740676463e-237,0.3169934510981698,+
MEGF9,fid_23572,0.3159468238710496,3.4942445070706785e-237,0.3159468238710496,+
IL16,fid_23643,0.31533531781817387,3.590220707244816e-237,0.31533531781817387,+
IL1RN,fid_23615,-0.31808250142438166,4.1881276264945607e-237,0.31808250142438166,-
PRAP1,fid_23536,0.3228697279619801,4.4232058379667396e-237,0.3228697279619801,+
AFM,fid_23501,0.32301001819222197,4.64380037310673e-237,0.32301001819222197,+
SMAD1,fid_23578,0.3197435824387134,4.928979133543188e-237,0.3197435824387134,+
F9,fid_23494,0.3169639488635908,5.274818451314482e-237,0.3169639488635908,+
GSTA3,fid_23407,0.3196936748897285,5.897709157765024e-237,0.3196936748897285,+
AFM,fid_23458,-0.32307353042176623,6.071308812363029e-237,0.32307353042176623,-
APCS,fid_23556,-0.32403420828964496,6.793113886198215e-237,0.32403420828964496,-
GPR37,fid_23447,0.31940756417596156,8.203222543679191e-237,0.31940756417596156,+
TMPRSS15,fid_23447,0.31687262504967934,8.598318453119084e-237,0.31687262504967934,+
CFI,fid_23496,0.3228253250020129,8.956322561044308e-237,0.3228253250020129,+
ERBB3,fid_23576,0.3172418325511094,1.1030221346704088e-236,0.3172418325511094,+
SIT1,fid_23566,-0.3188779258989935,1.1656574361304255e-236,0.3188779258989935,-
MAMDC4,fid_23427,0.3232672375798421,1.2041858823477987e-236,0.3232672375798421,+
IGFBP1,fid_23406,0.3152897981249381,1.3342622394646688e-236,0.3152897981249381,+
F7,fid_23572,0.3166151439353243,1.3576900794450267e-236,0.3166151439353243,+
SSC5D,fid_23499,0.3162147383854857,1.3987376499931927e-236,0.3162147383854857,+
AFM,fid_23495,0.3226445331690398,1.7043277564467003e-236,0.3226445331690398,+
VWA1,fid_23455,0.31509119781550443,1.7162408166387982e-236,0.31509119781550443,+
SLC39A5,fid_23501,0.3168141129379255,1.8965297583050533e-236,0.3168141129379255,+
IGSF9,fid_23645,-0.3224899656237673,1.9049467194764894e-236,0.3224899656237673,-
AGRN,fid_23454,0.3161501739939952,2.0686171533329935e-236,0.3161501739939952,+
RBP5,fid_23638,0.3164769332626576,2.2379816780252866e-236,0.3164769332626576,+
KITLG,fid_23456,0.3171045802392889,2.355972308595655e-236,0.3171045802392889,+
IGSF3,fid_23636,-0.31645851892951604,2.391220281416723e-236,0.31645851892951604,-
IGFBP1,fid_23563,0.315127273562548,2.4046427500453655e-236,0.315127273562548,+
EPHA1,fid_23553,-0.3162787515467776,2.436906148162426e-236,0.3162787515467776,-
CCL16,fid_23454,0.3149499935648284,2.448069235716223e-236,0.3149499935648284,+
LCAT,fid_23409,0.32256770326347806,3.2835969337079443e-236,0.32256770326347806,+
LPL,fid_23508,-0.3168691072545362,3.4265862618018135e-236,0.3168691072545362,-
RBP5,fid_23409,0.3163539139122569,3.489111529156432e-236,0.3163539139122569,+
F7,fid_23503,0.31635167110222834,3.5165137063502423e-236,0.31635167110222834,+
PLAT,fid_23493,0.315271564654368,4.043058167122256e-236,0.315271564654368,+
FGF21,fid_23447,0.31484890293761997,4.1316070225463585e-236,0.31484890293761997,+
ASGR1,fid_23410,0.3170678642229039,4.557505891859613e-236,0.3170678642229039,+
PRAP1,fid_23491,0.322199404961251,4.794242163717544e-236,0.322199404961251,+
GHR,fid_23522,0.32599617142259923,5.437236507885378e-236,0.32599617142259923,+
SHBG,fid_23555,0.32241900410671676,5.565052201469155e-236,0.32241900410671676,+
F7,fid_23428,0.3161944043236041,6.2082993093978105e-236,0.3161944043236041,+
NTRK3,fid_23642,0.3144832757357894,8.797848828878147e-236,0.3144832757357894,+
MENT,fid_23427,0.32583522620362,9.58244828256251e-236,0.32583522620362,+
PROC,fid_23624,-0.31611779286235897,1.1226769087866096e-235,0.31611779286235897,-
GSTA1,fid_23490,0.31646298955440866,1.4835078877239769e-235,0.31646298955440866,+
LGALS9,fid_23558,-0.3161708317930755,1.5667138768360542e-235,0.3161708317930755,-
GSTA3,fid_23408,0.3187552657622624,1.705102768246597e-235,0.3187552657622624,+
GPR37,fid_23627,-0.31843442567748403,1.754689012797815e-235,0.31843442567748403,-
RBP5,fid_23482,0.3158948080613912,1.8318172890184553e-235,0.3158948080613912,+
GPD1,fid_23453,-0.32261784100406676,1.9738418443805246e-235,0.32261784100406676,-
CPM,fid_23638,0.31508828254605015,2.113943610301451e-235,0.31508828254605015,+
MVK,fid_23452,-0.3181835300645925,2.156554731577906e-235,0.3181835300645925,-
FURIN,fid_23595,-0.3149025617510298,2.7286824018391363e-235,0.3149025617510298,-
CFI,fid_23563,-0.3218626099336611,2.736054438290322e-235,0.3218626099336611,-
ADH4,fid_23617,-0.3182813433762924,3.034537268427802e-235,0.3182813433762924,-
AFM,fid_23447,0.3219609655780592,3.1514203930584994e-235,0.3219609655780592,+
VMO1,fid_23578,0.3157243084945687,3.385122159610872e-235,0.3157243084945687,+
IL16,fid_23641,-0.3140819514513264,3.391989053604317e-235,0.3140819514513264,-
ADIPOQ,fid_23608,-0.32179183057669986,3.5125002128616506e-235,0.32179183057669986,-
LDLR,fid_23584,0.31666260960522347,3.888314604849699e-235,0.31666260960522347,+
SERPINF1,fid_23490,0.3245568225643305,4.2320704242346364e-235,0.3245568225643305,+
FAM20A,fid_23578,0.3216086715308144,4.349614307048271e-235,0.3216086715308144,+
LAMP2,fid_23409,0.3179942150921834,4.476618810821529e-235,0.3179942150921834,+
SMOC1,fid_23482,0.31389197814231595,4.947361246857359e-235,0.31389197814231595,+
APOC1,fid_23558,0.32198262002238454,5.031439788868066e-235,0.32198262002238454,+
CLUL1,fid_23554,0.3162032076003239,5.4478148829418856e-235,0.3162032076003239,+
FCAMR,fid_23558,-0.321524390715647,5.8623319229221145e-235,0.321524390715647,-
FURIN,fid_23628,0.3146892987553837,5.885180486807193e-235,0.3146892987553837,+
UPB1,fid_23408,0.3214958101770636,6.485973048040536e-235,0.3214958101770636,+
ADIPOQ,fid_23483,-0.3215575012688335,8.056008689601068e-235,0.3215575012688335,-
CNTN3,fid_23489,0.3150026995034102,9.048177562425172e-235,0.3150026995034102,+
AFM,fid_23490,0.32150332286062167,9.761814435289392e-235,0.32150332286062167,+
RARRES2,fid_23556,-0.3150249747091711,1.0282991418571726e-234,0.3150249747091711,-
CFI,fid_23485,0.32147131252527095,1.0928418008327916e-234,0.32147131252527095,+
ADH4,fid_23491,0.31791308855450795,1.1314131597912713e-234,0.31791308855450795,+
CFI,fid_23559,-0.32145066279198453,1.175364221078176e-234,0.32145066279198453,-
ADIPOQ,fid_23481,-0.3214142717758052,1.3372860873577415e-234,0.3214142717758052,-
F9,fid_23552,-0.31542541276737435,1.3578409951302874e-234,0.31542541276737435,-
BCHE,fid_23500,0.32429550569849974,1.3971570154168646e-234,0.32429550569849974,+
SSC5D,fid_23428,0.3149356897464345,1.4170878140833106e-234,0.3149356897464345,+
CRIP2,fid_23643,0.31609059748814344,1.5314640104703423e-234,0.31609059748814344,+
CFI,fid_23491,0.3213495727135312,1.6793910316241854e-234,0.3213495727135312,+
F9,fid_23556,-0.315336301683658,1.869066422624688e-234,0.315336301683658,-
SHBG,fid_23559,0.32141944291131164,1.9177528253889895e-234,0.32141944291131164,+
PROC,fid_23417,0.31531113490155793,2.0457127868185483e-234,0.31531113490155793,+
KYNU,fid_23578,0.313571588054078,2.1437210980703703e-234,0.313571588054078,+
MAMDC4,fid_23576,0.32180205645310395,2.1523462577747162e-234,0.32180205645310395,+
FCAMR,fid_23406,-0.32113202768012106,2.345277392169943e-234,0.32113202768012106,-
GSTA1,fid_23481,0.31569085351698517,2.373447095028921e-234,0.31569085351698517,+
CNTN3,fid_23500,0.3147273677098984,2.4314077394967375e-234,0.3147273677098984,+
MXRA8,fid_23641,0.3249013495500687,2.5228798775050713e-234,0.3249013495500687,+
EPHA1,fid_23552,-0.3149661199270725,2.7653317815835876e-234,0.3149661199270725,-
CCL27,fid_23529,0.3156380047103008,2.8684266275406975e-234,0.3156380047103008,+
ERBB3,fid_23423,0.315682086690095,3.0179323876124756e-234,0.315682086690095,+
CFP,fid_23499,0.32115966593727546,3.2799962436065446e-234,0.32115966593727546,+
TMPRSS15,fid_23578,0.31509193725673773,3.283869853523911e-234,0.31509193725673773,+
SSC4D,fid_23565,-0.3160197476542085,3.5047478185928316e-234,0.3160197476542085,-
SORT1,fid_23471,0.3164268411839157,3.936278246510114e-234,0.3164268411839157,+
CPM,fid_23424,0.3142685370440403,4.051853267178864e-234,0.3142685370440403,+
DPY30,fid_23458,-0.31410661955141905,4.3252917690178555e-234,0.31410661955141905,-
ACY1,fid_23529,0.3155047842445712,4.6247413072019864e-234,0.3155047842445712,+
C9,fid_23410,-0.3211467776713895,5.0151626849366e-234,0.3211467776713895,-
APCS,fid_23515,0.32211332912063084,6.011646123204802e-234,0.32211332912063084,+
SLC39A5,fid_23495,0.3152042183941988,6.219460521723032e-234,0.3152042183941988,+
ANGPTL4,fid_23476,0.31453205251001404,7.438037847939469e-234,0.31453205251001404,+
MME,fid_23452,-0.3149908623432358,7.545667964148509e-234,0.3149908623432358,-
LCAT,fid_23552,-0.32099945904143834,8.439808973392629e-234,0.32099945904143834,-
AGRP,fid_23585,-0.3144936555659289,8.53137142483143e-234,0.3144936555659289,-
FTCD,fid_23635,-0.32133692915335776,8.922029050681476e-234,0.32133692915335776,-
IGFBP2,fid_23456,0.3134582258802033,9.503727208769909e-234,0.3134582258802033,+
ASGR1,fid_23551,-0.31556943054434244,9.889279329907669e-234,0.31556943054434244,-
SLC39A5,fid_23508,0.3150351773619138,1.1401461968423929e-233,0.3150351773619138,+
UPB1,fid_23640,-0.32067774276768163,1.1660858728555545e-233,0.32067774276768163,-
CD99L2,fid_23457,-0.31440473746564146,1.1736197532405272e-233,0.31440473746564146,-
PAG1,fid_23440,-0.31725240679193967,1.1900801575654349e-233,0.31725240679193967,-
NTRK3,fid_23555,0.3131163223767816,1.2248639972185489e-233,0.3131163223767816,+
GHR,fid_23638,0.324443042693552,1.249616077778791e-233,0.324443042693552,+
PRSS8,fid_23591,-0.31612017602506304,1.3765496664756543e-233,0.31612017602506304,-
CCL27,fid_23486,0.3151958064708911,1.3972055759075639e-233,0.3151958064708911,+
KRT18,fid_23454,0.31479819668837,1.5022971043856269e-233,0.31479819668837,+
SERPINF1,fid_23633,0.32359898846216795,1.510419153129284e-233,0.32359898846216795,+
