dataset,feature,n,R2_all,partR2_sex,partR2_age,p_sex,p_age,beta_sex,q_sex,q_age
proteome,CCL25,10432,0.06038411006175437,3.540530070040848e-4,0.059969019340413876,0.054667880061450964,1.8938820220869296e-139,0.020780744129093035,0.07587569488111166,3.092635279642511e-138
proteome,CCL26,10298,0.023340969939133704,0.02303707631461771,2.201958818229821e-4,4.1708490765470635e-54,0.5189040257315637,0.3068774389648337,2.875328266685629e-53,0.5749645440535863
proteome,CCL27,10283,0.10912840026061066,0.0033434298467087675,0.10609541323519411,4.442106015951778e-9,1.2777046926175527e-249,0.07766623263317234,1.08928488964992e-8,5.574225099285233e-248
proteome,CCL28,10254,0.02445225099227777,0.006536227065104483,0.018590468557769357,2.4451866190813203e-16,1.909386004014307e-41,-0.10789970650745305,7.603489880398617e-16,9.825942411503204e-41
proteome,CCL3,10298,0.04434077321360452,0.0027238830053599727,0.04157763780994428,1.1677500006051209e-7,2.0018174597975382e-94,0.07174598022794851,2.66666660294435e-7,2.0972446003541947e-93
proteome,CCL4,10310,0.019264148410116366,0.0025231033433232852,0.01667921838320008,3.3577487266195623e-7,2.4218977621577214e-37,0.07328605777615507,7.441015563236528e-7,1.1586263762335548e-36
proteome,CCL5,10345,0.006914265798227404,0.0041676746058256775,0.002863876208270222,4.9884606018709995e-11,1.62989922415482e-6,-0.14757262617367622,1.2984212234433596e-10,3.7249377890574973e-6
proteome,CCL7,10298,0.032208505800501386,5.914783946263658e-4,0.03174913589135331,0.013598044464535209,1.114505091473925e-71,-0.033372742215881344,0.020875569311888876,8.94972083070957e-71
proteome,CCL8,10420,0.0147101579225144,1.479521396036132e-4,0.014599164401866815,0.2144747359667435,5.4333212235796984e-33,-0.0166768230894566,0.26340741732386186,2.424671440690604e-32
proteome,CCN1,10300,0.04922168597514476,2.624605780984224e-4,0.04903158933046947,0.10020642126984845,7.316287111626936e-112,-0.02733803855437841,0.1323557927572377,8.836986457556007e-111
proteome,CCN2,10318,0.009556628622365615,5.076213676158403e-5,0.009529836786551504,0.4693534121695444,2.8753085431739787e-21,-0.009179553723164239,0.5266487615245982,1.0236938942384337e-20
proteome,CCN3,10425,0.14112405074516643,2.1632849611319394e-5,0.14103681506755317,0.6349513970930807,0,0.003457398668622125,0.6838478016592022,0
proteome,CCN4,10438,0.026004295146912715,0.008600307545925556,0.018244690614981574,2.251937131803603e-21,2.1328744044483294e-41,-0.08355136391653868,8.290191733327369e-21,1.0956751993325951e-40
proteome,CCN5,10349,0.185224467702509,0.09244930985406707,0.1066121216660667,3.3072922814031945e-220,1.5949162962473851e-252,0.28621686889129894,1.1934833751285848e-218,7.284281771767355e-251
proteome,CCND2,9746,0.0044574543499488195,0.0013180608790696047,0.0031131488803448626,3.380134097181893e-4,1.1513371928331233e-6,-0.027752228674994054,6.167373262211406e-4,2.650285598555073e-6
proteome,CCNE1,9627,1.7884543097845818e-4,1.3372799756439235e-8,1.7884405745338672e-4,0.9909496929555737,0.6322572563745846,2.0723883426505742e-4,0.9926476876316457,0.6753094437341676
proteome,CCS,10264,0.028570524376139272,0.02831728137684486,5.069310619897349e-4,4.7394196157323115e-66,0.15757735747256685,0.17541860289589856,3.980840096777457e-65,0.21186688863491854
proteome,CCT5,10125,0.0015471583286956747,0.001174452163814288,3.9177183848781993e-4,5.637999472121281e-4,0.26519139911444123,0.035765984850662215,0.0010135222913290592,0.32873386751972505
proteome,CD101,9886,0.0023925863630174238,8.897749268623745e-4,0.0015599064665782203,0.003020018295452041,0.001486350848813329,0.02659334550528075,0.005044293415775038,0.0028211711240788057
proteome,CD109,10349,0.017749932888904252,0.004537064069821017,0.013405785951395521,6.969804561696188e-12,4.5779693691322335e-30,-0.05088099205624176,1.8742169948332987e-11,1.9171066570162634e-29
proteome,CD14,10028,0.05544367963106256,0.03209039864609842,0.025284649144165394,4.5502549135504356e-73,2.326400052012032e-55,-0.17097046045351708,4.2223476547009284e-72,1.471876050223197e-54
proteome,CD160,10432,0.0137047396100769,0.0023027265315485046,0.01176656928719777,9.449897969156537e-7,1.4127047210006106e-26,-0.04990619061188659,2.0567424991693636e-6,5.57265303574195e-26
proteome,CD163,10345,0.028841060554664955,7.348127338253629e-4,0.028227572885662244,0.0058355706934368114,6.995938495099909e-64,-0.02692643953271597,0.009403182545157552,5.061665401281444e-63
proteome,CD164,10349,0.007566381085223561,0.0017299816390173861,0.005768341420195444,2.3165438138501556e-5,6.349047752013312e-13,0.024220532400796264,4.647397095321898e-5,1.8266010412534363e-12
proteome,CD164L2,9655,0.0011188353859309386,1.2338641021025776e-4,9.895274732943937e-4,0.27519029298580744,0.022762087100830664,-0.008073029011321693,0.3292444656791705,0.03731552473119912
proteome,CD177,10330,0.003453878860974924,0.0018869690793791305,0.0017082529979925987,1.005777465987022e-5,5.18445181301246e-4,-0.124177529129619,2.0544287442907518e-5,0.001020481659894641
proteome,CD1C,10379,0.0507073363323991,0.018876935336092804,0.032070918973980955,6.661326603152798e-45,5.4286390565656276e-73,-0.07535787854800147,3.957532044921876e-44,4.444793266762277e-72
proteome,CD2,9611,0.0033015978534132184,0.0015288922285950912,0.001822839826101097,1.2624637276113435e-4,5.505229440325686e-4,-0.03118384498712997,2.393113797540828e-4,0.0010821644690028232
proteome,CD200,10298,0.05931372693647585,0.035436460775299716,0.026262990968654254,9.516298833078684e-83,4.3108144938139445e-59,-0.1116619465782313,1.0041928335411189e-81,2.883412074466398e-58
proteome,CD200R1,10258,0.007385369781640949,0.0035072051670329563,0.0037861482066103846,1.9521996227393342e-9,1.8269223270947114e-8,-0.046398743342109416,4.811365512029573e-9,4.548631994972608e-8
proteome,CD207,10095,0.008411242308971723,0.0033254951266764587,0.005123209279448648,6.739766636461555e-9,3.257859871559982e-11,0.049600271615899715,1.633527187261785e-8,8.891432684005441e-11
proteome,CD209,10367,0.014119532737639662,0.007905877277722295,0.0063365547521015975,1.2038698076501423e-19,3.26535577415926e-14,-0.07811348609311212,4.1742721800253454e-19,9.739423395783181e-14
proteome,CD22,10432,0.0586695573194127,0.054732059486601314,0.004391291211259585,1.1984879113790038e-129,5.982284263594821e-10,-0.22620153651365008,2.08522628866716e-128,1.5753348560799695e-9
proteome,CD226,9627,0.0018057615833019236,0.0017852607756867478,6.976314566586872e-6,3.3781388591650876e-5,0.9954661974926196,-0.03622988324156483,6.680852425804838e-5,0.9958068772316657
proteome,CD244,10432,0.010012727222816653,0.00849483903441739,0.0017586480362463686,4.049622809939972e-21,3.716794488243206e-4,-0.05595911218230288,1.475941081478122e-20,7.390605638867273e-4
proteome,CD248,9921,0.06772668301002305,5.017960353770334e-5,0.06768109924841448,0.48057052388652066,2.6104281760802016e-150,-0.0059423810470716236,0.5367625683302636,4.860051948205369e-149
proteome,CD27,10379,0.057981186285749886,0.0010311428317322235,0.05662943325406511,0.0010701521942996172,9.212255180212282e-131,0.028293879193777977,0.0018764576268373012,1.3599708026141668e-129
proteome,CD274,10264,0.03917538478812166,0.02369353751873482,0.015262353645894677,1.9478865999590916e-55,5.492333549587557e-34,0.11592089127556279,1.3853217838638503e-54,2.4890063512316945e-33
proteome,CD276,10330,0.06992764100370874,0.006569272154788197,0.06491094098879457,1.5954648610685817e-16,6.985002176588822e-150,-0.06433843991959598,4.987747367811192e-16,1.2816429088220721e-148
proteome,CD28,10125,0.03005613402147378,0.0177610389010604,0.013365934255944678,2.4608008711371216e-41,2.515322419955523e-29,-0.10768870364790331,1.3885947772845186e-40,1.0355334413422525e-28
proteome,CD2AP,10283,0.009152615308411716,0.008662358939262038,5.235183576323132e-4,3.2006275015359285e-21,0.1458445342354814,0.13290817052718754,1.16942927337369e-20,0.1989284057724275
proteome,CD300A,9676,0.030103946755965838,9.699403188057065e-5,0.02996408678691942,0.33278594957272334,1.7657418786521643e-63,0.006006459212016549,0.3894048561253284,1.261922618899823e-62
proteome,CD300C,10430,0.03210231713693068,3.512604360021987e-4,0.03190764849166061,0.055654825074413064,5.694786158997319e-73,-0.014469237731945313,0.07709907757938833,4.641592903184426e-72
proteome,CD300E,10414,0.07801383907041481,0.02078462246987245,0.06076285440728468,1.811892571962429e-49,4.09240946699419e-141,-0.13361901822095876,1.1588975903383327e-48,6.8747775126574825e-140
proteome,CD300LF,10438,0.02518698325087787,0.0022938710886222236,0.022660135671676573,9.844499217685526e-7,1.457248001067573e-51,0.06807396582364575,2.1378507587886175e-6,8.622542322106308e-51
proteome,CD300LG,10349,0.09693210683056941,0.08067361446367005,0.020687271483315395,3.207450688832341e-191,1.3020209466384298e-46,-0.24425204350476842,9.56671261577238e-190,7.207968233000247e-46
proteome,CD302,10318,0.09666589511607115,0.0026696356101746366,0.09398263897015247,1.51711908045865e-7,2.344536371245118e-220,0.03484190054529823,3.432305783421543e-7,8.062446838999388e-219
proteome,CD33,10379,0.005076611387521135,0.0020544999647560402,0.0030853703142889044,3.857713541215697e-6,5.086597842660847e-7,-0.08103007973333773,8.100644167366008e-6,1.191356209462953e-6
proteome,CD34,10422,0.006123160603386135,0.004007227865326479,0.0020565306439581654,9.981140786831698e-11,8.504986737528608e-5,-0.034583166463959064,2.561446402099127e-10,1.7668853044631213e-4
proteome,CD36,9627,0.014275047217753634,0.006413169453239886,0.00794051460391132,3.607954482389882e-15,1.555981667082624e-16,-0.07557929912302411,1.0838695736922533e-14,4.965212241138111e-16
proteome,CD38,10318,0.33467933273656436,0.31844017316666884,0.029472957532043598,0,1.411420367289568e-66,0.4700821989566623,0,1.0578414701506173e-65
proteome,CD3D,9605,7.158979481922678e-4,1.6109474650360944e-4,5.692840941470267e-4,0.21364494540649046,0.14062768786429297,-0.008527980735581857,0.2626089888238737,0.19258892203733155
proteome,CD3E,9746,2.0032402091874069e-4,4.0306651238886104e-8,2.0022122062202108e-4,0.9841915011084856,0.5827123332178263,-1.4336787837959653e-4,0.9875701193752501,0.6348371785298943
proteome,CD3G,9627,0.0013394169975327053,7.903195046700118e-4,5.791090166785695e-4,0.005814002357765005,0.13427372619824335,-0.05208389470800121,0.009373595638029293,0.18487145627765675
proteome,CD4,10277,0.039649130125520515,5.751388028630844e-4,0.03898481801296505,0.015061688013867898,3.212494475342867e-88,0.016128053040093834,0.022989720138138832,3.1405088131863543e-87
proteome,CD40,10302,0.011079478416511024,7.004461755603097e-4,0.010328361834110344,0.007231006265149389,5.074380224697611e-23,0.029343610261759516,0.011543545228307845,1.8633685171848136e-22
proteome,CD40LG,10432,0.0018322932729124553,0.0012750973584646497,5.908522309464592e-4,2.649413791516105e-4,0.10394675225827159,-0.0626032365518859,4.885953635710772e-4,0.1479962770827705
proteome,CD46,10212,0.035674977782211736,3.9488631065709434e-4,0.03541843039270698,0.04466607675014725,1.803306878808884e-79,-0.012419933724368285,0.06304149799163708,1.5687696448685618e-78
proteome,CD48,10343,0.024779985688788808,0.009807739905618229,0.01591083002154725,5.875189407064044e-24,1.0178773027139574e-35,-0.06502242747731368,2.323840140304222e-23,4.7680374292193865e-35
proteome,CD5,10420,0.03228746467060051,0.026178731801525523,0.007235922715143062,4.878769597203974e-62,2.6423194303299303e-16,-0.12227782234866838,3.8751748729965254e-61,8.367821987924579e-16
proteome,CD55,9854,0.0585558648296296,0.014331004401926362,0.04448516348818321,8.972132113381078e-33,7.997763062085908e-97,0.06766730665615761,4.3205176552574774e-32,8.72293336958101e-96
proteome,CD58,10309,0.005928617917071888,0.002907683894888491,0.003043052451454753,4.313868213721641e-8,6.984968405580141e-7,0.02133375883529709,1.0087549430966685e-7,1.6255623128591364e-6
proteome,CD59,9837,0.1426879479565406,0.08100669757121293,0.0705521787207396,1.2426315602759551e-182,1.3100788494475075e-155,0.14443843408953888,3.49251158719867e-181,2.6050071271667105e-154
proteome,CD5L,9848,0.011707090975822232,0.010558697569182707,0.0015088658136928057,1.590665204227503e-24,0.0019368763318847568,-0.10020589276180426,6.334488272420969e-24,0.0036361525485543635
proteome,CD6,10415,0.04075349355961122,0.03955697145312553,7.414911921448386e-4,2.281961126024652e-93,0.052116811922502594,-0.24320099058918054,2.790867100991656e-92,0.08026208706505536
proteome,CD63,10245,0.0076581343963549875,0.006216132713166789,0.0013670996572445748,1.3434790988862318e-15,0.0028924368552056766,0.09114179729303354,4.099153868522396e-15,0.005330764771605418
proteome,CD69,10237,0.00015816658031675424,2.699875618528136e-5,1.3430057242813653e-4,0.5991753174817389,0.7115644703955234,0.010163208829691994,0.6505904357351867,0.7481665276856528
proteome,CD7,9604,0.02482225741067179,0.023703739489983833,0.0016882510359411684,5.230907507486111e-52,0.001022054880574241,-0.13451750846428132,3.4514543215309037e-51,0.001966732334376897
proteome,CD70,10298,0.09483118150247394,0.06807054547603686,0.03238076865063233,8.098593517236548e-160,3.915670210947091e-73,-0.25761988427616583,1.8350533992932115e-158,3.215029220954592e-72
proteome,CD72,9676,0.02165053948548834,0.001960015271070814,0.019866858900294937,1.3258638505040784e-5,8.034309499045572e-42,-0.039484772529108716,2.6913194687662643e-5,4.1418495001252575e-41
proteome,CD74,10430,0.09671874764279698,0.0030807716620921966,0.09367294650561331,1.4161348838552475e-8,5.5588876406239e-222,0.042330229219426266,3.368073446305036e-8,1.9343605444694837e-220
proteome,CD79B,10432,0.0364958591080945,0.001686330078432996,0.03451435750953957,2.7296668598267e-5,4.503426026819286e-79,0.040198331302732315,5.427766143723431e-5,3.8945308510037784e-78
proteome,CD80,9919,0.0660068392988209,0.005437046308692239,0.06150824480224126,1.957286409803506e-13,4.295651550327964e-136,-0.05081591309124882,5.576167812724804e-13,6.71453982973724e-135
proteome,CD82,9746,3.3622145113154644e-4,2.925073331506711e-4,3.7562208695995913e-05,0.09139755690726677,0.9471892273911486,-0.01441594365546137,0.12154461275702491,0.9555213015262854
proteome,CD83,10298,0.052798534321963464,0.017296797572062816,0.037526951176663825,5.97097450916245e-41,5.079313190361118e-85,-0.10147374341053035,3.330755437076687e-40,4.773901111069308e-84
proteome,CD84,10298,0.0017098916335904768,0.001012167446973633,6.917386252250912e-4,0.0012445493403746924,0.06808274777958476,-0.022403681905484696,0.0021705356336009698,0.10194972938510566
proteome,CD86,9886,0.01622870771197893,0.012376503486937529,0.003561559972503181,1.360411630996896e-28,1.0753914016746942e-7,-0.06964391979438088,6.034117143253303e-28,2.595680484801925e-7
proteome,CD8A,10430,0.011849151803935865,0.002284380354351856,0.009590667623002869,1.0464274110013394e-6,1.2314630281031486e-21,-0.053265065431732386,2.2690707139146253e-6,4.416645927785894e-21
proteome,CD93,9990,0.01916217782727203,9.523293120196064e-4,0.01803886319225345,0.002040143876057854,3.655040592078488e-39,0.021090209764606443,0.0034710946156676996,1.8231542065947817e-38
proteome,CD99,10349,0.2688875714748784,0.23000698344286585,0.06016018786653321,0,8.591618602166857e-139,0.23079661206743113,0,1.3723115395701487e-137
proteome,CD99L2,10349,0.018277217871914164,0.008037240742043705,0.010634170716148583,6.47202518934954e-20,8.17415221273035e-24,-0.049261332057014044,2.262886319194821e-19,3.059288977952729e-23
proteome,CDA,9900,0.042919581171298904,0.04040148809157773,0.002641404478051723,9.730010608819614e-91,8.77583467521897e-6,0.1908510354983482,1.1561309353487696e-89,1.941311046469008e-5
proteome,CDAN1,9903,2.390170413210102e-4,2.612975653071281e-5,2.1314657069593235e-4,0.6110679992885859,0.5498810047444977,0.0023358066244736487,0.6608389171519583,0.6037949575011897
proteome,CDC123,9580,5.274437101279172e-4,2.135049907969755e-4,3.104827991815551e-4,0.1527650169474453,0.3957306344268293,-0.018942420644388797,0.1939757361152835,0.46038605903944474
proteome,CDC25A,9580,2.0140193384521332e-4,9.992285422533165e-6,1.9473757796628632e-4,0.7570870295902347,0.6009166828119203,-0.0026389114797138514,0.794999067703197,0.6486260944827338
proteome,CDC26,9864,5.294966526097067e-4,3.274447588453855e-4,1.9383649829496363e-4,0.07236063492847451,0.5910157872055088,-0.026859144844690826,0.09801211116586238,0.6412543229404982
proteome,CDC27,10125,3.787399351501408e-4,2.1893493947100495e-5,3.5776652250207874e-4,0.6378586658325349,0.3053519319384065,-0.006300163051451995,0.6864730781400955,0.37035008176595935
proteome,CDC37,10379,6.462534131593811e-4,2.6675843198820104e-6,6.411431762518571e-4,0.8678817554559942,0.08379509597323545,-0.0031228621818490667,0.8929314928538793,0.12258912188677039
proteome,CDC42BPB,9886,0.001011708889173235,3.6616651349097307e-4,6.517744340194254e-4,0.0571379388801935,0.09195355678364789,0.04210580650323266,0.07900387670142175,0.1331739156191535
proteome,CDCP1,10264,0.20550762783117715,0.008329000862583702,0.1991945966989499,1.9899817008317182e-20,0,0.10742680778788455,7.067699284970976e-20,0
proteome,CDH1,9843,0.026676346283140084,8.979131374182714e-4,0.02566174467165183,0.002951534616611397,3.698438572528979e-55,0.026691783652945233,0.004935546730180271,2.324846440323055e-54
proteome,CDH15,10422,0.23702055983772408,0.2042457618700695,0.04912810927976774,0,2.0220733432126556e-113,0.6675233922356649,0,2.4834119252985684e-112
proteome,CDH17,10283,0.018370568866750592,0.014111449412418153,0.0043185371458700494,1.2573872630713715e-33,1.1908952675654535e-9,-0.18618607798950948,6.125571616596032e-33,3.1024838387645457e-09
proteome,CDH2,10283,0.14252099013497288,0.039023041545456216,0.11056015789197893,5.771079044236076e-91,8.712993935195713e-261,0.1651067104233611,6.885250631143695e-90,4.391048495271908e-259
proteome,CDH22,9746,1.0229409065132256e-4,9.284936571285485e-5,8.972348426228294e-6,0.34159363693206557,0.9933048492556031,-0.005705591577858928,0.3982761072008088,0.9939849621273974
proteome,CDH23,9903,0.0010324184655213786,3.9950123936616233e-4,6.090522047408342e-4,0.04673638431618609,0.11013381111017372,-0.010532984407655864,0.06567810161356344,0.15612081953202608
proteome,CDH3,10430,0.015061096773329674,0.007290664193921215,0.007406213595153255,2.4617240358436505e-18,1.0543908329601697e-16,0.06675538952546445,8.149059294191382e-18,3.405507629549808e-16
proteome,CDH4,9605,5.91704947643712e-4,3.900028476722106e-4,2.1881409294599585e-4,0.05297959222020807,0.5517196734490046,-0.018785700883284535,0.0737425466950801,0.6053590861454357
proteome,CDH5,10431,0.004616747508354835,0.0014765622046198912,0.003006776120081711,8.674577586352253e-5,7.010641557101038e-7,0.025934483058718705,1.664858193362287e-4,1.6302390828485548e-6
proteome,CDH6,10283,0.035223994182165486,0.009640379650997843,0.02638801406843816,1.9034059259140277e-23,2.725087061691135e-59,-0.08352827544789389,7.467993988519064e-23,1.8269333672759604e-58
proteome,CDHR1,10131,0.002087691908867595,3.5396271489129827e-4,0.0017467541055649072,0.058314508658238756,5.062128480854648e-4,0.01793661933191275,0.08044044776216701,9.970755761144296e-4
proteome,CDHR2,10318,0.270112141106977,0.2363027934026779,0.055783181090169554,0,5.495573947011221e-128,0.9729201890752901,0,7.95225873619495e-127
proteome,CDHR5,10283,0.0033630037311261907,0.001601068429435415,0.0016220212720801097,4.947378863128689e-5,8.2019148483322e-4,-0.03665383658067925,9.692485534132142e-5,0.0015908558129844074
proteome,CDK1,9580,0.003453192107609193,0.0032826385977051675,1.4109191598588033e-4,2.013678652406426e-8,0.7170311567584691,0.04238752535576133,4.769840114249581e-8,0.7525608873267523
proteome,CDK5RAP3,9908,9.724805281685622e-4,1.0436845018646501e-4,8.606343468746669e-4,0.3093234013109214,0.03628844265464369,-0.012379435496329654,0.36519899884212087,0.057553509430018183
proteome,CDKL5,9605,4.766082065181809e-4,1.6324631495268083e-4,3.03563794504802e-4,0.21061251732837447,0.40494768502665923,-0.013616056171603573,0.2592085844845636,0.4693346880780829
proteome,CDKN1A,10318,0.006641802722797907,0.005779913646096868,8.985176012440421e-4,1.061683505096713e-14,0.02589625217053461,0.18288813873018275,3.1666335565282575e-14,0.04191292640889959
proteome,CDKN2D,10318,0.0016971726690989675,0.0012634178740844604,4.912537602211886e-4,3.0535869192104936e-4,0.16689996072995963,0.07530323399452131,5.599519802291262e-4,0.22266730395887643
proteome,CDNF,10318,0.043681050904199936,0.02736361035985624,0.016680866296687746,3.4833069353863726e-64,2.245802049313579e-37,0.11921444794647527,2.8282517144817683e-63,1.0779112299086357e-36
proteome,CDON,10341,0.0241148648664955,0.010031818666944914,0.015164076905540669,1.8220515531046553e-24,5.090953946592415e-34,0.060200888623113125,7.236218328430581e-24,2.314285907603364e-33
proteome,CDSN,10411,0.01860225203977861,0.010360961302851912,0.008009073947468304,2.2262687415973585e-25,4.977879686097914e-18,0.09817537014727033,9.05060296479705e-25,1.64783038759504e-17
proteome,CEACAM1,10379,0.003994943875880619,1.3428817098193324e-4,0.003896265986663705,0.2378769102231736,8.344383693518914e-9,0.006370041177886667,0.28865706512318495,2.099021818946281e-8
proteome,CEACAM16,9886,0.03795288862591051,0.03742066980399805,5.069578962763055e-4,6.095853469104323e-84,0.17100986852248226,-0.33733346941862513,6.574974055421378e-83,0.22700356298420327
proteome,CEACAM18,9746,8.208078042367672e-4,2.0393970082732693e-4,6.309592065733005e-4,0.15868873629064012,0.10460795138024094,-0.02001719029508595,0.20114795150804035,0.14886516157957366
proteome,CEACAM19,9886,0.04641060018351162,0.041195887444396506,0.005557475171458548,2.1507868392330157e-92,6.636185457533472e-12,0.16872857034216454,2.6194791379492105e-91,1.865150970420225e-11
proteome,CEACAM20,9746,0.00243542340595726,9.110938352174802e-5,0.002334805410762364,0.3461580261958609,4.507135009868611e-5,-0.008787787465634151,0.40263426604476776,9.532818837804596e-5
proteome,CEACAM21,10298,0.0030197205644013625,0.0014431124652831695,0.0014495974968447012,1.1554951218727236e-4,0.0018754645228421453,0.07336776087579781,2.203204332181325e-4,0.003527659459631654
proteome,CEACAM3,10125,0.001464493573226644,8.822347792014629e-4,5.232432793329522e-4,0.0028026100499460712,0.1513056546390221,-0.030714761935265986,0.004697264435775439,0.20456356545322
proteome,CEACAM5,9984,0.022308867350492312,0.0016042387533585778,0.02061405306078845,6.265203449506399e-5,8.41347721778053e-45,0.059967216346501935,1.221693774710287e-4,4.537378949736622e-44
proteome,CEACAM6,9921,0.009145568683100014,5.342208355348932e-4,0.008712114254072478,0.021344016322896262,1.0806992221946756e-18,-0.020006642630580634,0.03170150391861066,3.635079201927546e-18
proteome,CEACAM8,10146,0.04105632454029706,0.027680855908371216,0.01287531887300708,7.26130236227986e-64,2.6694282362395987e-28,0.18039594433940243,5.879442328239343e-63,1.0747574014501856e-27
proteome,CEBPA,9627,4.4042115482867406e-4,8.105299125982235e-6,4.297575505636253e-4,0.7800462570998948,0.2471244394836925,0.0021186442088412475,0.8154775427406984,0.31148975274292073
proteome,CEBPB,10146,0.016628584003929747,0.013134844990873917,0.0032721672748035058,5.257352983430604e-31,2.8675317643148004e-7,0.09301313541485626,2.435379202942576e-30,6.786878823556406e-7
proteome,CELA2A,9921,0.011185512550697108,0.005816837596175128,0.004895659154399157,2.8356997329796888e-14,1.5357132757150861e-10,-0.09717760174349456,8.347180583584725e-14,4.099442835538992e-10
proteome,CELA3A,10423,0.011801979470959068,0.006753796234902132,0.004707191385214915,4.3832947520746716e-17,1.2074383412528523e-10,-0.10813421198493582,1.3972050774606614e-16,3.237928689433107e-10
proteome,CELSR2,9676,0.03172745483465367,0.0281309075721089,0.0033673398337701332,5.760226825839291e-62,3.869262552578648e-7,0.0990793531070637,4.5505791924130404e-61,9.098837040376015e-7
proteome,CEMIP2,9627,0.0015896576100544735,1.0292817988843961e-4,0.0015016007552698385,0.31965087184558644,0.0023413940221893594,0.006869421842328901,0.3755004717947732,0.004350854880393832
proteome,CEND1,9605,0.005181449152362627,0.002057975264088241,0.003236267754888056,8.70741528765916e-6,8.019349653133576e-7,-0.05328012150867202,1.7911171629716907e-5,1.8544746072871394e-6
proteome,CENPF,9746,0.02471035122967158,0.024028459889322562,6.954147032033342e-4,1.8583548067556e-53,0.0793647731986605,0.17163400397587422,1.2574007176265322e-52,0.11700542054853177
proteome,CENPJ,9746,0.001038458808014009,1.5565653614935115e-4,8.842088306223461e-4,0.21818171438033013,0.03483605638951011,-0.018118927050713586,0.2673983862195828,0.05549089527331774
proteome,CEP112,9611,5.95298391378396e-4,1.4560314116951467e-5,5.860979138322397e-4,0.7084201158558926,0.13095328537252254,0.0036267203672823104,0.7513468790445479,0.18098177453611508
proteome,CEP152,9580,0.0010208248432881373,6.136721766488717e-4,3.915981910670441e-4,0.015336383978444572,0.2896985806966676,-0.020016264649376093,0.02337239331021558,0.3556442466931371
proteome,CEP164,10167,6.345125921641825e-4,3.599164056129478e-4,2.893557533677482e-4,0.05580229001824858,0.40081102764190424,-0.02635981225849588,0.0772667426448795,0.4652782501180644
proteome,CEP170,9666,0.0011914913870207933,1.5588651162090628e-4,0.0010275413004966483,0.21974142833150964,0.01914700940754745,-0.02011098118842602,0.2690339862563663,0.031817344228687434
proteome,CEP20,10125,0.0052987993944254574,0.0038822879811637456,0.001393732546237758,3.518529667890499e-10,0.002752584136997082,0.1013364806390874,8.896766625643538e-10,0.00508905972956513
proteome,CEP290,9746,1.5873085559581224e-4,2.58442609174514e-5,1.301433162558263e-4,0.6158530531147752,0.7367755677156389,0.005401025297686718,0.6652396431095668,0.7683178681529834
proteome,CEP350,9580,0.0012942150336689995,5.895083776878973e-4,7.074268694456931e-4,0.017496110658917353,0.07937795037555201,-0.01816547545294688,0.026443191032065886,0.11700542054853177
proteome,CEP43,10116,0.005863922236745922,0.0053014081781690425,6.768222264228463e-4,2.285685301523507e-13,0.07697150157913926,0.1107999340684364,6.492767868176103e-13,0.11368756903275598
proteome,CEP85,10125,0.004731469551111478,0.0037628319162757995,0.001011851088479343,6.551649178514454e-10,0.016589594316604044,0.08708429871428434,1.641000047026371e-9,0.0278846372555685
proteome,CERT,10131,0.001044297020315832,5.178914397327983e-4,5.646181656465687e-4,0.02200653647813547,0.1260991444308728,0.03087645197888592,0.03258617331590171,0.1748518971401524
proteome,CES1,10365,0.01623437621568491,0.005932749593713926,0.010701666753815231,4.116530610917149e-15,5.2905143551054805e-24,0.14783907149104056,1.2353818250216455e-14,1.9851313812545983e-23
proteome,CES2,10318,0.030616864196441274,0.020238113496995558,0.011099006581805737,8.978567612262008e-48,8.719492400490347e-25,0.18429339972100395,5.548489033962336e-47,3.3360047495593304e-24
proteome,CES3,10318,0.013734363841156227,0.011932422795961517,0.0022130184258148944,9.349886475008816e-29,4.341251636613229e-5,0.17622035206670753,4.172476055946682e-28,9.188615882563699e-5
proteome,CETN2,10131,6.02311771153663e-4,8.40002415802843e-5,5.254604320964473e-4,0.35638826161825654,0.1496507464237067,0.013697119489141119,0.41371044031380616,0.20279514686902864
proteome,CETN3,9886,0.0019661044952693496,3.707159477855937e-4,0.0016262316425743606,0.055615414813381565,0.0010905664011944206,0.031088858262092692,0.07708101351328323,0.0020944320569587986
proteome,CFB,9743,0.018359241391082692,0.012030678125374727,0.006089008774145088,1.861505667359542e-27,7.595040890669813e-13,-0.08088452823904668,8.049084416704055e-27,2.1807764757787686e-12
proteome,CFC1,10125,0.01702856533211694,1.9816292966656768e-5,0.01699512721114127,0.6542909964616017,2.2588062134205143e-37,0.004435940002759979,0.7010603308860931,1.0823755019390432e-36
proteome,CFD,9911,0.06783025990023994,0.019872724753880133,0.049043990340968846,3.756768728206489e-45,1.1875695706388852e-107,0.059378241929854816,2.250212088636797e-44,1.3997039737812345e-106
proteome,CFH,9380,0.01711824519236671,0.001518597014628309,0.015735688191312214,1.6032396938808614e-4,5.01817366792646e-32,0.020922649274138925,3.0136782155715486e-4,2.186009184999857e-31
proteome,CFHR2,9839,0.006250157142852153,0.001533248299866119,0.004751089731111047,1.0257180188271773e-4,3.766404489217731e-10,-0.046155698126349,1.9608723146055196e-4,9.954069007218288e-10
proteome,CFHR4,9866,0.006883638912740464,0.002293504355375564,0.004494150866092839,1.952652871043314e-6,1.2295245454583685e-9,-0.07232082868263456,4.1493514878635055e-6,3.200267360974898e-9
