protein,metabolite,metabolite_label,r,q,r_s,q_s,sign,abs_r
DAG1,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.21275563292491015,8.410166773865963e-103,-0.2070226436242963,2.4885721831323615e-97,-,0.21275563292491015
DAPK2,fid_23471,Lactate,0.1854008658703542,6.307413132025856e-78,0.1724190443988615,1.8714013043515145e-67,+,0.1854008658703542
DAPK2,fid_23480,Glycoprotein Acetyls,0.1288303712530825,5.529187691858166e-38,0.1442219703376523,2.1497045818013974e-47,+,0.1288303712530825
DAPK2,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.1229912651950797,1.026653054382912e-34,-0.13892733873584062,4.806206241021391e-44,-,0.1229912651950797
DAPK2,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.12105698795793572,1.1482678281438523e-33,-0.13802518854875853,1.7366005038238015e-43,-,0.12105698795793572
DAPK2,fid_23443,Degree of Unsaturation,-0.11570152524218846,7.494312366774883e-31,-0.12340669590630848,5.647754272522327e-35,-,0.11570152524218846
DAPP1,fid_23471,Lactate,0.222247527301505,2.6016758625637526e-112,0.247875571723334,2.3421491555254995e-140,+,0.222247527301505
DAPP1,fid_23480,Glycoprotein Acetyls,0.18070872458751203,4.958355973745241e-74,0.18467643365160671,2.309375668038801e-77,+,0.18070872458751203
DAPP1,fid_23624,Phospholipids to Total Lipids in Small LDL percentage,-0.15641866237061883,1.4409002049101855e-55,-0.15300783631198825,3.0585693177736487e-53,-,0.15641866237061883
DAPP1,fid_23626,Cholesteryl Esters to Total Lipids in Small LDL percentage,0.1435700876681783,6.151370443218832e-47,0.14221776560564006,4.1254687528590344e-46,+,0.1435700876681783
DAPP1,fid_23578,Triglycerides in Small HDL,0.13426381747226265,3.623872579482023e-41,0.13292336814983888,2.09935255652391e-40,+,0.13426381747226265
DARS1,fid_23471,Lactate,0.1991990531165408,5.217022438597806e-90,0.198996972960037,7.136284011242747e-90,+,0.1991990531165408
DARS1,fid_23461,Glutamine,-0.13613347377518567,2.7072983504844963e-42,-0.1281273373724213,1.2898558769573714e-37,-,0.13613347377518567
DARS1,fid_23480,Glycoprotein Acetyls,0.13085111857121742,3.7562099789065485e-39,0.13339700840254357,1.0991115300011187e-40,+,0.13085111857121742
DARS1,fid_23624,Phospholipids to Total Lipids in Small LDL percentage,-0.10999962298844486,5.3654129993833055e-28,-0.10915415868811525,1.2921625307721427e-27,-,0.10999962298844486
DARS1,fid_23626,Cholesteryl Esters to Total Lipids in Small LDL percentage,0.10187308856200351,3.50607173930455e-24,0.10082124195620563,9.754833423289647e-24,+,0.10187308856200351
DBI,fid_23471,Lactate,0.28862041953984335,5.187140382634023e-192,0.2728946350814045,4.792506368978273e-171,+,0.28862041953984335
DBI,fid_23480,Glycoprotein Acetyls,0.236574476977182,1.5384010753494328e-127,0.235723630509928,1.1735104003030931e-126,+,0.236574476977182
DBI,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.17785162341988958,1.034780917000592e-71,-0.17502995744591632,1.6690805265759174e-69,-,0.17785162341988958
DBI,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.17387516076819926,1.50561159847827e-68,-0.17566444488731972,5.241261498271257e-70,-,0.17387516076819926
DBI,fid_23578,Triglycerides in Small HDL,0.16482789334909773,1.222434357307572e-61,0.1639498961432888,4.9534190361074025e-61,+,0.16482789334909773
DBN1,fid_23480,Glycoprotein Acetyls,0.1568196724571399,7.527989803304657e-56,0.1710968813425995,1.9847068368978905e-66,+,0.1568196724571399
DBN1,fid_23471,Lactate,0.13893487801454896,5.166252240923228e-44,0.1347185672348397,1.783829379021278e-41,+,0.13893487801454896
DBN1,fid_23447,Monounsaturated Fatty Acids,0.1227911959618246,1.3204985739821143e-34,0.13143951897082937,1.5704656894688977e-39,+,0.1227911959618246
DBN1,fid_23448,Saturated Fatty Acids,0.11715423507000954,1.3309283766362964e-31,0.12064908323925155,1.7690510545278054e-33,+,0.11715423507000954
DBN1,fid_23442,Total Fatty Acids,0.11482138750107992,2.114423056835903e-30,0.11946311253125094,7.592270295261425e-33,+,0.11482138750107992
DBNL,fid_23471,Lactate,0.236276837023071,3.267408104569146e-127,0.23178858835564664,2.1870550189471222e-122,+,0.236276837023071
DBNL,fid_23480,Glycoprotein Acetyls,0.21136695071510075,1.8965381069988283e-101,0.2085627814044435,8.464892917783833e-99,+,0.21136695071510075
DBNL,fid_23447,Monounsaturated Fatty Acids,0.17013273291299974,1.213110559268486e-65,0.16625767629815444,9.522864308179976e-63,+,0.17013273291299974
DBNL,fid_23448,Saturated Fatty Acids,0.16758242925776376,1.0595428961786262e-63,0.16047648059701816,1.6966596566132703e-58,+,0.16758242925776376
DBNL,fid_23578,Triglycerides in Small HDL,0.1633752125054353,1.4439940617151415e-60,0.15757686746408,2.0018731347678156e-56,+,0.1633752125054353
DCBLD2,fid_23607,Free Cholesterol to Total Lipids in Very Small VLDL percentage,-0.1844928832032935,3.6521359685895975e-77,-0.17619411548607705,1.9859929064208008e-70,-,0.1844928832032935
DCBLD2,fid_23608,Triglycerides to Total Lipids in Very Small VLDL percentage,0.1819507239294004,4.732394344534975e-75,0.16327762437412635,1.5480290551600646e-60,+,0.1819507239294004
DCBLD2,fid_23599,Phospholipids to Total Lipids in Small VLDL percentage,-0.17291739864514158,8.478047033985721e-68,-0.16034025280350794,2.126653724906417e-58,-,0.17291739864514158
DCBLD2,fid_23603,Triglycerides to Total Lipids in Small VLDL percentage,0.16996348802734249,1.6360397233162077e-65,0.15876894943928907,2.8475980663602955e-57,+,0.16996348802734249
DCBLD2,fid_23602,Free Cholesterol to Total Lipids in Small VLDL percentage,-0.16965478990187982,2.8188082967187745e-65,-0.1565804737823556,1.0093190115438808e-55,-,0.16965478990187982
DCN,fid_23478,Creatinine,0.19481286721079413,4.5732383583061644e-86,0.17233062525395193,2.1932155714187512e-67,+,0.19481286721079413
DCN,fid_23480,Glycoprotein Acetyls,-0.16712451252333693,2.3462581560048408e-63,-0.16357940300644425,9.285209900094784e-61,-,0.16712451252333693
DCN,fid_23471,Lactate,-0.11967223627949322,6.317112326639233e-33,-0.12098005983909224,1.1752539761635207e-33,-,0.11967223627949322
DCTD,fid_23471,Lactate,0.24568670227226216,8.920372630734651e-138,0.24417172467884904,4.2508473512711105e-136,+,0.24568670227226216
DCTD,fid_23480,Glycoprotein Acetyls,0.2127608267651127,8.312431310678307e-103,0.20905202165442993,2.8800114405641237e-99,+,0.2127608267651127
DCTD,fid_23624,Phospholipids to Total Lipids in Small LDL percentage,-0.1566156462794273,1.0474518562878247e-55,-0.15047299861767482,1.6205130373711242e-51,-,0.1566156462794273
DCTD,fid_23448,Saturated Fatty Acids,0.14963763181169706,6.44659597554392e-51,0.141067086603047,2.2066260165633942e-45,+,0.14963763181169706
DCTD,fid_23447,Monounsaturated Fatty Acids,0.14874409213927023,2.5470473667868803e-50,0.14397530170846684,3.0990989026763216e-47,+,0.14874409213927023
DCTN1,fid_23480,Glycoprotein Acetyls,0.1703865572659832,7.742663208643705e-66,0.16858057512195213,1.6817297987448222e-64,+,0.1703865572659832
DCTN1,fid_23578,Triglycerides in Small HDL,0.1701604558050956,1.1548758729696756e-65,0.1646402563309551,1.529397111049896e-61,+,0.1701604558050956
DCTN1,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.16710052647654625,2.446053340542369e-63,-0.16181926538300198,1.8043491922646778e-59,-,0.16710052647654625
DCTN1,fid_23488,Concentration of Very Large VLDL Particles,0.16369372347828104,8.419331806839364e-61,0.1585634529349142,3.989363916465729e-57,+,0.16369372347828104
DCTN1,fid_23485,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL,0.16349789695605632,1.1734421155998958e-60,0.1625511369138199,5.272714412799774e-60,+,0.16349789695605632
DCTN2,fid_23471,Lactate,0.11703151429063026,1.5413847047761894e-31,0.1071876761199626,1.1343881338334548e-26,+,0.11703151429063026
DCTN2,fid_23448,Saturated Fatty Acids,0.11095531529142194,1.8254489766740114e-28,0.10484275909346792,1.4353542347719005e-25,+,0.11095531529142194
DCTN2,fid_23574,Phospholipids in Small HDL,0.10619201290466372,3.5791632581604553e-26,0.10516874833304005,1.0121018614635336e-25,+,0.10619201290466372
DCTN2,fid_23573,Total Lipids in Small HDL,0.10270284284770068,1.4748399937828004e-24,0.1003775019699368,1.5380522524312163e-23,+,0.10270284284770068
DCTN2,fid_23442,Total Fatty Acids,0.10261143420873488,1.6230045401062127e-24,0.09565428197987788,1.726235915390551e-21,+,0.10261143420873488
DCTN6,fid_23480,Glycoprotein Acetyls,0.16240685492655307,7.396260971469076e-60,0.17028991082249717,8.303439864391944e-66,+,0.16240685492655307
DCTN6,fid_23471,Lactate,0.16214101234500786,1.1560425341490878e-59,0.1666460635313648,4.868920076460205e-63,+,0.16214101234500786
DCTN6,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.12683813501216593,7.504436046991371e-37,-0.12825426407390716,1.0918138416035897e-37,-,0.12683813501216593
DCTN6,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.12158574576474336,5.956952541766157e-34,0.12544142321980994,4.2235810458941665e-36,+,0.12158574576474336
DCTN6,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.11539819841574749,1.0730528061117164e-30,-0.11978882535523716,5.097567146985893e-33,-,0.11539819841574749
DCXR,fid_23578,Triglycerides in Small HDL,0.2682106193909093,5.755076769633375e-165,0.27646762544032344,1.0466954503006623e-175,+,0.2682106193909093
DCXR,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,-0.26334019399253505,7.435760742003229e-159,-0.26683402404771517,2.6652229552775397e-163,-,0.26334019399253505
DCXR,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.2629271795822603,2.4211819973490393e-158,-0.2819877793012324,4.758933995513499e-183,-,0.2629271795822603
DCXR,fid_23488,Concentration of Very Large VLDL Particles,0.25291004072032935,3.3648897738385125e-146,0.2561975307807458,3.446841313626076e-150,+,0.25291004072032935
DCXR,fid_23635,Cholesterol to Total Lipids in Large HDL percentage,-0.2528538931239761,3.9237470520593653e-146,-0.2814324039242939,2.6542833782698623e-182,-,0.2528538931239761
DDAH1,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.2605676332795414,1.96357664168175e-155,-0.2600689039149343,6.861672072844322e-155,-,0.2605676332795414
DDAH1,fid_23480,Glycoprotein Acetyls,0.25877751778233027,3.0230256028335584e-153,0.25787805612479964,3.2075905702734833e-152,+,0.25877751778233027
DDAH1,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.257655003096652,6.949209676907077e-152,-0.2607415699080605,1.027408807786985e-155,-,0.257655003096652
DDAH1,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.24240612990270857,4.836774980953531e-134,0.24440929627857083,2.2745815876731262e-136,+,0.24240612990270857
DDAH1,fid_23578,Triglycerides in Small HDL,0.2364278743911386,2.2289863932501495e-127,0.2337312545393669,1.7471525337104055e-124,+,0.2364278743911386
DDC,fid_23560,Phospholipids in Large HDL,0.1523606259971242,9.291253782566454e-53,0.1587064236760215,3.155481109171896e-57,+,0.1523606259971242
DDC,fid_23414,Phospholipids in HDL,0.1499546578275308,3.9524176203209104e-51,0.16238201677136316,7.011548473949599e-60,+,0.1499546578275308
DDC,fid_23426,Total Lipids in HDL,0.14744103779646367,1.8611534497144012e-49,0.1602984676334914,2.279146509638724e-58,+,0.14744103779646367
DDC,fid_23433,Average Diameter for HDL Particles,0.14723646071720395,2.538657507036172e-49,0.14516632242531666,5.2660845207285256e-48,+,0.14723646071720395
DDC,fid_23559,Total Lipids in Large HDL,0.14673677373952643,5.4096013108160635e-49,0.15139732039322457,3.840407011910501e-52,+,0.14673677373952643
DDHD2,fid_23471,Lactate,0.21001478474495328,3.851314365438366e-100,0.1957435128167952,6.092825915586554e-87,+,0.21001478474495328
DDHD2,fid_23480,Glycoprotein Acetyls,0.1894748143205771,2.141056190512523e-81,0.18942800746182847,2.112011685146838e-81,+,0.1894748143205771
DDHD2,fid_23447,Monounsaturated Fatty Acids,0.17074723859394392,4.0870796492203137e-66,0.1664453101890697,6.888778748645785e-63,+,0.17074723859394392
DDHD2,fid_23448,Saturated Fatty Acids,0.16609253570392718,1.3961356449674988e-62,0.1590593091877368,1.767185063904976e-57,+,0.16609253570392718
DDHD2,fid_23578,Triglycerides in Small HDL,0.16012682008205156,3.327321129289889e-58,0.15615832017721,1.9975893703871765e-55,+,0.16012682008205156
DDI2,fid_23479,Albumin,-0.12237237814591628,2.2315265065359183e-34,-0.10684039575369857,1.6577374481729812e-26,-,0.12237237814591628
DDI2,fid_23461,Glutamine,-0.11518284329801258,1.3829204167624647e-30,-0.10591731712333186,4.518717068153739e-26,-,0.11518284329801258
DDI2,fid_23462,Glycine,-0.10995860173825402,5.617892643251378e-28,-0.11202028343091308,5.068926346714652e-29,-,0.10995860173825402
DDR1,fid_23443,Degree of Unsaturation,-0.10928791254978625,1.19048993431949e-27,-0.1008728100322189,9.251799051966291e-24,-,0.10928791254978625
DDT,fid_23562,Cholesteryl Esters in Large HDL,-0.2016850476778471,2.7594850577214983e-92,-0.21266626128170865,9.120883530299195e-103,-,0.2016850476778471
DDT,fid_23561,Cholesterol in Large HDL,-0.1991150212856272,6.221500696988986e-90,-0.20939469183098475,1.3495941733323034e-99,-,0.1991150212856272
DDT,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.19892078486332193,9.343719409485867e-90,-0.21208344265591075,3.381143049960935e-102,-,0.19892078486332193
DDT,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.19699787436952865,5.108609945532264e-88,0.20939197877508692,1.3576771148084663e-99,+,0.19699787436952865
DDT,fid_23435,Triglycerides to Phosphoglycerides ratio,0.19479167629312544,4.776190839313846e-86,0.203333567160584,7.30163270257627e-94,+,0.19479167629312544
DDX58,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.1334705858068876,1.077513198187674e-40,-0.14828489413641197,4.714332614741783e-50,-,0.1334705858068876
DDX58,fid_23480,Glycoprotein Acetyls,0.12747268797485156,3.282778099590886e-37,0.1330017994588653,1.886490801775419e-40,+,0.12747268797485156
DDX58,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.12694097734370002,6.565375977265634e-37,-0.14414506149348133,2.409473006288259e-47,-,0.12694097734370002
DDX58,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.12541987975495278,4.685949582067982e-36,0.14055691498104717,4.6202779838195666e-45,+,0.12541987975495278
DDX58,fid_23648,Triglycerides to Total Lipids in Small HDL percentage,0.12492276618127028,8.857510716199942e-36,0.1364238966927206,1.6609124388579375e-42,+,0.12492276618127028
DECR1,fid_23471,Lactate,0.25659034144289083,1.34633474968325e-150,0.252401617031899,1.16620803241161e-145,+,0.25659034144289083
DECR1,fid_23480,Glycoprotein Acetyls,0.22546591168822824,1.220343041851839e-115,0.22113122132646243,3.206172448265443e-111,+,0.22546591168822824
DECR1,fid_23447,Monounsaturated Fatty Acids,0.15248449834513533,7.64706012268591e-53,0.14373910527538222,4.398226814972829e-47,+,0.15248449834513533
DECR1,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.15234413086235016,9.535132394691531e-53,-0.14274648515177807,1.9000459336071615e-46,-,0.15234413086235016
DECR1,fid_23472,Pyruvate,0.15071984866832086,1.2078273114919502e-51,0.1655450387282717,3.2477537935314176e-62,+,0.15071984866832086
DEFA1_DEFA1B,fid_23480,Glycoprotein Acetyls,0.20291011902754735,2.0267383226682558e-93,0.1986432555179595,1.4947900763012874e-89,+,0.20291011902754735
DEFA1_DEFA1B,fid_23478,Creatinine,0.1902214731610075,4.8472258265513704e-82,0.15457353349227665,2.5436603682160947e-54,+,0.1902214731610075
DEFA1_DEFA1B,fid_23418,Cholesteryl Esters in HDL,-0.18489705628083097,1.6731860866797601e-77,-0.1914870822987059,3.4690126057245195e-83,-,0.18489705628083097
DEFA1_DEFA1B,fid_23406,HDL Cholesterol,-0.18266086496687337,1.2248935612090236e-75,-0.1897099328742748,1.206814233132301e-81,-,0.18266086496687337
DEFA1_DEFA1B,fid_23604,Phospholipids to Total Lipids in Very Small VLDL percentage,0.18022129422359015,1.240692943926315e-73,0.17671291182900045,7.655926208324914e-71,+,0.18022129422359015
DEFB103A_DEFB103B,fid_23641,Cholesteryl Esters to Total Lipids in Medium HDL percentage,-0.1163545916935852,3.455819386884746e-31,-0.13383057727071196,6.067937847409258e-41,-,0.1163545916935852
DEFB103A_DEFB103B,fid_23648,Triglycerides to Total Lipids in Small HDL percentage,0.11597739808839336,5.408065711249931e-31,0.13435245783046149,2.9578663381142976e-41,+,0.11597739808839336
DEFB103A_DEFB103B,fid_23435,Triglycerides to Phosphoglycerides ratio,0.1146171570727658,2.6859711981181817e-30,0.13579600739044917,3.995556522209195e-42,+,0.1146171570727658
DEFB103A_DEFB103B,fid_23640,Cholesterol to Total Lipids in Medium HDL percentage,-0.1143262208640618,3.7740708453819195e-30,-0.13329515971061345,1.2636616654696227e-40,-,0.1143262208640618
DEFB103A_DEFB103B,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.11421073543143354,4.318527612533816e-30,-0.13451081575935345,2.376819532989513e-41,-,0.11421073543143354
DEFB4A_DEFB4B,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.31103545876038935,1.9265409899914093e-224,0.30676223120207513,3.903473295904147e-218,+,0.31103545876038935
DEFB4A_DEFB4B,fid_23578,Triglycerides in Small HDL,0.3077664029154362,1.5589877733163234e-219,0.3113715168138925,4.706683455318305e-225,+,0.3077664029154362
DEFB4A_DEFB4B,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.30749280017792413,3.983565471487376e-219,-0.30923069910421297,7.952585328093091e-222,-,0.30749280017792413
DEFB4A_DEFB4B,fid_23643,Triglycerides to Total Lipids in Medium HDL percentage,0.29917160014956934,6.46080797450579e-207,0.29545221472356803,1.1158486695650793e-201,+,0.29917160014956934
DEFB4A_DEFB4B,fid_23648,Triglycerides to Total Lipids in Small HDL percentage,0.2981462578693857,1.9307646687431838e-205,0.2941047481135317,9.083936302753147e-200,+,0.2981462578693857
DENR,fid_23471,Lactate,0.2085550742248161,9.70350661108988e-99,0.2094481961797228,1.1988475288847075e-99,+,0.2085550742248161
DENR,fid_23461,Glutamine,-0.14032071955441927,7.06770551132812e-45,-0.13981763605233988,1.3417212510607285e-44,-,0.14032071955441927
DENR,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.12056515484658448,2.108570867699169e-33,-0.12971547931013036,1.5796399332231948e-38,-,0.12056515484658448
DENR,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,-0.1111754350223522,1.422476329248355e-28,-0.11613120042552214,4.2035255415688095e-31,-,0.1111754350223522
DENR,fid_23571,Triglycerides in Medium HDL,0.11097294149262404,1.7894052408982632e-28,0.11989111929818502,4.496591881375956e-33,+,0.11097294149262404
DFFA,fid_23471,Lactate,0.26142532041208577,1.7368797939749264e-156,0.24377356077737047,1.2074567418537388e-135,+,0.26142532041208577
DFFA,fid_23480,Glycoprotein Acetyls,0.1931230122226687,1.4242007930815557e-84,0.18943306827259376,2.091078744104452e-81,+,0.1931230122226687
DFFA,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.17696623683356172,5.317879798522507e-71,-0.17521412909795153,1.1931405096205535e-69,-,0.17696623683356172
DFFA,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.1736978632489288,2.074846297176239e-68,-0.16917881838551088,5.890890403178731e-65,-,0.1736978632489288
DFFA,fid_23461,Glutamine,-0.16409772889687574,4.2422563998882564e-61,-0.15549296116076056,5.833442984687932e-55,-,0.16409772889687574
DGKA,fid_23471,Lactate,0.239707595844853,5.202413895642239e-131,0.217652765224146,1.0574555138491291e-107,+,0.239707595844853
DGKA,fid_23480,Glycoprotein Acetyls,0.2130900685460873,3.955654128700411e-103,0.21014355161882736,2.5666709728049255e-100,+,0.2130900685460873
DGKA,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.1898917614654019,9.348883735762572e-82,-0.18575888903518847,2.8394047967698606e-78,-,0.1898917614654019
DGKA,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.18588863868069672,2.4486821019908544e-78,-0.18452999288333752,3.062053781421333e-77,-,0.18588863868069672
DGKA,fid_23447,Monounsaturated Fatty Acids,0.17833408743792312,4.225911060416324e-72,0.17929072399005158,6.418436916833957e-73,+,0.17833408743792312
DGKZ,fid_23471,Lactate,0.11708442882490436,1.4468960382068716e-31,0.11355970554968088,8.59695674382109e-30,+,0.11708442882490436
DHPS,fid_23483,Phospholipids in Chylomicrons and Extremely Large VLDL,0.13500568546752068,1.3007884920769395e-41,0.1542067267929212,4.562969753809834e-54,+,0.13500568546752068
DHPS,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,0.1344378761458246,2.851023702086883e-41,0.15309734347441267,2.6547911698902076e-53,+,0.1344378761458246
DHPS,fid_23482,Total Lipids in Chylomicrons and Extremely Large VLDL,0.13362593111581267,8.707207367254863e-41,0.1505096335231727,1.5309236306389406e-51,+,0.13362593111581267
DHPS,fid_23486,Free Cholesterol in Chylomicrons and Extremely Large VLDL,0.13341618500546043,1.1607230355218728e-40,0.15111455076226485,5.971143154674071e-52,+,0.13341618500546043
DHPS,fid_23484,Cholesterol in Chylomicrons and Extremely Large VLDL,0.1325180884582261,3.952975312907199e-40,0.15123403304578237,4.956025845711824e-52,+,0.1325180884582261
DHRS4L2,fid_23471,Lactate,0.1564178899937277,1.4426964604740903e-55,0.16838786101333733,2.3561625091508635e-64,+,0.1564178899937277
DHRS4L2,fid_23480,Glycoprotein Acetyls,0.11822075942968575,3.6913074070802106e-32,0.13993011658319734,1.1411752575858223e-44,+,0.11822075942968575
DHRS4L2,fid_23624,Phospholipids to Total Lipids in Small LDL percentage,-0.10710718477385572,1.322146929716713e-26,-0.12311102380911636,8.202615352676118e-35,-,0.10710718477385572
DHRS4L2,fid_23448,Saturated Fatty Acids,0.10647451894924108,2.63468225728307e-26,0.12192871158596372,3.6139550441358588e-34,+,0.10647451894924108
DHRS4L2,fid_23447,Monounsaturated Fatty Acids,0.10451140008538068,2.179619944705978e-25,0.126621827524881,9.202463439142838e-37,+,0.10451140008538068
DIABLO,fid_23471,Lactate,0.24800531425460448,1.8976687323376759e-140,0.24375601297139404,1.2642005791608656e-135,+,0.24800531425460448
DIABLO,fid_23480,Glycoprotein Acetyls,0.21114623873378757,3.1038715487736205e-101,0.20787079078736376,3.882483472548726e-98,+,0.21114623873378757
DIABLO,fid_23448,Saturated Fatty Acids,0.16170913608304188,2.3840033692736284e-59,0.15483055871857562,1.6867805844244016e-54,+,0.16170913608304188
DIABLO,fid_23442,Total Fatty Acids,0.15734765343172824,3.192956045791532e-56,0.1505792389730137,1.3736284910370492e-51,+,0.15734765343172824
DIABLO,fid_23624,Phospholipids to Total Lipids in Small LDL percentage,-0.15617329302276503,2.141463248623005e-55,-0.1513810930294027,3.939053331426837e-52,-,0.15617329302276503
DIPK2B,fid_23478,Creatinine,0.14951914939174807,7.736721048819863e-51,0.15413430947765774,5.1214134565682475e-54,+,0.14951914939174807
DKK1,fid_23471,Lactate,0.3366051316411083,4.572482538660319e-265,0.32668126230218236,6.138491117656989e-249,+,0.3366051316411083
DKK1,fid_23480,Glycoprotein Acetyls,0.23157397064292784,4.1937705825156257e-122,0.2231193075793754,2.9270729744455995e-113,+,0.23157397064292784
DKK1,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.23057545273012753,4.9307485648143855e-121,-0.22175532399719697,7.387406914067817e-112,-,0.23057545273012753
DKK1,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.2252519249720524,2.0403403385884937e-115,-0.21786048916767783,6.543065483655728e-108,-,0.2252519249720524
DKK1,fid_23447,Monounsaturated Fatty Acids,0.2244777466066505,1.3011860619114099e-114,0.21893533378935323,5.424641949245352e-109,+,0.2244777466066505
DKK3,fid_23480,Glycoprotein Acetyls,-0.15757788957220947,2.1945918637076763e-56,-0.15791142483514695,1.1604350296550264e-56,-,0.15757788957220947
DKK3,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,0.12457514542036656,1.3803907663422564e-35,0.12856349626208977,7.267865997493269e-38,+,0.12457514542036656
DKK3,fid_23555,Cholesteryl Esters in Very Large HDL,0.12233955865111576,2.325155598491446e-34,0.12111115155996129,9.991205836870579e-34,+,0.12233955865111576
DKK3,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,0.12227892197757104,2.5087169236024713e-34,0.1287069365468999,6.014840218656105e-38,+,0.12227892197757104
DKK3,fid_23562,Cholesteryl Esters in Large HDL,0.12031083007488144,2.8841559499059852e-33,0.11945219157008669,7.694294828189734e-33,+,0.12031083007488144
DKK4,fid_23478,Creatinine,0.18453654185457252,3.356809513529922e-77,0.17412901239315876,8.579776116652955e-69,+,0.18453654185457252
DKK4,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.17997261582745175,1.9801121838725763e-73,0.18354271927238697,2.0453122886254116e-76,+,0.17997261582745175
DKK4,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.1742952655883408,7.032962891799395e-69,-0.17674095191214298,7.271518109084667e-71,-,0.1742952655883408
DKK4,fid_23447,Monounsaturated Fatty Acids,0.15177075139864718,2.344674401877899e-52,0.16789885436346583,5.5318019508709065e-64,+,0.15177075139864718
DKK4,fid_23480,Glycoprotein Acetyls,0.1491368041280912,1.3939435122530237e-50,0.15462508153317137,2.342765643611636e-54,+,0.1491368041280912
DLG4,fid_23471,Lactate,0.1899153229552063,8.921100798165147e-82,0.18028075330849308,1.0034023903430524e-73,+,0.1899153229552063
DLG4,fid_23480,Glycoprotein Acetyls,0.18833454014279327,2.040282685632845e-80,0.1887436189855248,8.191168490584937e-81,+,0.18833454014279327
DLG4,fid_23447,Monounsaturated Fatty Acids,0.15119932024124075,5.727723137646465e-52,0.1490349215400732,1.493283645824902e-50,+,0.15119932024124075
DLG4,fid_23578,Triglycerides in Small HDL,0.14781255727323678,1.0577899625126769e-49,0.1464661150846183,7.468836068062194e-49,+,0.14781255727323678
DLG4,fid_23448,Saturated Fatty Acids,0.14687792167557823,4.3700570263148776e-49,0.14199175236507755,5.741117958745491e-46,+,0.14687792167557823
DLK1,fid_23478,Creatinine,0.2516036656990631,1.178991996993739e-144,0.2414520410574621,5.106897582707023e-133,+,0.2516036656990631
DLK1,fid_23435,Triglycerides to Phosphoglycerides ratio,0.21838844137642052,2.168562821769272e-108,0.20894056288683535,3.682703959368205e-99,+,0.21838844137642052
DLK1,fid_23431,Average Diameter for VLDL Particles,0.20767799212883783,6.667117453727244e-98,0.20123441645357612,6.399871590654168e-92,+,0.20767799212883783
DLK1,fid_23497,Phospholipids in Large VLDL,0.201759361368151,2.356301504336699e-92,0.20197054345389295,1.340916457132797e-92,+,0.201759361368151
DLK1,fid_23500,Free Cholesterol in Large VLDL,0.20153213819754212,3.818728086369071e-92,0.20216457155536943,8.86983761969852e-93,+,0.20153213819754212
