name,wY_01,wY_02,wY_03,wY_04,wY_05
fid_23438,0.19507181308007374,0.19003266776184807,-0.30297877856237615,-0.21253643249284349,0.2184158508398122
fid_23400,-0.09095043314061602,-0.08708141767767077,-0.209478262065723,-0.07776019234794208,0.14178616894628124
fid_23401,-0.07583064518916006,-0.025284429913307937,-0.17679687412846215,-0.004780823834911201,0.19945520162601077
fid_23436,-1.0322941304521065,0.5677434300568717,0.3486678098834173,-0.8599663550927403,-0.7420536190969416
fid_23464,-0.004678527051193073,-0.0021736812777565983,0.014215320804382035,-0.04096060881568676,-0.0201609299657404
fid_23427,-0.010982879926520863,-0.028600773082826467,0.18354786369617457,0.2311415204453511,-0.5176723921641506
fid_23415,0.00403334090853747,-0.1747655807083623,-0.4717720558342532,-0.09135366668546185,0.24346364743839152
fid_23442,0.16141616219649033,0.07244905552840507,-0.1555625896361574,0.22941107448358036,0.03434518724022275
fid_23419,-0.33965121956946254,0.1342562758497113,0.46850041980586826,-0.046016614702790816,-0.1027821069615458
fid_23482,0.09247137854331224,0.14393179242298185,-0.14274640421242404,-0.030635653340969012,0.3419148583791867
fid_23426,-0.086450305326386,0.0767496429657272,0.014222431826788494,0.07996166586359257,0.018825594163082816
fid_23524,-0.042816170112362086,0.06913980530890881,0.116217603258963,-0.098186098189161,0.3976414956973812
fid_23425,-0.04058672027403421,-0.06765446017782414,-0.06130475667422641,0.005790655586112828,-0.05965755771997701
fid_23559,-0.06801031657908041,0.33779954968370685,0.0039510958747270295,0.43716076379671576,0.03799670974280248
fid_23531,-0.07381827179806756,-0.14575508001363138,-0.09012048985016395,0.07880384157818288,-0.05172114048798173
fid_23496,0.22695621656600268,0.011581364531582115,0.3677330403055517,-0.19197333073009057,0.238262938436627
fid_23423,-0.01290693925600339,0.045366980434465395,-0.0034170555464541046,0.016774154179039748,0.15247162248762972
