protein,metabolite,r,p,q,r_s,p_s,q_s,sign,abs_r
FTCD,fid_23424,0.30036723608109234,7.546436174109235e-211,8.137958087335296e-209,0.31176243694063166,7.695456010913345e-228,7.73516247803645e-226,+,0.30036723608109234
LDLR,fid_23519,0.3003620699825797,7.678438915617644e-211,8.279079417708481e-209,0.2929045620033129,3.9434417722439265e-200,2.961884599319857e-198,+,0.3003620699825797
IL18R1,fid_23617,-0.3003563565464052,7.827114393172039e-211,8.438133167463107e-209,-0.2883590813066727,9.283172419677515e-194,6.490906679140576e-192,-,0.3003563565464052
ADH4,fid_23509,0.30034942106844886,8.011458774173039e-211,8.635587412562604e-209,0.30562977078874964,1.3347333894070068e-218,1.2189038876191532e-216,+,0.30034942106844886
CCL27,fid_23510,0.3003483016818984,8.041615757455549e-211,8.666808455823212e-209,0.29835100813257737,6.385603035774134e-208,5.208454988323139e-206,+,0.3003483016818984
CNTN3,fid_23634,0.3003423106368814,8.204956166006905e-211,8.8415366865751885e-209,0.3142395572152064,1.2336909478999916e-231,1.2890811175288941e-229,+,0.3003423106368814
LAMP2,fid_23447,0.3003339612698926,8.438135841849759e-211,9.09145969769864e-209,0.3040480326400591,2.968114088739731e-216,2.636984881105962e-214,+,0.3003339612698926
CNTN3,fid_23595,-0.30032551746139674,8.680685233593412e-211,9.351402295861765e-209,-0.3090845563681132,8.86917531182676e-224,8.556399735957468e-222,-,0.30032551746139674
SMAD1,fid_23497,0.30032218643323005,8.778273807344601e-211,9.455129712012572e-209,0.29894949906775264,8.683230434456823e-209,7.145879823263911e-207,+,0.30032218643323005
LCAT,fid_23556,-0.3003042409198639,9.32318621389001e-211,1.0040570097833588e-208,-0.31263757002314735,3.545445241811293e-229,3.6091589783626663e-227,-,0.3003042409198639
ACY1,fid_23410,0.30029615002126603,9.579791875481704e-211,1.031539216096036e-208,0.30120154394578175,4.5653205696721005e-212,3.883225880603092e-210,+,0.30029615002126603
SCLY,fid_23648,0.30026881757751805,1.0499961385449645e-210,1.13045436731562e-208,0.3092954112255828,4.26195996217363e-224,4.123152697014005e-222,+,0.30026881757751805
PGF,fid_23563,-0.30025789217607807,1.0892011705910942e-210,1.1724898933973572e-208,-0.33413687069175263,1.8407875177408185e-263,2.629601871672714e-261,-,0.30025789217607807
NHLRC3,fid_23529,0.30025784435166475,1.0893759600729965e-210,1.1725043957290332e-208,0.29943571302293664,1.7107769736816021e-209,1.4199448881557298e-207,+,0.30025784435166475
ERBB3,fid_23447,0.30024862387909534,1.1236038947291112e-210,1.2091651501478453e-208,0.31076891990340444,2.5008893689619206e-226,2.475451342682775e-224,+,0.30024862387909534
ADH4,fid_23591,-0.3002389271338531,1.1607592270090242e-210,1.2489648996686839e-208,-0.31098949634714557,1.1559603584818547e-226,1.1471707035987506e-224,-,0.3002389271338531
FAM20A,fid_23489,0.3002278482412837,1.2047148979514704e-210,1.2960688780239271e-208,0.310754418051248,2.630988830442378e-226,2.6038728793835295e-224,+,0.3002278482412837
CD99L2,fid_23442,0.30022191602553205,1.228930515298759e-210,1.321925107836484e-208,0.29786555839458234,3.210220798530975e-207,2.5991845752668676e-205,+,0.30022191602553205
PAG1,fid_23570,-0.30020943233330777,1.2814893415706297e-210,1.37825714652726e-208,-0.2933812154683785,8.33431547051158e-201,6.306755697810935e-199,-,0.30020943233330777
APOF,fid_23438,0.300204909667911,1.301079731167844e-210,1.3991198137068432e-208,0.3851420465333943,0,0,+,0.300204909667911
APOF,fid_23632,-0.30019722762134793,1.3350432763304975e-210,1.435430236062976e-208,-0.4210793216336315,0,0,-,0.30019722762134793
CRIP2,fid_23433,-0.3001807428478919,1.4109437278842102e-210,1.5168135493001161e-208,-0.3293698332459315,1.2887068653371485e-255,1.6984081589118132e-253,-,0.3001807428478919
ACE2,fid_23550,0.3001778368716499,1.4247636883523502e-210,1.5314439757007203e-208,0.2983372795974323,6.68427577157691e-208,5.449622931386447e-206,+,0.3001778368716499
BCHE,fid_23499,0.30017602829537016,1.4334329134481022e-210,1.5405344934413685e-208,0.31754396549890296,9.370415587645272e-237,1.0284972111120206e-234,+,0.30017602829537016
PYY,fid_23613,0.3001739251128006,1.4435805842607772e-210,1.5512109988746969e-208,0.2901390222080593,3.06632726509233e-196,2.2086034212806694e-194,+,0.3001739251128006
SPARC,fid_23471,0.3001646998519645,1.4889460601559043e-210,1.5997223264585011e-208,0.30960793129555386,1.4367937799621017e-224,1.3987493435355402e-222,+,0.3001646998519645
TTR,fid_23576,0.30015369146249715,1.54494718407838e-210,1.6596445562383581e-208,0.28005398526827824,2.0293618588359266e-182,1.2488384634828343e-180,+,0.30015369146249715
SSC4D,fid_23458,-0.3001512417288528,1.5576927213665466e-210,1.6730890473822498e-208,-0.3137592493819694,6.759385406790292e-231,7.00146908166281e-229,-,0.3001512417288528
PLA2G10,fid_23547,-0.3001467885999845,1.581131151288604e-210,1.6980129075387814e-208,-0.29301521472316944,2.749744000741778e-200,2.068086901700276e-198,-,0.3001467885999845
MAD1L1,fid_23487,0.3001455972617614,1.58746110230291e-210,1.7045589310798144e-208,0.3461580119765664,7.10963011727648e-284,1.2291863862440965e-281,+,0.3001455972617614
EPHA1,fid_23589,0.3001430872244839,1.6008806775378563e-210,1.718714481145521e-208,0.2908491552511865,3.1025807947583616e-197,2.2561799916308304e-195,+,0.3001430872244839
CALCA,fid_23617,-0.3001402436276062,1.6162205278384443e-210,1.734927163593774e-208,-0.3041723775137862,1.9431210044064502e-216,1.7290898417651134e-214,-,0.3001402436276062
PRCP,fid_23484,0.300132525616746,1.6585995674136932e-210,1.780155909897906e-208,0.330710749375806,8.271434180827072e-258,1.1127030866342257e-255,+,0.300132525616746
NPL,fid_23486,0.30010981208858883,1.7898669779375352e-210,1.9207600848092672e-208,0.31904514256982497,4.211096538786336e-239,4.729957515658494e-237,+,0.30010981208858883
SEMA3F,fid_23483,0.3001091998195914,1.7935455132745415e-210,1.9244235000868736e-208,0.3239340466550767,7.68169817858786e-247,9.335054955427509e-245,+,0.3001091998195914
PROK1,fid_23436,-0.3001012139077422,1.842222455995625e-210,1.976360723119935e-208,-0.31692408222055857,8.651895698702382e-236,9.41246221012356e-234,-,0.3001012139077422
STAB2,fid_23500,0.3000998434650145,1.85070745252091e-210,1.985170526008302e-208,0.30131431262720704,3.1224404299044534e-212,2.6624665651195256e-210,+,0.3000998434650145
DCXR,fid_23558,-0.3000919181277806,1.900547821384298e-210,2.0383312285149337e-208,-0.33597360581842445,1.602105473348853e-266,2.360072807660357e-264,-,0.3000919181277806
ENO3,fid_23496,0.3000756282414023,2.0072399956799106e-210,2.1524406215698216e-208,0.32867208899138445,1.764747691402887e-254,2.3028246486356407e-252,+,0.3000756282414023
CST3,fid_23561,-0.30006429057876893,2.085007964930704e-210,2.235504387311622e-208,-0.3269579593232786,1.061891448562934e-251,1.351217828169548e-249,-,0.30006429057876893
SERPINF1,fid_23418,-0.30005936310747183,2.1197381829791854e-210,2.272406229016142e-208,-0.3121319153419013,2.1013394327012898e-228,2.12511289997177e-226,-,0.30005936310747183
PCBD1,fid_23493,0.3000526164417729,2.168229680772969e-210,2.324047407618195e-208,0.31438149716243047,7.45835777800391e-232,7.806690152857661e-230,+,0.3000526164417729
CCL27,fid_23491,0.30005158870656506,2.1757131258670232e-210,2.331724781756199e-208,0.29733556850088066,1.8649215679915923e-206,1.4977710587678419e-204,+,0.30005158870656506
ADH1B,fid_23424,0.3000502238730848,2.1856910419401284e-210,2.3420728375414793e-208,0.31255456518664165,4.749378409648093e-229,4.828641011138528e-227,+,0.3000502238730848
BPIFB1,fid_23553,0.3000387283198443,2.2715661509670475e-210,2.433733338846595e-208,0.30706204277902377,9.71495759136057e-221,9.083010472197317e-219,+,0.3000387283198443
LPL,fid_23610,0.30002021271649626,2.417024376967026e-210,2.5891941708700376e-208,0.29061050476974687,6.704908094562815e-197,4.861182100029113e-195,+,0.30002021271649626
F9,fid_23522,0.30001248812603426,2.4804253588443295e-210,2.6567197818953474e-208,0.313471842843232,1.8675560506093878e-230,1.923476876605458e-228,+,0.30001248812603426
CST3,fid_23617,-0.30000143267245494,2.574065669476041e-210,2.7566092892455287e-208,-0.29920943458331084,3.6449351434189206e-209,3.0156537908096954e-207,-,0.30000143267245494
KYNU,fid_23486,0.29999553441073973,2.6254602724479324e-210,2.8112344067230453e-208,0.3168354675054606,1.188293992833145e-235,1.2910148148055421e-233,+,0.29999553441073973
C9,fid_23494,-0.2999781867038538,2.7826369097995784e-210,2.9790937808020875e-208,-0.23407187351302441,1.7774973522669414e-126,5.346770591588517e-125,-,0.2999781867038538
CHI3L1,fid_23615,-0.29997395202248744,2.8224107784614023e-210,3.0212307047420905e-208,-0.2829453158809352,2.533147481730343e-186,1.6331116882149607e-184,-,0.29997395202248744
LSP1,fid_23639,0.29997169078316355,2.8438813132607438e-210,3.0437654230578993e-208,0.3047207210154738,2.992896964593102e-217,2.689577514431465e-215,+,0.29997169078316355
FGFBP1,fid_23628,-0.29996226194442355,2.9351808928244344e-210,3.1410195281396882e-208,-0.2622248014431952,2.261365409276772e-159,1.0563856814641336e-157,-,0.29996226194442355
CD38,fid_23501,0.2999571951917689,2.9854456661166618e-210,3.194338965036419e-208,0.332458017257633,1.1064477186235984e-260,1.532394248808896e-258,+,0.2999571951917689
PLTP,fid_23485,-0.2999556094205529,3.0013532863534382e-210,3.2108869744974328e-208,-0.32288940231499197,3.558326870885045e-245,4.2593911032481036e-243,-,0.2999556094205529
GSTA1,fid_23595,-0.2999294091297867,3.276779146514316e-210,3.505025259514565e-208,-0.30494066588701113,1.4116728562790076e-217,1.2747516384670485e-215,-,0.2999294091297867
DSG2,fid_23500,-0.2999131427160667,3.460335091751127e-210,3.700822270559981e-208,-0.3091239166556724,7.735545833600513e-224,7.466712501702117e-222,-,0.2999131427160667
ITGAV,fid_23406,0.2999089276058459,3.5095526424315956e-210,3.752908131015447e-208,0.30381173385681914,6.635281044103183e-216,5.872781242774672e-214,+,0.2999089276058459
PLA2G7,fid_23448,0.2998933687086358,3.697356676522674e-210,3.953153060537882e-208,0.3023020440259359,1.1125277532165833e-213,9.641345646812477e-212,+,0.2998933687086358
F9,fid_23551,-0.2998879756330432,3.764769814599095e-210,4.024638048411347e-208,-0.31681148243952933,1.2948430134950425e-235,1.4061437955201183e-233,-,0.2998879756330432
TNFRSF10B,fid_23454,0.2998866339275834,3.7817308940356024e-210,4.042175363886457e-208,0.3309752063397206,3.0468516988638068e-258,4.120852748673018e-256,+,0.2998866339275834
TTR,fid_23490,0.2998593369962683,4.14386538703997e-210,4.4285984754119224e-208,0.30575391427927867,8.720914340615636e-219,7.98215702191664e-217,+,0.2998593369962683
CRIP2,fid_23491,0.2998419094937155,4.39297879334287e-210,4.694138737642151e-208,0.33772420760266636,1.8548884815255878e-269,2.8110726645448804e-267,+,0.2998419094937155
PAMR1,fid_23496,0.2998294925344886,4.579543404611952e-210,4.8927739413751425e-208,0.3027043981458199,2.8494563017136462e-214,2.485089000756937e-212,+,0.2998294925344886
HGF,fid_23484,0.29982761947769476,4.608364857612034e-210,4.922843089099078e-208,0.3235623405163214,3.012583126510004e-246,3.644538625872824e-244,+,0.29982761947769476
CA5A,fid_23453,-0.2998136909208938,4.828449009630986e-210,5.1571879825409245e-208,-0.3031504720629905,6.27815453771408e-215,5.507733664213955e-213,-,0.2998136909208938
NOMO1,fid_23634,0.29979428528000296,5.1526857566552505e-210,5.5026913623207355e-208,0.3191267008541367,3.1367203542657567e-239,3.527565514175049e-237,+,0.29979428528000296
AFM,fid_23555,-0.29975440493598643,5.8888947992799966e-210,6.287984862429087e-208,-0.3224836720689024,1.5719437379513217e-244,1.8733192966041926e-242,-,0.29975440493598643
DCXR,fid_23489,0.299751007665992,5.9562676242346305e-210,6.358989356037134e-208,0.30963603906358333,1.3028534923848477e-224,1.2688654786594818e-222,+,0.299751007665992
IGSF8,fid_23458,-0.2997429706001703,6.118735318794214e-210,6.531482611976087e-208,-0.29858818391985453,2.8977217530674457e-208,2.3715279805244507e-206,-,0.2997429706001703
FAM20A,fid_23641,-0.29973861306538097,6.208664859983042e-210,6.626505269965248e-208,-0.30571889868002206,9.833419365514258e-219,8.990231485353577e-217,-,0.29973861306538097
FGF21,fid_23409,0.2997347784346089,6.288894236443448e-210,6.711148563747507e-208,0.29622413732994923,7.376145622158887e-205,5.832475303197744e-203,+,0.2997347784346089
ADIPOQ,fid_23478,-0.2997186993028697,6.636736915168283e-210,7.081306706971049e-208,-0.32875545952082885,1.2913409439172637e-254,1.6874984351102635e-252,-,0.2997186993028697
KHK,fid_23454,0.29971645504248234,6.68679197549703e-210,7.133667544903101e-208,0.29862362119273766,2.5748871080604208e-208,2.108978782554275e-206,+,0.29971645504248234
IGSF9,fid_23510,0.2997026722735064,7.0025732547306165e-210,7.469456004269311e-208,0.3083344059099642,1.1969262871478975e-222,1.1413843219810987e-220,+,0.2997026722735064
ADGRG2,fid_23597,0.2997001776947022,7.061299085021636e-210,7.530992040007866e-208,0.29443455572575505,2.6581461906820413e-202,2.0490222228440118e-200,+,0.2997001776947022
CD4,fid_23487,0.29969517479423147,7.180560917263992e-210,7.657063192570283e-208,0.36060981580978746,1.229594811408253e-309,2.7937093665854074e-307,+,0.29969517479423147
APCS,fid_23621,0.299694346534631,7.200498618717821e-210,7.6771976111798335e-208,0.2811671100679354,6.457091707345338e-184,4.045874502363379e-182,+,0.299694346534631
MME,fid_23482,0.29969124401479696,7.275674587479619e-210,7.756212725274859e-208,0.2994199575860847,1.8033321710609205e-209,1.4964239356369218e-207,+,0.29969124401479696
IGFBP2,fid_23639,-0.2996823843960767,7.494692036040699e-210,7.988523987751133e-208,-0.31766317165635194,6.10735583655672e-237,6.714590152836724e-235,-,0.2996823843960767
SPINT3,fid_23438,-0.29967737494673463,7.621431679260377e-210,8.122423473414221e-208,-0.3018291977642037,5.499118054450588e-213,4.731213866754706e-211,-,0.29967737494673463
CFP,fid_23428,0.29967621199610484,7.651159312619838e-210,8.152909799663965e-208,0.33356344563435497,1.6448725021959334e-262,2.3309501377336175e-260,+,0.29967621199610484
SCLY,fid_23622,-0.2996750112925414,7.681973516438788e-210,8.18454484451293e-208,-0.3118090558415241,6.533553043482057e-228,6.570899255772944e-226,-,0.2996750112925414
RTN4R,fid_23602,-0.2996591528884054,8.100776987042302e-210,8.62948239523515e-208,-0.3050148822960273,1.0953342271421196e-217,9.908187574958729e-216,-,0.2996591528884054
NAGPA,fid_23447,0.29964164373864216,8.58971184900581e-210,9.148987181894405e-208,0.2942463100867126,4.925527593434089e-202,3.7851830685803475e-200,+,0.29964164373864216
CLEC4D,fid_23471,0.2996356985100304,8.76234574171455e-210,9.331493798968685e-208,0.29632581970456273,5.272347155472808e-205,4.17577133634026e-203,+,0.2996356985100304
MFGE8,fid_23611,-0.29963400816346,8.812058682533503e-210,9.383060979027994e-208,-0.25950231470550694,5.25317398019271e-156,2.348342270248753e-154,-,0.29963400816346
PGF,fid_23642,-0.29962981695067803,8.936540470090639e-210,9.514215096552584e-208,-0.3076266217325376,1.3847803289354216e-221,1.3057878454339147e-219,-,0.29962981695067803
APOM,fid_23554,0.29962842530502837,8.978260458479139e-210,9.557232025918059e-208,0.28954279903262775,2.0878898136734054e-195,1.4902710803909016e-193,+,0.29962842530502837
AGRP,fid_23513,0.29961905074602396,9.2644137277912645e-210,9.860394046250188e-208,0.28854271800771436,5.158894388718025e-194,3.619347845025397e-192,+,0.29961905074602396
RTN4R,fid_23641,-0.29961842691663204,9.283775875478788e-210,9.879555056149522e-208,-0.31558071886446154,1.050141677987999e-233,1.1203222162831284e-231,-,0.29961842691663204
PRCP,fid_23497,0.2996160866705876,9.356772325455684e-210,9.955778342970693e-208,0.3254262428554087,3.122426682837294e-249,3.8767962219222986e-247,+,0.2996160866705876
PROC,fid_23402,0.2996088256089278,9.586926565670434e-210,1.0199173628004694e-207,0.2958514431990036,2.5223840106129746e-204,1.9834976661450167e-202,+,0.2996088256089278
APOC1,fid_23647,0.29959801979199113,9.939949440426585e-210,1.0573193899801983e-207,0.33316753450262354,7.44100810258684e-262,1.0467109270778586e-259,+,0.29959801979199113
CES1,fid_23591,-0.29958855269638685,1.0259890969352473e-209,1.0911921002554034e-207,-0.3025463435026552,4.866867788943629e-214,4.233860421191726e-212,-,0.29958855269638685
GGT1,fid_23648,0.29958195233606294,1.0489016531718274e-209,1.1153975676320885e-207,0.31543852067657335,1.7427164434493789e-233,1.855097151887457e-231,+,0.29958195233606294
CA5A,fid_23454,0.29957234975949837,1.0831518280799655e-209,1.151650565177281e-207,0.3116665561005157,1.077441830702109e-227,1.0810575969782502e-225,+,0.29957234975949837
ADH1B,fid_23515,0.2995601368413221,1.1283309691423298e-209,1.1995113743347794e-207,0.31060816373250527,4.387038905868372e-226,4.334741537508448e-224,+,0.2995601368413221
CDH2,fid_23617,-0.299556882906127,1.1406825824923274e-209,1.2124648466152102e-207,-0.28974794314779795,1.07967429774024e-195,7.734484028196692e-194,-,0.299556882906127
KYNU,fid_23643,0.2995488886852414,1.1716043437345762e-209,1.2451503973694192e-207,0.30866517671176835,3.80306649856243e-223,3.6399613197479975e-221,+,0.2995488886852414
F7,fid_23453,-0.29954688411788516,1.1794884483783462e-209,1.2533461526656166e-207,-0.31309530891970677,7.059398343063435e-230,7.230819556210738e-228,-,0.29954688411788516
APCS,fid_23634,0.29954243353284626,1.1971828628323846e-209,1.271962603969193e-207,0.33755525094832145,3.569047307250468e-269,5.400987348274338e-267,+,0.29954243353284626
BCHE,fid_23550,0.299541202831724,1.2021224490405482e-209,1.2770240598634766e-207,0.3182947633145584,6.301485996969114e-238,6.996815411950899e-236,+,0.299541202831724
SMOC1,fid_23420,0.29953590797272994,1.223607326413374e-209,1.2996576598923848e-207,0.314812081353743,1.6176409825798173e-232,1.7047290314766872e-230,+,0.29953590797272994
MME,fid_23617,-0.2995314783281474,1.2418757872921345e-209,1.3188688199201189e-207,-0.2910266283952174,1.7483739627217322e-197,1.2745961842517546e-195,-,0.2995314783281474
STAB2,fid_23493,0.2995314138605737,1.2421436618186662e-209,1.3189605841684776e-207,0.29954566130757426,1.1843238467727816e-209,9.850134865244395e-208,+,0.2995314138605737
CRIP2,fid_23642,-0.2995291164297967,1.251727674838539e-209,1.3289431458232108e-207,-0.3176498023428154,6.407776010962155e-237,7.04381464885607e-235,-,0.2995291164297967
PLA2G7,fid_23607,0.29951942050774416,1.292995757579621e-209,1.372556447316129e-207,0.3266736826276702,3.056925304994041e-251,3.8742250677491265e-249,+,0.29951942050774416
GLA,fid_23487,0.29950206603392265,1.3702825491259738e-209,1.4543864419739786e-207,0.33692075561281826,4.1530310124861796e-268,6.207180102480656e-266,+,0.29950206603392265
AMBP,fid_23515,0.2994961373670334,1.3977292285337418e-209,1.4833011138916748e-207,0.3104514629699055,7.584795691257641e-226,7.467982439816422e-224,+,0.2994961373670334
MME,fid_23486,0.29949473923268094,1.404281480932858e-209,1.4900369533838105e-207,0.3024474614169716,6.801806383226297e-214,5.907233522914031e-212,+,0.29949473923268094
NPY,fid_23513,0.29949428102975484,1.406435482388882e-209,1.4921046680779354e-207,0.29006659388819833,3.8719431106423426e-196,2.787212323513207e-194,+,0.29949428102975484
EPHA1,fid_23481,0.2994668772497393,1.541444674429596e-209,1.6350989115007846e-207,0.34291510558181965,2.8076949585314718e-278,4.622241754030324e-276,+,0.2994668772497393
TMPRSS15,fid_23407,0.2994589685883333,1.5827621529581392e-209,1.678681742881537e-207,0.3103554254918752,1.06070851437814e-225,1.0423956601054324e-223,+,0.2994589685883333
MVK,fid_23456,-0.2994503305044876,1.6291552769317262e-209,1.7276343143967955e-207,-0.2829728464450593,2.32415337245065e-186,1.4993048015014454e-184,-,0.2994503305044876
DNAJB1,fid_23485,0.2994436499165254,1.6659644947295524e-209,1.7664108529084976e-207,0.30906426443818097,9.516975531729093e-224,9.178918315687617e-222,+,0.2994436499165254
TFPI,fid_23400,0.2994428925130966,1.6701897745725435e-209,1.7706325904934892e-207,0.32922087161274455,2.2544629463287956e-255,2.965279691898488e-253,+,0.2994428925130966
BAIAP2,fid_23452,-0.29943511577763626,1.7141973872819184e-209,1.817021731362847e-207,-0.2925634747630516,1.1970225378168736e-199,8.939002241692962e-198,-,0.29943511577763626
MAD1L1,fid_23495,0.29942714712648527,1.7604926404767253e-209,1.865821852391862e-207,0.33584207172080854,2.65795353886163e-266,3.9035825997258785e-264,+,0.29942714712648527
PCBD1,fid_23500,0.2994228174754141,1.786167942692643e-209,1.8927572998326818e-207,0.31804806557551557,1.5311472461846904e-237,1.6951794121731372e-235,+,0.2994228174754141
PROC,fid_23522,0.29941935113225954,1.8069930494987059e-209,1.9145460133530524e-207,0.30177494646680547,6.604391034998631e-213,5.678112302293696e-211,+,0.29941935113225954
PGF,fid_23599,-0.2994136453789546,1.8418015370131153e-209,1.9511418932353586e-207,-0.3042212211578795,1.6451520115412134e-216,1.4651972573220336e-214,-,0.2994136453789546
HS6ST1,fid_23442,0.29941266311071807,1.847861172558394e-209,1.957275989378884e-207,0.29741654028669173,1.4256815625837503e-206,1.1462716325379534e-204,+,0.29941266311071807
SIT1,fid_23566,-0.29939463942353545,1.9626525868719243e-209,2.0785614780252187e-207,-0.29365267330965644,3.434529519845987e-201,2.6106698655502807e-199,-,0.29939463942353545
RELT,fid_23643,0.2993930743297143,1.972950455755552e-209,2.089163101263496e-207,0.30112591352236723,5.889451351545301e-212,5.0048355141997225e-210,+,0.2993930743297143
TNFRSF12A,fid_23605,-0.2993798151490747,2.062385789216609e-209,2.183548325654912e-207,-0.28242269080253235,1.2964369120674642e-185,8.287515718864618e-184,-,0.2993798151490747
DSG2,fid_23482,-0.29937658836819153,2.0847567055445435e-209,2.2069120318200498e-207,-0.31103073791638813,1.0005690838365692e-226,9.936393329334847e-225,-,0.29937658836819153
SSC5D,fid_23617,-0.2993732963046896,2.107830008948524e-209,2.2310123681870752e-207,-0.29483348038457524,7.181840884781993e-203,5.569171654888489e-201,-,0.2993732963046896
MENT,fid_23436,0.2993706776914528,2.1263652504114283e-209,2.2503031178243866e-207,0.29439714754668805,3.0048788536556366e-202,2.3145814986025645e-200,+,0.2993706776914528
GH1,fid_23433,0.29935903082943166,2.2107970714464267e-209,2.3393155426357223e-207,0.30503256373898424,1.0310759728359348e-217,9.328080413397005e-216,+,0.29935903082943166
CNTN3,fid_23447,0.2993589425907635,2.2114493575574108e-209,2.33966513537527e-207,0.30573361061430165,9.349697385516998e-219,8.551214169388078e-217,+,0.2993589425907635
ADH1B,fid_23491,0.2993582361245467,2.2166786981614128e-209,2.3448563453112468e-207,0.31705167792121297,5.477635923845553e-236,5.973466760937115e-234,+,0.2993582361245467
ANXA3,fid_23471,0.2993522811338585,2.261251905953067e-209,2.391658882502581e-207,0.28534171954414594,1.3569326806715593e-189,9.079918405682103e-188,+,0.2993522811338585
PTH,fid_23639,0.29934871611944863,2.288363331703336e-209,2.4199816801182414e-207,0.30421461497174385,1.6826148217305143e-216,1.4981950428680772e-214,+,0.29934871611944863
PALM2,fid_23452,-0.2993345321365024,2.3994844223412842e-209,2.537124908604507e-207,-0.3222504730924888,3.6882278437566186e-244,4.378112578646851e-242,-,0.2993345321365024
FURIN,fid_23561,-0.29932701266953193,2.460563445712982e-209,2.6013291488160177e-207,-0.31388964919431017,4.2608052054199897e-231,4.424121868943738e-229,-,0.29932701266953193
DEFB4A_DEFB4B,fid_23595,-0.2993216072886421,2.505427295524427e-209,2.6483743842834712e-207,-0.30328446223635014,3.9836285929203984e-215,3.499425614963652e-213,-,0.2993216072886421
CTSD,fid_23639,0.2993194308707687,2.5237211152765304e-209,2.667324039461329e-207,0.3295528309834566,6.480088917594877e-256,8.560395325453295e-254,+,0.2993194308707687
PON1,fid_23568,0.2992837802168483,2.8431013645704823e-209,3.0044405465427863e-207,0.31370568125259546,8.16974274246924e-231,8.45029498683885e-229,+,0.2992837802168483
SMAD1,fid_23490,0.29928178264463895,2.8621463014300434e-209,3.0241265567883414e-207,0.2983181432392005,7.124019199075732e-208,5.806187484282814e-206,+,0.29928178264463895
SCLY,fid_23562,-0.2992641602445392,3.0357767159157606e-209,3.20711718925257e-207,-0.338025002729188,5.778968502411147e-270,8.80388483667155e-268,-,0.2992641602445392
IL1RN,fid_23605,-0.29926054575745464,3.0726694546019226e-209,3.2456204219703096e-207,-0.3195781119622849,6.13393891262896e-240,6.936886500396794e-238,-,0.29926054575745464
GLA,fid_23409,0.29926008617381766,3.0773923591663777e-209,3.2501368291270815e-207,0.3307307732351297,7.669291753193223e-258,1.0330391019764981e-255,+,0.29926008617381766
APCS,fid_23409,0.2992435950171089,3.251748193794082e-209,3.433780897055857e-207,0.31654511911663563,3.358464996256444e-235,3.635740946818688e-233,+,0.2992435950171089
FGF21,fid_23485,0.2992306534155438,3.395457359562618e-209,3.585014044317631e-207,0.30038286165854433,7.160812792884791e-211,6.021171590774231e-209,+,0.2992306534155438
HEG1,fid_23578,0.2992219459352249,3.495701822291436e-209,3.690318738123322e-207,0.29783791442812163,3.5190980277394524e-207,2.848317971714804e-205,+,0.2992219459352249
LDLR,fid_23413,0.29921311314121957,3.600409380810086e-209,3.800303733173941e-207,0.30645387821200026,7.883520583634228e-220,7.298416952392625e-218,+,0.29921311314121957
SERPINA6,fid_23562,0.29920985857642934,3.639775158947076e-209,3.841297253597593e-207,0.3255387253362992,2.0592557711472508e-249,2.561141224159356e-247,+,0.29920985857642934
TTR,fid_23498,0.2991980318940822,3.786479772096291e-209,3.995544249756851e-207,0.30195290500765515,3.621240919103021e-213,3.1207376790047046e-211,+,0.2991980318940822
C9,fid_23578,-0.29919338118555483,3.845774546704549e-209,4.0575238199387635e-207,-0.2415921937872049,7.470248850031173e-135,2.528692456183405e-133,-,0.29919338118555483
KYNU,fid_23495,0.2991926843462496,3.854738522485051e-209,4.066391081329945e-207,0.31029370413213114,1.3157548230090867e-225,1.291816012106602e-223,+,0.2991926843462496
INHBC,fid_23634,0.29919175310814766,3.8667503363499425e-209,4.078470488636722e-207,0.32303892716376664,2.0569324150258178e-245,2.4703275679868314e-243,+,0.29919175310814766
SCLY,fid_23490,0.2991883087172095,3.911504472237354e-209,4.125076475712055e-207,0.3090632414599129,9.550856505336083e-224,9.210373603064787e-222,+,0.2991883087172095
SERPINF1,fid_23602,-0.2991767271086088,4.0658173451466617e-209,4.287192930204981e-207,-0.29320853553810416,1.464058106343064e-200,1.1044346834368818e-198,-,0.2991767271086088
PYY,fid_23646,-0.29914181054342703,4.5688241452999977e-209,4.8168886312047326e-207,-0.3103834847457032,9.61715309010412e-226,9.458788900721878e-224,-,0.29914181054342703
SEMA3F,fid_23484,0.29911087870750735,5.066104212123811e-209,5.3403938949995095e-207,0.3185011460258546,2.9963874966430277e-238,3.3392629876917333e-236,+,0.29911087870750735
SMAD1,fid_23495,0.2991087887686854,5.101590339490581e-209,5.377021473379174e-207,0.29848917396082486,4.030357481536106e-208,3.2944093102365833e-206,+,0.2991087887686854
APOA2,fid_23418,0.2991044163182671,5.176637474543669e-209,5.4553292623750174e-207,0.30777335064650435,8.340470020069862e-222,7.89440313212319e-220,+,0.2991044163182671
DCXR,fid_23554,-0.2991035586625339,5.191486811443181e-209,5.470184909608667e-207,-0.3382390252206637,2.5185026765092583e-270,3.850496043058268e-268,-,0.2991035586625339
OXT,fid_23633,0.299084488259951,5.532885512501376e-209,5.829066110939103e-207,0.32587282657772737,5.974304023217956e-250,7.475140932173405e-248,+,0.299084488259951
FAM20A,fid_23481,0.2990773344977773,5.666658471160329e-209,5.969134845292657e-207,0.3123709289588123,9.065363628767827e-229,9.197358056478152e-227,+,0.2990773344977773
