name,wY_01,wY_02,wY_03,wY_04,wY_05,wY_06,wY_07,wY_08,wY_09,wY_10,metabolite_label
fid_23528,0.33937913391596897,0.02650860960057017,-0.4823052017336411,0.4136928213330593,-0.3362817648633903,-0.8251370576648389,-2.125583480835996,0.6621361475150255,-0.514220502584873,-0.23495419119851169,Free Cholesterol in IDL
fid_23421,-0.04599065639101322,-0.20559079811238065,0.0640217073218808,0.2309195905550156,0.2789554320772363,0.12457184791012808,0.6835200192380667,-1.024819654850675,-0.4834271004402212,-0.6025767112001604,Free Cholesterol in LDL
fid_23563,0.01126863771374478,1.2174446534489056,0.7230319248820914,0.5855431421437292,0.6568107963848501,0.3712957620751315,-0.04677483166232239,-1.3990874536704636,-1.891171510472906,-0.3532792510290352,Free Cholesterol in Large HDL
fid_23535,0.29309872354798505,-0.3147133567716385,0.32162980919811895,1.1272897680135414,0.8122543867972754,-0.7172175456138388,-0.114659908402739,-2.150252280753405,-0.33566682752700905,-0.9170256741159072,Free Cholesterol in Large LDL
fid_23500,0.02701484658975647,0.23629933073049017,-0.4198084235524982,-0.0361743712381724,0.4265991155133873,0.8556720619671602,-0.8266681036666641,-0.608639254086866,-1.3652794392110994,1.681288667059908,Free Cholesterol in Large VLDL
fid_23570,0.8732778886757936,0.1854704121717939,0.1460610871466417,0.8339966021341484,-0.3395556138520143,0.3743900536066787,-0.9069242297369188,-0.458258783081643,-1.564649056785765,-1.0386464533360011,Free Cholesterol in Medium HDL
fid_23542,-0.8148704585942499,-0.2863119334978965,-0.5642373816165874,-1.6745665624365595,-0.7122432255263005,1.765926319348196,2.4230872541459494,1.1047181061601783,-0.6181036253776208,0.29733672042069365,Free Cholesterol in Medium LDL
fid_23507,0.18937304517436207,-1.203854506295727,0.4203891055436957,-1.10876685848554,-0.23583975054024672,-0.3067516788785571,2.0069565203770385,-0.6065447033783872,0.1140512395892544,0.9742622684318502,Free Cholesterol in Medium VLDL
fid_23577,0.3723688744921476,0.08673780543746887,0.4250875018875019,0.7344154593373642,0.2051815250226782,-0.00447136065172586,-3.0860833047909115,-0.6158851807834161,1.447792273886659,-1.0189093333364685,Free Cholesterol in Small HDL
fid_23549,-0.15337625629744095,0.6523713423358715,0.08957940337667152,-0.37145608785933465,-0.4762871863826734,1.027637731183522,0.9905347821071776,0.41699676309414074,-0.8540896789832904,-1.02815218426554,Free Cholesterol in Small LDL
fid_23514,0.28941387151312,0.30589027966750304,-0.4174587227670724,-0.12672595135773668,1.6236076469397556,0.05948414241827143,1.949124495108576,1.7304689977561134,-1.5475810855381709,1.615361400792569,Free Cholesterol in Small VLDL
fid_23420,0.04220413733118168,-0.2974295171592506,0.2298154556839241,-0.10963604671281686,0.37428067420452094,0.31342222769577077,0.8721198573453351,-0.01241531103315805,-0.4759646867526216,1.0170445088969184,Free Cholesterol in VLDL
fid_23556,0.02104956945273809,-0.3289623892493007,0.3332932791456267,-1.1228306010178843,-1.4972360507627849,0.26099193104309004,0.0631622701687294,1.0417288567438288,-0.981110513156048,-1.5347454485882726,Free Cholesterol in Very Large HDL
fid_23493,-0.04462050087454148,-0.8708829256174488,0.9037981143196192,0.6102714220202157,-0.00579751585280608,2.3019849693101975,1.8728156466863564,-0.2573370701326515,-0.1896107424763741,-0.3573420343810932,Free Cholesterol in Very Large VLDL
fid_23521,-0.28884472373265824,0.1455543928469501,0.7230507564653791,0.8360424155485009,-0.4267605106624962,0.02891626252345229,-0.7910660255803437,0.3869732370368792,0.8968551835851366,1.1273712925369697,Free Cholesterol in Very Small VLDL
fid_23612,-0.06468795390313066,0.08363949728610519,-0.13774780731520947,-0.01024044405578849,0.08748116228456697,0.17795790242248144,0.2581318426822388,0.2336687919671381,0.07227831090546274,-0.14045851311589394,Free Cholesterol to Total Lipids in IDL percentage
fid_23637,-0.03166985429929899,0.05602812951108164,-0.16503005952321348,0.0073626408109207,-0.06602381652673932,-0.24672491622864073,-0.12807491985174688,0.2039117425245598,0.17056962556624167,-0.0425563022967918,Free Cholesterol to Total Lipids in Large HDL percentage
fid_23617,-0.05582320747866323,0.03560296634197443,0.0843143975636793,-0.42523618313515527,-0.15271409339889397,0.175020653363003,-0.0460590026533175,0.233147990965023,0.18067545210488412,0.3145232363726258,Free Cholesterol to Total Lipids in Large LDL percentage
