name,wY_01,wY_02,wY_03,wY_04,wY_05,metabolite_label
fid_23611,6.165653830216676,32.10657865508822,49.121577094716976,-8.389662552394421,-51.11796620113531,Cholesteryl Esters to Total Lipids in IDL percentage
fid_23636,-8.499626149577537,-34.180765539792915,1.955969190615366,-7.427508576033462,-1.1106732059989879,Cholesteryl Esters to Total Lipids in Large HDL percentage
fid_23616,-15.447837304944343,-0.5007825423071743,-4.412555107307593,-6.461249364625912,20.335477066002568,Cholesteryl Esters to Total Lipids in Large LDL percentage
fid_23591,29.348842646717085,17.933193561181188,29.577741351402263,24.686432098058113,13.648501089005176,Cholesteryl Esters to Total Lipids in Large VLDL percentage
fid_23641,27.37958809791782,-4.54934482600622,-13.726597475265171,-10.358213961365689,21.926132681861095,Cholesteryl Esters to Total Lipids in Medium HDL percentage
fid_23621,1.06701003588766,-10.854603877825769,7.785721863170666,36.0865506877959,11.718777852077633,Cholesteryl Esters to Total Lipids in Medium LDL percentage
fid_23596,-18.37836524009111,35.005512514405844,-12.712589252159296,20.09886593127223,27.223759737556772,Cholesteryl Esters to Total Lipids in Medium VLDL percentage
fid_23646,-8.461424641858892,6.666708193187924,41.46599745897914,-43.33070907165924,15.134824728444416,Cholesteryl Esters to Total Lipids in Small HDL percentage
fid_23626,-20.70222539048249,-33.6836843452614,-4.834328560715182,-12.080030228316245,52.34271179590758,Cholesteryl Esters to Total Lipids in Small LDL percentage
fid_23601,2.983446737233581,14.157113870391695,11.56152573384754,-7.8602749823722515,9.208800299358684,Cholesteryl Esters to Total Lipids in Small VLDL percentage
fid_23631,-3.24422242040647,-29.350562653183623,19.014747672983766,-29.70382586808794,19.96321973725769,Cholesteryl Esters to Total Lipids in Very Large HDL percentage
fid_23586,2.4133854648702533,-1.9605906526022832,2.0849898564789964,21.52966576454649,-17.77569295566548,Cholesteryl Esters to Total Lipids in Very Large VLDL percentage
fid_23606,-41.40448205987247,-4.214689727436096,21.017992892118055,-8.166527666837483,-25.326229689418707,Cholesteryl Esters to Total Lipids in Very Small VLDL percentage
fid_23473,-0.00131598412184851,0.03080330119305499,0.03827610994419227,-0.00349584280650936,0.0200508749087341,Citrate
fid_23404,-0.22543792109269112,-3.521662706195895,4.299787017718138,0.02712405841752093,-3.528468948667161,Clinical LDL Cholesterol
fid_23481,2.0364544175852477,-0.319531312488506,-0.6311029494207546,-1.4975702242361673,-8.099679855117257,Concentration of Chylomicrons and Extremely Large VLDL Particles
fid_23430,31.427449547176803,-6.430358635389372,41.272267371350374,53.23372276456642,16.423881969801272,Concentration of HDL Particles
fid_23523,0.6623886426647616,-0.3911698050694942,-10.189580931941528,-7.885597930370914,-11.172919914061934,Concentration of IDL Particles
fid_23429,2.8111348900217488,9.59492013235432,8.598577085621491,-46.39236101627627,-34.36142221491833,Concentration of LDL Particles
fid_23558,4.96714446941047,-8.318692210751403,-10.150968640512309,-17.06209581394882,-13.991567502285235,Concentration of Large HDL Particles
fid_23530,0.20083056643465513,-6.146645823142877,-29.25394206595888,10.419973656158485,-5.101559766967339,Concentration of Large LDL Particles
fid_23495,2.46696320866644,5.171835167220058,-0.11071209225176708,-6.126487484193899,-1.9951104375529016,Concentration of Large VLDL Particles
fid_23565,9.639645765909783,-15.50938428258088,-7.388199375530141,-29.11415370170289,-10.234313358799712,Concentration of Medium HDL Particles
fid_23537,-0.00841558978035002,-3.1870941893436124,-12.564067190918736,4.820324752348012,-1.7098257127419922,Concentration of Medium LDL Particles
fid_23502,4.578534818778751,9.93237272272638,2.7189921017905365,-6.543783899982945,2.7059133566157723,Concentration of Medium VLDL Particles
fid_23572,9.986722652458935,-13.871734313834988,-10.643780623957928,-30.99305062359659,-18.861318145099226,Concentration of Small HDL Particles
fid_23544,0.04802593855170956,-1.6637462160349072,-6.111888089083889,2.6175002473908515,-0.4339145741660184,Concentration of Small LDL Particles
fid_23509,4.58166531482023,8.046178599200987,2.379555882613332,-6.701214404192328,-2.7890260831682334,Concentration of Small VLDL Particles
fid_23428,-15.89494120742702,-31.79490901903956,-12.648523609511418,19.4997129160612,-6.350676071746658,Concentration of VLDL Particles
fid_23551,1.4619372481774122,-2.863556503585579,2.289780674139594,-2.2395790755144582,4.627305438864549,Concentration of Very Large HDL Particles
fid_23488,-1.8427114136845004,1.9916060518251468,-2.582588561523792,4.9490021715408945,3.0855348711740733,Concentration of Very Large VLDL Particles
fid_23516,4.730358350450291,10.3770827532819,1.740641844298337,-6.652921262078527,0.1711808959171426,Concentration of Very Small VLDL Particles
fid_23478,-0.00999003690807034,0.01762979446231567,0.03253752937325686,0.03706145039004408,0.04580823698699862,Creatinine
fid_23443,0.4532987333041956,0.5777074169245087,-0.34804345624217364,0.1026408553328035,0.00204562241886307,Degree of Unsaturation
fid_23450,-0.04078525971336161,-0.5567617783050143,0.3884286739037248,0.12865681237988713,-0.11357474372917643,Docosahexaenoic Acid
fid_23457,0.00108885906471278,0.6303468478030245,-0.4312213395635444,0.04761492708999794,-0.0312391135987832,Docosahexaenoic Acid to Total Fatty Acids percentage
fid_23486,-2.697115528288132,-6.89705538076302,-1.3624749900788489,-1.3071722930085423,11.436389800906394,Free Cholesterol in Chylomicrons and Extremely Large VLDL
fid_23422,2.5411861406362566,-10.90635254263352,35.151890275589224,28.62079549344675,-3.8696329823680737,Free Cholesterol in HDL
fid_23528,6.073184062063352,-3.5630275184177775,8.326564432587366,-1.1776203809175845,7.953709182930347,Free Cholesterol in IDL
fid_23421,-24.525882110982373,15.640865523249428,2.814499956531961,-4.799254869973862,-19.905934435096597,Free Cholesterol in LDL
fid_23563,2.316940134118436,7.220513671084465,-17.95568270790695,-22.55533386556308,10.385878272057148,Free Cholesterol in Large HDL
fid_23535,12.066656909003925,-14.74397855774842,6.034486095152862,0.24263586976306412,13.414630989799845,Free Cholesterol in Large LDL
fid_23500,-6.844087415836403,6.915814035745715,1.4411060506218338,-13.734877940900516,2.419928994572142,Free Cholesterol in Large VLDL
fid_23570,2.50456018801143,5.888665220622116,-20.981048654322205,-13.73097122915319,0.6520471669925382,Free Cholesterol in Medium HDL
