name,wX_01,wX_02,wX_03,wX_04,wX_05
CCN5,-0.007330087237992792,-0.03313884603551581,0.0027162950461152168,-0.005407526420914996,-0.049905379153977206
CCS,-0.016135307943813435,-0.014394040854558882,0.03670165087971786,-0.015936221495123876,-0.03156954327041728
CCT5,-0.017277355241781686,0.004750965584764428,-0.05581764044133322,-0.036658627327795325,0.022478653975928308
CD109,0.002881000560226356,0.017276949265219405,0.0155131252031529,-0.010163135084513433,0.0072690376920577044
CD14,0.01134605062330039,0.032048816078169326,0.002437702919608427,0.04882069840180216,-0.034431943622134975
CD160,0.0030245680504698844,-0.0032968649969856135,0.03215150441405706,0.022541990155968503,0.025577090434591516
CD163,-0.026709923589569782,0.009943705894532709,0.06878738049183437,-0.003050424714275512,-0.015158912054134341
CD164,0.005574242955059412,0.0017422988884665189,-0.005786343403636042,0.021149079141949297,0.028585742986497378
CD177,-0.0029832519404446554,-0.007221886852913712,0.00626156792869126,0.016686185356892032,0.011863291099676102
CD1C,-0.0024325003075535015,-0.01088735633508211,-0.005783975887302132,-0.028903346435665223,0.030501092889429367
CD200,-0.013351472555723177,-0.0141649650981503,0.014502073501026785,0.00848713972325176,-0.02203933577642886
CD200R1,0.004861512644496845,0.0021252175138439283,0.0021501319792787007,0.0018482127489968484,-0.003132456017053863
CD207,0.003509562300735365,-0.015465510230394063,0.02418946739991431,0.006607587425625754,-0.02864510885367842
CD209,-0.016469885599380334,-0.0413619153106894,-0.015299451189001475,-0.01597396051182591,0.02454491085082833
CD22,0.03742649411770797,-0.009493033526194659,-0.03522097469364146,0.042999363460807814,0.016849092874537147
CD244,0.01800769952026281,-0.007228742290326105,0.02020874972021828,-0.013959549364389923,-0.013222500632090224
CD27,0.012252466775885198,0.03412541777020851,0.01467402328209869,0.0021988620260454746,0.07320748950231555
CD274,-0.0036745498220757066,-0.01339301877115175,-0.0036391280772897286,0.008824900910458736,-0.008865355250010528
CD276,-0.010034865375123521,0.012416615756942596,-0.018736129317821756,-0.020651428917559868,0.02611563711121716
CD28,-6.359415379105756e-4,-0.00432452369464443,0.005115538467005487,0.028618020906065914,0.00862154767904727
CD2AP,-0.0025443148436030054,-0.009888144799893158,0.02486095709721968,-0.0396502608272125,-0.052994760498016734
CD300C,-0.0017095863385095656,0.010051695381853458,-0.01258306943746588,0.006711428247041162,-0.02370843854504872
CD300E,-0.008483495797492026,-0.005151053151391584,-0.014131536183356299,0.06487938563338577,0.056952993649747485
CD300LF,-0.020286483581265103,0.006136929025908099,0.001824195110099639,0.015427029290800589,-0.027556488838467702
CD300LG,-0.08947789548846391,-0.07190586623919633,-0.1278421724638486,0.02632125873563133,0.0787322918502549
CD302,-0.01459893675161771,-0.01554798961348899,0.02410529414427628,-0.020677796316456293,0.014404807567532278
CD33,0.003254175751566432,-0.0029648330267508585,-0.007277784445466917,0.020287285998706602,0.009163907635415244
CD34,0.01227915189624939,0.008822842390531417,0.009529786553761325,-0.027246672414980435,-0.010691271026214387
CD38,-0.002288799612186191,0.013332677406327232,0.008343716899272019,-0.02015318511522048,0.05228427747464828
CD4,0.017096941045674458,0.016239470870423815,0.031169596151511367,0.007211748009364617,-0.014882643478123318
CD40,0.03804724528945291,0.020435157660798217,-0.007419459606573857,0.022152969923301652,0.04860628821683282
CD40LG,-0.028933302442534278,-0.009333713142123778,0.04264861083880333,0.008117827443690015,-0.00714776817957525
CD46,-0.010656889223919585,-0.026431923604744563,0.007305067054311593,-0.024477325514771473,-0.0041709666031355865
CD48,-0.01934236242922326,0.008543085419777717,0.019026349029830573,-0.002908392315083749,-0.037118149160955495
CD5,0.004337190790294258,0.028879800852643498,0.008233789513852105,-0.02515436264109501,-0.01046855240096156
CD58,-0.014595136834426786,-0.034489121560525984,0.011677099115738495,-0.021439523060401276,-0.012842097520545985
CD6,-0.023979070557491742,-0.0054236807016685975,-0.018094739702355603,0.012240300292035487,-0.013321278450210286
CD63,-0.001683123222067181,0.005470376183041017,0.032164651941222935,-0.02476987735773085,-0.008903071956995728
CD69,0.054397576228660954,0.12172668262427681,0.05881909908756729,-0.009081364053150793,-0.06594039239261608
CD70,0.008514630961521068,-8.728249488595567e-4,-0.0017290687494111883,-0.002746046155037119,-0.028695268416332798
CD74,-0.007737195478344252,0.02031033865348056,-0.07866549898920036,-0.017860993782905073,-0.009173068238317029
CD79B,0.011338986280933192,0.0062954091972573815,0.02373090439116477,-7.44295195999524e-4,0.011314992973304858
CD83,0.0028238171708070805,-0.02477499667260227,0.00894775795825162,-0.004646531798948858,-0.0010987128926662228
CD84,-0.012931385265326091,0.02713647300237177,0.0025458956345946137,6.62162548176987e-5,-3.8683390557297826e-4
CD8A,-0.01645141749089671,-0.011275311866312789,0.0013818607398647454,-0.00991984990869965,-0.002645593802219947
CD99,-0.03289677628800594,0.04267242347867358,-0.09396174906155211,0.013238002875005131,-0.08268348036510986
CD99L2,-0.024317458027789056,-0.07059201812826989,-0.0696697994656175,0.07160112950310481,-5.634385049524929e-4
CDC27,-0.015578905029274327,0.021428801322906938,-0.028530111127528172,0.016300818541141977,-0.01545108322038992
CDC37,0.032400725781659194,0.015199870682031614,0.008213022539206248,-0.021170166760634292,-0.017439550739050003
CDCP1,-0.008005981298030505,-0.002697074742624078,-5.832612267226302e-5,-0.007265457469744908,0.0195852542197968
CDH15,-0.005293744911943378,-0.01757737577878322,-0.0018493001523862648,-0.001994547944473017,0.00668160119401733
CDH17,0.021237388621007287,-0.0019796093780134736,-0.005176223343330615,-0.006384441929901093,-0.05522373221540135
CDH2,-0.005123863919822887,-0.009705038829875008,-0.02417854535346083,0.008674341671690941,-0.008789462848362352
CDH3,0.006478799655258759,-0.0042715307862397425,-0.04982614127557694,-0.04272472274548321,0.05135839976588743
CDH5,0.005989467893309508,0.024227708019851926,0.030201117093549355,-0.01796853760957762,0.011340073561920199
CDH6,-0.008932331566307638,-0.010085007844694903,-0.01860781671696153,2.0395539306058717e-4,-0.008168966068253439
CDHR1,-0.008458509504090155,0.022643498926802848,-0.02183192847010427,-0.010864986314310618,0.020372060833944158
CDHR2,-0.00423866595505952,0.001047471731415134,0.008016305010090813,0.011315146107267934,0.02810173291247348
CDHR5,0.014109385341291764,0.013106981261849837,-8.793378837937793e-4,-0.028842016806312112,0.020564100796362953
CDKN1A,6.278289253718528e-4,0.09898335673929723,0.010783497383757943,-0.037203133314815624,-0.011245832792302983
CDKN2D,0.012012980389277197,0.02570841796080672,0.018815593867485613,-0.1092247031007836,0.094285768343274165
CDNF,0.012962301762093755,-0.021429470912603246,0.01816435205042445,-0.012105707361225786,0.01792103361998692
CDON,0.020461518183890973,-0.024501150333406937,0.012206012723131645,-0.014843433838851644,-0.007689671637512541
