id,label,type,degree,strength,module_louvain,module_walktrap
NFKB1,NFKB1,protein,6,1.2509602948405172,5,3
GP1BB,GP1BB,protein,2,0.4292394036466426,5,2
OXCT1,OXCT1,protein,2,0.44015644216502897,5,2
CCDC80,CCDC80,protein,2,0.4250360727321986,6,1
FGF23,FGF23,protein,3,0.6364459323014733,6,1
PPCDC,PPCDC,protein,1,0.21427292338459017,5,2
INPP1,INPP1,protein,1,0.2153243622868208,5,2
TYMP,TYMP,protein,1,0.2161179242378892,5,2
CD163,CD163,protein,2,0.425560075847387,5,3
CCL28,CCL28,protein,1,0.21563350541065548,5,2
MAPKAPK2,MAPKAPK2,protein,1,0.22109260925291527,5,2
STIP1,STIP1,protein,1,0.2147644462453443,5,2
TFF1,TFF1,protein,1,0.219678930656324,6,1
MOCS2,MOCS2,protein,2,0.42888716049718384,5,2
SLITRK1,SLITRK1,protein,2,0.4329119393863323,4,3
ARFIP1,ARFIP1,protein,1,0.21889967249746475,5,2
SPON2,SPON2,protein,2,0.417771353931202,3,1
USP25,USP25,protein,2,0.42379639482923737,5,2
MASP1,MASP1,protein,23,4.769179926056917,2,3
CDC42BPB,CDC42BPB,protein,1,0.21849911710608907,5,3
IDUA,IDUA,protein,5,1.0267798870556375,6,3
KLK6,KLK6,protein,1,0.2181808938607959,6,1
BMPER,BMPER,protein,6,1.2786469925487476,6,3
CCL3,CCL3,protein,1,0.2138718227575764,5,3
ARHGEF12,ARHGEF12,protein,1,0.21345301204527337,5,3
ACADSB,ACADSB,protein,2,0.4327195402529889,5,2
KLK8,KLK8,protein,1,0.22016478447460416,6,1
INPPL1,INPPL1,protein,1,0.21271643972154317,5,3
TCOF1,TCOF1,protein,6,1.2469928797210783,6,3
CTSB,CTSB,protein,7,1.4481242321123546,3,3
APEX1,APEX1,protein,3,0.6217970701382056,6,3
TBL1X,TBL1X,protein,1,0.21467904717785377,5,2
CD93,CD93,protein,1,0.22060206331226323,6,1
CPXM2,CPXM2,protein,2,0.4227487746214836,6,3
IL18BP,IL18BP,protein,1,0.21664237363772093,6,1
IL12A_IL12B,IL12A_IL12B,protein,8,1.6525959768811513,6,3
B2M,B2M,protein,2,0.4275780449502756,5,3
SULT1A1,SULT1A1,protein,1,0.2107446992535238,5,2
PRSS2,PRSS2,protein,1,0.2161227395779817,6,1
EIF4EBP1,EIF4EBP1,protein,1,0.2122292257518252,5,2
VAV3,VAV3,protein,2,0.4193431575562783,5,2
TNFAIP2,TNFAIP2,protein,1,0.21559862881825487,5,3
TBC1D23,TBC1D23,protein,1,0.21106038555038964,5,3
SHMT1,SHMT1,protein,1,0.21076106526350585,5,3
INHBB,INHBB,protein,1,0.2175698096993351,5,3
WWP2,WWP2,protein,1,0.21138843804016444,5,3
CES3,CES3,protein,11,2.2489814069431793,2,3
RGMA,RGMA,protein,1,0.214488908229482,6,1
KYAT1,KYAT1,protein,1,0.2114452209072195,5,2
IMPACT,IMPACT,protein,1,0.2152240540520143,5,2
PMVK,PMVK,protein,1,0.2129149048099887,5,2
CETN2,CETN2,protein,2,0.4223222025335991,5,2
GATD3,GATD3,protein,1,0.21731286728968272,5,3
KLRB1,KLRB1,protein,2,0.4162160580642956,6,1
AHCY,AHCY,protein,1,0.2107755097143535,5,3
CXCL5,CXCL5,protein,1,0.2108643717269171,5,3
DNM3,DNM3,protein,1,0.21444335473339163,5,3
TNFSF11,TNFSF11,protein,1,0.21038013705913225,1,3
CDSN,CDSN,protein,1,0.2140874458803825,6,1
DTNB,DTNB,protein,1,0.21475947609680293,5,3
SPART,SPART,protein,2,0.4297078315254036,5,2
ANKMY2,ANKMY2,protein,1,0.2174593520372931,5,2
ABRAXAS2,ABRAXAS2,protein,1,0.21755096570461205,5,2
NFE2,NFE2,protein,1,0.21659015398199105,5,3
ASRGL1,ASRGL1,protein,1,0.2168421208802729,5,2
EHD3,EHD3,protein,1,0.21683943449427895,5,2
PAK4,PAK4,protein,2,0.41837877792221967,5,2
TFPI2,TFPI2,protein,1,0.20902993996777416,5,3
SERPINB8,SERPINB8,protein,2,0.4153645648048303,6,3
HMGCL,HMGCL,protein,1,0.21652577903186823,5,2
CD2AP,CD2AP,protein,5,1.027579866436374,6,3
SFRP4,SFRP4,protein,6,1.2427788486509976,6,3
AAMDC,AAMDC,protein,3,0.6198049001997097,2,3
OGA,OGA,protein,2,0.41621441212181576,5,2
AREG,AREG,protein,4,0.8293414885958055,4,3
ANGPTL1,ANGPTL1,protein,4,0.8329670610107353,4,3
SPINK2,SPINK2,protein,1,0.21514799813081245,5,3
FAM13A,FAM13A,protein,1,0.21306213347337863,5,2
HMOX1,HMOX1,protein,7,1.4361391112261912,3,3
EDAR,EDAR,protein,1,0.20878398658212777,5,2
TIMP4,TIMP4,protein,7,1.4260195413521342,3,3
PDE5A,PDE5A,protein,2,0.4249538446733291,5,2
PTPRS,PTPRS,protein,2,0.4088829094239279,3,3
IMMT,IMMT,protein,4,0.8328519987301082,6,3
BRAP,BRAP,protein,2,0.41797839754333965,5,2
PSME2,PSME2,protein,3,0.6140174414378112,3,3
GOLGA3,GOLGA3,protein,1,0.21209203709248312,5,3
RRM2,RRM2,protein,4,0.8247998619269319,6,3
FOXO1,FOXO1,protein,1,0.207945829111732,5,3
BAP18,BAP18,protein,1,0.21195824256793244,5,3
IL12B,IL12B,protein,1,0.2114031484574546,6,1
REN,REN,protein,4,0.8184830592626029,4,3
GPRC5C,GPRC5C,protein,4,0.8214947517176133,6,3
UROD,UROD,protein,1,0.21449856468149164,5,2
RNF149,RNF149,protein,3,0.6346760431483698,6,3
APOL1,APOL1,protein,5,1.0257101651933607,1,3
NAGK,NAGK,protein,3,0.6174188620321296,2,3
AMN,AMN,protein,2,0.4155971717748085,6,3
TNFSF13,TNFSF13,protein,1,0.2069469127117277,5,2
SLMAP,SLMAP,protein,1,0.2111820364179041,5,3
MEP1A,MEP1A,protein,10,2.0586446128662668,4,3
ABHD14B,ABHD14B,protein,1,0.20761105388705253,5,2
OPLAH,OPLAH,protein,1,0.21341154423889896,5,2
FCRL1,FCRL1,protein,2,0.4099797381126961,3,3
SDCCAG8,SDCCAG8,protein,1,0.21081942378367305,5,3
PPP1R14A,PPP1R14A,protein,2,0.4209571615600403,5,2
LAG3,LAG3,protein,2,0.40745419669769223,3,3
HGS,HGS,protein,1,0.20812964848456908,5,2
CD300A,CD300A,protein,3,0.6299359680995663,6,3
HEPH,HEPH,protein,4,0.8181531015943048,4,3
C1QTNF1,C1QTNF1,protein,1,0.20542978840645745,6,3
RABEP1,RABEP1,protein,2,0.41519925992139917,5,2
AKR7L,AKR7L,protein,3,0.6240107161844989,6,3
FAM3B,FAM3B,protein,3,0.6125121853074943,4,1
CCL13,CCL13,protein,1,0.20502366770380423,5,2
SIGLEC10,SIGLEC10,protein,2,0.4075959304782315,3,3
AKT1S1,AKT1S1,protein,1,0.20732300384045488,5,2
CEACAM16,CEACAM16,protein,9,1.8489890059544365,3,3
BIN2,BIN2,protein,1,0.20516890391448755,5,2
ADAM8,ADAM8,protein,1,0.2042970441751156,5,3
PPIF,PPIF,protein,1,0.20935364142539575,5,2
OGFR,OGFR,protein,1,0.20509056814068585,6,3
TST,TST,protein,1,0.20740825263401969,5,2
CERT,CERT,protein,2,0.40877008514183344,5,2
AIF1,AIF1,protein,1,0.2068404776237827,5,2
TNFSF13B,TNFSF13B,protein,1,0.20354609901873055,5,3
CASP10,CASP10,protein,1,0.20659511296092797,5,2
TNFSF12,TNFSF12,protein,1,0.2036596039957206,5,2
ARL2BP,ARL2BP,protein,1,0.21187487242887548,5,2
AMOT,AMOT,protein,8,1.6438954960944179,4,3
DDHD2,DDHD2,protein,1,0.2087509207862888,5,2
CCL11,CCL11,protein,1,0.2035137960459825,5,2
CST6,CST6,protein,1,0.21153776977816252,6,1
RBKS,RBKS,protein,2,0.4072753112596288,6,3
ZNRD2,ZNRD2,protein,1,0.20838429731520633,5,3
C1R,C1R,protein,1,0.2081159773603442,5,3
DEFA1_DEFA1B,DEFA1_DEFA1B,protein,2,0.4086136256052643,6,1
DMP1,DMP1,protein,1,0.2106131236381968,4,3
CD80,CD80,protein,1,0.20783421167502755,6,3
TSPYL1,TSPYL1,protein,1,0.21119473531887945,5,2
MAP2,MAP2,protein,1,0.20769139638403625,5,3
HSDL2,HSDL2,protein,1,0.2101144042076052,5,3
EPS8L2,EPS8L2,protein,2,0.40374792838119655,6,3
REG1A,REG1A,protein,1,0.20895985609770143,6,1
PGD,PGD,protein,1,0.20751546775847785,5,2
BOC,BOC,protein,2,0.4049734388907642,3,3
TNFRSF8,TNFRSF8,protein,1,0.20197159004912135,3,3
PTGES2,PTGES2,protein,2,0.41914307157189945,5,2
TRIM58,TRIM58,protein,1,0.20729846599942964,5,3
CALCA,CALCA,protein,1,0.20356864180997253,6,3
SPINK4,SPINK4,protein,1,0.20774613556799496,6,1
NT5C3A,NT5C3A,protein,1,0.20326309023598804,5,2
SUGP1,SUGP1,protein,2,0.4073398809633034,5,3
RAB33A,RAB33A,protein,1,0.2100241258449684,5,2
PDLIM5,PDLIM5,protein,1,0.20655058589843525,5,3
FKBP1B,FKBP1B,protein,1,0.2019929982135797,5,2
COL2A1,COL2A1,protein,1,0.20910956923386728,5,2
GNE,GNE,protein,1,0.20430100909892424,5,2
NFATC1,NFATC1,protein,1,0.2023330823846171,2,3
SH2B3,SH2B3,protein,1,0.20375604132031833,5,3
VEGFB,VEGFB,protein,1,0.20884044843846863,5,3
DNAJC9,DNAJC9,protein,1,0.2062137228695504,5,2
ANXA11,ANXA11,protein,1,0.2019961279336956,5,2
IRAK1,IRAK1,protein,2,0.4059741255345459,5,2
WASF1,WASF1,protein,1,0.20306842219885185,5,3
RABGAP1L,RABGAP1L,protein,1,0.2030428210725479,5,2
SIRPB1,SIRPB1,protein,1,0.2053463621972469,6,1
BACH1,BACH1,protein,1,0.2007693186860749,5,3
SOD1,SOD1,protein,1,0.20298037476203856,5,2
ASAH2,ASAH2,protein,1,0.2007952347930669,6,3
ATP6V1G1,ATP6V1G1,protein,3,0.6158240073914342,5,3
HIP1R,HIP1R,protein,3,0.6096861620317379,6,3
ASPSCR1,ASPSCR1,protein,1,0.2042775177481684,5,2
GIT1,GIT1,protein,1,0.20655071455035423,5,3
TRIM25,TRIM25,protein,1,0.20379030375294457,5,3
TNF,TNF,protein,1,0.20114880376283548,5,3
FABP3,FABP3,protein,1,0.20332280951980083,6,3
FOLR1,FOLR1,protein,1,0.20396780691786537,6,1
HMOX2,HMOX2,protein,1,0.20088780275156087,5,3
TGFBR3,TGFBR3,protein,1,0.20258245221985727,6,1
MAVS,MAVS,protein,1,0.20092430396628977,5,2
GASK1A,GASK1A,protein,1,0.2057413473948981,3,3
RTBDN,RTBDN,protein,1,0.20299103152994935,6,1
ANXA2,ANXA2,protein,1,0.20615349340022923,5,3
BTC,BTC,protein,1,0.2002302222031671,5,2
TRIM24,TRIM24,protein,1,0.2038273117162128,5,3
RAB2B,RAB2B,protein,1,0.20257050770896953,5,2
YOD1,YOD1,protein,2,0.40797819347450404,6,3
AZI2,AZI2,protein,1,0.20157741168512655,5,3
WDR46,WDR46,protein,1,0.2014286871850752,6,3
ITGBL1,ITGBL1,protein,2,0.4008834631291309,4,3
TAX1BP1,TAX1BP1,protein,1,0.20087333668904592,5,3
WFDC2,WFDC2,protein,1,0.20126862665546336,6,3
DENR,DENR,protein,1,0.2037499402381389,5,2
RBFOX3,RBFOX3,protein,1,0.20049931191247528,6,3
MAN2B2,MAN2B2,protein,1,0.20030994331784335,4,3
DNM1,DNM1,protein,1,0.2006619526454776,5,2
CHM,CHM,protein,1,0.2029458694346539,5,2
ST13,ST13,protein,1,0.2023919433666448,5,2
VASN,VASN,protein,1,0.20071714587997996,6,1
DYNLT1,DYNLT1,protein,1,0.2003391486547583,5,3
LPP,LPP,protein,1,0.20086501267506937,5,2
fid_23578,fid_23578,metabolite,330,87.36550307365918,2,3
fid_23497,fid_23497,metabolite,133,36.43116782508697,2,3
fid_23500,fid_23500,metabolite,103,28.94756177052384,2,3
fid_23491,fid_23491,metabolite,61,17.948089005555527,1,3
fid_23493,fid_23493,metabolite,85,24.177044533459036,2,3
fid_23488,fid_23488,metabolite,216,57.48038382887322,2,3
fid_23515,fid_23515,metabolite,105,29.16571477940209,2,3
fid_23495,fid_23495,metabolite,115,31.83731356146269,2,3
fid_23490,fid_23490,metabolite,142,39.03867130001371,2,3
fid_23498,fid_23498,metabolite,49,14.778092230787328,1,3
fid_23485,fid_23485,metabolite,161,41.747555505734596,2,3
fid_23424,fid_23424,metabolite,69,20.046507529766654,2,3
fid_23407,fid_23407,metabolite,207,55.24043176400848,2,3
fid_23489,fid_23489,metabolite,193,52.01108256589345,2,3
fid_23484,fid_23484,metabolite,160,41.92417553197154,2,3
fid_23496,fid_23496,metabolite,65,19.552364845316603,2,3
fid_23412,fid_23412,metabolite,46,13.809398380437917,1,3
fid_23522,fid_23522,metabolite,69,19.824584198361727,2,3
fid_23492,fid_23492,metabolite,46,13.733841382476172,1,3
fid_23550,fid_23550,metabolite,197,51.61267593677752,2,3
fid_23509,fid_23509,metabolite,37,11.426821571256534,1,3
fid_23408,fid_23408,metabolite,152,41.66873802369708,2,3
fid_23508,fid_23508,metabolite,65,19.118193900245526,1,3
fid_23510,fid_23510,metabolite,41,12.526789265097202,1,3
fid_23648,fid_23648,metabolite,180,48.218442531210314,6,3
fid_23643,fid_23643,metabolite,130,35.0749775211368,6,3
fid_23499,fid_23499,metabolite,31,9.817609261017338,1,3
fid_23494,fid_23494,metabolite,195,52.61532278044888,2,3
fid_23486,fid_23486,metabolite,129,35.19450408624584,2,3
fid_23543,fid_23543,metabolite,172,45.29258441402744,2,3
fid_23435,fid_23435,metabolite,178,49.29910751997063,6,3
fid_23483,fid_23483,metabolite,146,39.70674678650469,2,3
fid_23420,fid_23420,metabolite,36,11.045727543436996,1,3
fid_23409,fid_23409,metabolite,134,35.26251969359624,2,3
fid_23447,fid_23447,metabolite,235,61.29895290208924,2,3
fid_23622,fid_23622,metabolite,135,36.70242168760077,6,3
fid_23481,fid_23481,metabolite,142,38.585910686017804,2,3
fid_23501,fid_23501,metabolite,42,13.587533239306522,1,3
fid_23428,fid_23428,metabolite,30,9.45435345534254,1,3
fid_23641,fid_23641,metabolite,136,36.369408689858304,6,3
fid_23640,fid_23640,metabolite,176,46.94873372379641,6,3
fid_23439,fid_23439,metabolite,24,6.6754099445759065,1,3
fid_23529,fid_23529,metabolite,53,15.18395698037458,2,3
fid_23546,fid_23546,metabolite,15,4.311978079256211,1,3
fid_23544,fid_23544,metabolite,25,7.114332672981606,1,3
fid_23429,fid_23429,metabolite,23,6.4109665961655,1,3
fid_23482,fid_23482,metabolite,97,27.083769596917325,2,3
fid_23545,fid_23545,metabolite,25,7.053584289855387,1,3
fid_23536,fid_23536,metabolite,86,23.359146115180746,2,3
fid_23431,fid_23431,metabolite,52,16.61932139290938,3,3
fid_23547,fid_23547,metabolite,25,7.017900724654922,1,3
fid_23530,fid_23530,metabolite,17,4.8927236890668775,1,3
fid_23523,fid_23523,metabolite,10,3.1966513729340704,1,3
fid_23402,fid_23402,metabolite,25,6.852777162946832,1,3
fid_23505,fid_23505,metabolite,15,4.484025869491095,1,3
fid_23503,fid_23503,metabolite,33,10.075739992516231,1,3
fid_23401,fid_23401,metabolite,23,6.41012535170927,1,3
fid_23548,fid_23548,metabolite,27,7.988218638340013,1,3
fid_23413,fid_23413,metabolite,21,5.904232652387045,1,3
fid_23410,fid_23410,metabolite,91,24.74237756959388,2,3
fid_23638,fid_23638,metabolite,63,18.00763768931223,6,3
fid_23506,fid_23506,metabolite,12,3.6189983457083468,1,3
fid_23441,fid_23441,metabolite,23,6.230110414885033,1,3
fid_23404,fid_23404,metabolite,16,4.647582762331094,1,3
fid_23514,fid_23514,metabolite,25,7.18401118821297,1,3
fid_23425,fid_23425,metabolite,23,6.434899714674411,1,3
fid_23571,fid_23571,metabolite,96,26.28255226159529,2,3
fid_23507,fid_23507,metabolite,25,7.288190791903241,1,3
fid_23539,fid_23539,metabolite,26,7.479224193890589,1,3
fid_23403,fid_23403,metabolite,28,8.497319527195701,1,3
fid_23537,fid_23537,metabolite,26,7.35901827048614,1,3
fid_23416,fid_23416,metabolite,25,7.369910809111358,1,3
fid_23480,fid_23480,metabolite,605,153.35285197956964,5,3
fid_23487,fid_23487,metabolite,60,17.600875114772,2,3
fid_23538,fid_23538,metabolite,27,7.934097514371924,1,3
fid_23405,fid_23405,metabolite,20,5.684469317763446,1,3
fid_23532,fid_23532,metabolite,17,4.916477411992092,1,3
fid_23626,fid_23626,metabolite,29,8.587983129553502,1,3
fid_23562,fid_23562,metabolite,119,33.3313793463179,3,3
fid_23458,fid_23458,metabolite,380,100.31582778849912,6,3
fid_23433,fid_23433,metabolite,77,22.895780421330713,3,3
fid_23540,fid_23540,metabolite,26,7.578956631337396,1,3
fid_23417,fid_23417,metabolite,25,6.9583726634634395,1,3
fid_23513,fid_23513,metabolite,25,7.640413580150189,1,3
fid_23558,fid_23558,metabolite,86,24.462367695158562,3,3
fid_23561,fid_23561,metabolite,106,29.92873787337849,3,3
fid_23442,fid_23442,metabolite,78,21.72858017837248,2,3
fid_23454,fid_23454,metabolite,341,90.1107108618294,6,3
fid_23511,fid_23511,metabolite,29,8.745749006849122,1,3
fid_23531,fid_23531,metabolite,17,4.96911726790729,1,3
fid_23512,fid_23512,metabolite,25,7.470453244178997,1,3
fid_23541,fid_23541,metabolite,29,8.654652873702005,1,3
fid_23627,fid_23627,metabolite,40,12.32908740595886,4,3
fid_23559,fid_23559,metabolite,81,22.938360128360195,3,3
fid_23549,fid_23549,metabolite,9,2.806804291401777,1,3
fid_23525,fid_23525,metabolite,11,3.438826174625013,1,3
fid_23504,fid_23504,metabolite,28,8.36811598623546,1,3
fid_23448,fid_23448,metabolite,124,32.70815904870376,2,3
fid_23533,fid_23533,metabolite,17,4.841352174384158,1,3
fid_23542,fid_23542,metabolite,16,4.5103242961635255,1,3
fid_23421,fid_23421,metabolite,13,3.823979656188495,1,3
fid_23452,fid_23452,metabolite,160,44.47071972011597,2,3
fid_23534,fid_23534,metabolite,18,5.172407598823232,1,3
fid_23524,fid_23524,metabolite,13,3.866986946080697,1,3
fid_23563,fid_23563,metabolite,76,21.634101754076088,3,3
fid_23502,fid_23502,metabolite,28,8.454708744765911,1,3
fid_23560,fid_23560,metabolite,65,18.45606567954794,3,3
fid_23419,fid_23419,metabolite,22,6.122362201649511,1,3
fid_23535,fid_23535,metabolite,16,4.508982974051296,1,3
fid_23589,fid_23589,metabolite,25,7.4513710734399234,4,3
fid_23633,fid_23633,metabolite,34,10.854267371953837,4,3
fid_23624,fid_23624,metabolite,39,10.879748576443141,1,3
fid_23519,fid_23519,metabolite,9,2.9065206811982938,1,3
fid_23528,fid_23528,metabolite,15,4.280677758439875,1,3
fid_23526,fid_23526,metabolite,15,4.323717891288591,1,3
fid_23520,fid_23520,metabolite,9,2.8592779308074108,1,3
fid_23440,fid_23440,metabolite,41,11.28517511968657,3,3
fid_23527,fid_23527,metabolite,15,4.305912684431273,1,3
fid_23516,fid_23516,metabolite,24,6.401770074903859,1,3
fid_23636,fid_23636,metabolite,197,53.794854733767416,6,3
fid_23418,fid_23418,metabolite,97,25.86058349175793,3,3
fid_23406,fid_23406,metabolite,88,23.481739994627876,3,3
fid_23521,fid_23521,metabolite,19,5.108442092713531,1,3
fid_23617,fid_23617,metabolite,101,27.97162009073494,4,3
fid_23570,fid_23570,metabolite,40,11.099835434974137,3,3
fid_23426,fid_23426,metabolite,47,12.987016934932315,3,3
fid_23642,fid_23642,metabolite,78,20.850465696006335,3,3
fid_23565,fid_23565,metabolite,36,10.001811368432081,3,3
fid_23568,fid_23568,metabolite,47,12.774281663559584,3,3
fid_23453,fid_23453,metabolite,325,84.92482704562757,6,3
fid_23430,fid_23430,metabolite,43,11.281919279018013,3,3
fid_23569,fid_23569,metabolite,47,12.805864368136248,3,3
fid_23555,fid_23555,metabolite,77,22.477906894142006,3,3
fid_23635,fid_23635,metabolite,158,43.87068830447449,6,3
fid_23414,fid_23414,metabolite,35,9.87340939923155,3,3
fid_23400,fid_23400,metabolite,22,6.1072789028400685,1,3
fid_23471,fid_23471,metabolite,475,118.39673470854619,5,2
fid_23427,fid_23427,metabolite,36,9.837675395827894,3,3
fid_23422,fid_23422,metabolite,57,15.642445655749707,3,3
fid_23566,fid_23566,metabolite,34,9.103283679779722,3,3
fid_23621,fid_23621,metabolite,25,6.767991007708035,1,3
fid_23517,fid_23517,metabolite,25,6.666719398697463,1,3
fid_23518,fid_23518,metabolite,25,6.742495572801686,1,3
fid_23553,fid_23553,metabolite,58,17.085960764532658,3,3
fid_23628,fid_23628,metabolite,61,16.935642509264877,4,3
fid_23552,fid_23552,metabolite,58,16.98414475851557,3,3
fid_23554,fid_23554,metabolite,65,18.98365888458895,3,3
fid_23438,fid_23438,metabolite,21,5.917178376918163,3,3
fid_23632,fid_23632,metabolite,31,8.935284402272877,3,3
fid_23639,fid_23639,metabolite,153,40.4258538239547,6,3
fid_23415,fid_23415,metabolite,23,6.345915625022252,1,3
fid_23551,fid_23551,metabolite,52,15.077314235984083,3,3
fid_23411,fid_23411,metabolite,33,8.925158611823788,1,3
fid_23436,fid_23436,metabolite,29,7.929312827291616,1,3
fid_23423,fid_23423,metabolite,32,9.275621999331543,1,3
fid_23574,fid_23574,metabolite,57,15.887834004472538,1,3
fid_23567,fid_23567,metabolite,30,7.8705740459652045,3,3
fid_23634,fid_23634,metabolite,86,24.53100146330008,4,3
fid_23437,fid_23437,metabolite,28,7.61109665638326,3,3
fid_23478,fid_23478,metabolite,164,46.49109689071126,6,1
fid_23573,fid_23573,metabolite,50,14.205716135918049,1,3
fid_23434,fid_23434,metabolite,35,9.345106913788529,1,3
fid_23594,fid_23594,metabolite,24,6.125572753845437,4,3
fid_23557,fid_23557,metabolite,28,7.86678409177011,1,3
fid_23596,fid_23596,metabolite,51,14.92239553476878,4,3
fid_23645,fid_23645,metabolite,33,9.397576895140176,4,3
fid_23646,fid_23646,metabolite,30,8.283626830615056,4,3
fid_23606,fid_23606,metabolite,89,23.966056245937864,4,3
fid_23613,fid_23613,metabolite,70,18.673897726500655,4,3
fid_23595,fid_23595,metabolite,37,11.18537211911884,4,3
fid_23608,fid_23608,metabolite,53,15.16472563742141,4,3
fid_23577,fid_23577,metabolite,40,11.159707819483081,1,3
fid_23597,fid_23597,metabolite,28,8.037208294417383,4,3
fid_23605,fid_23605,metabolite,69,19.074199711036087,4,3
fid_23449,fid_23449,metabolite,21,5.770050711458822,1,3
fid_23456,fid_23456,metabolite,48,13.877136481099177,4,3
fid_23618,fid_23618,metabolite,64,16.745134611739754,4,3
fid_23585,fid_23585,metabolite,27,8.353958430491112,4,3
fid_23598,fid_23598,metabolite,34,10.009754132869029,4,3
fid_23612,fid_23612,metabolite,30,7.880769361473816,4,3
fid_23556,fid_23556,metabolite,36,10.946648705085254,3,3
fid_23623,fid_23623,metabolite,41,10.646851092013044,4,3
fid_23602,fid_23602,metabolite,35,10.292190877035505,4,3
fid_23586,fid_23586,metabolite,25,7.734665006736373,4,3
fid_23603,fid_23603,metabolite,27,7.634321710056962,4,3
fid_23600,fid_23600,metabolite,26,7.0525951147420365,4,3
fid_23601,fid_23601,metabolite,14,3.719468181114093,4,3
fid_23446,fid_23446,metabolite,27,7.689088300676607,1,3
fid_23607,fid_23607,metabolite,28,7.439962567088022,4,3
fid_23445,fid_23445,metabolite,28,7.747328654439477,1,3
fid_23465,fid_23465,metabolite,8,2.4655112240311303,4,3
fid_23599,fid_23599,metabolite,31,9.17236424442265,4,3
fid_23464,fid_23464,metabolite,21,5.3676982770002954,4,3
fid_23610,fid_23610,metabolite,41,10.749164334870065,4,3
fid_23615,fid_23615,metabolite,66,16.872951112823927,4,3
fid_23572,fid_23572,metabolite,35,9.921587641065342,1,3
fid_23588,fid_23588,metabolite,26,7.334403409250667,4,3
fid_23629,fid_23629,metabolite,26,7.311962371192435,3,3
fid_23467,fid_23467,metabolite,25,6.565369217052789,4,3
fid_23591,fid_23591,metabolite,27,7.631438362393432,4,3
fid_23587,fid_23587,metabolite,26,7.305593698701883,4,3
fid_23575,fid_23575,metabolite,35,9.30893801791317,1,3
fid_23564,fid_23564,metabolite,25,6.264690698773855,4,3
fid_23625,fid_23625,metabolite,14,3.374873017185444,1,3
fid_23466,fid_23466,metabolite,11,2.8634150758433803,4,3
fid_23620,fid_23620,metabolite,24,5.922984497501062,4,3
fid_23604,fid_23604,metabolite,42,10.55247098108521,3,3
fid_23443,fid_23443,metabolite,104,25.646855314121517,6,3
fid_23455,fid_23455,metabolite,37,9.484226944397621,4,3
fid_23611,fid_23611,metabolite,28,7.053443190134443,4,3
fid_23619,fid_23619,metabolite,5,1.246380384703638,1,3
fid_23576,fid_23576,metabolite,28,7.325800685533878,1,3
fid_23644,fid_23644,metabolite,11,2.5731768945499,4,3
fid_23474,fid_23474,metabolite,4,1.0649222430107619,4,3
fid_23584,fid_23584,metabolite,3,0.8767388296867142,1,3
fid_23472,fid_23472,metabolite,14,3.639465673084097,5,2
fid_23462,fid_23462,metabolite,7,1.7442576835630934,4,3
fid_23631,fid_23631,metabolite,13,3.1445615220748504,4,3
fid_23593,fid_23593,metabolite,4,1.0466563148815455,1,3
fid_23637,fid_23637,metabolite,26,6.225562438781057,4,3
fid_23476,fid_23476,metabolite,4,0.9278048783718031,4,3
fid_23457,fid_23457,metabolite,51,12.070983139257024,6,3
fid_23590,fid_23590,metabolite,17,4.033032233908009,4,3
fid_23647,fid_23647,metabolite,25,5.906817485910915,3,3
fid_23469,fid_23469,metabolite,10,2.5870077452036955,4,3
fid_23477,fid_23477,metabolite,2,0.5794094537653303,4,1
fid_23444,fid_23444,metabolite,13,2.9458511536191403,1,3
fid_23592,fid_23592,metabolite,5,1.2046269257174227,1,3
fid_23479,fid_23479,metabolite,14,3.1925320283501453,3,1
fid_23614,fid_23614,metabolite,2,0.48888702908784915,4,3
fid_23630,fid_23630,metabolite,6,1.3465644151869516,4,3
fid_23579,fid_23579,metabolite,1,0.27652752161365424,1,3
fid_23451,fid_23451,metabolite,5,1.079248437146931,6,1
fid_23470,fid_23470,metabolite,8,1.760335147869219,6,3
fid_23468,fid_23468,metabolite,5,1.2276611333319851,4,3
fid_23432,fid_23432,metabolite,10,2.182508080509379,4,3
fid_23450,fid_23450,metabolite,11,2.2903124882118355,3,3
fid_23616,fid_23616,metabolite,6,1.3173177413240076,1,3
fid_23460,fid_23460,metabolite,5,1.1216097783691683,4,3
fid_23609,fid_23609,metabolite,2,0.4643988715259238,3,3
fid_23461,fid_23461,metabolite,7,1.5268532784966584,5,2
fid_23473,fid_23473,metabolite,1,0.2244948423701361,4,1
fid_23582,fid_23582,metabolite,3,0.6215807602555733,4,3
fid_23580,fid_23580,metabolite,1,0.2082160361984984,4,3
fid_23459,fid_23459,metabolite,1,0.20021331476963855,1,3
