module,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
3,GO:0050859,negative regulation of B cell receptor signaling pathway,2/98,10/18986,0.2,38.74693877551021,8.600124778234933,0.0011551790409757973,0.019931914470308017,0.015752444290254058,CD72/CD22,2
3,GO:1905918,regulation of CoA-transferase activity,2/98,10/18986,0.2,38.74693877551021,8.600124778234933,0.0011551790409757973,0.019931914470308017,0.015752444290254058,APOA1/APOA2,2
3,GO:0033627,cell adhesion mediated by integrin,4/98,89/18986,0.0449438202247191,8.70717725292364,5.249516081958248,0.0011649896874250168,0.019931914470308017,0.015752444290254058,SKAP1/ITGAV/ITGA11/ITGA2,4
3,GO:0050672,negative regulation of lymphocyte proliferation,4/98,90/18986,0.044444444444444446,8.610430839002268,5.212798164712885,0.0012143984163316805,0.020590070446272275,0.016272593288541155,LGALS9/VSIG4/HAVCR2/GAL,4
3,GO:0032945,negative regulation of mononuclear cell proliferation,4/98,92/18986,0.043478260869565216,8.423247559893523,5.141043207893656,0.001317587009425063,0.02184033096077838,0.017260689998087057,LGALS9/VSIG4/HAVCR2/GAL,4
3,GO:0042100,B cell proliferation,4/98,92/18986,0.043478260869565216,8.423247559893523,5.141043207893656,0.001317587009425063,0.02184033096077838,0.017260689998087057,MZB1/TNFRSF4/IL7R/CD22,4
3,GO:0070232,regulation of T cell apoptotic process,3/98,42/18986,0.07142857142857142,13.838192419825072,5.999541128169242,0.0013229530975179251,0.02184033096077838,0.017260689998087057,LGALS9/CD27/IL7R,3
3,GO:0030217,T cell differentiation,7/98,320/18986,0.021875,4.237946428571428,4.207696135295121,0.0013510220563787668,0.02210976965308556,0.01747363080698579,LGALS9/LGALS1/LEPR/CD27/TNFRSF9/IL7R/LAG3,7
3,GO:0016125,sterol metabolic process,5/98,159/18986,0.031446540880503145,6.092285970992171,4.644576677357261,0.0014041560520829358,0.022586510171111837,0.017850404872633275,APOA1/APOF/APOA2/LEPR/PON1,5
3,GO:1902652,secondary alcohol metabolic process,5/98,159/18986,0.031446540880503145,6.092285970992171,4.644576677357261,0.0014041560520829358,0.022586510171111837,0.017850404872633275,APOA1/APOF/APOA2/LEPR/PON1,5
3,GO:0030098,lymphocyte differentiation,8/98,426/18986,0.018779342723004695,3.6382102136629304,3.966893696116679,0.0016284721853894637,0.02554201048657332,0.02018617418061866,LGALS9/LGALS1/LEPR/CD27/CD79B/TNFRSF9/IL7R/LAG3,8
3,GO:0051345,positive regulation of hydrolase activity,7/98,331/18986,0.021148036253776436,4.097108329736729,4.094474002974468,0.0016386303314587878,0.02554201048657332,0.02018617418061866,APOA1/LGALS9/RTN4R/EPHA1/NTRK3/THY1/PSME2,7
3,GO:0001910,regulation of leukocyte mediated cytotoxicity,4/98,98/18986,0.04081632653061224,7.907538525614326,4.938200489215927,0.001663751196682998,0.02554201048657332,0.02018617418061866,LGALS9/HAVCR2/IL7R/LAG3,4
3,GO:0034370,triglyceride-rich lipoprotein particle remodeling,2/98,12/18986,0.16666666666666666,32.2891156462585,7.809618424358843,0.0016828954837062122,0.02554201048657332,0.02018617418061866,APOA1/APOA2,2
3,GO:0034372,very-low-density lipoprotein particle remodeling,2/98,12/18986,0.16666666666666666,32.2891156462585,7.809618424358843,0.0016828954837062122,0.02554201048657332,0.02018617418061866,APOA1/APOA2,2
3,GO:1904729,regulation of intestinal lipid absorption,2/98,12/18986,0.16666666666666666,32.2891156462585,7.809618424358843,0.0016828954837062122,0.02554201048657332,0.02018617418061866,APOA1/APOA2,2
3,GO:2000833,positive regulation of steroid hormone secretion,2/98,12/18986,0.16666666666666666,32.2891156462585,7.809618424358843,0.0016828954837062122,0.02554201048657332,0.02018617418061866,GAL/RETN,2
3,GO:0002701,negative regulation of production of molecular mediator of immune response,3/98,46/18986,0.06521739130434782,12.634871339840283,5.6908333142113054,0.001723449626024385,0.025795636072335978,0.020386617691263906,APOA1/APOA2/CD22,3
3,GO:0070664,negative regulation of leukocyte proliferation,4/98,99/18986,0.04040404040404041,7.8276643990929715,4.906068692838402,0.001727019205693057,0.025795636072335978,0.020386617691263906,LGALS9/VSIG4/HAVCR2/GAL,4
3,GO:1902105,regulation of leukocyte differentiation,7/98,337/18986,0.020771513353115726,4.0241627808393385,4.034759860430199,0.0018144610562094903,0.026888312659734338,0.021250173828628344,ADIPOQ/LGALS9/LGALS1/TNFRSF11A/CD27/IL7R/LAG3,7
3,GO:0032480,negative regulation of type I interferon production,3/98,47/18986,0.06382978723404255,12.366044290056447,5.619596101174313,0.0018341115269753278,0.026967171045059118,0.02131249660868535,HAVCR2/SIGLEC1/PTPRS,3
3,GO:0050727,regulation of inflammatory response,8/98,438/18986,0.0182648401826484,3.5385332215077807,3.8716555687276917,0.00193743270244182,0.027839516971069612,0.022001922635562034,APOA1/ADIPOQ/FABP4/TNFRSF1A/LGALS1/TNFRSF11A/TNFRSF1B/SIGLEC10,8
3,GO:0006953,acute-phase response,3/98,48/18986,0.0625,12.108418367346939,5.55048766691123,0.0019491119722545218,0.027839516971069612,0.022001922635562034,ORM1/IL1RN/TNFRSF11A,3
3,GO:0051346,negative regulation of hydrolase activity,6/98,252/18986,0.023809523809523808,4.612730806608358,4.158588674014845,0.0019597464906334675,0.027839516971069612,0.022001922635562034,SERPINF1/APOA2/SERPINA6/WFIKKN2/CSTB/TIMP4,6
3,GO:0034380,high-density lipoprotein particle assembly,2/98,13/18986,0.15384615384615385,29.805337519623237,7.4834522637288625,0.0019821972763673368,0.027839516971069612,0.022001922635562034,APOA1/APOA2,2
3,GO:0070278,extracellular matrix constituent secretion,2/98,13/18986,0.15384615384615385,29.805337519623237,7.4834522637288625,0.0019821972763673368,0.027839516971069612,0.022001922635562034,TNFRSF1A/TNFRSF1B,2
3,GO:1902337,regulation of apoptotic process involved in morphogenesis,2/98,13/18986,0.15384615384615385,29.805337519623237,7.4834522637288625,0.0019821972763673368,0.027839516971069612,0.022001922635562034,TNFRSF1A/TNFRSF1B,2
3,GO:0042269,regulation of natural killer cell mediated cytotoxicity,3/98,49/18986,0.061224489795918366,11.86130778842149,5.4833999393948,0.0020685104702583097,0.028591813438106482,0.022596472055508954,LGALS9/HAVCR2/LAG3,3
3,GO:0043029,T cell homeostasis,3/98,49/18986,0.061224489795918366,11.86130778842149,5.4833999393948,0.0020685104702583097,0.028591813438106482,0.022596472055508954,SIT1/LGALS9/IL7R,3
3,GO:0052547,regulation of peptidase activity,7/98,346/18986,0.02023121387283237,3.919488026424443,3.947727303744721,0.002105347989215223,0.028591813438106482,0.022596472055508954,SERPINF1/LGALS9/SERPINA6/WFIKKN2/CSTB/TIMP4/PSME2,7
3,GO:0032602,chemokine production,4/98,105/18986,0.0380952380952381,7.380369290573373,4.722297253203653,0.0021421071704426217,0.028591813438106482,0.022596472055508954,ADIPOQ/LGALS9/HAVCR2/HMOX1,4
3,GO:0032637,interleukin-8 production,4/98,105/18986,0.0380952380952381,7.380369290573373,4.722297253203653,0.0021421071704426217,0.028591813438106482,0.022596472055508954,ADIPOQ/LGALS9/APOA2/GDF2,4
3,GO:0032642,regulation of chemokine production,4/98,105/18986,0.0380952380952381,7.380369290573373,4.722297253203653,0.0021421071704426217,0.028591813438106482,0.022596472055508954,ADIPOQ/LGALS9/HAVCR2/HMOX1,4
3,GO:0032677,regulation of interleukin-8 production,4/98,105/18986,0.0380952380952381,7.380369290573373,4.722297253203653,0.0021421071704426217,0.028591813438106482,0.022596472055508954,ADIPOQ/LGALS9/APOA2/GDF2,4
3,GO:0071827,plasma lipoprotein particle organization,3/98,50/18986,0.06,11.62408163265306,5.418232416817471,0.0021923652883842322,0.0288186761764605,0.022775764549101567,PLTP/APOA1/APOA2,3
3,GO:0140894,endolysosomal toll-like receptor signaling pathway,3/98,50/18986,0.06,11.62408163265306,5.418232416817471,0.0021923652883842322,0.0288186761764605,0.022775764549101567,COLEC12/HAVCR2/PTPRS,3
3,GO:0002703,regulation of leukocyte mediated immunity,6/98,258/18986,0.023255813953488372,4.505457997152349,4.08351609699731,0.002205042172906648,0.0288186761764605,0.022775764549101567,LGALS9/TNFRSF1B/HAVCR2/IL7R/FCER2/LAG3,6
3,GO:0002291,T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,2/98,14/18986,0.14285714285714285,27.676384839650144,7.19216737078235,0.0023048002701867663,0.028917560723276628,0.022853914258062463,LGALS9/HAVCR2,2
3,GO:0010745,negative regulation of macrophage derived foam cell differentiation,2/98,14/18986,0.14285714285714285,27.676384839650144,7.19216737078235,0.0023048002701867663,0.028917560723276628,0.022853914258062463,ADIPOQ/ITGAV,2
3,GO:0033700,phospholipid efflux,2/98,14/18986,0.14285714285714285,27.676384839650144,7.19216737078235,0.0023048002701867663,0.028917560723276628,0.022853914258062463,APOA1/APOA2,2
3,GO:0071639,positive regulation of monocyte chemotactic protein-1 production,2/98,14/18986,0.14285714285714285,27.676384839650144,7.19216737078235,0.0023048002701867663,0.028917560723276628,0.022853914258062463,ADIPOQ/LGALS9,2
3,GO:1904478,regulation of intestinal absorption,2/98,14/18986,0.14285714285714285,27.676384839650144,7.19216737078235,0.0023048002701867663,0.028917560723276628,0.022853914258062463,APOA1/APOA2,2
3,GO:1904748,regulation of apoptotic process involved in development,2/98,14/18986,0.14285714285714285,27.676384839650144,7.19216737078235,0.0023048002701867663,0.028917560723276628,0.022853914258062463,TNFRSF1A/TNFRSF1B,2
3,GO:0140353,lipid export from cell,3/98,52/18986,0.057692307692307696,11.177001569858712,5.293289883430123,0.0024536708304101758,0.030581513263787753,0.024168957011987298,TNFRSF11A/GAL/RETN,3
3,GO:0071825,protein-lipid complex organization,3/98,53/18986,0.05660377358490566,10.966114747785907,5.233346039715481,0.002591232004926021,0.031975432260273134,0.025270588838171005,PLTP/APOA1/APOA2,3
3,GO:0038065,collagen-activated signaling pathway,2/98,15/18986,0.13333333333333333,25.8312925170068,6.92987171493846,0.0026504609099907593,0.031975432260273134,0.025270588838171005,ITGA11/ITGA2,2
3,GO:0046598,positive regulation of viral entry into host cell,2/98,15/18986,0.13333333333333333,25.8312925170068,6.92987171493846,0.0026504609099907593,0.031975432260273134,0.025270588838171005,LGALS9/LGALS1,2
3,GO:0048681,negative regulation of axon regeneration,2/98,15/18986,0.13333333333333333,25.8312925170068,6.92987171493846,0.0026504609099907593,0.031975432260273134,0.025270588838171005,RTN4R/PTPRS,2
3,GO:0075294,positive regulation by symbiont of entry into host,2/98,15/18986,0.13333333333333333,25.8312925170068,6.92987171493846,0.0026504609099907593,0.031975432260273134,0.025270588838171005,LGALS9/LGALS1,2
3,GO:0050771,negative regulation of axonogenesis,3/98,54/18986,0.05555555555555555,10.763038548752835,5.1749837173671756,0.0027334704271984402,0.032766823847053914,0.025896035626090486,RTN4R/THY1/PTPRS,3
3,GO:0002699,positive regulation of immune effector process,6/98,272/18986,0.022058823529411766,4.273559423769508,3.916938204105273,0.0028672215298045046,0.034094245238189436,0.026945113553085556,LGALS9/MZB1/TNFRSF4/FCER2/SPON2/LAG3,6
3,GO:0002715,regulation of natural killer cell mediated immunity,3/98,55/18986,0.05454545454545454,10.56734693877551,5.11813151797065,0.002880438359655749,0.034094245238189436,0.026945113553085556,LGALS9/HAVCR2/LAG3,3
3,GO:0007565,female pregnancy,5/98,189/18986,0.026455026455026454,5.125256451787064,4.105470493158002,0.002982554693991915,0.03479619360572019,0.027499872232721424,LGALS9/IGFBP2/HAVCR2/ITGA2/CTSB,5
3,GO:0002768,immune response-regulating cell surface receptor signaling pathway,7/98,369/18986,0.018970189701897018,3.6751838946960897,3.7379830390592836,0.0030138069323452153,0.03479619360572019,0.027499872232721424,SKAP1/THY1/CD72/BPIFB1/CD79B/CD22/FCER2,7
3,GO:0001954,positive regulation of cell-matrix adhesion,3/98,56/18986,0.05357142857142857,10.378644314868804,5.062722503586386,0.0030321869029426734,0.03479619360572019,0.027499872232721424,SKAP1/EPHA1/THY1,3
3,GO:0002448,mast cell mediated immunity,3/98,56/18986,0.05357142857142857,10.378644314868804,5.062722503586386,0.0030321869029426734,0.03479619360572019,0.027499872232721424,LGALS9/PTGDS/SPON2,3
3,GO:0002455,humoral immune response mediated by circulating immunoglobulin,3/98,56/18986,0.05357142857142857,10.378644314868804,5.062722503586386,0.0030321869029426734,0.03479619360572019,0.027499872232721424,CFI/C1RL/FCER2,3
3,GO:0045580,regulation of T cell differentiation,5/98,191/18986,0.02617801047120419,5.0715888449620685,4.073660068944197,0.003120268112307142,0.03558996719613359,0.028127201548261514,LGALS9/LGALS1/CD27/IL7R/LAG3,5
3,GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,6/98,280/18986,0.02142857142857143,4.151457725947522,3.826708561564729,0.0033069849091715156,0.0374924433678361,0.02963075254698384,APOA1/ADIPOQ/IL1RN/CDHR5/DSC2/PTPRS,6
3,GO:0052372,modulation by symbiont of entry into host,3/98,58/18986,0.05172413793103448,10.02076002814919,4.9559864975677925,0.0033502244924105947,0.037699410315589814,0.029794321145437893,LGALS9/LGALS1/ITGAV,3
3,GO:0010721,negative regulation of cell development,6/98,281/18986,0.021352313167259787,4.136683855036677,3.8156664530948596,0.003365303365047337,0.037699410315589814,0.029794321145437893,ADIPOQ/RTN4R/LGALS1/THY1/PTPRS/LAG3,6
3,GO:0060135,maternal process involved in female pregnancy,3/98,59/18986,0.05084745762711865,9.850916637841578,4.904544921749371,0.0035166100456949694,0.03916130240235463,0.030949672965225737,LGALS9/HAVCR2/CTSB,3
3,GO:0010466,negative regulation of peptidase activity,5/98,198/18986,0.025252525252525252,4.892290249433107,3.9657276855959904,0.0036385396922991604,0.040230600700001305,0.031794752944293216,SERPINF1/SERPINA6/WFIKKN2/CSTB/TIMP4,5
3,GO:0043500,muscle adaptation,4/98,122/18986,0.03278688524590164,6.351957176313148,4.271702538024266,0.0036827201784059302,0.040230600700001305,0.031794752944293216,TNFRSF1A/TNFRSF1B/BMP10/HMOX1,4
3,GO:0002707,negative regulation of lymphocyte mediated immunity,3/98,60/18986,0.05,9.686734693877552,4.854316810422574,0.0036879692490864348,0.040230600700001305,0.031794752944293216,LGALS9/HAVCR2/IL7R,3
3,GO:0030336,negative regulation of cell migration,7/98,383/18986,0.018276762402088774,3.540842969041403,3.6183541433377018,0.0036981370462806726,0.040230600700001305,0.031794752944293216,ADIPOQ/SERPINF1/EPHA1/THY1/GDF2/BMP10/HMOX1,7
3,GO:0006957,"complement activation, alternative pathway",2/98,18/18986,0.1111111111111111,21.52607709750567,6.275622182345686,0.003823380812617194,0.04062962096967856,0.03211010371394139,CFB/VSIG4,2
3,GO:0030299,intestinal cholesterol absorption,2/98,18/18986,0.1111111111111111,21.52607709750567,6.275622182345686,0.003823380812617194,0.04062962096967856,0.03211010371394139,APOA1/APOA2,2
3,GO:0034384,high-density lipoprotein particle clearance,2/98,18/18986,0.1111111111111111,21.52607709750567,6.275622182345686,0.003823380812617194,0.04062962096967856,0.03211010371394139,APOA1/APOA2,2
3,GO:0031102,neuron projection regeneration,3/98,61/18986,0.04918032786885246,9.527935764469722,4.805252854802339,0.003864347584257419,0.04062962096967856,0.03211010371394139,RTN4R/THY1/PTPRS,3
3,GO:0070228,regulation of lymphocyte apoptotic process,3/98,61/18986,0.04918032786885246,9.527935764469722,4.805252854802339,0.003864347584257419,0.04062962096967856,0.03211010371394139,LGALS9/CD27/IL7R,3
3,GO:0070231,T cell apoptotic process,3/98,61/18986,0.04918032786885246,9.527935764469722,4.805252854802339,0.003864347584257419,0.04062962096967856,0.03211010371394139,LGALS9/CD27/IL7R,3
3,GO:0007369,gastrulation,5/98,202/18986,0.024752475247524754,4.795413214790867,3.9063042116757978,0.003961031173465635,0.041414781491457366,0.0327306260123213,APOA1/ADIPOQ/IL1RN/ITGAV/ITGA2,5
3,GO:0050728,negative regulation of inflammatory response,5/98,203/18986,0.024630541871921183,4.771790489594853,3.8916919172667055,0.004044751666759781,0.041739465495563406,0.032987227890391574,APOA1/ADIPOQ/TNFRSF1A/TNFRSF1B/SIGLEC10,5
3,GO:0002823,negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,3/98,62/18986,0.04838709677419355,9.374259381171823,4.7573065256687395,0.004045789446315454,0.041739465495563406,0.032987227890391574,LGALS1/HAVCR2/IL7R,3
3,GO:0015850,organic hydroxy compound transport,6/98,292/18986,0.02054794520547945,3.9808498741962537,3.6974793919914046,0.004058619652331617,0.041739465495563406,0.032987227890391574,PLTP/APOA1/ADIPOQ/APOA2/PON1/GAL,6
3,GO:0002718,regulation of cytokine production involved in immune response,4/98,126/18986,0.031746031746031744,6.150307742144476,4.178043523203704,0.004131581511453279,0.04203046705164903,0.03321721010346221,APOA1/APOA2/TNFRSF1B/SPON2,4
3,GO:0010811,positive regulation of cell-substrate adhesion,4/98,126/18986,0.031746031746031744,6.150307742144476,4.178043523203704,0.004131581511453279,0.04203046705164903,0.03321721010346221,APOA1/SKAP1/EPHA1/THY1,4
3,GO:0002367,cytokine production involved in immune response,4/98,127/18986,0.031496062992125984,6.101880122127591,4.155259313929391,0.004249315426643071,0.04286202945837878,0.033874404398841776,APOA1/APOA2/TNFRSF1B/SPON2,4
3,GO:0045721,negative regulation of gluconeogenesis,2/98,19/18986,0.10526315789473684,20.393125671321158,6.091870206925452,0.004258873277745394,0.04286202945837878,0.033874404398841776,ADIPOQ/LEPR,2
3,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,5/98,206/18986,0.024271844660194174,4.702298395086189,3.848421094863255,0.004303514704641847,0.04308092911774445,0.034047403570318754,LGALS1/TNFRSF1B/HAVCR2/IL7R/FCER2,5
3,GO:0050777,negative regulation of immune response,5/98,207/18986,0.024154589371980676,4.679581977718623,3.8341824621323015,0.004392337665809376,0.04373745760345633,0.03456626634245975,LGALS9/LGALS1/VSIG4/HAVCR2/IL7R,5
3,GO:2000146,negative regulation of cell motility,7/98,398/18986,0.017587939698492462,3.4073941134242642,3.496211926224172,0.0045566169503451544,0.04460276731868999,0.03525013156290002,ADIPOQ/SERPINF1/EPHA1/THY1/GDF2/BMP10/HMOX1,7
3,GO:0032612,interleukin-1 production,4/98,130/18986,0.03076923076923077,5.961067503924647,4.088343514556293,0.004616080344796036,0.04460276731868999,0.03525013156290002,APOA1/ORM1/LGALS9/HAVCR2,4
3,GO:0032652,regulation of interleukin-1 production,4/98,130/18986,0.03076923076923077,5.961067503924647,4.088343514556293,0.004616080344796036,0.04460276731868999,0.03525013156290002,APOA1/ORM1/LGALS9/HAVCR2,4
3,GO:0051057,positive regulation of small GTPase mediated signal transduction,3/98,65/18986,0.046153846153846156,8.94160125588697,4.61974564323484,0.004620924101045597,0.04460276731868999,0.03525013156290002,APOA1/RTN4R/ITGAV,3
3,GO:0044703,multi-organism reproductive process,5/98,210/18986,0.023809523809523808,4.612730806608358,3.7920064122256703,0.0046666580316576415,0.04460276731868999,0.03525013156290002,LGALS9/IGFBP2/HAVCR2/ITGA2/CTSB,5
3,GO:0034162,toll-like receptor 9 signaling pathway,2/98,20/18986,0.1,19.373469387755105,5.921662429950452,0.004716233101179228,0.04460276731868999,0.03525013156290002,HAVCR2/PTPRS,2
3,GO:0043691,reverse cholesterol transport,2/98,20/18986,0.1,19.373469387755105,5.921662429950452,0.004716233101179228,0.04460276731868999,0.03525013156290002,APOA1/APOA2,2
3,GO:0045953,negative regulation of natural killer cell mediated cytotoxicity,2/98,20/18986,0.1,19.373469387755105,5.921662429950452,0.004716233101179228,0.04460276731868999,0.03525013156290002,LGALS9/HAVCR2,2
3,GO:0071605,monocyte chemotactic protein-1 production,2/98,20/18986,0.1,19.373469387755105,5.921662429950452,0.004716233101179228,0.04460276731868999,0.03525013156290002,ADIPOQ/LGALS9,2
3,GO:0071637,regulation of monocyte chemotactic protein-1 production,2/98,20/18986,0.1,19.373469387755105,5.921662429950452,0.004716233101179228,0.04460276731868999,0.03525013156290002,ADIPOQ/LGALS9,2
3,GO:0032623,interleukin-2 production,3/98,66/18986,0.045454545454545456,8.806122448979592,4.575853511196814,0.004823042713837441,0.04493547716555477,0.03551307636608809,VSIG4/HAVCR2/LAG3,3
3,GO:0032663,regulation of interleukin-2 production,3/98,66/18986,0.045454545454545456,8.806122448979592,4.575853511196814,0.004823042713837441,0.04493547716555477,0.03551307636608809,VSIG4/HAVCR2/LAG3,3
3,GO:1901224,positive regulation of non-canonical NF-kappaB signal transduction,3/98,66/18986,0.045454545454545456,8.806122448979592,4.575853511196814,0.004823042713837441,0.04493547716555477,0.03551307636608809,LGALS9/HAVCR2/CD27,3
3,GO:0050851,antigen receptor-mediated signaling pathway,5/98,212/18986,0.02358490566037736,4.569214478244128,3.764328547268427,0.004856184874840297,0.04494740914514008,0.0355225063605811,SKAP1/THY1/CD72/CD79B/CD22,5
3,GO:0045834,positive regulation of lipid metabolic process,4/98,132/18986,0.030303030303030304,5.870748299319728,4.04488569506093,0.00487208898278883,0.04494740914514008,0.0355225063605811,APOA1/ADIPOQ/TNFRSF1A/APOA2,4
3,GO:0050864,regulation of B cell activation,4/98,133/18986,0.03007518796992481,5.826607334663189,4.023489819595649,0.005003601061123639,0.04551572621468257,0.0359716545340044,MZB1/CD27/TNFRSF4/CD22,4
3,GO:0043122,regulation of canonical NF-kappaB signal transduction,6/98,305/18986,0.019672131147540985,3.811174305787889,3.565028332654573,0.005008537144743793,0.04551572621468257,0.0359716545340044,ADIPOQ/LGALS9/TNFRSF1A/LGALS1/SHISA5/HMOX1,6
3,GO:0002820,negative regulation of adaptive immune response,3/98,67/18986,0.04477611940298507,8.674687785561986,4.53288166177451,0.005030430952526022,0.04551572621468257,0.0359716545340044,LGALS1/HAVCR2/IL7R,3
3,GO:0030888,regulation of B cell proliferation,3/98,67/18986,0.04477611940298507,8.674687785561986,4.53288166177451,0.005030430952526022,0.04551572621468257,0.0359716545340044,MZB1/TNFRSF4/CD22,3
3,GO:0030100,regulation of endocytosis,6/98,307/18986,0.019543973941368076,3.7863458086817787,3.5452979800163305,0.0051680421698633355,0.04633847590017788,0.03662188402424708,APOA1/ADIPOQ/APOA2/ITGAV/CD22/ITGA2,6
3,GO:0002716,negative regulation of natural killer cell mediated immunity,2/98,21/18986,0.09523809523809523,18.45092322643343,5.763376392893642,0.005195227638117711,0.04633847590017788,0.03662188402424708,LGALS9/HAVCR2,2
3,GO:0048535,lymph node development,2/98,21/18986,0.09523809523809523,18.45092322643343,5.763376392893642,0.005195227638117711,0.04633847590017788,0.03662188402424708,TNFRSF11A/IL7R,2
3,GO:0006959,humoral immune response,6/98,310/18986,0.01935483870967742,3.7497037524687298,3.516010571423255,0.005414263444395305,0.047582952895159084,0.037605409945108664,CFI/CFB/C1RL/VSIG4/FCER2/SPON2,6
3,GO:0044706,multi-multicellular organism process,5/98,218/18986,0.022935779816513763,4.443456281595207,3.6833176531905822,0.005457577155908967,0.047582952895159084,0.037605409945108664,LGALS9/IGFBP2/HAVCR2/ITGA2/CTSB,5
3,GO:0010611,regulation of cardiac muscle hypertrophy,3/98,69/18986,0.043478260869565216,8.423247559893523,4.449566575692186,0.0054611678136845705,0.047582952895159084,0.037605409945108664,TNFRSF1A/TNFRSF1B/BMP10,3
3,GO:0010803,regulation of tumor necrosis factor-mediated signaling pathway,3/98,69/18986,0.043478260869565216,8.423247559893523,4.449566575692186,0.0054611678136845705,0.047582952895159084,0.037605409945108664,APOA1/ADIPOQ/TNFRSF1A,3
3,GO:0043903,regulation of biological process involved in symbiotic interaction,3/98,69/18986,0.043478260869565216,8.423247559893523,4.449566575692186,0.0054611678136845705,0.047582952895159084,0.037605409945108664,LGALS9/LGALS1/ITGAV,3
3,GO:0050854,regulation of antigen receptor-mediated signaling pathway,3/98,70/18986,0.04285714285714286,8.302915451895045,4.40916134787816,0.005684589691576154,0.04894597337779069,0.03868262228470174,THY1/CD72/CD22,3
3,GO:0044241,lipid digestion,2/98,22/18986,0.09090909090909091,17.612244897959183,5.61565014601552,0.005695626020051095,0.04894597337779069,0.03868262228470174,APOA1/APOA2,2
3,GO:1903054,negative regulation of extracellular matrix organization,2/98,22/18986,0.09090909090909091,17.612244897959183,5.61565014601552,0.005695626020051095,0.04894597337779069,0.03868262228470174,TNFRSF1A/TNFRSF1B,2
3,GO:0040013,negative regulation of locomotion,7/98,416/18986,0.016826923076923076,3.2599587912087915,3.3571178340586423,0.005776934948069889,0.049419052601216054,0.039056502782883994,ADIPOQ/SERPINF1/EPHA1/THY1/GDF2/BMP10/HMOX1,7
