module,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
5,GO:0034341,response to type II interferon,13/487,121/18986,0.10743801652892562,4.188538361022961,5.708888775335088,1.3993562575957802e-5,4.02400018349667e-4,2.9067121739443806e-4,CASP1/CCL5/CXCL16/STX8/CDC37/NUB1/BST2/CALCOCO2/GBP1/STXBP1/CCL3/AIF1/TNF,13
5,GO:0043122,regulation of canonical NF-kappaB signal transduction,22/487,305/18986,0.07213114754098361,2.812077961423234,5.176335214808058,1.407865431781386e-5,4.02400018349667e-4,2.9067121739443806e-4,CD40LG/IL1B/ANGPT1/F2R/CASP1/FADD/TMEM106A/IRAK4/S100A4/BST2/RHOC/TNIP1/CASP8/TREM2/EDAR/CASP10/TRIM58/IRAK1/TRIM25/TNF/MAVS/AZI2,22
5,GO:0050918,positive chemotaxis,10/487,72/18986,0.1388888888888889,5.414670317134383,6.089315656488281,1.4506657141106838e-5,4.120255575423804e-4,2.976241673637212e-4,PDGFB/ANGPT1/APP/CCL5/PLXNB3/LGALS3/MIF/S100A4/CCL3/VEGFB,10
5,GO:1903039,positive regulation of leukocyte cell-cell adhesion,21/487,284/18986,0.07394366197183098,2.8827399716574598,5.186819583010824,1.5167200335560008e-5,4.275810893795628e-4,3.088606116235292e-4,CD40LG/IL1B/VSIR/CCL5/GP1BA/LYN/FADD/AP3B1/NCK2/MDK/IL7/STAT5B/PTPN6/SRC/IL2RA/B2M/ADAM8/AIF1/TNFSF13B/IRAK1/TNF,21
5,GO:1905897,regulation of response to endoplasmic reticulum stress,11/487,88/18986,0.125,4.873203285420945,5.908800954564804,1.524370137070629e-5,4.275810893795628e-4,3.088606116235292e-4,APP/ERP29/PARK7/HSPA1A/MANF/NCK2/BCL2L1/BAX/UBXN1/PTPN1/USP25,11
5,GO:0032602,chemokine production,12/487,105/18986,0.11428571428571428,4.455500146670578,5.7608786125305915,1.5926477976315533e-5,4.4125137755239845e-4,3.187352615344e-4,IL1B/APP/MIF/LBP/EIF2AK2/IL7/ERBIN/C5/TREM2/AIF1/TNF/MAVS,12
5,GO:0032642,regulation of chemokine production,12/487,105/18986,0.11428571428571428,4.455500146670578,5.7608786125305915,1.5926477976315533e-5,4.4125137755239845e-4,3.187352615344e-4,IL1B/APP/MIF/LBP/EIF2AK2/IL7/ERBIN/C5/TREM2/AIF1/TNF/MAVS,12
5,GO:0032722,positive regulation of chemokine production,10/487,73/18986,0.136986301369863,5.34049675114624,6.0285977818883705,1.642920602178641e-5,4.4966239026901473e-4,3.24810905655605e-4,IL1B/APP/MIF/LBP/EIF2AK2/IL7/C5/AIF1/TNF/MAVS,10
5,GO:0051881,regulation of mitochondrial membrane potential,10/487,73/18986,0.136986301369863,5.34049675114624,6.0285977818883705,1.642920602178641e-5,4.4966239026901473e-4,3.24810905655605e-4,BID/PARK7/ATP5IF1/BCL2L1/PRDX3/BAX/SRC/SPART/PPIF/SOD1,10
5,GO:2001239,regulation of extrinsic apoptotic signaling pathway in absence of ligand,8/487,45/18986,0.17777777777777778,6.9307780059320105,6.462672202242935,1.6554770813252488e-5,4.5036954814848336e-4,3.2532171686917855e-4,IL1B/PF4/HSPA1A/BCL2L1/IL7/HTRA2/COL2A1/TNF,8
5,GO:0030099,myeloid cell differentiation,28/487,451/18986,0.06208425720620843,2.420393649521711,4.953319625519299,1.6696181455786094e-5,4.51496739247485e-4,3.2613593653628176e-4,MMP9/GP5/APP/PF4/HCLS1/GP1BA/MPIG6B/LYN/HSPA1A/FADD/AP3B1/ATP5IF1/CASP3/ADGRF5/PRDX3/STAT5B/PTPN6/SRC/CASP8/TREM2/GP1BB/CCL3/B2M/CASP10/TRIM58/SH2B3/TNF/ANXA2,28
5,GO:0007005,mitochondrion organization,28/487,452/18986,0.061946902654867256,2.4150387963148043,4.9402467411366695,1.7381265194234433e-5,4.672249620069208e-4,3.3749712303842425e-4,MMP9/BID/TRIAP1/FXN/PARK7/HSPA1A/AP3B1/LONP1/STAT2/ATP5IF1/NDUFB7/BCL2L1/PLSCR3/PRDX3/HTRA2/TIMM10/BAX/AKT3/CNP/LETM1/GGCT/TIMM8A/CLPP/TYMP/HMGCL/PPIF/DDHD2/WASF1,28
5,GO:0006979,response to oxidative stress,26/487,405/18986,0.06419753086419754,2.5027809465865594,4.9600300221128775,1.8837287031654246e-5,5.012749783039785e-4,3.6209294619458986e-4,APP/MSRA/ATOX1/FXN/PARK7/HSPA1A/LONP1/RWDD1/CASP3/SIRT2/FUT8/PRDX3/HTRA2/SRC/PKD2/STK24/COMT/PRDX5/USP25/FOXO1/PPIF/AIF1/FKBP1B/SOD1/TRIM25/HMOX2,26
5,GO:0061515,myeloid cell development,11/487,90/18986,0.12222222222222222,4.764909879078257,5.808801750928189,1.8924085661898846e-5,5.012749783039785e-4,3.6209294619458986e-4,GP5/APP/GP1BA/MPIG6B/ADGRF5/PTPN6/SRC/GP1BB/TRIM58/SH2B3/ANXA2,11
5,GO:0001935,endothelial cell proliferation,17/487,202/18986,0.08415841584158416,3.28096854860024,5.288062714555508,1.8985460888354444e-5,5.012749783039785e-4,3.6209294619458986e-4,PDGFB/EGF/SPARC/MYDGF/PLXNB3/LRG1/ATP5IF1/MDK/VASH1/FLT4/RGCC/CCL26/AKT3/TNFSF12/CCL11/VEGFB/TNF,17
5,GO:0043123,positive regulation of canonical NF-kappaB signal transduction,18/487,223/18986,0.08071748878923767,3.14682185246913,5.232303829953234,1.9153411473852652e-5,5.012749783039785e-4,3.6209294619458986e-4,CD40LG/IL1B/F2R/CASP1/FADD/TMEM106A/IRAK4/S100A4/BST2/RHOC/CASP8/EDAR/CASP10/TRIM58/IRAK1/TRIM25/TNF/MAVS,18
5,GO:0035855,megakaryocyte development,6/487,23/18986,0.2608695652173913,10.170163378269796,7.139751952542743,1.9230916149985262e-5,5.012749783039785e-4,3.6209294619458986e-4,GP5/GP1BA/MPIG6B/PTPN6/GP1BB/SH2B3,6
5,GO:0001938,positive regulation of endothelial cell proliferation,12/487,107/18986,0.11214953271028037,4.372219770097296,5.675627978483854,1.9313960634387127e-5,5.012749783039785e-4,3.6209294619458986e-4,PDGFB/EGF/MYDGF/PLXNB3/LRG1/MDK/FLT4/CCL26/AKT3/TNFSF12/CCL11/VEGFB,12
5,GO:1902235,regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,7/487,34/18986,0.20588235294117646,8.026452470105085,6.653401054171622,2.0644490279537032e-5,5.327458177279385e-4,3.8482571654908427e-4,APP/ERP29/PARK7/HSPA1A/NCK2/BCL2L1/PTPN1,7
5,GO:0022409,positive regulation of cell-cell adhesion,23/487,336/18986,0.06845238095238096,2.6686589420162314,5.007182905505449,2.0890764394900023e-5,5.360380227691392e-4,3.8720382093178926e-4,CD40LG/FGA/IL1B/GP6/VSIR/CCL5/GP1BA/LYN/FADD/AP3B1/NCK2/MDK/IL7/STAT5B/PTPN6/SRC/IL2RA/B2M/ADAM8/AIF1/TNFSF13B/IRAK1/TNF,23
5,GO:0016485,protein processing,19/487,246/18986,0.07723577235772358,3.011084956845462,5.151204990970294,2.1025259709591878e-5,5.364410895396436e-4,3.874949737735666e-4,FGA/SERPINE2/VSIR/CASP1/FXN/FADD/ENO1/CASP3/CASP7/HTRA2/F11/LGMN/METAP2/SRC/CASP2/CASP8/ADAM8/C1R/ANXA2,19
5,GO:0032760,positive regulation of tumor necrosis factor production,12/487,108/18986,0.1111111111111111,4.331736253707507,5.633783539600374,2.1231601322984404e-5,5.386624245763908e-4,3.890995416908851e-4,MMP8/APP/LILRA5/PF4/CD14/MIF/LBP/FADD/TMEM106A/MAPKAPK2/CCL3/MAVS,12
5,GO:0010951,negative regulation of endopeptidase activity,12/487,109/18986,0.11009174311926606,4.291995554132209,5.592444157789991,2.331298383661986e-5,5.881644413752809e-4,4.24857023873478e-4,MMP9/SERPING1/SERPINE2/SERPINA3/TRIAP1/SERPINB6/SERPINB1/DNAJB6/SERPINH1/SRC/CDKN2D/TNF,12
5,GO:0061077,chaperone-mediated protein folding,10/487,76/18986,0.13157894736842105,5.129687668864152,5.8529375970938204,2.3566686009868646e-5,5.912619667809267e-4,4.270945025999002e-4,DNAJB14/PPIB/DFFA/PDIA4/PDCD5/HSPA1A/DNAJB6/FKBP5/FKBP4/ST13,10
5,GO:0043549,regulation of kinase activity,28/487,460/18986,0.06086956521739131,2.373038121596286,4.8368913993265235,2.385311586606586e-5,5.951418301168698e-4,4.2989709839452223e-4,IL1B/EREG/PDGFB/ANGPT1/PDGFA/LILRA5/LAT/LYN/ERP29/MIF/STK11/MAP2K1/PIBF1/PPM1F/CDC37/PRDX3/RGCC/TARBP2/SRC/CDKN2D/AXIN1/CEP43/PTPN1/TREM2/PDE5A/HGS/AKT1S1/TNF,28
5,GO:0070665,positive regulation of leukocyte proliferation,15/487,166/18986,0.09036144578313253,3.522797555725984,5.296906307906615,2.5435130307038735e-5,6.241780522809514e-4,4.508712377088872e-4,CD40LG/IL1B/CCL5/LYN/MIF/FADD/NCK2/BCL2L1/IL7/STAT5B/BST2/IL2RA/VAV3/AIF1/TNFSF13B,15
5,GO:0032611,interleukin-1 beta production,12/487,110/18986,0.10909090909090909,4.252977412731005,5.551598645518925,2.556973863418423e-5,6.241780522809514e-4,4.508712377088872e-4,APP/LILRA5/F2R/CASP1/SERPINB1/TMEM106A/ACP5/CASP8/TREM2/CCL3/GIT1/TNF,12
5,GO:0032651,regulation of interleukin-1 beta production,12/487,110/18986,0.10909090909090909,4.252977412731005,5.551598645518925,2.556973863418423e-5,6.241780522809514e-4,4.508712377088872e-4,APP/LILRA5/F2R/CASP1/SERPINB1/TMEM106A/ACP5/CASP8/TREM2/CCL3/GIT1/TNF,12
5,GO:0072676,lymphocyte migration,12/487,110/18986,0.10909090909090909,4.252977412731005,5.551598645518925,2.556973863418423e-5,6.241780522809514e-4,4.508712377088872e-4,APP/CCL5/CXCL16/CD69/FADD/CRKL/CCL20/CCL26/CXCL11/CCL3/ADAM8/AIF1,12
5,GO:2000116,regulation of cysteine-type endopeptidase activity,15/487,167/18986,0.08982035928143713,3.501702959583912,5.268553105032086,2.7299938001148397e-5,6.628307527590655e-4,4.787917819216688e-4,MMP9/TRIAP1/F2R/CASP1/FADD/CRADD/DIABLO/PPM1F/HTRA2/LGMN/DNAJB6/SRC/CDKN2D/CASP8/TNF,15
5,GO:0006898,receptor-mediated endocytosis,20/487,275/18986,0.07272727272727272,2.835318275154004,4.97421888255358,3.0568579167223535e-5,7.287196713916897e-4,5.263862434485214e-4,EGF/ANGPT1/APP/SCARF1/CD14/CXCL16/DAB2/PPP3R1/RSPO1/MSR1/PDLIM7/MARCO/HNRNPK/B2M/DNM3/HGS/RABEP1/WASF1/ANXA2/DNM1,20
5,GO:1901099,negative regulation of signal transduction in absence of ligand,7/487,36/18986,0.19444444444444445,7.580538443988136,6.4121508229568365,3.064510095480909e-5,7.287196713916897e-4,5.263862434485214e-4,IL1B/PF4/HSPA1A/BCL2L1/IL7/COL2A1/TNF,7
5,GO:2001240,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,7/487,36/18986,0.19444444444444445,7.580538443988136,6.4121508229568365,3.064510095480909e-5,7.287196713916897e-4,5.263862434485214e-4,IL1B/PF4/HSPA1A/BCL2L1/IL7/COL2A1/TNF,7
5,GO:0042116,macrophage activation,12/487,112/18986,0.10714285714285714,4.177031387503667,5.471346211549546,3.065915357936693e-5,7.287196713916897e-4,5.263862434485214e-4,MMP8/APP/MIF/LBP/TMEM106A/PLA2G4A/ADGRF5/GRN/TREM2/CCL3/AIF1/TNF,12
5,GO:0062197,cellular response to chemical stress,22/487,321/18986,0.06853582554517133,2.671912081726125,4.9017099644151525,3.090098158225641e-5,7.306221613898949e-4,5.277604955823235e-4,CASP1/SERPINB6/MSRA/FXN/PARK7/HSPA1A/LONP1/RWDD1/CASP3/SIRT2/FUT8/PRDX3/HTRA2/SRC/PKD2/STK24/LETM1/PRDX5/FOXO1/PPIF/AIF1/SOD1,22
5,GO:0051047,positive regulation of secretion,22/487,322/18986,0.06832298136645963,2.6636142181182807,4.8851044227401665,3.239232123175791e-5,7.618943889719724e-4,5.503497998750974e-4,FGA/IL1B/SDC4/MIF/DAB2/VPS4B/VAMP8/PLA2G4A/MAP2K6/RGCC/PRKAR1A/SYTL4/RAB27B/PFKFB2/ITPR1/STXBP1/TREM2/INHBB/HGS/ADAM8/ANXA2/RAB2B,22
5,GO:0001776,leukocyte homeostasis,12/487,113/18986,0.10619469026548672,4.140066507968236,5.431918605657078,3.3518416423480056e-5,7.802534462290512e-4,5.636113537513005e-4,LAT/F2R/LYN/MIF/FADD/CASP3/STAT5B/JAM3/BAX/IL2RA/TNFSF13B/SH2B3,12
5,GO:1905954,positive regulation of lipid localization,12/487,113/18986,0.10619469026548672,4.140066507968236,5.431918605657078,3.3518416423480056e-5,7.802534462290512e-4,5.636113537513005e-4,IL1B/TRIAP1/DBI/MIF/DAB2/PLA2G4A/MSR1/MAP2K6/PLIN3/TREM2/NFKB1/ANXA2,12
5,GO:0019058,viral life cycle,22/487,323/18986,0.06811145510835913,2.6553677344708553,4.868561654508078,3.394795993546632e-5,7.861999336849534e-4,5.679067629690155e-4,CCL5/CLEC4G/PPIB/VPS4B/HSPA1A/JPT2/VAMP8/CHMP1A/SRPK2/ATG16L1/EIF2AK2/BST2/TARBP2/SRC/MPHOSPH8/TNIP1/WWP2/TRIM58/TRIM25/TNF/MAVS/DYNLT1,22
5,GO:0097194,execution phase of apoptosis,11/487,96/18986,0.11458333333333333,4.467103011635865,5.525633016064744,3.494349850966955e-5,8.051267309676924e-4,5.815784204160362e-4,DFFA/FADD/BCL2L1/CASP3/CASP7/SIRT2/HTRA2/BAX/CASP2/STK24/CASP8,11
5,GO:0051223,regulation of protein transport,27/487,446/18986,0.06053811659192825,2.3601163893518478,4.7161139888211405,3.657966728272675e-5,8.3491962839344e-4,6.030991395252599e-4,FGA/IL1B/ANGPT1/APP/HCLS1/F2R/CCL5/ERP29/PARK7/PPM1F/PRKAR1A/SYTL4/SRC/CNST/RAB11FIP3/PTPN1/PFKFB2/ITPR1/TREM2/ARFIP1/INHBB/WWP2/FOXO1/ADAM8/FKBP1B/TNF/MAVS,27
5,GO:0010821,regulation of mitochondrion organization,12/487,114/18986,0.10526315789473684,4.103750135091321,5.392943474981778,3.660630788793204e-5,8.3491962839344e-4,6.030991395252599e-4,MMP9/BID/TRIAP1/FXN/HSPA1A/STAT2/ATP5IF1/BCL2L1/PLSCR3/BAX/PPIF/DDHD2,12
5,GO:2000404,regulation of T cell migration,8/487,50/18986,0.16,6.237700205338809,6.0169606541124585,3.685372370333154e-5,8.363387750967097e-4,6.041242515558025e-4,APP/CCL5/CD69/FADD/CRKL/CCL20/ADAM8/AIF1,8
5,GO:0032757,positive regulation of interleukin-8 production,9/487,65/18986,0.13846153846153847,5.398009793081662,5.762838948118678,3.98617749832294e-5,9.000788791213198e-4,6.501665298580416e-4,IL1B/F2R/CD14/LBP/PARK7/HSPA1A/FADD/TNF/MAVS,9
5,GO:0033674,positive regulation of kinase activity,19/487,258/18986,0.07364341085271318,2.8710344937363708,4.909549033671381,4.053094236064449e-5,9.106355009983608e-4,6.577920417681972e-4,IL1B/EREG/PDGFB/ANGPT1/PDGFA/LILRA5/LAT/ERP29/MIF/STK11/MAP2K1/PIBF1/RGCC/SRC/AXIN1/PTPN1/TREM2/PDE5A/TNF,19
5,GO:1904375,regulation of protein localization to cell periphery,14/487,153/18986,0.0915032679738562,3.567312208935593,5.173212323516259,4.096653547625097e-5,9.113628526108613e-4,6.583174398025872e-4,STX7/CNPY4/LGALS3/STX8/DAB2/EIF4G1/LZTFL1/VAMP8/BCL2L1/PPP1R9B/CNST/GBP1/TREM2/TNF,14
5,GO:0044282,small molecule catabolic process,24/487,375/18986,0.064,2.495080082135524,4.744504798276317,4.1237428281826146e-5,9.113628526108613e-4,6.583174398025872e-4,SCARF1/MPI/DPEP2/ECHS1/NUDT5/DECR1/PARK7/ENO1/AKT2/PMM2/QDPR/FUT8/DCTD/ENO2/PFKFB2/OXCT1/ACADSB/SULT1A1/SHMT1/KYAT1/ASRGL1/HMGCL/TST/PGD,24
5,GO:0009117,nucleotide metabolic process,29/487,500/18986,0.058,2.2611663244353184,4.636940772493508,4.1307490869141256e-5,9.113628526108613e-4,6.583174398025872e-4,APP/AK2/NUDT5/NUDT16/GPI/PARK7/HSPA1A/ATP5IF1/ENO1/NDUFB7/FHIT/DCTD/ENO2/GMPR2/NT5C/SRC/CNP/PFKFB2/PRDX5/MDH1/TREM2/TYMP/SULT1A1/SHMT1/PDE5A/ABHD14B/PGD/NT5C3A/GIT1,29
5,GO:0045921,positive regulation of exocytosis,10/487,81/18986,0.12345679012345678,4.813040281897229,5.579833205449333,4.137054578946559e-5,9.113628526108613e-4,6.583174398025872e-4,FGA/SDC4/VPS4B/VAMP8/SYTL4/RAB27B/STXBP1/HGS/ANXA2/RAB2B,10
5,GO:1905475,regulation of protein localization to membrane,16/487,194/18986,0.08247422680412371,3.2153093841952622,5.0320437164119385,4.248063991465954e-5,9.312746109446722e-4,6.727005779025544e-4,STX7/MESD/CNPY4/LGALS3/STX8/DAB2/LZTFL1/VAMP8/CRKL/BCL2L1/AKT2/PPP1R9B/CNST/GBP1/TREM2/TNF,16
5,GO:0050920,regulation of chemotaxis,17/487,216/18986,0.0787037037037037,3.0683131797094836,4.960285726346187,4.471883086717232e-5,9.756050251021749e-4,7.04722384222563e-4,PDGFB/APP/CCL5/LYN/PLXNA4/MIF/LBP/MDK/PPM1F/LGMN/JAM3/CCL26/C5/TREM2/CCL3/AIF1/VEGFB,17
5,GO:0070059,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,9/487,66/18986,0.13636363636363635,5.316221765913758,5.699159444921661,4.512183504412396e-5,9.796644570156912e-4,7.076546902922071e-4,APP/ERP29/PARK7/HSPA1A/NCK2/BCL2L1/BAX/PTPN1/ITPR1,9
5,GO:0016032,viral process,27/487,452/18986,0.059734513274336286,2.328787410732133,4.639122045719824,4.601075693207852e-5,9.932363343900222e-4,7.174582537584909e-4,CCL5/CLEC4G/PPIB/VPS4B/HSPA1A/JPT2/VAMP8/CHMP1A/SRPK2/ATG16L1/EIF2AK2/FUT8/BST2/TARBP2/HEXIM1/SRC/MPHOSPH8/CALCOCO2/TNIP1/CCL3/WWP2/TRIM58/TRIM25/TNF/MAVS/DENR/DYNLT1,27
5,GO:0045859,regulation of protein kinase activity,26/487,427/18986,0.06088992974238876,2.373832045357275,4.658712919803681,4.618680917225523e-5,9.932363343900222e-4,7.174582537584909e-4,IL1B/EREG/PDGFB/ANGPT1/PDGFA/LILRA5/LAT/LYN/ERP29/MIF/STK11/MAP2K1/PIBF1/PPM1F/CDC37/RGCC/TARBP2/SRC/CDKN2D/AXIN1/CEP43/PTPN1/PDE5A/HGS/AKT1S1/TNF,26
5,GO:0051048,negative regulation of secretion,15/487,175/18986,0.08571428571428572,3.3416251100029335,5.0492410496250795,4.710818396182299e-5,0.0010082490937042305,7.283026295719105e-4,IL1B/CD84/EGF/F2R/ERP29/VPS4B/VAMP8/BCR/SYTL4/RAB11FIP3/PRKG1/INHBB/FOXO1/FKBP1B/TNF,15
5,GO:1903076,regulation of protein localization to plasma membrane,12/487,117/18986,0.10256410256410256,3.9985257726530827,5.27863860692883,4.739691342877675e-5,0.0010096436841714896,7.293100035540176e-4,STX7/CNPY4/LGALS3/STX8/DAB2/VAMP8/BCL2L1/PPP1R9B/CNST/GBP1/TREM2/TNF,12
5,GO:0043269,regulation of monoatomic ion transport,28/487,480/18986,0.058333333333333334,2.2741615331964407,4.587588808092035,5.063438322035249e-5,0.001073544012315079,7.754680187787118e-4,MMP9/CD84/PDGFB/EGF/LILRA5/SERPINE2/F2R/CCL5/LYN/LGALS3/PARK7/PPP3R1/FXYD5/PTPN6/BAX/PKD2/COMMD1/GOPC/YWHAQ/CXCL11/TREM2/CCL3/B2M/WWP2/EHD3/SLMAP/PPIF/FKBP1B,28
5,GO:0034394,protein localization to cell surface,9/487,67/18986,0.13432835820895522,5.236875172392657,5.636761205070096,5.095619917662294e-5,0.0010753186704749028,7.767499323578676e-4,EGF/ANGPT1/BDNF/MESD/AP3B1/JAM3/COMMD1/GOPC/TNF,9
5,GO:0045860,positive regulation of protein kinase activity,18/487,243/18986,0.07407407407407407,2.8878241691383373,4.805524339638033,5.96098729699968e-5,0.001252084587593049,9.044357225655817e-4,IL1B/EREG/PDGFB/ANGPT1/PDGFA/LILRA5/LAT/ERP29/MIF/STK11/MAP2K1/PIBF1/RGCC/SRC/AXIN1/PTPN1/PDE5A/TNF,18
5,GO:0031334,positive regulation of protein-containing complex assembly,16/487,200/18986,0.08,3.1188501026694047,4.887578297947409,6.128877482699805e-5,0.0012813893848089039,9.256038654428214e-4,BID/LGALS3/EIF4G1/PARK7/HSPA1A/NCK2/VASP/CCL26/BAX/RHOC/SRC/MMP1/CCL11/GIT1/TNF/MAVS,16
5,GO:0010720,positive regulation of cell development,27/487,460/18986,0.058695652173913045,2.2882867601107044,4.538332222415807,6.19864232591945e-5,0.0012900031679194577,9.318259795306511e-4,IL1B/SEMA4D/BDNF/SERPINE2/PF4/HCLS1/VSIR/PLXNB3/LYN/PLXNA4/FADD/IST1/STK11/AP3B1/MAP2K1/MDK/SIRT2/IL7/STAT5B/TWF2/IL2RA/CASP8/PPP1CC/TREM2/PDE5A/ADAM8/TNF,27
5,GO:0007265,Ras protein signal transduction,12/487,121/18986,0.09917355371900827,3.866343102482733,5.132017279156388,6.59948663094051e-5,0.0013608804395126642,9.830237476224292e-4,LAT/USP8/DOK2/PARK7/CRKL/RRAS/GRAP2/STAMBP/SRC/DOK1/SPRY2/BRAP,12
5,GO:0051224,negative regulation of protein transport,12/487,121/18986,0.09917355371900827,3.866343102482733,5.132017279156388,6.59948663094051e-5,0.0013608804395126642,9.830237476224292e-4,IL1B/ANGPT1/F2R/ERP29/PARK7/PPM1F/SYTL4/RAB11FIP3/INHBB/WWP2/FOXO1/FKBP1B,12
5,GO:1990778,protein localization to cell periphery,23/487,362/18986,0.06353591160220995,2.476987305296834,4.603521984472379,6.635952076055976e-5,0.0013621799807031268,9.839624633348073e-4,STX7/CNPY4/LGALS3/STX8/DAB2/EIF4G1/LZTFL1/VAMP8/BCL2L1/AKT2/RILPL2/RAB10/GORASP2/PPP1R9B/CNST/RAB11FIP3/GBP1/STXBP1/TREM2/EHD3/SLMAP/RABEP1/TNF,23
5,GO:0150076,neuroinflammatory response,10/487,86/18986,0.11627906976744186,4.533212358531111,5.328239276132024,6.957665715247252e-5,0.0014186726333363126,0.0010247695889956721,MMP8/MMP9/IL1B/APP/LYN/GRN/TREM2/CCL3/AIF1/TNF,10
5,GO:0051651,maintenance of location in cell,17/487,224/18986,0.07589285714285714,2.9587305661484304,4.784700950956349,7.043866341589841e-5,0.0014186726333363126,0.0010247695889956721,GP5/F2R/GP1BA/LYN/PARK7/PTPN6/TWF2/BAX/PKD2/LETM1/PLCB2/ITPR1/CXCL11/GP1BB/CCL3/ARL2BP/FKBP1B,17
5,GO:0010544,negative regulation of platelet activation,5/487,18/18986,0.2777777777777778,10.829340634268766,6.769327456107341,7.068231676277023e-5,0.0014186726333363126,0.0010247695889956721,PDGFB/PDGFA/SERPINE2/PRKG1/SH2B3,5
5,GO:0035234,ectopic germ cell programmed cell death,5/487,18/18986,0.2777777777777778,10.829340634268766,6.769327456107341,7.068231676277023e-5,0.0014186726333363126,0.0010247695889956721,IL1B/BCL2L1/BAX/CASP2/SOD1,5
5,GO:0150078,positive regulation of neuroinflammatory response,5/487,18/18986,0.2777777777777778,10.829340634268766,6.769327456107341,7.068231676277023e-5,0.0014186726333363126,0.0010247695889956721,MMP8/IL1B/TREM2/CCL3/TNF,5
5,GO:0016049,cell growth,28/487,490/18986,0.05714285714285714,2.227750073335289,4.467501999349907,7.234464255854253e-5,0.0014406321107923142,0.0010406318846080324,APP/SEMA4D/BDNF/SERPINE2/CXCL16/PLXNA4/DAB2/FXN/EIF4G1/HSPA1A/IST1/STK11/ENO1/CRKL/EBAG9/TWF2/BST2/PPP1R9B/CDKN2D/CEP43/PRKG1/SSNA1/IMPACT/SPART/PAK4/MAP2/PDLIM5/WASF1,28
5,GO:2000401,regulation of lymphocyte migration,9/487,70/18986,0.12857142857142856,5.012437665004399,5.4568035742981635,7.241441300926823e-5,0.0014406321107923142,0.0010406318846080324,APP/CCL5/CD69/FADD/CRKL/CCL20/CCL3/ADAM8/AIF1,9
5,GO:0150077,regulation of neuroinflammatory response,7/487,41/18986,0.17073170731707318,6.656082536184706,5.882419829544495,7.388334357413543e-5,0.0014634086823719107,0.0010570844032144306,MMP8/MMP9/IL1B/GRN/TREM2/CCL3/TNF,7
5,GO:0045071,negative regulation of viral genome replication,8/487,55/18986,0.14545454545454545,5.670636550308008,5.628158191939188,7.471477587743975e-5,0.0014734145321507331,0.001064312068233444,CCL5/SRPK2/EIF2AK2/BST2/MPHOSPH8/TNIP1/TNF/MAVS,8
5,GO:0002262,myeloid cell homeostasis,15/487,183/18986,0.08196721311475409,3.195543137980947,4.842276689058875,7.857382820276073e-5,0.0015391975212546408,0.0011118300122064544,HCLS1/MPIG6B/LYN/GPI/HSPA1A/ATP5IF1/CASP3/ADGRF5/STAT5B/JAM3/BAX/B2M/TRIM58/SH2B3/SOD1,15
5,GO:0090594,inflammatory response to wounding,6/487,29/18986,0.20689655172413793,8.065991644834668,6.178498827931767,7.941152429268737e-5,0.0015391975212546408,0.0011118300122064544,F2R/MDK/PTPN6/GRN/GIT1/TNF,6
5,GO:1904896,ESCRT complex disassembly,4/487,10/18986,0.4,15.594250513347024,7.489884421702331,7.941386679635325e-5,0.0015391975212546408,0.0011118300122064544,VTA1/VPS4B/IST1/CHMP1A,4
5,GO:1904903,ESCRT III complex disassembly,4/487,10/18986,0.4,15.594250513347024,7.489884421702331,7.941386679635325e-5,0.0015391975212546408,0.0011118300122064544,VTA1/VPS4B/IST1/CHMP1A,4
5,GO:0072659,protein localization to plasma membrane,20/487,295/18986,0.06779661016949153,2.643093307346953,4.6147972066395155,8.159429752194846e-5,0.0015747002034577746,0.0011374751597864072,STX7/CNPY4/LGALS3/STX8/DAB2/VAMP8/BCL2L1/AKT2/RILPL2/RAB10/GORASP2/PPP1R9B/CNST/RAB11FIP3/GBP1/STXBP1/TREM2/EHD3/SLMAP/TNF,20
5,GO:0002263,cell activation involved in immune response,21/487,319/18986,0.06583072100313479,2.5664518869928483,4.577947344994768,8.2969399089271e-5,0.0015944247076048843,0.0011517230359581222,CD40LG/CD84/APP/ANXA3/LAT/LYN/LGALS3/SNAP23/LBP/CD69/VAMP8/MDK/BCR/PTPN6/PGLYRP1/GRN/STXBP1/TREM2/CCL3/TNFSF13/TNF,21
5,GO:0002691,regulation of cellular extravasation,7/487,42/18986,0.16666666666666666,6.497604380561259,5.787059421148609,8.672053903343242e-5,0.0016455040095587428,0.0011886198605245777,GP1BA/FADD/MDK/BCR/JAM3/CCL28/ADAM8,7
5,GO:0006958,"complement activation, classical pathway",7/487,42/18986,0.16666666666666666,6.497604380561259,5.787059421148609,8.672053903343242e-5,0.0016455040095587428,0.0011886198605245777,SERPING1/C2/C4BPB/C5/C8B/TREM2/C1R,7
5,GO:2000403,positive regulation of lymphocyte migration,7/487,42/18986,0.16666666666666666,6.497604380561259,5.787059421148609,8.672053903343242e-5,0.0016455040095587428,0.0011886198605245777,APP/CCL5/FADD/CCL20/CCL3/ADAM8/AIF1,7
